head;tail;relation
Spinocerebellar ataxia type 17;SCA17;exactMatch
Spinocerebellar ataxia type 8;disease;broadMatch
Spinocerebellar ataxia type 8;SCA8;exactMatch
Spinocerebellar ataxia type 10;disease;broadMatch
Spinocerebellar ataxia type 10;SCA10;exactMatch
Spinocerebellar ataxia type 12;disease;broadMatch
Spinocerebellar ataxia type 12;SCA12;exactMatch
Spinocerebellar ataxia type 14;disease;broadMatch
Spinocerebellar ataxia type 14;SCA14;exactMatch
Spinocerebellar ataxia type 27;disease;broadMatch
Spinocerebellar ataxia type 27;SCA27;exactMatch
Spinocerebellar ataxia type 4;disease;broadMatch
Spinocerebellar ataxia type 4;SCA4;exactMatch
Spinocerebellar ataxia type 5;disease;broadMatch
Spinocerebellar ataxia type 5;SCA5;exactMatch
Spinocerebellar ataxia type 11;disease;broadMatch
Spinocerebellar ataxia type 11;SCA11;exactMatch
Spinocerebellar ataxia type 13;disease;broadMatch
Spinocerebellar ataxia type 13;SCA13;exactMatch
Spinocerebellar ataxia type 15/16;disease;broadMatch
Spinocerebellar ataxia type 15/16;SCA15/16;exactMatch
Spinocerebellar ataxia type 18;disease;broadMatch
Spinocerebellar ataxia type 18;SCA18;exactMatch
Spinocerebellar ataxia type 19/22;disease;broadMatch
Spinocerebellar ataxia type 19/22;SCA19/22;exactMatch
Spinocerebellar ataxia type 21;disease;broadMatch
Spinocerebellar ataxia type 21;SCA21;exactMatch
Autosomal dominant nocturnal frontal lobe epilepsy;disease;broadMatch
Autosomal dominant nocturnal frontal lobe epilepsy;ADNFLE;exactMatch
Autosomal dominant nocturnal frontal lobe epilepsy;Autosomal dominant sleep-related hypermotor epilepsy;exactMatch
Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16;malformation syndrome;broadMatch
Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16;ATR syndrome linked to chromosome 16;exactMatch
Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16;ATR syndrome, deletion type;exactMatch
Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16;ATR-16 syndrome;exactMatch
Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16;Alpha thalassemia-intellectual disability syndrome, deletion type;exactMatch
Prader-Willi syndrome due to paternal 15q11q13 deletion;etiological subtype;broadMatch
Angelman syndrome due to maternal 15q11q13 deletion;etiological subtype;broadMatch
Angelman syndrome due to maternal 15q11q13 deletion;Angelman syndrome due to maternal monosomy 15q11q13;exactMatch
Angelman syndrome due to paternal uniparental disomy of chromosome 15;etiological subtype;broadMatch
Angelman syndrome due to paternal uniparental disomy of chromosome 15;UPD(15)pat;exactMatch
Isochromosomy Yp;malformation syndrome;broadMatch
Isochromosomy Yq;malformation syndrome;broadMatch
Tibial hemimelia-polysyndactyly-triphalangeal thumb syndrome;malformation syndrome;broadMatch
Tibial hemimelia-polysyndactyly-triphalangeal thumb syndrome;Absent tibia-polydactyly syndrome;exactMatch
Primary dystonia, DYT4 type;disease;broadMatch
Primary dystonia, DYT4 type;DYT4;exactMatch
Primary dystonia, DYT4 type;Hereditary whispering dysphonia;exactMatch
Primary dystonia, DYT6 type;disease;broadMatch
Primary dystonia, DYT6 type;DYT6;exactMatch
Primary dystonia, DYT6 type;Generalized cervical and upper-limb-onset dystonia;exactMatch
Primary dystonia, DYT6 type;Idiopathic torsion dystonia of mixed type;exactMatch
Primary dystonia, DYT13 type;disease;broadMatch
Primary dystonia, DYT13 type;DYT13;exactMatch
Primary dystonia, DYT13 type;Primary dystonia with mixed phenotype;exactMatch
Primary dystonia, DYT13 type;Primary torsion dystonia with predominant craniocervical or upper limb onset;exactMatch
Autosomal dominant dopa-responsive dystonia;disease;broadMatch
Autosomal dominant dopa-responsive dystonia;Autosomal dominant Segawa syndrome;exactMatch
Autosomal dominant dopa-responsive dystonia;DYT5a;exactMatch
Autosomal dominant dopa-responsive dystonia;GTPCH1-deficient DRD;exactMatch
Autosomal dominant dopa-responsive dystonia;GTPCH1-deficient dopa-responsive dystonia;exactMatch
Autosomal dominant dopa-responsive dystonia;HPD with marked diurnal fluctuation;exactMatch
Autosomal dominant dopa-responsive dystonia;Hereditary progressive dystonia with marked diurnal fluctuation;exactMatch
Paroxysmal kinesigenic dyskinesia;disease;broadMatch
Paroxysmal kinesigenic dyskinesia;Familial PKD;exactMatch
Paroxysmal kinesigenic dyskinesia;Familial paroxysmal kinesigenic dyskinesia;exactMatch
Paroxysmal kinesigenic dyskinesia;Paroxysmal kinesigenic choreathetosis;exactMatch
Paroxysmal non-kinesigenic dyskinesia;disease;broadMatch
Paroxysmal non-kinesigenic dyskinesia;Paroxystic non-kinesigenic choreoathetosis;exactMatch
Paroxysmal exertion-induced dyskinesia;disease;broadMatch
Paroxysmal exertion-induced dyskinesia;DYT18;exactMatch
Paroxysmal exertion-induced dyskinesia;Dystonia 18;exactMatch
Paroxysmal exertion-induced dyskinesia;PED;exactMatch
Hypohidrotic ectodermal dysplasia with immunodeficiency;disease;broadMatch
Hypohidrotic ectodermal dysplasia with immunodeficiency;Anhidrotic ectodermal dysplasia with immunodeficiency;exactMatch
Hypohidrotic ectodermal dysplasia with immunodeficiency;EDA-ID;exactMatch
Hypohidrotic ectodermal dysplasia with immunodeficiency;HED-ID;exactMatch
Benign childhood occipital epilepsy, Panayiotopoulos type;clinical subtype;broadMatch
Benign childhood occipital epilepsy, Panayiotopoulos type;Early-onset benign childhood occipital epilepsy;exactMatch
Benign childhood occipital epilepsy, Panayiotopoulos type;Panayiotopoulos syndrome;exactMatch
Benign childhood occipital epilepsy, Gastaut type;clinical subtype;broadMatch
Benign childhood occipital epilepsy, Gastaut type;Late-onset benign childhood occipital epilepsy;exactMatch
Landau-Kleffner syndrome;disease;broadMatch
Landau-Kleffner syndrome;Acquired epileptic aphasia;exactMatch
Landau-Kleffner syndrome;LKS;exactMatch
Familial temporal lobe epilepsy;disease;broadMatch
Familial focal epilepsy with variable foci;disease;broadMatch
Familial focal epilepsy with variable foci;FFEVF;exactMatch
Familial focal epilepsy with variable foci;Familial partial epilepsy with variable foci;exactMatch
Chronic myelomonocytic leukemia;disease;broadMatch
Chronic myelomonocytic leukemia;CMML;exactMatch
Atypical chronic myeloid leukemia;disease;broadMatch
Atypical chronic myeloid leukemia;Subacute myeloid leukemia;exactMatch
Unclassified myelodysplastic/myeloproliferative disease;disease;broadMatch
Unclassified myelodysplastic/myeloproliferative disease;Unclassified mixed myelodysplastic/myeloproliferatic syndrome;exactMatch
Refractory anemia;disease;broadMatch
Unclassified myelodysplastic syndrome;disease;broadMatch
"Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)";disease;broadMatch
"Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)";"AML with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)";exactMatch
Acute myeloid leukemia with 11q23 abnormalities;disease;broadMatch
Acute myeloid leukemia with 11q23 abnormalities;AML with 11q23 abnormalities;exactMatch
Acute myeloid leukemia with minimal differentiation;disease;broadMatch
Acute myeloid leukemia with minimal differentiation;AML M0;exactMatch
Acute myeloid leukemia with minimal differentiation;Minimally differentiated acute myeloblastic leukemia;exactMatch
Acute myeloblastic leukemia without maturation;disease;broadMatch
Acute myeloblastic leukemia without maturation;AML M1;exactMatch
Acute myeloblastic leukemia without maturation;Acute myeloblastic leukemia M1;exactMatch
Acute myeloblastic leukemia with maturation;disease;broadMatch
Acute myeloblastic leukemia with maturation;AML M2;exactMatch
Acute myeloblastic leukemia with maturation;Acute myeloblastic leukemia M2;exactMatch
Acute undifferentiated leukemia;disease;broadMatch
Acute undifferentiated leukemia;Acute myeloid leukemia, minimal differentiation, FAB M0;exactMatch
Primary mediastinal large B-cell lymphoma;disease;broadMatch
Primary mediastinal large B-cell lymphoma;Large cell lymphoma of the mediastinum;exactMatch
Primary mediastinal large B-cell lymphoma;Med-DLBCL;exactMatch
Primary mediastinal large B-cell lymphoma;Mediastinal diffuse large-cell lymphoma with sclerosis;exactMatch
Primary mediastinal large B-cell lymphoma;Primary mediastinal clear cell lymphoma of B-cell type;exactMatch
Intravascular large B-cell lymphoma;disease;broadMatch
Intravascular large B-cell lymphoma;Angioendotheliomatosis proliferans systemisata;exactMatch
Intravascular large B-cell lymphoma;Angiotropic large cell lymphoma;exactMatch
Intravascular large B-cell lymphoma;Intravascular lymphomatosis;exactMatch
Intravascular large B-cell lymphoma;Malignant angioendotheliomatosis;exactMatch
Intravascular large B-cell lymphoma;Tappeiner-Pfleger disease;exactMatch
Anaplastic large cell lymphoma;disease;broadMatch
Anaplastic large cell lymphoma;ALCL;exactMatch
Anaplastic large cell lymphoma;CD30 positive anaplastic large cell lymphoma;exactMatch
Anaplastic large cell lymphoma;Ki-1 positive anaplastic large cell lymphoma;exactMatch
Anaplastic large cell lymphoma;Primary systemic ALCL;exactMatch
Anaplastic large cell lymphoma;sACL;exactMatch
Lymphomatoid papulosis;disease;broadMatch
Lymphomatoid papulosis;LyP;exactMatch
Classic Hodgkin lymphoma, nodular sclerosis type;histopathological subtype;broadMatch
Classic Hodgkin lymphoma, mixed cellularity type;histopathological subtype;broadMatch
Classic Hodgkin lymphoma, lymphocyte-rich type;histopathological subtype;broadMatch
Classic Hodgkin lymphoma, lymphocyte-depleted type;histopathological subtype;broadMatch
Indolent systemic mastocytosis;disease;broadMatch
Systemic mastocytosis with associated hematologic neoplasm;disease;broadMatch
Systemic mastocytosis with associated hematologic neoplasm;SM-AHN;exactMatch
Systemic mastocytosis with associated hematologic neoplasm;SM-AHNMD;exactMatch
Systemic mastocytosis with associated hematologic neoplasm;Systemic mastocytosis with an associated clonal hematologic non-mast cell lineage disease;exactMatch
Aggressive systemic mastocytosis;disease;broadMatch
Mast cell leukemia;disease;broadMatch
Desquamative interstitial pneumonia;disease;broadMatch
Autosomal dominant Emery-Dreifuss muscular dystrophy;etiological subtype;broadMatch
Autosomal dominant Emery-Dreifuss muscular dystrophy;EDMD2;exactMatch
Autosomal recessive Emery-Dreifuss muscular dystrophy;etiological subtype;broadMatch
Autosomal recessive Emery-Dreifuss muscular dystrophy;EDMD3;exactMatch
Charcot-Marie-Tooth disease type 2B1;disease;broadMatch
Charcot-Marie-Tooth disease type 2B1;AR-CMT2B1;exactMatch
Charcot-Marie-Tooth disease type 2B1;Autosomal recessive Charcot-Marie-Tooth disease type 2B1;exactMatch
Charcot-Marie-Tooth disease type 2B1;Autosomal recessive axonal CMT4C1;exactMatch
X-linked Emery-Dreifuss muscular dystrophy;etiological subtype;broadMatch
Southeast Asian ovalocytosis;disease;broadMatch
Southeast Asian ovalocytosis;Hereditary ovalocytosis;exactMatch
Southeast Asian ovalocytosis;Melanesian elliptocytosis;exactMatch
Southeast Asian ovalocytosis;Melanesian ovalocytosis;exactMatch
Southeast Asian ovalocytosis;SAO;exactMatch
Southeast Asian ovalocytosis;Stomatocytic elliptocytosis;exactMatch
Congenital dyserythropoietic anemia type I;disease;broadMatch
Congenital dyserythropoietic anemia type I;CDA I;exactMatch
Congenital dyserythropoietic anemia type I;CDA type 1;exactMatch
Congenital dyserythropoietic anemia type I;CDA type I;exactMatch
Congenital dyserythropoietic anemia type I;Congenital dyserythropoietic anemia type 1;exactMatch
Congenital dyserythropoietic anemia type III;disease;broadMatch
Congenital dyserythropoietic anemia type III;CDA III;exactMatch
Congenital dyserythropoietic anemia type III;CDA type 3;exactMatch
Congenital dyserythropoietic anemia type III;CDA type III;exactMatch
Congenital dyserythropoietic anemia type III;Congenital dyserythropoietic anemia type 3;exactMatch
Transient erythroblastopenia of childhood;disease;broadMatch
Transient erythroblastopenia of childhood;Transient acquired pure red cell aplasia;exactMatch
Primary acquired pure red cell aplasia;disease;broadMatch
Primary acquired pure red cell aplasia;Primary acquired PRCA;exactMatch
Congenital dyserythropoietic anemia type II;disease;broadMatch
Congenital dyserythropoietic anemia type II;CDA II;exactMatch
Congenital dyserythropoietic anemia type II;CDA type 2;exactMatch
Congenital dyserythropoietic anemia type II;CDA type II;exactMatch
Congenital dyserythropoietic anemia type II;Congenital dyserythropoietic anemia type 2;exactMatch
Congenital dyserythropoietic anemia type II;Hereditary erythroblastic multinuclearity with a positive acidified-serum test (hempas);exactMatch
Congenital dyserythropoietic anemia type II;SEC23B-CDG;exactMatch
Hemophilia A;disease;broadMatch
Hemophilia A;FVIII deficiency;exactMatch
Hemophilia A;Factor VIII deficiency;exactMatch
Hemophilia B;disease;broadMatch
Hemophilia B;Christmas disease;exactMatch
Hemophilia B;Factor IX deficiency;exactMatch
Familial afibrinogenemia;clinical subtype;broadMatch
Familial dysfibrinogenemia;clinical subtype;broadMatch
Bleeding diathesis due to glycoprotein VI deficiency;etiological subtype;broadMatch
Bleeding diathesis due to integrin alpha2-beta1 deficiency;etiological subtype;broadMatch
X-linked complex spastic paraplegia;Complex hereditary spastic paraplegia;broadMatch
X-linked complex spastic paraplegia;group of disorders;broadMatch
X-linked complex spastic paraplegia;Complex X-linked HSP;exactMatch
X-linked complex spastic paraplegia;Complex X-linked SPG;exactMatch
X-linked complex spastic paraplegia;Complicated X-linked HSP;exactMatch
X-linked complex spastic paraplegia;Complicated X-linked SPG;exactMatch
X-linked complex spastic paraplegia;X-linked complicated spastic paraplegia;exactMatch
Bilateral perisylvian polymicrogyria;clinical subtype;broadMatch
Early-onset X-linked optic atrophy;disease;broadMatch
Early-onset X-linked optic atrophy;Non-Leber type optic atrophy with early-onset;exactMatch
Early-onset X-linked optic atrophy;OPA2;exactMatch
Early-onset X-linked optic atrophy;Optic atrophy type 2;exactMatch
Periventricular nodular heterotopia;clinical subtype;broadMatch
Periventricular nodular heterotopia;PVNH;exactMatch
Congenital muscular dystrophy type 1B;disease;broadMatch
Congenital muscular dystrophy type 1B;CMD1B;exactMatch
Congenital muscular dystrophy type 1B;MDC1B;exactMatch
Becker muscular dystrophy;disease;broadMatch
Becker muscular dystrophy;BMD;exactMatch
Becker muscular dystrophy;Becker dystrophinopathy;exactMatch
Duchenne muscular dystrophy;disease;broadMatch
Duchenne muscular dystrophy;DMD;exactMatch
Duchenne muscular dystrophy;Severe dystrophinopathy, Duchenne type;exactMatch
Oculopharyngodistal myopathy;disease;broadMatch
Oculopharyngodistal myopathy;OPDM;exactMatch
Oculopharyngodistal myopathy;Oculopharyngeal distal myopathy;exactMatch
Hypoglossia-hypodactyly syndrome;malformation syndrome;broadMatch
Hypoglossia-hypodactyly syndrome;Aglossia-adactylia syndrome;exactMatch
Hypoglossia-hypodactyly syndrome;Hanhart syndrome;exactMatch
Hypoglossia-hypodactyly syndrome;Jussieu syndrome;exactMatch
Amish nemaline myopathy;disease;broadMatch
Congenital myopathy with excess of thin filaments;disease;broadMatch
Congenital myopathy with excess of thin filaments;Actin myopathy;exactMatch
Congenital multicore myopathy with external ophthalmoplegia;clinical subtype;broadMatch
Neutral lipid storage disease with ichthyosis;disease;broadMatch
Neutral lipid storage disease with ichthyosis;Dorfman-Chanarin disease;exactMatch
Neutral lipid storage disease with ichthyosis;NLSDI;exactMatch
Neutral lipid storage myopathy;disease;broadMatch
Neutral lipid storage myopathy;NLSDM;exactMatch
Neutral lipid storage myopathy;Neutral lipid storage disease with myopathy without ichthyosis;exactMatch
Desminopathy;disease;broadMatch
Desminopathy;Desmin-related myofibrillar myopathy;exactMatch
Alpha-crystallinopathy;Qualitative or quantitative defects of alphaB-cristallin;broadMatch
Alpha-crystallinopathy;group of disorders;broadMatch
Alpha-crystallinopathy;Myofibrillar myopathy;broadMatch
Alpha-crystallinopathy;CRYAB-related myofobrillar myopathy;exactMatch
Distal myotilinopathy;disease;broadMatch
Late-onset distal myopathy, Markesbery-Griggs type;disease;broadMatch
Late-onset distal myopathy, Markesbery-Griggs type;ZASP-related myofibrillar myopathy;exactMatch
Postsynaptic congenital myasthenic syndromes;etiological subtype;broadMatch
Presynaptic congenital myasthenic syndromes;etiological subtype;broadMatch
Synaptic congenital myasthenic syndromes;etiological subtype;broadMatch
Acute inflammatory demyelinating polyradiculoneuropathy;disease;broadMatch
Acute inflammatory demyelinating polyradiculoneuropathy;AIDP;exactMatch
Acute inflammatory demyelinating polyradiculoneuropathy;Acute idiopathic demyelinating polyneuropathy;exactMatch
Acute inflammatory demyelinating polyradiculoneuropathy;Acute inflammatory polyneuropathy;exactMatch
Acute inflammatory demyelinating polyradiculoneuropathy;GBS, acute inflammatory demyelinating polyradiculoneuropathic form;exactMatch
Acute inflammatory demyelinating polyradiculoneuropathy;Guillain-Barré syndrome, acute inflammatory demyelinating polyradiculoneuropathic form;exactMatch
Acute motor and sensory axonal neuropathy;disease;broadMatch
Acute motor and sensory axonal neuropathy;AMSAN;exactMatch
Acute motor and sensory axonal neuropathy;Acute motor-sensory axonal GBS;exactMatch
Acute motor and sensory axonal neuropathy;Acute motor-sensory axonal Guillain-Barré syndrome;exactMatch
Acute motor axonal neuropathy;disease;broadMatch
Acute motor axonal neuropathy;AMAN;exactMatch
Acute motor axonal neuropathy;Acute pure motor GBS;exactMatch
Acute motor axonal neuropathy;Acute pure motor Guillain-Barré syndrome;exactMatch
Miller Fisher syndrome;disease;broadMatch
Miller Fisher syndrome;Cranial variant of GBS;exactMatch
Miller Fisher syndrome;Cranial variant of Guillain-Barré syndrome;exactMatch
Miller Fisher syndrome;Fisher syndrome;exactMatch
Spinal muscular atrophy with respiratory distress type 1;disease;broadMatch
Spinal muscular atrophy with respiratory distress type 1;Autosomal recessive distal spinal muscular atrophy type 1;exactMatch
Spinal muscular atrophy with respiratory distress type 1;Autosomal recessive spinal muscular atrophy with respiratory distress;exactMatch
Spinal muscular atrophy with respiratory distress type 1;Diaphragmatic spinal muscular atrophy;exactMatch
Spinal muscular atrophy with respiratory distress type 1;Distal hereditary motor neuropathy type 6;exactMatch
Spinal muscular atrophy with respiratory distress type 1;Distal-HMN type 6;exactMatch
Spinal muscular atrophy with respiratory distress type 1;SIANRF;exactMatch
Spinal muscular atrophy with respiratory distress type 1;SMARD1;exactMatch
Spinal muscular atrophy with respiratory distress type 1;Severe infantile axonal neuropathy with respiratory failure type 1;exactMatch
Spinal muscular atrophy with respiratory distress type 1;dHMN6;exactMatch
Spinal muscular atrophy with respiratory distress type 1;dSMA1;exactMatch
Blake pouch cyst;morphological anomaly;broadMatch
Multiple system atrophy, parkinsonian type;clinical subtype;broadMatch
Multiple system atrophy, parkinsonian type;MSA, parkinsonian type;exactMatch
Multiple system atrophy, parkinsonian type;MSA-p;exactMatch
Huntington disease-like 2;disease;broadMatch
Huntington disease-like 2;HDL2;exactMatch
Colobomatous microphthalmia;malformation syndrome;broadMatch
Colobomatous microphthalmia;MAC;exactMatch
Colobomatous microphthalmia;Microphthalmia with colobomatous cyst;exactMatch
Colobomatous microphthalmia;Microphthalmia-anophthalmia-coloboma syndrome;exactMatch
Coloboma of choroid and retina;morphological anomaly;broadMatch
Coloboma of eye lens;morphological anomaly;broadMatch
Coloboma of iris;morphological anomaly;broadMatch
Coloboma of macula;morphological anomaly;broadMatch
Coloboma of eyelid;morphological anomaly;broadMatch
Coloboma of optic disc;morphological anomaly;broadMatch
Coloboma of optic disc;Coloboma of optic papilla;exactMatch
Congenital symblepharon;clinical subtype;broadMatch
Complete cryptophthalmia;clinical subtype;broadMatch
Partial cryptophthalmia;clinical subtype;broadMatch
Inverse Marcus-Gunn phenomenon;clinical subtype;broadMatch
Meesmann corneal dystrophy;disease;broadMatch
Meesmann corneal dystrophy;Juvenile hereditary epithelial dystrophy of Meesmann;exactMatch
Meesmann corneal dystrophy;MECD;exactMatch
Lisch epithelial corneal dystrophy;disease;broadMatch
Lisch epithelial corneal dystrophy;Band-shaped and whorled microcystic dystrophy of the corneal epithelium;exactMatch
Lisch epithelial corneal dystrophy;LECD;exactMatch
Epithelial basement membrane dystrophy;disease;broadMatch
Epithelial basement membrane dystrophy;Anterior basement membrane dystrophy;exactMatch
Epithelial basement membrane dystrophy;Cogan microcystic epithelial dystrophy;exactMatch
Epithelial basement membrane dystrophy;EBMD;exactMatch
Epithelial basement membrane dystrophy;Map-dot-fingerprint dystrophy;exactMatch
Gelatinous drop-like corneal dystrophy;disease;broadMatch
Gelatinous drop-like corneal dystrophy;GDCD;exactMatch
Gelatinous drop-like corneal dystrophy;Primary familial amyloidosis of the cornea;exactMatch
Gelatinous drop-like corneal dystrophy;Subepithelial amyloidosis of the cornea;exactMatch
Climatic droplet keratopathy;disease;broadMatch
Climatic droplet keratopathy;Honey-droplet corneal dystrophy;exactMatch
Subepithelial mucinous corneal dystrophy;disease;broadMatch
Subepithelial mucinous corneal dystrophy;SMCD;exactMatch
Thiel-Behnke corneal dystrophy;disease;broadMatch
Thiel-Behnke corneal dystrophy;Anterior limiting membrane dystrophy type 2;exactMatch
Thiel-Behnke corneal dystrophy;Anterior limiting membrane dystrophy type II;exactMatch
Thiel-Behnke corneal dystrophy;Corneal dystrophy of Bowman layer type 2;exactMatch
Thiel-Behnke corneal dystrophy;Corneal dystrophy of Bowman layer type II;exactMatch
Thiel-Behnke corneal dystrophy;Curly fiber corneal dystrophy;exactMatch
Thiel-Behnke corneal dystrophy;Honeycomb corneal dystrophy;exactMatch
Thiel-Behnke corneal dystrophy;TBCD;exactMatch
Thiel-Behnke corneal dystrophy;Waardenburg-Jonker corneal dystrophy;exactMatch
Reis-Bücklers corneal dystrophy;disease;broadMatch
Reis-Bücklers corneal dystrophy;Anterior limiting membrane dystrophy type 1;exactMatch
Reis-Bücklers corneal dystrophy;Anterior limiting membrane dystrophy type I;exactMatch
Reis-Bücklers corneal dystrophy;Atypical granular corneal dystrophy;exactMatch
Reis-Bücklers corneal dystrophy;Corneal dystrophy of Bowman layer type 1;exactMatch
Reis-Bücklers corneal dystrophy;Corneal dystrophy of Bowman layer type I;exactMatch
Reis-Bücklers corneal dystrophy;Geographic corneal dystrophy;exactMatch
Reis-Bücklers corneal dystrophy;Granular corneal dystrophy type 3;exactMatch
Reis-Bücklers corneal dystrophy;Granular corneal dystrophy type III;exactMatch
Reis-Bücklers corneal dystrophy;RBCD;exactMatch
Reis-Bücklers corneal dystrophy;Superficial granular corneal dystrophy;exactMatch
Granular corneal dystrophy type I;disease;broadMatch
Granular corneal dystrophy type I;Classic GCD;exactMatch
Granular corneal dystrophy type I;Classic granular corneal dystrophy;exactMatch
Granular corneal dystrophy type I;Corneal dystrophy Groenouw type I;exactMatch
Granular corneal dystrophy type I;GCD1;exactMatch
Granular corneal dystrophy type I;GCDI;exactMatch
Granular corneal dystrophy type I;Granular corneal dystrophy type 1;exactMatch
Granular corneal dystrophy type II;disease;broadMatch
Granular corneal dystrophy type II;Avellino corneal dystrophy;exactMatch
Granular corneal dystrophy type II;GCD2;exactMatch
Granular corneal dystrophy type II;GCDII;exactMatch
Granular corneal dystrophy type II;Granular corneal dystrophy type 2;exactMatch
Granular corneal dystrophy type II;Granular-lattice corneal dystrophy;exactMatch
Lattice corneal dystrophy type I;disease;broadMatch
Lattice corneal dystrophy type I;Biber-Haab-Dimmer dystrophy;exactMatch
Lattice corneal dystrophy type I;Classic lattice corneal dystrophy;exactMatch
Lattice corneal dystrophy type I;LCD1;exactMatch
Lattice corneal dystrophy type I;LCDI;exactMatch
Lattice corneal dystrophy type I;Lattice corneal dystrophy type 1;exactMatch
Schnyder corneal dystrophy;disease;broadMatch
Schnyder corneal dystrophy;Crystalline stromal dystrophy;exactMatch
Schnyder corneal dystrophy;Hereditary crystalline stromal dystrophy of Schnyder;exactMatch
Schnyder corneal dystrophy;SCCD;exactMatch
Schnyder corneal dystrophy;SCD;exactMatch
Schnyder corneal dystrophy;Schnyder crystalline corneal dystrophy;exactMatch
Schnyder corneal dystrophy;Schnyder crystalline dystrophy sine crystals;exactMatch
Macular corneal dystrophy;disease;broadMatch
Macular corneal dystrophy;Corneal dystrophy Groenouw type II;exactMatch
Macular corneal dystrophy;Fehr corneal dystrophy;exactMatch
Macular corneal dystrophy;MCD;exactMatch
Fleck corneal dystrophy;disease;broadMatch
Fleck corneal dystrophy;FCD;exactMatch
Fleck corneal dystrophy;François-Neetens speckled corneal dystrophy;exactMatch
Posterior amorphous corneal dystrophy;disease;broadMatch
Posterior amorphous corneal dystrophy;PACD;exactMatch
Posterior amorphous corneal dystrophy;Posterior amorphous stromal dystrophy;exactMatch
Central cloudy dystrophy of François;disease;broadMatch
Central cloudy dystrophy of François;CCDF;exactMatch
Central cloudy dystrophy of François;Central cloudy corneal dystrophy of François;exactMatch
Posterior polymorphous corneal dystrophy;disease;broadMatch
Posterior polymorphous corneal dystrophy;PPCD;exactMatch
Posterior polymorphous corneal dystrophy;Posterior polymorphous dystrophy;exactMatch
Posterior polymorphous corneal dystrophy;Schlichting dystrophy;exactMatch
Fuchs endothelial corneal dystrophy;disease;broadMatch
Fuchs endothelial corneal dystrophy;Endoepithelial corneal dystrophy;exactMatch
Fuchs endothelial corneal dystrophy;FECD;exactMatch
Fuchs endothelial corneal dystrophy;Late hereditary endothelial dystrophy;exactMatch
Congenital hereditary endothelial dystrophy type I;disease;broadMatch
Congenital hereditary endothelial dystrophy type I;Autosomal dominant CHED;exactMatch
Congenital hereditary endothelial dystrophy type I;Autosomal dominant congenital hereditary endothelial dystrophy;exactMatch
Congenital hereditary endothelial dystrophy type I;CHED1;exactMatch
Congenital hereditary endothelial dystrophy type I;CHEDI;exactMatch
Congenital hereditary endothelial dystrophy type I;Congenital hereditary endothelial dystrophy type 1;exactMatch
Congenital glaucoma;disease;broadMatch
Congenital glaucoma;Buphthalmia;exactMatch
Congenital glaucoma;Buphthalmos;exactMatch
Congenital glaucoma;Buphthalmus;exactMatch
Congenital glaucoma;Primary congenital glaucoma;exactMatch
Juvenile glaucoma;disease;broadMatch
Axenfeld anomaly;morphological anomaly;broadMatch
Chandler syndrome;clinical subtype;broadMatch
Cogan-Reese syndrome;clinical subtype;broadMatch
Essential iris atrophy;clinical subtype;broadMatch
Pulverulent cataract;clinical subtype;broadMatch
Pulverulent cataract;Early-onset partial cataract;broadMatch
Pulverulent cataract;Coppock-like cataract;exactMatch
Pulverulent cataract;Dusty cataract;exactMatch
Early-onset sutural cataract;clinical subtype;broadMatch
Early-onset sutural cataract;Early-onset zonular cataract;broadMatch
Early-onset sutural cataract;Early-onset cataract with Y-shaped suture opacities;exactMatch
Early-onset anterior polar cataract;clinical subtype;broadMatch
Early-onset anterior polar cataract;Early-onset partial cataract;broadMatch
Early-onset anterior polar cataract;Early-onset anterior subcapsular cataract;exactMatch
Cerulean cataract;clinical subtype;broadMatch
Cerulean cataract;Early-onset partial cataract;broadMatch
Cerulean cataract;Blue-dot cataract;exactMatch
Coralliform cataract;clinical subtype;broadMatch
Coralliform cataract;Early-onset partial cataract;broadMatch
Early-onset nuclear cataract;clinical subtype;broadMatch
Early-onset nuclear cataract;Early-onset zonular cataract;broadMatch
Early-onset partial cataract;clinical subtype;broadMatch
Early-onset posterior polar cataract;clinical subtype;broadMatch
Early-onset posterior polar cataract;Early-onset partial cataract;broadMatch
Total early-onset cataract;clinical subtype;broadMatch
Early-onset zonular cataract;clinical subtype;broadMatch
Early-onset zonular cataract;Early-onset partial cataract;broadMatch
Autosomal dominant cerebellar ataxia;Rare hereditary ataxia;broadMatch
Autosomal dominant cerebellar ataxia;group of disorders;broadMatch
Autosomal dominant cerebellar ataxia;Late-onset ataxia with dementia;broadMatch
Autosomal dominant cerebellar ataxia;ADCA;exactMatch
Autosomal dominant cerebellar ataxia;Autosomal dominant spinocerebellar ataxia;exactMatch
Agnathia-holoprosencephaly-situs inversus syndrome;malformation syndrome;broadMatch
Adult-onset foveomacular vitelliform dystrophy;disease;broadMatch
Adult-onset foveomacular vitelliform dystrophy;AOFMD;exactMatch
