head;tail;relation
Structure of S3 spinal nerve proper (body structure);Spinal nerve trunk of S3;exactMatch
Structure of S4 spinal nerve proper (body structure);Spinal nerve trunk of S4;exactMatch
Structure of S5 spinal nerve proper (body structure);Spinal nerve trunk of S5;exactMatch
Structure of T1 spinal nerve proper (body structure);Spinal nerve trunk of T1;exactMatch
Structure of T2 spinal nerve proper (body structure);Spinal nerve trunk of T2;exactMatch
Structure of T3 spinal nerve proper (body structure);Spinal nerve trunk of T3;exactMatch
Structure of T4 spinal nerve proper (body structure);Spinal nerve trunk of T4;exactMatch
Structure of T5 spinal nerve proper (body structure);Spinal nerve trunk of T5;exactMatch
Structure of T6 spinal nerve proper (body structure);Spinal nerve trunk of T6;exactMatch
Structure of T7 spinal nerve proper (body structure);Spinal nerve trunk of T7;exactMatch
Structure of T8 spinal nerve proper (body structure);Spinal nerve trunk of T8;exactMatch
Structure of T9 spinal nerve proper (body structure);Spinal nerve trunk of T9;exactMatch
Structure of T10 spinal nerve proper (body structure);Spinal nerve trunk of T10;exactMatch
Structure of T11 spinal nerve proper (body structure);Spinal nerve trunk of T11;exactMatch
Structure of T12 spinal nerve proper (body structure);Spinal nerve trunk of T12;exactMatch
Structure of bursa of left wrist (body structure);Left wrist bursa;exactMatch
Structure of bursa of right wrist (body structure);Right wrist bursa;exactMatch
Structure of deep volar arch of left radial artery (body structure);Structure of deep palmar arch of left radial artery;exactMatch
Structure of deep volar arch of right radial artery (body structure);Structure of deep palmar arch of right radial artery;exactMatch
Structure of conjunctival sac of left eye (body structure);Structure of left conjunctival sac;exactMatch
Structure of nail bed of great toe of left foot (body structure);Structure of nail bed of first digit of left foot;exactMatch
Structure of nail bed of great toe of left foot (body structure);Structure of nail bed of first toe of left foot;exactMatch
Structure of nail bed of great toe of right foot (body structure);Structure of nail bed of first digit of right foot;exactMatch
Structure of nail bed of great toe of right foot (body structure);Structure of nail bed of first toe of right foot;exactMatch
Structure of conjunctival sac of right eye (body structure);Structure of right conjunctival sac;exactMatch
Structure of nail root of thumb (body structure);Nail root of thumb;exactMatch
Entire nail root of thumb (body structure);Structure of nail root of thumb (body structure);broadMatch
Structure of tendon sheath of lower leg (body structure);Structure of tendon sheath of lower limb (body structure);broadMatch
Entire structure of tendon sheath of lower leg (body structure);Structure of tendon sheath of lower leg (body structure);broadMatch
Entire nail root of finger (body structure);Structure of nail root of finger (body structure);broadMatch
Great toe structure (body structure);Toe structure (body structure);broadMatch
Great toe structure (body structure);Big toe;exactMatch
Great toe structure (body structure);Big toe structure;exactMatch
Great toe structure (body structure);First toe;exactMatch
Great toe structure (body structure);Great toe;exactMatch
Great toe structure (body structure);Great toe structure;exactMatch
Great toe structure (body structure);Hallux;exactMatch
Chest wall structure (body structure);Chest wall;exactMatch
Chest wall structure (body structure);Thoracic wall;exactMatch
Skin and/or subcutaneous tissue structure of palmar area of right hand (body structure);Skin and/or subcutaneous tissue structure of palm of right hand;exactMatch
Skin and/or subcutaneous tissue structure of palmar area of left hand (body structure);Skin and/or subcutaneous tissue structure of palm of left hand;exactMatch
Entire tunica intima of basilar sinus (body structure);Structure of tunica intima of basilar sinus (body structure);broadMatch
Skin structure of dorsum of left hand (body structure);Skin of back of left hand;exactMatch
Skin structure of dorsum of left hand (body structure);Skin of dorsal area of left hand;exactMatch
Skin structure of dorsum of left hand (body structure);Skin of dorsum of left hand;exactMatch
Skin structure of dorsum of right hand (body structure);Skin of back of right hand;exactMatch
Skin structure of dorsum of right hand (body structure);Skin of dorsal area of right hand;exactMatch
Skin structure of dorsum of right hand (body structure);Skin of dorsum of right hand;exactMatch
Structure of submucosa of anal canal (body structure);Submucosa of anal canal;exactMatch
Entire tunica intima of superior sagittal sinus (body structure);Structure of tunica intima of superior sagittal sinus (body structure);broadMatch
Entire tunica intima of inferior sagittal sinus (body structure);Structure of tunica intima of inferior sagittal sinus (body structure);broadMatch
Entire tunica intima of cavernous sinus (body structure);Structure of tunica intima of cavernous sinus (body structure);broadMatch
Entire tunica intima of dural sinus (body structure);Structure of tunica intima of dural sinus (body structure);broadMatch
Structure of tunica intima of confluence of sinuses (body structure);Structure of tunica intima of torcular Herophili;exactMatch
Entire tunica intima of confluence of sinuses (body structure);Structure of tunica intima of confluence of sinuses (body structure);broadMatch
Structure of palm of left hand (body structure);Left palm;exactMatch
Structure of palm of right hand (body structure);Right palm;exactMatch
Structure of dorsum of left hand (body structure);Dorsal left hand;exactMatch
Structure of dorsum of right hand (body structure);Dorsal right hand;exactMatch
Congenital anomaly of anterior portion of neck (disorder);Congenital malformation of anterior portion of neck;exactMatch
Congenital anomaly of anterior portion of neck (disorder);Congenital malformation of throat;exactMatch
Structure of nail bed of middle finger of left hand (body structure);Nail bed of left middle finger;exactMatch
Structure of nail bed of middle finger of left hand (body structure);Structure of nail bed of third digit of left hand;exactMatch
Structure of tunica intima of lateral venous sinus (body structure);Tunica intima of lateral sinus;exactMatch
Entire tunica intima of lateral venous sinus (body structure);Structure of tunica intima of lateral venous sinus (body structure);broadMatch
Structure of middle third of shaft of bone (body structure);Part of diaphysis of bone (body structure);broadMatch
Structure of middle third of shaft of bone (body structure);Middle third of shaft of bone;exactMatch
Structure of nail bed of middle finger of right hand (body structure);Nail bed of right middle finger;exactMatch
Structure of nail bed of middle finger of right hand (body structure);Structure of nail bed of third digit of right hand;exactMatch
Structure of nail bed of ring finger of right hand (body structure);Nail bed of right ring finger;exactMatch
Structure of nail bed of ring finger of right hand (body structure);Structure of nail bed of fourth digit of right hand;exactMatch
Structure of nail bed of ring finger of left hand (body structure);Nail bed of left ring finger;exactMatch
Structure of nail bed of ring finger of left hand (body structure);Structure of nail bed of fourth digit of left hand;exactMatch
Structure of cruciate ligaments of knee joint (body structure);Structure of intraarticular ligament of knee joint (body structure);broadMatch
Structure of cruciate ligaments of knee joint (body structure);Cruciate ligament of knee joint;exactMatch
Structure of nail bed of index finger of left hand (body structure);Nail bed of left index finger;exactMatch
Structure of nail bed of index finger of left hand (body structure);Structure of nail bed of second digit of left hand;exactMatch
Structure of nail bed of index finger of right hand (body structure);Nail bed of right index finger;exactMatch
Structure of nail bed of index finger of right hand (body structure);Structure of nail bed of second digit of right hand;exactMatch
Structure of nail bed of little finger of left hand (body structure);Nail bed of left little finger;exactMatch
Structure of nail bed of little finger of left hand (body structure);Structure of nail bed of fifth digit of left hand;exactMatch
Structure of nail bed of little finger of right hand (body structure);Nail bed of right little finger;exactMatch
Structure of nail bed of little finger of right hand (body structure);Structure of nail bed of fifth digit of right hand;exactMatch
Structure of hair of extremity (body structure);Hair of extremity;exactMatch
Entire permanent maxillary third molar tooth (body structure);Entire maxillary third molar tooth;exactMatch
Entire permanent maxillary third molar tooth (body structure);Entire permanent upper third molar tooth;exactMatch
Entire permanent maxillary third molar tooth (body structure);Entire permanent upper wisdom tooth;exactMatch
Structure of permanent maxillary third molar tooth (body structure);Structure of maxillary third molar tooth;exactMatch
Structure of permanent maxillary third molar tooth (body structure);Structure of permanent upper third molar tooth;exactMatch
Structure of permanent maxillary third molar tooth (body structure);Structure of permanent upper wisdom tooth;exactMatch
Structure of permanent mandibular third molar tooth (body structure);Structure of mandibular third molar tooth;exactMatch
Structure of permanent mandibular third molar tooth (body structure);Structure of permanent lower third molar tooth;exactMatch
Structure of permanent mandibular third molar tooth (body structure);Structure of permanent lower wisdom tooth;exactMatch
Entire permanent mandibular third molar tooth (body structure);Entire mandibular third molar tooth;exactMatch
Entire permanent mandibular third molar tooth (body structure);Entire permanent lower third molar tooth;exactMatch
Entire permanent mandibular third molar tooth (body structure);Entire permanent lower wisdom tooth;exactMatch
Splenic structure (body structure);Spleen;exactMatch
Structure of inter-regional junction of occiput condyle, atlas, and axis (body structure);Structure of head and/or neck (body structure);broadMatch
Structure of inter-regional junction of occiput condyle, atlas, and axis (body structure);OA-AA-C2 region;exactMatch
Structure of inter-regional junction of occiput condyle, atlas, and axis (body structure);Occipitocervical region;exactMatch
Structure of inter-regional junction of occiput condyle, atlas, and axis (body structure);Region of occiput condyle, atlas, and axis;exactMatch
Structure of inter-regional junction of occiput condyle, atlas, and axis (body structure);Structure of inter-regional junction of occiput condyle, atlas, and axis;exactMatch
Entire occipital condyle (body structure);Structure of occipital condyle (body structure);broadMatch
Skin and/or subcutaneous tissue structure of lesser toe (body structure);Skin and/or subcutaneous tissue structure of toe (body structure);broadMatch
Structure of pedicle of vertebra (body structure);Structure of arch of vertebra (body structure);broadMatch
Structure of pedicle of vertebra (body structure);Pedicle of vertebra;exactMatch
Entire skin and subcutaneous tissue of lesser toe (body structure);Skin and/or subcutaneous tissue structure of lesser toe (body structure);broadMatch
Cerebral medial surface structure (body structure);Surface of brain (body structure);broadMatch
Cerebral medial surface structure (body structure);Cerebral medial surface;exactMatch
Tubercle of twelfth rib structure (body structure);Tubercle of twelfth rib;exactMatch
Structure of dorsal branch of spinal nerve of cauda equina (body structure);Dorsal branch of spinal nerve of cauda equina;exactMatch
Structure of visceral aspect of liver (body structure);Surface of liver (body structure);broadMatch
Structure of visceral aspect of liver (body structure);Inferior surface of liver;exactMatch
Structure of visceral aspect of liver (body structure);Visceral aspect of liver;exactMatch
Structure of visceral aspect of liver (body structure);Visceral surface of liver;exactMatch
Structure of temporopontine tract of posterior limb of internal capsule (body structure);Temporopontine tract of posterior limb of internal capsule;exactMatch
Accessory pancreas (disorder);Supernumerary pancreas;exactMatch
Operation on ileum (procedure);Ileum operations;exactMatch
Skin structure of dorsal surface of third toe (body structure);Skin of dorsal surface of third toe;exactMatch
Complete excision of organ (procedure);Complete excision of organ;exactMatch
Complete excision of organ (procedure);Complete incision and removal;exactMatch
Skeletal muscle structure of back (body structure);Back muscle;exactMatch
Skeletal muscle structure of back (body structure);Muscle of back;exactMatch
Biopsy of stomach (procedure);Gastric biopsy;exactMatch
Structure of left lobe of thyroid gland (body structure);Left lobe of thyroid gland;exactMatch
Congenital anomaly of muscle AND/OR tendon (disorder);Congenital malformation of muscles and tendons;exactMatch
Structure of greater posterior rectus capitis muscle (body structure);Greater posterior rectus capitis muscle;exactMatch
Structure of greater posterior rectus capitis muscle (body structure);Rectus capitis posterior major;exactMatch
Structure of glandular branch of facial artery (body structure);Glandular branch of facial artery;exactMatch
Structure of glandular branch of facial artery (body structure);Glandular branches of facial artery;exactMatch
Structure of arch of seventh thoracic vertebra (body structure);Arch of seventh thoracic vertebra;exactMatch
Structure of arch of seventh thoracic vertebra (body structure);T7 dorsal arch;exactMatch
Structure of proximal phalanx of third toe (body structure);Proximal phalanx of third toe;exactMatch
Subcutaneous tissue structure of lower lip (body structure);Subcutaneous tissue of lower lip;exactMatch
Lipoma of nerve (disorder);Neural lipoma;exactMatch
Structure of isthmus of fallopian tube (body structure);Region of Fallopian tube (body structure);broadMatch
Structure of isthmus of fallopian tube (body structure);Isthmus of fallopian tube;exactMatch
Structure of right dorsalis pedis artery (body structure);Right dorsalis pedis artery;exactMatch
Structure of left dorsalis pedis artery (body structure);Left dorsalis pedis artery;exactMatch
Structure of artery of right foot (body structure);Right foot artery;exactMatch
Skin structure of tip of nose (body structure);Skin of tip of nose;exactMatch
Structure of artery of left foot (body structure);Left foot artery;exactMatch
Skin structure of helix (body structure);Skin of helix;exactMatch
Structure of tendon and tendon sheath of hip (body structure);Tendon and tendon sheath of hip;exactMatch
Structure of pedicle of seventh cervical vertebra (body structure);Pedicle of seventh cervical vertebra;exactMatch
Structure of levator ani muscle (body structure);Levator ani muscle;exactMatch
Structure of ligament of diaphragm (body structure);Ligament of diaphragm;exactMatch
Structure of fontanel of skull (body structure);Fontanel of skull;exactMatch
Masseter muscle structure (body structure);Masseter muscle;exactMatch
Excision of lesion from facial bone (procedure);Excision of lesion of facial bone;exactMatch
Structure of anterior labial branch of external pudendal artery (body structure);Artery of female pelvic region (body structure);broadMatch
Structure of anterior labial branch of external pudendal artery (body structure);Anterior labial branch of external pudendal artery;exactMatch
Structure of anterior labial branch of external pudendal artery (body structure);Anterior labial branches of external pudendal artery;exactMatch
Structure of tuberal nuclei of hypothalamus (body structure);Tuberal nuclei of hypothalamus;exactMatch
Structure of pubic tubercle (body structure);Pubis part (body structure);broadMatch
Structure of pubic tubercle (body structure);Pubic tubercle;exactMatch
Structure of superior articular process of first lumbar vertebra (body structure);Cranial articular process of first lumbar vertebra;exactMatch
Structure of superior articular process of first lumbar vertebra (body structure);Superior articular process of first lumbar vertebra;exactMatch
Structure of conoid ligament (body structure);Coracoclavicular ligament structure (body structure);broadMatch
Structure of conoid ligament (body structure);Conoid ligament;exactMatch
Subcutaneous tissue structure of fifth toe (body structure);Subcutaneous tissue of fifth toe;exactMatch
Subcutaneous tissue structure of fifth toe (body structure);Subcutaneous tissue of little toe;exactMatch
Structure of annulus fibrosus of intervertebral disc of eleventh thoracic vertebra (body structure);Anulus fibrosus of intervertebral disc of eleventh thoracic vertebra;exactMatch
Structure of annulus fibrosus of intervertebral disc of eleventh thoracic vertebra (body structure);Structure of anulus fibrosus of intervertebral disc of eleventh thoracic vertebra;exactMatch
Anterior rugal column structure (body structure);Structure of rugal column (body structure);broadMatch
Anterior rugal column structure (body structure);Anterior rugal column;exactMatch
Structure of tuberosity of distal phalanx of ring finger (body structure);Tuberosity of distal phalanx of ring finger;exactMatch
Structure of white matter of frontal lobe (body structure);White matter of frontal lobe;exactMatch
Operation on lymph node (procedure);Lymph node operation;exactMatch
Operation on lymph node (procedure);Lymphatic gland operation;exactMatch
Flexor digitorum brevis muscle of foot (body structure);Structure of plantar muscle of foot (body structure);broadMatch
Structure of anteromedial nucleus of thalamus (body structure);Structure of anterior nuclear group of thalamus (body structure);broadMatch
Structure of anteromedial nucleus of thalamus (body structure);Anteromedial nucleus of thalamus;exactMatch
Structure of anteromedial nucleus of thalamus (body structure);Nucleus anteromedialis;exactMatch
Skin structure of tragus (body structure);Skin of tragus;exactMatch
Entire parietotemporal branch of middle cerebral artery (body structure);Entire parietotemporal branches of middle cerebral artery;exactMatch
Left frontal sinus structure (body structure);Left frontal sinus;exactMatch
Operation on endocrine system (procedure);Endocrine operations;exactMatch
Operation on endocrine system (procedure);Operative procedure on endocrine system;exactMatch
Structure of supratrochlear artery (body structure);Branch of ophthalmic artery (body structure);broadMatch
Structure of supratrochlear artery (body structure);Supratrochlear artery;exactMatch
Structure of right side of heart (body structure);Cardiac chamber structure (body structure);broadMatch
Structure of right side of heart (body structure);Right side of heart;exactMatch
Structure of intraarticular ligament of knee joint (body structure);Intraarticular ligament of knee joint;exactMatch
Structure of anterior branch of superior thyroid artery (body structure);Branch of superior thyroid artery (body structure);broadMatch
Structure of anterior branch of superior thyroid artery (body structure);Anterior branch of superior thyroid artery;exactMatch
Bone structure of scapula (body structure);Scapula;exactMatch
Bone structure of scapula (body structure);Shoulder blade;exactMatch
Disorder of breast (disorder);Breast disease;exactMatch
Biopsy of external ear (procedure);Excisional biopsy of external ear;exactMatch
Subcutaneous tissue structure of fourth toe (body structure);Subcutaneous tissue of fourth toe;exactMatch
Cystic ovarian follicle (morphologic abnormality);Cyclic alteration of ovary (morphologic abnormality);broadMatch
Internal structure of eyeball (body structure);Eye part (body structure);broadMatch
Internal structure of eyeball (body structure);Internal structures of eyeball;exactMatch
Cervical spinal nerve root structure (body structure);Cervical spinal cord nerve root;exactMatch
Structure of common plantar digital nerves (body structure);Structure of plantar digital nerve (body structure);broadMatch
Structure of common plantar digital nerves (body structure);Common plantar digital nerves;exactMatch
Allograft (substance);Donor graft (substance);broadMatch
Allograft (substance);Allogeneic graft;exactMatch
Allograft (substance);Homograft;exactMatch
Allograft (substance);Homologous graft;exactMatch
Structure of right carotid sinus (body structure);Right carotid sinus;exactMatch
Structure of opponens pollicis muscle (body structure);Opponens pollicis muscle;exactMatch
Deep flexor tendon of thumb (body structure);Structure of flexor tendon of thumb (body structure);broadMatch
Common bile duct structure (body structure);Extrahepatic duct structure (body structure);broadMatch
Common bile duct structure (body structure);Common bile duct;exactMatch
Structure of humeral head of flexor carpi ulnaris muscle (body structure);Head of flexor carpi ulnaris muscle (body structure);broadMatch
Structure of humeral head of flexor carpi ulnaris muscle (body structure);Humeral head of flexor carpi ulnaris muscle;exactMatch
Structure of ball of foot (body structure);Structure of sole of foot (body structure);broadMatch
Structure of ball of foot (body structure);Ball of foot;exactMatch
Structure of lateral preoptic nucleus (body structure);Lateral preoptic nucleus;exactMatch
Structure of pedicle of lumbar vertebra (body structure);Pedicle of lumbar vertebra;exactMatch
Disorder of lower gastrointestinal tract (disorder);Disease of lower digestive tract;exactMatch
Entire deep temporal vein (body structure);Entire deep temporal veins;exactMatch
Mammary lobule structure (body structure);Breast lobule;exactMatch
Mammary lobule structure (body structure);Lactiferous lobule;exactMatch
Mammary lobule structure (body structure);Lobule of breast;exactMatch
Mammary lobule structure (body structure);Mammary lobule;exactMatch
Structure of medial pectoral nerve (body structure);Branch of medial cord of brachial plexus (body structure);broadMatch
Structure of medial pectoral nerve (body structure);Medial pectoral nerve;exactMatch
Structure of supraoptic hypophyseal tract (body structure);Hypothalamic tract (body structure);broadMatch
Structure of supraoptic hypophyseal tract (body structure);Supraoptic hypophyseal tract;exactMatch
Structure of abdominopelvic portion of sympathetic nervous system (body structure);Abdominopelvic portion of sympathetic nervous system;exactMatch
Glomerular capillaries structure (body structure);Glomerular capillaries;exactMatch
Inferior mesenteric plexus structure (body structure);Inferior mesenteric plexus;exactMatch
Anterior vagal trunk structure (body structure);Anterior vagal trunk;exactMatch
Operation on uterus (procedure);Uterine operation;exactMatch
Structure of milk line of trunk (body structure);Trunk structure (body structure);broadMatch
Structure of milk line of trunk (body structure);Milk line of trunk;exactMatch
Structure of genitofemoral nerve femoral branch (body structure);Peripheral nerve of lower limb (body structure);broadMatch
Structure of genitofemoral nerve femoral branch (body structure);Genitofemoral nerve femoral branch;exactMatch
Skin structure of glans penis (body structure);Skin of glans penis;exactMatch
Skin structure of lateral surface of middle finger (body structure);Skin of lateral surface of middle finger;exactMatch
Structure of spinous process of sixth lumbar vertebra (body structure);Spinous process of sixth lumbar vertebra;exactMatch
Structure of sacral lymph node (body structure);Pelvic lymph node structure (body structure);broadMatch
Structure of sacral lymph node (body structure);Sacral lymph node;exactMatch
Structure of central lateral nucleus of thalamus (body structure);Structure of intralaminar nuclear group of thalamus (body structure);broadMatch
Structure of central lateral nucleus of thalamus (body structure);Central lateral nucleus of thalamus;exactMatch
Structure of central lateral nucleus of thalamus (body structure);Nucleus centralis lateralis;exactMatch
Skin of occipital region (body structure);Skin of back of head;exactMatch
Skin structure of umbilical region (body structure);Skin of umbilical region;exactMatch
Structure of opponens digiti minimi muscle of hand (body structure);Structure of hypothenar muscle (body structure);broadMatch
Structure of opponens digiti minimi muscle of hand (body structure);Opponens digiti minimi;exactMatch
Structure of opponens digiti minimi muscle of hand (body structure);Opponens digiti minimi muscle of hand;exactMatch
Structure of medial atlantoaxial joint (body structure);Structure of atlantoaxial joint (body structure);broadMatch
Structure of medial atlantoaxial joint (body structure);Medial atlantoaxial joint;exactMatch
Skeletal muscle system structure (body structure);Structure of musculoskeletal system (body structure);broadMatch
Skeletal muscle system structure (body structure);Skeletal muscle system;exactMatch
Skeletal muscle system structure (body structure);Skeletal muscular system;exactMatch
Skeletal muscle system structure (body structure);Skeletal musculature system;exactMatch
Skeletal muscle system structure (body structure);Striated muscle system;exactMatch
Structure of lateral semicircular duct (body structure);Semicircular duct structure (body structure);broadMatch
Structure of lateral semicircular duct (body structure);Lateral semicircular duct;exactMatch
Structure of articulations of auditory ossicles (body structure);Articulations of auditory ossicles;exactMatch
Structure of articulations of auditory ossicles (body structure);Ear ossicle joint;exactMatch
Skin structure of lateral surface of thigh (body structure);Skin of lateral surface of thigh;exactMatch
Structure of mucous membrane of tongue (body structure);Mucosa of tongue;exactMatch
Structure of mucous membrane of tongue (body structure);Mucous membrane of tongue;exactMatch
Structure of forceps major (body structure);Forceps major;exactMatch
Structure of forceps major (body structure);Occipital radiation of corpus callosum;exactMatch
Structure of forceps major (body structure);Posterior forceps;exactMatch
Entire inferior obliquus capitis muscle (body structure);Entire skeletal muscle of neck (body structure);broadMatch
Intervertebral disc structure of first lumbar vertebra (body structure);Structure of lumbar intervertebral disc (body structure);broadMatch
Intervertebral disc structure of first lumbar vertebra (body structure);Intervertebral disc of first lumbar vertebra;exactMatch
Intervertebral disc structure of first lumbar vertebra (body structure);Intervertebral disc, L1-L2;exactMatch
Intervertebral disc structure of first lumbar vertebra (body structure);L1/2 disc;exactMatch
Structure of articular process of fifth lumbar vertebra (body structure);Articular process of fifth lumbar vertebra;exactMatch
Structure of left subapical segmental bronchus (body structure);Left subapical segmental bronchus;exactMatch
Structure of lesser curvature of stomach (body structure);Structure of curvature of stomach (body structure);broadMatch
Structure of lesser curvature of stomach (body structure);Lesser curvature of stomach;exactMatch
Structure of lesser curvature of stomach (body structure);Lesser curve of stomach;exactMatch
Structure of tendon of subscapularis muscle (body structure);Tendon of subscapularis muscle;exactMatch
Structure of interosseous membrane of leg (body structure);Interosseous membrane of leg;exactMatch
Structure of retrocecal appendix (body structure);Appendix structure (body structure);broadMatch
Structure of retrocecal appendix (body structure);Retrocaecal appendix;exactMatch
Structure of retrocecal appendix (body structure);Retrocecal appendix;exactMatch
Structure of anterior communicating artery (body structure);Anterior communicating artery;exactMatch
Structure of ethmoidal infundibulum (body structure);Ethmoidal infundibulum;exactMatch
Structure of permanent mandibular right first premolar tooth (body structure);Haderup designation 4-;exactMatch
Structure of permanent mandibular right first premolar tooth (body structure);ISO designation 44;exactMatch
Structure of permanent mandibular right first premolar tooth (body structure);LR4 - Permanent lower right first premolar;exactMatch
Structure of permanent mandibular right first premolar tooth (body structure);Lower right first bicuspid;exactMatch
Structure of permanent mandibular right first premolar tooth (body structure);Mandibular right first premolar tooth;exactMatch
Structure of permanent mandibular right first premolar tooth (body structure);Permanent lower right 4 tooth;exactMatch
Structure of permanent mandibular right first premolar tooth (body structure);Permanent lower right first premolar tooth;exactMatch
Structure of permanent mandibular right first premolar tooth (body structure);Structure of mandibular right first premolar tooth;exactMatch
Structure of permanent mandibular right first premolar tooth (body structure);Universal designation 28;exactMatch
Bone structure of calcaneum (body structure);Calcaneum;exactMatch
Bone structure of calcaneum (body structure);Calcaneus;exactMatch
Bone structure of calcaneum (body structure);Fibular tarsal bone;exactMatch
Bone structure of calcaneum (body structure);Os calcis;exactMatch
Excision of appendix (procedure);Excision of appendix;exactMatch
Cochlear structure (body structure);Membranous labyrinth structure (body structure);broadMatch
Cochlear structure (body structure);Cochlea;exactMatch
Structure of inflow tract of right ventricle (body structure);Inflow tract of right ventricle;exactMatch
Labyrinthectomy, membranous (procedure);Membranous labyrinthectomy;exactMatch
Structure of perineal body (body structure);Structure of ligament of perineum (body structure);broadMatch
Structure of perineal body (body structure);Central tendon of perineum;exactMatch
Structure of perineal body (body structure);Perineal body;exactMatch
Entire temporal branch of middle cerebral artery (body structure);Entire temporal branches of middle cerebral artery;exactMatch
Structure of limitans nucleus (body structure);Structure of posterior nuclear group of thalamus (body structure);broadMatch
Structure of limitans nucleus (body structure);Limitans nucleus;exactMatch
Eyelid structure (body structure);Eyelid;exactMatch
Eyelid structure (body structure);Palpebra;exactMatch
Left breast structure (body structure);Left breast;exactMatch
Structure of true pelvis (body structure);Structure of pelvis (body structure);broadMatch
Structure of true pelvis (body structure);Lesser pelvis;exactMatch
Structure of true pelvis (body structure);Minor pelvis;exactMatch
Structure of true pelvis (body structure);Minor pelvis structure;exactMatch
Structure of true pelvis (body structure);Pelvis vera;exactMatch
Structure of true pelvis (body structure);Small pelvis;exactMatch
Structure of true pelvis (body structure);Structure of true pelvis;exactMatch
Duodenoscopy (procedure);Endoscopy of duodenum;exactMatch
Structure of carotid bifurcation (body structure);Carotid bifurcation;exactMatch
Structure of lateral segment of left lobe of liver (body structure);Segment of left lobe of liver (body structure);broadMatch
Structure of lateral segment of left lobe of liver (body structure);Lateral segment of left lobe of liver;exactMatch
All arterioles (body structure);Structure of arteriole (body structure);broadMatch
Structure of orbitalis muscle (body structure);Orbitalis muscle;exactMatch
Structure of tendon sheath of toe (body structure);Tendon sheath of toe;exactMatch
Congenital anomaly of thyroid cartilage (disorder);Anomaly of thyroid cartilage;exactMatch
Structure of venous sinus (body structure);Venous structure (body structure);broadMatch
Structure of venous sinus (body structure);Venous sinus;exactMatch
Parietal pleura structure (body structure);Pleural part (body structure);broadMatch
Parietal pleura structure (body structure);Parietal pleura;exactMatch
Fourth toe structure (body structure);Lesser toe structure (body structure);broadMatch
Fourth toe structure (body structure);Fourth toe;exactMatch
Structure of zygomaticus major muscle (body structure);Skeletal muscle structure of face (body structure);broadMatch
Structure of zygomaticus major muscle (body structure);Zygomaticus major muscle;exactMatch
Structure of venous system of upper extremity (body structure);Venous system of upper extremity;exactMatch
Right maxillary sinus structure (body structure);Right maxillary sinus;exactMatch
Structure of subcutaneous acromial bursa (body structure);Subcutaneous acromial bursa;exactMatch
Structure of superficial flexor tendon of little finger (body structure);Structure of superficial flexor tendon of finger (body structure);broadMatch
Structure of superficial flexor tendon of little finger (body structure);Superficial flexor tendon of fifth digit of hand;exactMatch
Structure of superficial flexor tendon of little finger (body structure);Superficial flexor tendon of little finger;exactMatch
Structure of falx cerebri (body structure);Falx cerebri;exactMatch
Structure of falx cerebri (body structure);Falx of cerebrum;exactMatch
Structure of triangular bone (body structure);Bone structure of proximal carpus (body structure);broadMatch
Structure of triangular bone (body structure);Triangular bone;exactMatch
Structure of triangular bone (body structure);Triquetrum;exactMatch
Structure of triangular bone (body structure);Ulnar carpal bone;exactMatch
Structure of vertical occipital fasciculus (body structure);Structure of cerebral association fiber (body structure);broadMatch
Structure of vertical occipital fasciculus (body structure);Perpendicular fasciculus;exactMatch
Structure of vertical occipital fasciculus (body structure);Vertical occipital fasciculus;exactMatch
Structure of ascending pharyngeal artery (body structure);Branch of external carotid artery (body structure);broadMatch
Structure of ascending pharyngeal artery (body structure);Ascending pharyngeal artery;exactMatch
Excision of lesion of diaphragm (procedure);Resection of lesion of diaphragm;exactMatch
Structure of cerebral aqueduct (body structure);Aqueduct;exactMatch
Structure of cerebral aqueduct (body structure);Aqueduct of Sylvius;exactMatch
Structure of cerebral aqueduct (body structure);Cerebral aqueduct;exactMatch
Structure of cerebral aqueduct (body structure);Iter of Sylvius;exactMatch
Structure of cerebral aqueduct (body structure);Structure of aqueduct of Sylvius;exactMatch
Decidual fragments (morphologic abnormality);Decidual alteration (morphologic abnormality);broadMatch
Entire rectal gland (body structure);Entire rectal crypts of Lieberkühn;exactMatch
Inferior constrictor pharyngeus muscle structure (body structure);Inferior constrictor pharyngeus muscle;exactMatch
Structure of head of fourth metacarpal bone (body structure);Head of fourth metacarpal bone;exactMatch
Ulcer of nose (disorder);Nasal ulcer;exactMatch
Structure of sural communicating branch of common peroneal nerve (body structure);Structure of branch of common fibular nerve (body structure);broadMatch
Structure of sural communicating branch of common peroneal nerve (body structure);Communicating peroneal branch of medial cutaneous sural nerve;exactMatch
Structure of sural communicating branch of common peroneal nerve (body structure);Sural communicating branch of common peroneal nerve;exactMatch
Cementum structure (body structure);Cementum;exactMatch
Structure of lateral globus pallidus (body structure);Globus pallidus structure (body structure);broadMatch
Structure of lateral globus pallidus (body structure);Lateral globus pallidus;exactMatch
Structure of lateral globus pallidus (body structure);Lateral nuclei of globus pallidus;exactMatch
Structure of lateral globus pallidus (body structure);Lateral nucleus of globus pallidus;exactMatch
Upper abdomen structure (body structure);Upper abdomen;exactMatch
Structure of pancreatic vein (body structure);Pancreatic vein;exactMatch
Structure of pancreatic vein (body structure);Pancreatic veins;exactMatch
Structure of right lobe of thymus (body structure);Right lobe of thymus;exactMatch
Structure of choroid plexus (body structure);Brain ventricle part (body structure);broadMatch
