head;tail;relation
uterine corpus diffuse leiomyomatosis;uterine corpus leiomyomatosis;broadMatch
adult brainstem mixed glioma;adult brain stem glioma;broadMatch
adult brainstem astrocytoma;adult brain stem glioma;broadMatch
distal biliary tract carcinoma;bile duct carcinoma;broadMatch
extrahepatic bile duct small cell adenocarcinoma;extrahepatic bile duct adenocarcinoma;broadMatch
agoraphobia;phobic disorder;broadMatch
ovarian mixed germ cell neoplasm;mixed germ cell cancer;broadMatch
ovarian mixed germ cell neoplasm;ovarian primitive germ cell tumor;broadMatch
panic disorder;anxiety disorder;broadMatch
malignant peripheral nerve sheath tumor;peripheral nerve sheath neoplasm;broadMatch
angiokeratoma of mibelli;angiokeratoma;broadMatch
angiokeratoma circumscriptum;skin benign neoplasm;broadMatch
bladder urachal squamous cell carcinoma;bladder urachal carcinoma;broadMatch
bladder urachal carcinoma;bladder carcinoma;broadMatch
kidney pelvis papillary carcinoma;papillary carcinoma;broadMatch
kidney pelvis papillary carcinoma;renal pelvis transitional cell carcinoma;broadMatch
renal pelvis transitional cell carcinoma;transitional cell carcinoma;broadMatch
renal pelvis transitional cell carcinoma;renal pelvis carcinoma;broadMatch
renal pelvis papillary tumor;renal pelvis neoplasm;broadMatch
occlusion precerebral artery;cerebrovascular disease;broadMatch
renal pelvis neoplasm;kidney benign neoplasm;broadMatch
kidney fibrosarcoma;kidney sarcoma;broadMatch
kidney osteogenic sarcoma;kidney sarcoma;broadMatch
specific phobia;phobic disorder;broadMatch
specific phobia;simple phobia;exactMatch
internal auditory canal meningioma;auditory system cancer;broadMatch
blunt duct adenosis of breast;microglandular adenosis;broadMatch
non-proliferative fibrocystic change of the breast;breast fibrocystic disease;broadMatch
microglandular adenosis;breast disease;broadMatch
apocrine adenosis of breast;non-proliferative fibrocystic change of the breast;broadMatch
animal phobia;specific phobia;broadMatch
congestive heart failure;heart disease;broadMatch
breast fibrosarcoma;breast sarcoma;broadMatch
aleukemic leukemia cutis;aleukemic leukemia;broadMatch
aleukemic leukemia;leukemia;broadMatch
adult central nervous system teratoma;central nervous system teratoma;broadMatch
adult central nervous system mature teratoma;adult central nervous system teratoma;broadMatch
central nervous system mature teratoma;central nervous system teratoma;broadMatch
central nervous system mature teratoma;mature teratoma;broadMatch
adult central nervous system immature teratoma;adult central nervous system teratoma;broadMatch
central nervous system immature teratoma;central nervous system teratoma;broadMatch
central nervous system immature teratoma;malignant teratoma;broadMatch
cancerophobia;nosophobia;broadMatch
selective IgE deficiency disease;dysgammaglobulinemia;broadMatch
selective immunoglobulin deficiency disease;B cell deficiency;broadMatch
AIDS phobia;nosophobia;broadMatch
juvenile type testicular granulosa cell tumor;testicular granulosa cell tumor;broadMatch
juvenile type testicular granulosa cell tumor;juvenile type granulosa cell neoplasm;exactMatch
heart fibrosarcoma;heart sarcoma;broadMatch
heart fibrosarcoma;cardiac fibrosarcoma;exactMatch
heart malignant hemangiopericytoma;heart sarcoma;broadMatch
spindle cell intraocular melanoma;ocular melanoma;broadMatch
uveal melanoma;melanoma;broadMatch
uveal melanoma;uveal cancer;broadMatch
choroid spindle cell melanoma;malignant spindle cell melanoma;broadMatch
choroid spindle cell melanoma;malignant choroid melanoma;broadMatch
ciliary body spindle cell melanoma;ciliary body cancer;broadMatch
ciliary body spindle cell melanoma;iris spindle cell melanoma;broadMatch
telangiectatic glomangioma;skin glomangioma;broadMatch
flying phobia;specific phobia;broadMatch
esophageal disease;gastrointestinal system disease;broadMatch
central nervous system childhood germ cell tumor;central nervous system germ cell tumor;broadMatch
central nervous system childhood germ cell tumor;pediatric germ cell cancer;broadMatch
pediatric germ cell cancer;germ cell cancer;broadMatch
frontal sinus Schneiderian papilloma;frontal sinus neoplasm;broadMatch
nasal vestibule papilloma;respiratory system benign neoplasm;broadMatch
nasal vestibule papilloma;papilloma;broadMatch
Brown-Sequard syndrome;paraplegia;broadMatch
urinary tract non-invasive transitional cell neoplasm;urinary tract papillary transitional cell benign neoplasm;broadMatch
ovarian mucinous neoplasm;ovary epithelial cancer;broadMatch
ovarian mucinous neoplasm;malignant ovarian mucinous neoplasm;exactMatch
paraplegia;central nervous system disease;broadMatch
pediatric testicular germ cell tumor;testicular germ cell cancer;broadMatch
childhood ovarian endodermal sinus tumor;ovarian endodermal sinus tumor;broadMatch
childhood ovarian endodermal sinus tumor;childhood ovarian endodermal sinus neoplasm;exactMatch
pediatric ovarian germ cell tumor;ovarian germ cell cancer;broadMatch
meningeal melanoma;malignant leptomeningeal tumor;broadMatch
meningeal melanoma;melanoma of the leptomeninges;exactMatch
malignant leptomeningeal tumor;meningioma;broadMatch
acute stress disorder;anxiety disorder;broadMatch
acute stress disorder;traumatic stress disorder;exactMatch
pediatric leptomeningeal melanoma;meningeal melanoma;broadMatch
adult leptomeningeal melanoma;meningeal melanoma;broadMatch
thalamic neoplasm;diencephalic neoplasm;broadMatch
thalamic neoplasm;malignant neoplasm of thalamus;exactMatch
mitral valve disease;heart valve disease;broadMatch
mitral valve disease;rheumatic disease of mitral valve;exactMatch
mitral valve disease;rheumatic mitral valve incompetence;exactMatch
signet ring cell variant cervical mucinous adenocarcinoma;cervical mucinous adenocarcinoma;broadMatch
herpetic gastritis;viral gastritis;broadMatch
thoracic spinal canal and spinal cord meningioma;spinal canal and spinal cord meningioma;broadMatch
jugular foramen meningioma;meningioma;broadMatch
cerebral meningioma;cerebrum cancer;broadMatch
intracerebral cystic meningioma;cerebral meningioma;broadMatch
cerebral convexity meningioma;cerebral meningioma;broadMatch
lateral ventricle meningioma;intraventricular meningioma;broadMatch
lateral ventricle meningioma;cerebral meningioma;broadMatch
renal pelvis inverted papilloma;urinary tract papillary transitional cell benign neoplasm;broadMatch
renal pelvis inverted papilloma;renal pelvis urothelial papilloma;broadMatch
renal pelvis urothelial papilloma;renal pelvis papillary tumor;broadMatch
primary immunodeficiency disease;immune system disease;broadMatch
anal canal carcinoma;anal canal cancer;broadMatch
anal canal carcinoma;carcinoma;broadMatch
gliomatosis cerebri;brain cancer;broadMatch
bronchitis;bronchial disease;broadMatch
bronchitis;chest cold;exactMatch
bronchitis;chronic bronchitis;exactMatch
uterine corpus epithelioid leiomyosarcoma;epithelioid leiomyosarcoma;broadMatch
uterine corpus epithelioid leiomyosarcoma;uterus leiomyosarcoma;broadMatch
lymphopenia;leukopenia;broadMatch
nasal cavity carcinoma in situ;nasal cavity disease;broadMatch
nasal cavity carcinoma in situ;in situ carcinoma;broadMatch
leukopenia;leukocyte disease;broadMatch
childhood choriocarcinoma of the testis;choriocarcinoma of the testis;broadMatch
childhood testicular mixed germ cell tumor;mixed testicular germ cell tumor;broadMatch
childhood embryonal testis carcinoma;embryonal testis carcinoma;broadMatch
familial renal papillary carcinoma;hereditary renal cell carcinoma;broadMatch
prostatic urethra urothelial carcinoma;prostatic urethral cancer;broadMatch
prostatic urethral cancer;male urethral cancer;broadMatch
ovarian carcinosarcoma;malignant ovarian surface epithelial-stromal neoplasm;broadMatch
ovarian carcinosarcoma;ovarian malignant mesodermal (mullerian) mixed tumor;exactMatch
ovarian carcinosarcoma;ovarian malignant mixed Mullerian tumor;exactMatch
uterine carcinosarcoma;uterine body mixed cancer;broadMatch
mediastinal neurilemmoma;malignant mediastinal neurogenic neoplasm;broadMatch
mediastinal neurilemmoma;peripheral nerve schwannoma;broadMatch
ovarian small cell carcinoma;ovarian carcinoma;broadMatch
rectum Kaposi's sarcoma;rectum sarcoma;broadMatch
rectum Kaposi's sarcoma;central nervous system sarcoma;broadMatch
rectum Kaposi's sarcoma;Kaposi's sarcoma;broadMatch
rectum Kaposi's sarcoma;rectum Kaposi sarcoma;exactMatch
inflammatory MFH;malignant fibroxanthoma;broadMatch
epithelioid sarcoma;mesenchymal cell neoplasm;broadMatch
conjunctivitis;conjunctival disease;broadMatch
reactive arthritis;arthritis;broadMatch
reactive arthritis;Reiter disease;exactMatch
reactive arthritis;postdysenteric arthropathy;exactMatch
conventional malignant hemangiopericytoma;hemangiopericytoma;broadMatch
corneal intraepithelial neoplasm;pre-malignant neoplasm;broadMatch
cornea cancer;ocular cancer;broadMatch
cornea cancer;malignant neoplasm of cornea;exactMatch
aortic valve disease;heart valve disease;broadMatch
blood protein disease;hematopoietic system disease;broadMatch
pericardial mesothelioma;pericardium cancer;broadMatch
thyroid hyalinizing trabecular adenoma;follicular adenoma;broadMatch
follicular adenoma;thyroid adenoma;broadMatch
mediastinal osteogenic sarcoma;extraosseous osteosarcoma;broadMatch
mediastinal osteogenic sarcoma;mediastinum sarcoma;broadMatch
malignant mediastinum hemangiopericytoma;hemangiopericytoma;broadMatch
malignant mediastinum hemangiopericytoma;mediastinum sarcoma;broadMatch
bladder diffuse clear cell adenocarcinoma;bladder clear cell adenocarcinoma;broadMatch
mixed epithelial tumor of ovary;ovarian benign neoplasm;broadMatch
ovarian endometrial cancer;ovary epithelial cancer;broadMatch
ovarian endometrial cancer;female reproductive endometrioid cancer;broadMatch
ovarian endometrial cancer;malignant ovarian endometrioid tumor;exactMatch
ovarian endometrial cancer;ovarian endometrioid neoplasm;exactMatch
ovarian papillary neoplasm;ovary epithelial cancer;broadMatch
gastric diffuse adenocarcinoma;gastric adenocarcinoma;broadMatch
gastric diffuse adenocarcinoma;diffuse type carcinoma;exactMatch
Cronkhite-Canada syndrome;stomach disease;broadMatch
Cronkhite-Canada syndrome;gastric Cronkhite Canada polyposis;exactMatch
articular cartilage disease;arthropathy;broadMatch
peritoneal serous papillary adenocarcinoma;peritoneal serous adenocarcinoma;broadMatch
childhood mature teratoma of the ovary;mature teratoma of the ovary;broadMatch
childhood teratoma of the ovary;ovarian germ cell teratoma;broadMatch
mature teratoma of the ovary;mature teratoma;broadMatch
mature teratoma of the ovary;ovarian biphasic or triphasic teratoma;broadMatch
ovarian biphasic or triphasic teratoma;ovarian germ cell teratoma;broadMatch
non-invasive bladder papillary urothelial neoplasm;bladder papillary transitional cell neoplasm;broadMatch
non-invasive bladder papillary urothelial neoplasm;bladder papillary neoplasm of low malignant potential;exactMatch
transient hypogammaglobulinemia of infancy;transient hypogammaglobulinemia;broadMatch
familial renal oncocytoma;renal oncocytoma;broadMatch
renal oncocytoma;kidney benign neoplasm;broadMatch
mediastinum seminoma;seminoma;broadMatch
mediastinum seminoma;mediastinal cancer;broadMatch
transient hypogammaglobulinemia;agammaglobulinemia;broadMatch
growth hormone secreting pituitary adenoma;functioning pituitary adenoma;broadMatch
growth hormone secreting pituitary adenoma;growth hormone secreting adenoma of pituitary;exactMatch
malignant growth hormone secreting neoplasm of pituitary;hormone producing pituitary cancer;broadMatch
chromophil adenoma of the kidney;renal adenoma;broadMatch
type 1 papillary adenoma of the kidney;chromophil adenoma of the kidney;broadMatch
type 2 papillary adenoma of the kidney;chromophil adenoma of the kidney;broadMatch
complement deficiency;primary immunodeficiency disease;broadMatch
follicular dendritic cell sarcoma;dendritic cell sarcoma;broadMatch
inflammatory breast carcinoma;breast adenocarcinoma;broadMatch
severe combined immunodeficiency;combined T cell and B cell immunodeficiency;broadMatch
gastric cardia carcinoma;cardia cancer;broadMatch
gastric cardia carcinoma;stomach carcinoma;broadMatch
gastric cardia adenocarcinoma;gastric adenocarcinoma;broadMatch
gastric cardia adenocarcinoma;gastric cardia carcinoma;broadMatch
malignant thyroid stimulating hormone producing neoplasm of pituitary gland;hormone producing pituitary cancer;broadMatch
TSH producing pituitary tumor;functioning pituitary adenoma;broadMatch
malignant ACTH producing neoplasm of pituitary gland;hormone producing pituitary cancer;broadMatch
ovarian mucinous malignant adenofibroma;malignant adenofibroma;broadMatch
ovarian mucinous malignant adenofibroma;ovarian mucinous neoplasm;broadMatch
ovarian mucinous malignant adenofibroma;ovarian mucinous adenocarcinofibroma;exactMatch
combined T cell and B cell immunodeficiency;primary immunodeficiency disease;broadMatch
combined T cell and B cell immunodeficiency;X-linked combined immunodeficiency;exactMatch
combined T cell and B cell immunodeficiency;combined immunodeficiency;exactMatch
epicardium lipoma;lipoma;broadMatch
epicardium lipoma;heart lipoma;broadMatch
heart lipoma;cardiovascular organ benign neoplasm;broadMatch
heart lipoma;heart disease;broadMatch
childhood cerebellar astrocytic neoplasm;juvenile astrocytoma;broadMatch
childhood cerebellar astrocytic neoplasm;cerebellar astrocytoma;broadMatch
cerebral hemisphere lipoma;cerebrum cancer;broadMatch
cerebral hemisphere lipoma;central nervous system lipoma;broadMatch
central nervous system lipoma;central nervous system organ benign neoplasm;broadMatch
central nervous system lipoma;central nervous system disease;broadMatch
central nervous system lipoma;lipoma;broadMatch
corpus callosum lipoma;cerebral hemisphere lipoma;broadMatch
viral esophagitis;esophagitis;broadMatch
genetic disease;disease;broadMatch
ectopic thymus;thymus gland disease;broadMatch
fibromyalgia;myositis;broadMatch
clivus chordoma;skull base chordoma;broadMatch
clivus chondroid chordoma;chondroid chordoma;broadMatch
clivus chondroid chordoma;clivus chordoma;broadMatch
ovarian fetiform teratoma;mature teratoma of the ovary;broadMatch
ovarian solid teratoma;mature teratoma of the ovary;broadMatch
Bartholin's gland adenocarcinoma;adenocarcinoma;broadMatch
Bartholin's gland adenocarcinoma;Bartholin's gland carcinoma;broadMatch
Bartholin's gland adenocarcinoma;Bartholin gland adenocarcinoma;exactMatch
tibial adamantinoma;long bone adamantinoma;broadMatch
myositis;myopathy;broadMatch
immature teratoma of ovary;malignant ovarian germ cell neoplasm;broadMatch
immature teratoma of ovary;malignant teratoma;broadMatch
adult malignant hemangiopericytoma;hemangiopericytoma;broadMatch
adult intracranial malignant hemangiopericytoma;connective tissue cancer;broadMatch
anterior optic tract meningioma;optic nerve neoplasm;broadMatch
bilateral meningioma of optic nerve;optic nerve neoplasm;broadMatch
cerebellopontine angle meningioma;cerebellopontine angle tumor;broadMatch
cerebellopontine angle meningioma;meningioma;broadMatch
vulvar eccrine adenocarcinoma;vulva adenocarcinoma;broadMatch
melanocytic psammomatous MPNST;malignant melanocytic neoplasm of the peripheral nerve sheath;broadMatch
malignant melanocytic neoplasm of the peripheral nerve sheath;malignant peripheral nerve sheath tumor;broadMatch
acquired immunodeficiency syndrome;human immunodeficiency virus infectious disease;broadMatch
acquired immunodeficiency syndrome;AIDS;exactMatch
CLL/SLL;chronic lymphocytic leukemia;broadMatch
CLL/SLL;chronic lymphocytic leukemia/small lymphocytic lymphoma;exactMatch
central pontine myelinolysis;demyelinating disease;broadMatch
central pontine myelinolysis; osmotic demyelination syndrome;exactMatch
migraine;brain disease;broadMatch
migraine;migraine disorder;exactMatch
migraine;migraine variant;exactMatch
migraine;migraine with or without aura;exactMatch
acral lentiginous melanoma;skin melanoma;broadMatch
hepatic osteogenic sarcoma;liver sarcoma;broadMatch
hepatic osteogenic sarcoma;extraosseous osteosarcoma;broadMatch
hypersplenism;splenic disease;broadMatch
diffuse meningeal melanocytosis;central nervous system melanocytic neoplasm;broadMatch
anterior foramen magnum meningioma;foramen magnum meningioma;broadMatch
childhood brain stem glioma;childhood brain stem neoplasm;broadMatch
childhood brainstem astrocytoma;childhood brain stem glioma;broadMatch
acute disseminated encephalomyelitis;encephalomyelitis;broadMatch
encephalomyelitis;central nervous system disease;broadMatch
metanephric adenoma;renal adenoma;broadMatch
ovarian papillary cystadenoma;ovarian cystadenoma;broadMatch
ovarian papillary cystadenoma;ovarian papillary neoplasm;broadMatch
double outlet right ventricle;ventricular septal defect;broadMatch
ovarian surface papilloma;ovarian papillary neoplasm;broadMatch
ovary papillary carcinoma;papillary carcinoma;broadMatch
ovary papillary carcinoma;ovarian papillary neoplasm;broadMatch
tetralogy of Fallot;congenital heart disease;broadMatch
pulmonary valve stenosis;pulmonary valve disease;broadMatch
childhood central nervous system mature teratoma;central nervous system mature teratoma;broadMatch
eyelid carcinoma;sensory system cancer;broadMatch
eyelid carcinoma;skin carcinoma;broadMatch
eyelid carcinoma;eyelid disease;broadMatch
cervical adenoid basal carcinoma;cervix carcinoma;broadMatch
progressive multifocal leukoencephalopathy;viral infectious disease;broadMatch
pulmonary hypertension;hypertension;broadMatch
malignant choroid melanoma;choroid cancer;broadMatch
ovarian endometrioid malignant adenofibroma;ovarian carcinosarcoma;broadMatch
ceruminous carcinoma;apocrine adenocarcinoma;broadMatch
vulvar apocrine adenocarcinoma;vulva adenocarcinoma;broadMatch
central nervous system fibrosarcoma;central nervous system sarcoma;broadMatch
central nervous system fibrosarcoma;fibrosarcoma;broadMatch
Cowden disease;autosomal dominant disease;broadMatch
cerebellar liponeurocytoma;cerebellum cancer;broadMatch
lipoma of the rectum;large intestine lipoma;broadMatch
viral encephalitis;encephalitis;broadMatch
large intestine lipoma;lipoma;broadMatch
large intestine lipoma;intestinal benign neoplasm;broadMatch
mucinous cystadenofibroma;cystadenofibroma;broadMatch
ovarian mucinous adenofibroma;ovarian benign neoplasm;broadMatch
childhood teratocarcinoma of the testis;childhood testicular mixed germ cell tumor;broadMatch
clear cell variant infiltrating bladder urothelial carcinoma;invasive bladder transitional cell carcinoma;broadMatch
invasive bladder transitional cell carcinoma;bladder urothelial carcinoma;broadMatch
kuru;prion disease;broadMatch
kuru;kuru encephalopathy;exactMatch
bladder signet ring cell adenocarcinoma;signet ring cell adenocarcinoma;broadMatch
bladder signet ring cell adenocarcinoma;bladder adenocarcinoma;broadMatch
lung acinar adenocarcinoma;lung adenocarcinoma;broadMatch
rete testis adenoma;male reproductive organ benign neoplasm;broadMatch
rete testis adenoma;rete testis neoplasm;broadMatch
rete testis adenoma;adenoma;broadMatch
mediastinal melanocytic neurilemmoma;melanotic neurilemmoma;broadMatch
mediastinal melanocytic neurilemmoma;mediastinal neurilemmoma;broadMatch
periosteal osteogenic sarcoma;peripheral osteosarcoma;broadMatch
prion disease;brain disease;broadMatch
prion disease;transmissible spongiform encephalopathy;exactMatch
breast capillary hemangioma;breast hemangioma;broadMatch
breast epithelioid hemangioma;breast hemangioma;broadMatch
pediatric myxoid chondrosarcoma;myxoid chondrosarcoma;broadMatch
adult myxoid chondrosarcoma;myxoid chondrosarcoma;broadMatch
extraskeletal myxoid chondrosarcoma;extraosseous chondrosarcoma;broadMatch
seborrheic keratosis;keratosis;broadMatch
connective tissue disease;musculoskeletal system disease;broadMatch
cerebellar angioblastoma;skin cancer;broadMatch
cerebellar angioblastoma;cerebellum cancer;broadMatch
cerebellar angioblastoma;central nervous system hemangioma;broadMatch
cerebellar angioblastoma;hemangioblastoma;broadMatch
brain stem angioblastoma;skin cancer;broadMatch
brain stem angioblastoma;brain stem cancer;broadMatch
brain stem angioblastoma;central nervous system hemangioma;broadMatch
brain stem angioblastoma;hemangioblastoma;broadMatch
vaginal spindle cell epithelioma;benign vaginal carcinosarcoma;broadMatch
lung occult squamous cell carcinoma;lung squamous cell carcinoma;broadMatch
glandular pattern ovarian yolk sac tumor;ovarian endodermal sinus tumor;broadMatch
hepatoid pattern ovarian yolk sac tumor;ovarian endodermal sinus tumor;broadMatch
polyvesicular vitelline pattern ovarian yolk sac tumor;ovarian endodermal sinus tumor;broadMatch
clivus meningioma;posterior cranial fossa meningioma;broadMatch
clivus meningioma;skull base meningioma;broadMatch
Bartholin's gland adenomyoma;female reproductive organ cancer;broadMatch
Bartholin's gland adenomyoma;Bartholin's gland benign neoplasm;broadMatch
Bartholin's gland adenomyoma;adenomyoma;broadMatch
Bartholin's gland adenomyoma;Bartholin gland adenomyoma;exactMatch
mixed cell uveal melanoma;uveal melanoma;broadMatch
ciliary body mixed cell melanoma;mixed cell uveal melanoma;broadMatch
ciliary body mixed cell melanoma;malignant ciliary body melanoma;broadMatch
malignant ciliary body melanoma;ciliary body cancer;broadMatch
choroid mixed cell melanoma;malignant choroid melanoma;broadMatch
purine-pyrimidine metabolic disorder;inherited metabolic disorder;broadMatch
purine-pyrimidine metabolic disorder;inborn errors of purine-pyrimidine metabolism;exactMatch
cortical thymoma;dendritic cell thymoma;broadMatch
plasma cell neoplasm;mature B-cell neoplasm;broadMatch
overnutrition;nutrition disease;broadMatch
acne;sebaceous gland disease;broadMatch
acne;acne vulgaris;exactMatch
acne;frontalis acne;exactMatch
heart lymphoma;heart cancer;broadMatch
angiomatous meningioma;meningioma;broadMatch
inherited metabolic disorder;disease of metabolism;broadMatch
gastric small cell carcinoma;small cell carcinoma;broadMatch
gastric small cell carcinoma;stomach carcinoma;broadMatch
posterior foramen magnum meningioma;foramen magnum meningioma;broadMatch
ovarian clear cell malignant adenofibroma;ovarian cancer;broadMatch
ovarian clear cell malignant adenofibroma;ovarian clear cell adenocarcinofibroma;exactMatch
ethmoid sinus Schneiderian papilloma;ethmoidal sinus neoplasm;broadMatch
adrenal adenoma;endocrine organ benign neoplasm;broadMatch
ethmoid sinus inverted papilloma;sensory organ benign neoplasm;broadMatch
ethmoid sinus inverted papilloma;paranasal sinus disease;broadMatch
ethmoid sinus inverted papilloma;ethmoidal sinus neoplasm;broadMatch
ethmoid sinus inverted papilloma;inverted papilloma;broadMatch
neurilemmoma of the pleura;peripheral nerve schwannoma;broadMatch
posterior uveal melanoma;uveal melanoma;broadMatch
posterior uveal melanoma;medium/large size posterior uveal melanoma;exactMatch
posterior uveal melanoma;small size posterior uveal melanoma;exactMatch
uterine corpus myxoid leiomyosarcoma;myxoid leiomyosarcoma;broadMatch
uterine corpus myxoid leiomyosarcoma;uterus leiomyosarcoma;broadMatch
micropapillomatosis labialis;vulvar squamous papilloma;broadMatch
adenoma;cell type benign neoplasm;broadMatch
adenoma;acinar cell adenoma;exactMatch
non-invasive bladder urothelial carcinoma;bladder urothelial carcinoma;broadMatch
childhood optic tract astrocytoma;optic nerve astrocytoma;broadMatch
childhood optic nerve glioma;optic nerve glioma;broadMatch
chest wall bone cancer;bone cancer;broadMatch
chest wall bone cancer;chest wall lymphoma;broadMatch
breast apocrine carcinoma;breast adenocarcinoma;broadMatch
oncocytic breast carcinoma;breast adenocarcinoma;broadMatch
invasive tubular breast carcinoma;breast adenocarcinoma;broadMatch
invasive tubular breast carcinoma;tubular carcinoma of breast;exactMatch
spondylitis;spondyloarthropathy;broadMatch
bladder colonic type adenocarcinoma;bladder adenocarcinoma;broadMatch
gastric tubular adenocarcinoma;gastric adenocarcinoma;broadMatch
gastric tubular adenocarcinoma;tubular adenocarcinoma;broadMatch
muscle tissue disease;muscular disease;broadMatch
adrenal cortex cancer;adrenal cortex disease;broadMatch
adrenal cortex cancer;adrenal gland cancer;broadMatch
adrenal cortex cancer;malignant neoplasm of adrenal cortex;exactMatch
Kummell's disease;spondyloarthropathy;broadMatch
Kummell's disease;Kummell disease;exactMatch
classic variant of chromophobe renal cell carcinoma;chromophobe renal cell carcinoma;broadMatch
eosinophilic variant of chromophobe renal cell carcinoma;chromophobe renal cell carcinoma;broadMatch
nervous system hibernoma;nervous system cancer;broadMatch
endobronchial leiomyoma;lung leiomyoma;broadMatch
bone epithelioid hemangioma;bone benign neoplasm;broadMatch
bone epithelioid hemangioma;bone hemangioma;exactMatch
bone epithelioid hemangioma;hemangioma of bone;exactMatch
leukocyte adhesion deficiency;autosomal recessive disease;broadMatch
vaginal villous adenoma;vaginal adenoma;broadMatch
X-linked hyper IgM syndrome;hyperimmunoglobulin syndrome;broadMatch
cerebral angioma;brain angioma;broadMatch
cervical adenoma malignum;cervical mucinous adenocarcinoma;broadMatch
nipple carcinoma;carcinoma;broadMatch
nipple carcinoma;breast carcinoma;broadMatch
scrotal angioma;skin hemangioma;broadMatch
adult central nervous system choriocarcinoma;choriocarcinoma;broadMatch
pediatric CNS choriocarcinoma;central nervous system childhood germ cell tumor;broadMatch
angiokeratoma of Fordyce;skin benign neoplasm;broadMatch
angiokeratoma of Fordyce;Fordyce's spot;exactMatch
breast juvenile papillomatosis;breast papillomatosis;broadMatch
Baastrup's syndrome;spondyloarthropathy;broadMatch
Baastrup's syndrome;Baastrup syndrome;exactMatch
adult pineoblastoma;adult pineal parenchymal tumor;broadMatch
diffuse idiopathic skeletal hyperostosis;calcinosis;broadMatch
diffuse idiopathic skeletal hyperostosis;DISH;exactMatch
childhood central nervous system immature teratoma;central nervous system immature teratoma;broadMatch
breast large cell neuroendocrine carcinoma;breast cancer;broadMatch
pulmonary large cell neuroendocrine carcinoma;lung large cell carcinoma;broadMatch
cervical large cell neuroendocrine carcinoma;cervix carcinoma;broadMatch
Froelich syndrome;hypothalamic disease;broadMatch
Froelich syndrome;Babinski-Froelich syndrome;exactMatch
Froelich syndrome;Froehlich syndrome;exactMatch
Froelich syndrome;Froehlich's syndrome;exactMatch
Froelich syndrome;Froelich's syndrome;exactMatch
Froelich syndrome;adiposogenital syndrome;exactMatch
diffuse infiltrative lymphocytosis syndrome;syndrome;broadMatch
tooth and nail syndrome;syndrome;broadMatch
myositis ossificans;myositis;broadMatch
Capgras syndrome;delusional disorder;broadMatch
Capgras syndrome;Capgras delusion theory;exactMatch
spondylolisthesis;bone structure disease;broadMatch
Aarskog syndrome;autosomal dominant disease;broadMatch
Aarskog syndrome;Aarskog-Scott syndrome;exactMatch
Aarskog syndrome;faciogenital dysplasia;exactMatch
Achard syndrome;syndrome;broadMatch
Achenbach syndrome;skin disease;broadMatch
autoimmune lymphoproliferative syndrome;hypersensitivity reaction type IV disease;broadMatch
autoimmune lymphoproliferative syndrome;Canale-Smith syndrome;exactMatch
Aagenaes syndrome;syndrome;broadMatch
Barre-Lieou syndrome;syndrome;broadMatch
testicular monophasic choriocarcinoma;choriocarcinoma of the testis;broadMatch
synchronous multifocal osteogenic sarcoma;multifocal osteogenic sarcoma;broadMatch
asynchronous multifocal osteogenic sarcoma;multifocal osteogenic sarcoma;broadMatch
amphetamine abuse;substance abuse;broadMatch
gastric fundus carcinoma;gastric fundus cancer;broadMatch
gastric fundus carcinoma;stomach carcinoma;broadMatch
gastric pylorus carcinoma;stomach carcinoma;broadMatch
gastric body carcinoma;stomach carcinoma;broadMatch
tubular variant testicular seminoma;testis seminoma;broadMatch
malignant triton tumor;malignant peripheral nerve sheath tumor;broadMatch
malignant triton tumor;malignant peripheral nerve sheath neoplasm with rhabdomyosarcoma;exactMatch
anterior spinal artery syndrome;syndrome;broadMatch
anterior spinal artery syndrome;cerebrovascular disease;broadMatch
cerebrovascular disease;artery disease;broadMatch
cerebrovascular disease;cerebrovascular accident;exactMatch
cerebrovascular disease;cerebrovascular disorder;exactMatch
cerebrovascular disease;stroke;exactMatch
spleen cancer;lymphatic system cancer;broadMatch
spleen cancer;splenic disease;broadMatch
Littre gland carcinoma;male reproductive organ cancer;broadMatch
malignant type AB thymoma;mixed type thymoma;broadMatch
spinal stenosis;bone deterioration disease;broadMatch
spinal stenosis;cervical spinal stenosis;exactMatch
spinal stenosis;lumbar spinal stenosis;exactMatch
fibrillary astrocytoma;astrocytoma;broadMatch
fibrillary astrocytoma;diffuse astrocytoma;exactMatch
colon small cell carcinoma;small cell carcinoma;broadMatch
colon small cell carcinoma;colon carcinoma;broadMatch
intrahepatic bile duct cystadenoma;bile duct cystadenoma;broadMatch
intrahepatic bile duct cystadenoma;intrahepatic bile duct adenoma;broadMatch
schwannoma of jugular foramen;peripheral nerve schwannoma;broadMatch
cleft palate;orofacial cleft;broadMatch
cleft palate;cleft velum;exactMatch
cervix small cell carcinoma;cervix carcinoma;broadMatch
bilateral breast cancer;breast carcinoma;broadMatch
synchronous bilateral breast carcinoma;bilateral breast cancer;broadMatch
internal auditory canal lipoma;auditory system cancer;broadMatch
amyloid tumor;mesenchymal cell neoplasm;broadMatch
chest wall lymphoma;thoracic cancer;broadMatch
chest wall lymphoma;chest wall cancer;exactMatch
chest wall lymphoma;lymphoma of chest wall;exactMatch
bone lymphoma;bone cancer;broadMatch
bone lymphoma;lymphoma of bone;exactMatch
juvenile rheumatoid arthritis;rheumatoid arthritis;broadMatch
juvenile rheumatoid arthritis;acute juvenile rheumatoid arthritis;exactMatch
