head;tail;relation
charcot-marie-tooth disease type 2a1;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease axonal type 2t;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease type 2b;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease type 2i;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease type 2j;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease type 2b1;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease type 2a2;charcot-marie-tooth disease type 2;broadmatch
bardet-biedl syndrome 13;bardet-biedl syndrome;broadmatch
bardet-biedl syndrome 11;bardet-biedl syndrome;broadmatch
short-rib thoracic dysplasia 9 with or without polydactyly;asphyxiating thoracic dystrophy;broadmatch
bardet-biedl syndrome 10;bardet-biedl syndrome;broadmatch
atrial heart septal defect 8;atrial heart septal defect;broadmatch
atrial heart septal defect 7;atrial heart septal defect;broadmatch
atrial heart septal defect 6;atrial heart septal defect;broadmatch
atrial heart septal defect 5;atrial heart septal defect;broadmatch
atrial heart septal defect 4;atrial heart septal defect;broadmatch
atrial heart septal defect 3;atrial heart septal defect;broadmatch
atrial heart septal defect 2;atrial heart septal defect;broadmatch
atrial heart septal defect 1;atrial heart septal defect;broadmatch
atopic dermatitis 9;atopic dermatitis;broadmatch
atopic dermatitis 8;atopic dermatitis;broadmatch
atopic dermatitis 7;atopic dermatitis;broadmatch
atopic dermatitis 6;atopic dermatitis;broadmatch
atopic dermatitis 5;atopic dermatitis;broadmatch
atopic dermatitis 4;atopic dermatitis;broadmatch
atopic dermatitis 3;atopic dermatitis;broadmatch
atrial heart septal defect 9;atrial heart septal defect;broadmatch
autoimmune lymphoproliferative syndrome type 2a;autoimmune lymphoproliferative syndrome;broadmatch
autoimmune lymphoproliferative syndrome type 2b;autoimmune lymphoproliferative syndrome;broadmatch
bardet-biedl syndrome 3;bardet-biedl syndrome;broadmatch
bardet-biedl syndrome 9;bardet-biedl syndrome;broadmatch
bardet-biedl syndrome 8;bardet-biedl syndrome;broadmatch
bardet-biedl syndrome 7;bardet-biedl syndrome;broadmatch
bardet-biedl syndrome 6;bardet-biedl syndrome;broadmatch
bardet-biedl syndrome 5;bardet-biedl syndrome;broadmatch
bardet-biedl syndrome 4;bardet-biedl syndrome;broadmatch
bardet-biedl syndrome 2;bardet-biedl syndrome;broadmatch
autoimmune lymphoproliferative syndrome type 4;autoimmune lymphoproliferative syndrome;broadmatch
bardet-biedl syndrome 1;bardet-biedl syndrome;broadmatch
axenfeld-rieger syndrome type 3;axenfeld-rieger syndrome;broadmatch
axenfeld-rieger syndrome type 2;axenfeld-rieger syndrome;broadmatch
axenfeld-rieger syndrome type 1;axenfeld-rieger syndrome;broadmatch
autoimmune lymphoproliferative syndrome type 3;autoimmune lymphoproliferative syndrome;broadmatch
leber congenital amaurosis 16;leber congenital amaurosis;broadmatch
charcot-marie-tooth disease axonal type 2p;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease axonal type 2q;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease axonal type 2s;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease axonal type 2u;charcot-marie-tooth disease type 2;broadmatch
brugada syndrome 7;brugada syndrome;broadmatch
brugada syndrome 6;brugada syndrome;broadmatch
brugada syndrome 5;brugada syndrome;broadmatch
brugada syndrome 4;brugada syndrome;broadmatch
brugada syndrome 3;brugada syndrome;broadmatch
brugada syndrome 2;brugada syndrome;broadmatch
brugada syndrome 1;brugada syndrome;broadmatch
leber congenital amaurosis 17;leber congenital amaurosis;broadmatch
leber congenital amaurosis 11;leber congenital amaurosis;broadmatch
leber congenital amaurosis 5;leber congenital amaurosis;broadmatch
cleft soft palate;cleft palate;broadmatch
isolated cleft palate;cleft palate;broadmatch
charcot-marie-tooth disease x-linked recessive 4;charcot-marie-tooth disease type x;broadmatch
charcot-marie-tooth disease x-linked recessive 3;charcot-marie-tooth disease type x;broadmatch
charcot-marie-tooth disease x-linked recessive 5;charcot-marie-tooth disease type x;broadmatch
brugada syndrome 8;brugada syndrome;broadmatch
brugada syndrome 9;brugada syndrome;broadmatch
cataract 32 multiple types;cataract;broadmatch
cataract 39 multiple types;cataract;broadmatch
cataract 13 with adult i phenotype;cataract;broadmatch
cataract 41;cataract;broadmatch
cataract 20 multiple types;cataract;broadmatch
cataract 12 multiple types;cataract;broadmatch
cataract 18;cataract;broadmatch
cataract 42;cataract;broadmatch
cataract 2 multiple types;cataract;broadmatch
cataract 8 multiple types;cataract;broadmatch
cataract 4 multiple types;cataract;broadmatch
cataract 27;cataract;broadmatch
cataract 29;cataract;broadmatch
cataract 1 multiple types;cataract;broadmatch
cataract 34 multiple types;cataract;broadmatch
cataract 6 multiple types;cataract;broadmatch
charcot-marie-tooth disease x-linked dominant 1;charcot-marie-tooth disease type x;broadmatch
charcot-marie-tooth disease x-linked recessive 2;charcot-marie-tooth disease type x;broadmatch
charcot-marie-tooth disease x-linked dominant 6;charcot-marie-tooth disease type x;broadmatch
charcot-marie-tooth disease axonal type 2z;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease type 4k;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease type 4d;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease type 4a;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease type 4j;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease type 4c;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease axonal type 2c;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease axonal type 2cc;charcot-marie-tooth disease type 2;broadmatch
leber congenital amaurosis 15;leber congenital amaurosis;broadmatch
charcot-marie-tooth disease type 2b2;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease axonal type 2v;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease axonal type 2n;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease axonal type 2x;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease axonal type 2o;charcot-marie-tooth disease type 2;broadmatch
charcot-marie-tooth disease axonal type 2l;charcot-marie-tooth disease type 2;broadmatch
leber congenital amaurosis 14;leber congenital amaurosis;broadmatch
charcot-marie-tooth disease type 4b2;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease dominant intermediate f;charcot-marie-tooth disease intermediate type;broadmatch
charcot-marie-tooth disease dominant intermediate c;charcot-marie-tooth disease intermediate type;broadmatch
charcot-marie-tooth disease dominant intermediate e;charcot-marie-tooth disease intermediate type;broadmatch
charcot-marie-tooth disease recessive intermediate b;charcot-marie-tooth disease intermediate type;broadmatch
charcot-marie-tooth disease recessive intermediate d;charcot-marie-tooth disease intermediate type;broadmatch
charcot-marie-tooth disease dominant intermediate a;charcot-marie-tooth disease intermediate type;broadmatch
charcot-marie-tooth disease recessive intermediate a;charcot-marie-tooth disease intermediate type;broadmatch
charcot-marie-tooth disease dominant intermediate d;charcot-marie-tooth disease intermediate type;broadmatch
charcot-marie-tooth disease recessive intermediate c;charcot-marie-tooth disease intermediate type;broadmatch
charcot-marie-tooth disease type 4b1;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease dominant intermediate b;charcot-marie-tooth disease intermediate type;broadmatch
charcot-marie-tooth disease type 4g;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease type 4e;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease type 4b3;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease type 4f;charcot-marie-tooth disease type 4;broadmatch
charcot-marie-tooth disease type 4h;charcot-marie-tooth disease type 4;broadmatch
atopic dermatitis 2;atopic dermatitis;broadmatch
short-rib thoracic dysplasia 14 with polydactyly;asphyxiating thoracic dystrophy;broadmatch
indian prawn allergy;crustacean allergy;broadmatch
complex cortical dysplasia with other brain malformations 2;complex cortical dysplasia with other brain malformations;broadmatch
3-methylglutaconic aciduria with cataracts, neurologic involvement and neutropenia;3-methylglutaconic aciduria;broadmatch
3-methylglutaconic aciduria type 1;3-methylglutaconic aciduria;broadmatch
3-methylglutaconic aciduria with deafness, encephalopathy, and leigh-like syndrome;3-methylglutaconic aciduria;broadmatch
3-methylglutaconic aciduria type 5;3-methylglutaconic aciduria;broadmatch
dopamine beta-hydroxylase deficiency;inherited metabolic disorder;broadmatch
donnai-barrow syndrome;autosomal recessive disease;broadmatch
brachyolmia-amelogenesis imperfecta syndrome;autosomal recessive disease;broadmatch
cystathioninuria;amino acid metabolic disorder;broadmatch
cortisone reductase deficiency 1;cortisone reductase deficiency;broadmatch
cortisone reductase deficiency 2;cortisone reductase deficiency;broadmatch
cortisone reductase deficiency;endocrine system disease;broadmatch
complex cortical dysplasia with other brain malformations 4;complex cortical dysplasia with other brain malformations;broadmatch
complex cortical dysplasia with other brain malformations 1;complex cortical dysplasia with other brain malformations;broadmatch
complex cortical dysplasia with other brain malformations 6;complex cortical dysplasia with other brain malformations;broadmatch
complex cortical dysplasia with other brain malformations 5;complex cortical dysplasia with other brain malformations;broadmatch
3-methylglutaconic aciduria type 3;3-methylglutaconic aciduria;broadmatch
leber congenital amaurosis 9;leber congenital amaurosis;broadmatch
3-methylglutaconic aciduria type 4;3-methylglutaconic aciduria;broadmatch
age related macular degeneration 2;age related macular degeneration;broadmatch
age related macular degeneration 9;age related macular degeneration;broadmatch
age related macular degeneration 8;age related macular degeneration;broadmatch
age related macular degeneration 7;age related macular degeneration;broadmatch
age related macular degeneration 6;age related macular degeneration;broadmatch
age related macular degeneration 4;age related macular degeneration;broadmatch
leber congenital amaurosis 2;leber congenital amaurosis;broadmatch
age related macular degeneration 1;age related macular degeneration;broadmatch
achromatopsia 2;achromatopsia;broadmatch
advanced sleep phase syndrome 3;advanced sleep phase syndrome;broadmatch
advanced sleep phase syndrome 2;advanced sleep phase syndrome;broadmatch
advanced sleep phase syndrome 1;advanced sleep phase syndrome;broadmatch
achromatopsia 4;achromatopsia;broadmatch
achromatopsia 7;achromatopsia;broadmatch
achromatopsia 3;achromatopsia;broadmatch
complex cortical dysplasia with other brain malformations 3;complex cortical dysplasia with other brain malformations;broadmatch
complex cortical dysplasia with other brain malformations 7;complex cortical dysplasia with other brain malformations;broadmatch
short-rib thoracic dysplasia 11 with or without polydactyly;asphyxiating thoracic dystrophy;broadmatch
complex cortical dysplasia with other brain malformations;brain disease;broadmatch
pcwh syndrome;autosomal dominant disease;broadmatch
immune dysregulation-polyendocrinopathy-enteropathy-x-linked syndrome;hypersensitivity reaction disease;broadmatch
autosomal dominant hypocalcemia;calcium metabolism disease;broadmatch
autosomal dominant hypocalcemia 2;autosomal dominant hypocalcemia;broadmatch
autosomal dominant hypocalcemia 1;autosomal dominant hypocalcemia;broadmatch
bh4-deficient hyperphenylalaninemia a;amino acid metabolic disorder;broadmatch
autosomal recessive hypercholesterolemia;familial hypercholesterolemia;broadmatch
huntington disease-like 2;neurodegenerative disease;broadmatch
huntington disease-like 1;prion disease;broadmatch
autosomal dominant macrothrombocytopenia tubb1-related;thrombocytopenia;broadmatch
lethal congenital glycogen storage disease of heart;glycogen storage disease;broadmatch
ocular albinism with sensorineural deafness;genetic disease;broadmatch
hypogonadotropic hypogonadism 1 with or without anosmia;hypogonadotropic hypogonadism;broadmatch
hypogonadotropic hypogonadism 21 with or without anosmia;hypogonadotropic hypogonadism;broadmatch
hypogonadotropic hypogonadism 3 with or without anosmia;hypogonadotropic hypogonadism;broadmatch
nasu-hakola disease;autosomal recessive disease;broadmatch
riddle syndrome;autosomal recessive disease;broadmatch
sorsby's fundus dystrophy;hereditary retinal dystrophy;broadmatch
neurogenic arthrogryposis multiplex congenita;nervous system disease;broadmatch
cortical dysplasia-focal epilepsy syndrome;brain disease;broadmatch
carnitine palmitoyltransferase i deficiency;lipid metabolism disorder;broadmatch
dilated cardiomyopathy with woolly hair and keratoderma;autosomal recessive disease;broadmatch
camptodactyly-arthropathy-coxa vara-pericarditis syndrome;autosomal recessive disease;broadmatch
branched-chain keto acid dehydrogenase kinase deficiency;autosomal recessive disease;broadmatch
col4a1-related familial vascular leukoencephalopathy;brain disease;broadmatch
aromatic l-amino acid decarboxylase deficiency;inherited metabolic disorder;broadmatch
spinocerebellar ataxia type 1 with axonal neuropathy;nervous system disease;broadmatch
aromatase excess syndrome;reproductive system disease;broadmatch
hereditary neutrophilia;leukocyte disease;broadmatch
ankyloblepharon-ectodermal defects-cleft lip/palate syndrome;autosomal dominant disease;broadmatch
congenital amegakaryocytic thrombocytopenia;thrombocytopenia;broadmatch
thiamine-responsive megaloblastic anemia syndrome;autosomal recessive disease;broadmatch
spondylocarpotarsal synostosis syndrome;bone development disease;broadmatch
age related macular degeneration 10;age related macular degeneration;broadmatch
age related macular degeneration 11;age related macular degeneration;broadmatch
age related macular degeneration 12;age related macular degeneration;broadmatch
age related macular degeneration 13;age related macular degeneration;broadmatch
arrhythmogenic right ventricular dysplasia 8;arrhythmogenic right ventricular cardiomyopathy;broadmatch
arrhythmogenic right ventricular dysplasia 6;arrhythmogenic right ventricular cardiomyopathy;broadmatch
arrhythmogenic right ventricular dysplasia 5;arrhythmogenic right ventricular cardiomyopathy;broadmatch
arrhythmogenic right ventricular dysplasia 4;arrhythmogenic right ventricular cardiomyopathy;broadmatch
arrhythmogenic right ventricular dysplasia 3;arrhythmogenic right ventricular cardiomyopathy;broadmatch
arrhythmogenic right ventricular dysplasia 2;arrhythmogenic right ventricular cardiomyopathy;broadmatch
arrhythmogenic right ventricular dysplasia 1;arrhythmogenic right ventricular cardiomyopathy;broadmatch
ftdals4;amyotrophic lateral sclerosis;broadmatch
ftdals3;amyotrophic lateral sclerosis;broadmatch
juvenile amyotrophic lateral sclerosis with dementia;amyotrophic lateral sclerosis;broadmatch
amelogenesis imperfecta type 1g;amelogenesis imperfecta;broadmatch
amelogenesis imperfecta type 1f;amelogenesis imperfecta;broadmatch
amelogenesis imperfecta type 1h;amelogenesis imperfecta;broadmatch
amelogenesis imperfecta hypomaturation type 2a5;amelogenesis imperfecta;broadmatch
amelogenesis imperfecta hypomaturation type 2a4;amelogenesis imperfecta;broadmatch
arrhythmogenic right ventricular dysplasia 9;arrhythmogenic right ventricular cardiomyopathy;broadmatch
leber congenital amaurosis 1;leber congenital amaurosis;broadmatch
leber congenital amaurosis 8;leber congenital amaurosis;broadmatch
asphyxiating thoracic dystrophy 4;asphyxiating thoracic dystrophy;broadmatch
short-rib thoracic dysplasia 8 with or without polydactyly;asphyxiating thoracic dystrophy;broadmatch
short-rib thoracic dysplasia 13 with or without polydactyly;asphyxiating thoracic dystrophy;broadmatch
short-rib thoracic dysplasia 6 with or without polydactyly;asphyxiating thoracic dystrophy;broadmatch
short-rib thoracic dysplasia 10 with or without polydactyly;asphyxiating thoracic dystrophy;broadmatch
short-rib thoracic dysplasia 7 with or without polydactyly;asphyxiating thoracic dystrophy;broadmatch
asphyxiating thoracic dystrophy 5;asphyxiating thoracic dystrophy;broadmatch
asphyxiating thoracic dystrophy 3;asphyxiating thoracic dystrophy;broadmatch
leber congenital amaurosis 12;leber congenital amaurosis;broadmatch
asphyxiating thoracic dystrophy 2;asphyxiating thoracic dystrophy;broadmatch
asphyxiating thoracic dystrophy 1;asphyxiating thoracic dystrophy;broadmatch
arrhythmogenic right ventricular dysplasia 13;arrhythmogenic right ventricular cardiomyopathy;broadmatch
arrhythmogenic right ventricular dysplasia 12;arrhythmogenic right ventricular cardiomyopathy;broadmatch
arrhythmogenic right ventricular dysplasia 11;arrhythmogenic right ventricular cardiomyopathy;broadmatch
arrhythmogenic right ventricular dysplasia 10;arrhythmogenic right ventricular cardiomyopathy;broadmatch
amelogenesis imperfecta hypomaturation type 2a3;amelogenesis imperfecta;broadmatch
amelogenesis imperfecta hypomaturation type 2a2;amelogenesis imperfecta;broadmatch
x-linked amelogenesis imperfecta hypoplastic/hypomaturation 2;amelogenesis imperfecta;broadmatch
autosomal recessive alport syndrome;alport syndrome;broadmatch
alzheimer's disease 7;alzheimer's disease;broadmatch
alzheimer's disease 6;alzheimer's disease;broadmatch
alzheimer's disease 5;alzheimer's disease;broadmatch
alzheimer's disease 16;alzheimer's disease;broadmatch
alzheimer's disease 2;alzheimer's disease;broadmatch
x-linked alport syndrome;alport syndrome;broadmatch
autosomal dominant alport syndrome;alport syndrome;broadmatch
alzheimer's disease 8;alzheimer's disease;broadmatch
hemoglobin h disease;alpha thalassemia;broadmatch
alpha thalassemia-x-linked intellectual disability syndrome;alpha thalassemia;broadmatch
alpha thalassemia-intellectual disability syndrome type 1;alpha thalassemia;broadmatch
age related macular degeneration 5;age related macular degeneration;broadmatch
age related macular degeneration 15;age related macular degeneration;broadmatch
age related macular degeneration 14;age related macular degeneration;broadmatch
alzheimer's disease 4;alzheimer's disease;broadmatch
alzheimer's disease 3;alzheimer's disease;broadmatch
amelogenesis imperfecta type 1e;amelogenesis imperfecta;broadmatch
alzheimer's disease 19;alzheimer's disease;broadmatch
amelogenesis imperfecta type 2a1;amelogenesis imperfecta;broadmatch
amelogenesis imperfecta type 1c;amelogenesis imperfecta;broadmatch
amelogenesis imperfecta type 3;amelogenesis imperfecta;broadmatch
amelogenesis imperfecta type 1a;amelogenesis imperfecta;broadmatch
amelogenesis imperfecta type 4;amelogenesis imperfecta;broadmatch
amelogenesis imperfecta type 1b;amelogenesis imperfecta;broadmatch
alzheimer's disease 18;alzheimer's disease;broadmatch
alzheimer's disease 10;alzheimer's disease;broadmatch
alzheimer's disease 17;alzheimer's disease;broadmatch
alzheimer's disease 15;alzheimer's disease;broadmatch
alzheimer's disease 14;alzheimer's disease;broadmatch
alzheimer's disease 13;alzheimer's disease;broadmatch
alzheimer's disease 12;alzheimer's disease;broadmatch
alzheimer's disease 11;alzheimer's disease;broadmatch
cataract 46 juvenile-onset;cataract;broadmatch
cataract 28;cataract;broadmatch
cataract 38;cataract;broadmatch
dilated cardiomyopathy 1g;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1w;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1kk;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1x;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1b;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1q;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 2b;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1j;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1p;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1jj;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1k;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1l;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1gg;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1z;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1e;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1nn;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1dd;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1hh;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1m;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1bb;dilated cardiomyopathy;broadmatch
autosomal recessive nonsyndromic deafness 103;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 102;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 101;autosomal recessive nonsyndromic deafness;broadmatch
dilated cardiomyopathy 3b;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 2a;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1ff;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1y;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1ii;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1r;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1u;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1s;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1ee;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1t;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1o;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1i;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1h;dilated cardiomyopathy;broadmatch
cataract 26 multiple types;cataract;broadmatch
dilated cardiomyopathy 1aa;dilated cardiomyopathy;broadmatch
retinitis pigmentosa 46;retinitis pigmentosa;broadmatch
retinitis pigmentosa 11;retinitis pigmentosa;broadmatch
retinitis pigmentosa 57;retinitis pigmentosa;broadmatch
retinitis pigmentosa 30;retinitis pigmentosa;broadmatch
retinitis pigmentosa 36;retinitis pigmentosa;broadmatch
retinitis pigmentosa 17;retinitis pigmentosa;broadmatch
retinitis pigmentosa 13;retinitis pigmentosa;broadmatch
retinitis pigmentosa 45;retinitis pigmentosa;broadmatch
retinitis pigmentosa 74;retinitis pigmentosa;broadmatch
retinitis pigmentosa 22;retinitis pigmentosa;broadmatch
retinitis pigmentosa 37;retinitis pigmentosa;broadmatch
retinitis pigmentosa 51;retinitis pigmentosa;broadmatch
retinitis pigmentosa 27;retinitis pigmentosa;broadmatch
retinitis pigmentosa 50;retinitis pigmentosa;broadmatch
retinitis pigmentosa 72;retinitis pigmentosa;broadmatch
retinitis pigmentosa 69;retinitis pigmentosa;broadmatch
retinitis pigmentosa 60;retinitis pigmentosa;broadmatch
retinitis pigmentosa 23;retinitis pigmentosa;broadmatch
late-adult onset retinitis pigmentosa;retinitis pigmentosa;broadmatch
dilated cardiomyopathy 1v;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1d;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1a;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1cc;dilated cardiomyopathy;broadmatch
dilated cardiomyopathy 1c;dilated cardiomyopathy;broadmatch
autosomal recessive pericentral pigmentary retinopathy;retinitis pigmentosa;broadmatch
dominant pericentral pigmentary retinopathy;retinitis pigmentosa;broadmatch
retinitis pigmentosa 6;retinitis pigmentosa;broadmatch
retinitis pigmentosa with or without situs inversus;retinitis pigmentosa;broadmatch
retinitis pigmentosa y-linked;retinitis pigmentosa;broadmatch
retinitis pigmentosa 34;retinitis pigmentosa;broadmatch
retinitis pigmentosa 24;retinitis pigmentosa;broadmatch
retinitis pigmentosa 2;retinitis pigmentosa;broadmatch
retinitis pigmentosa 3;retinitis pigmentosa;broadmatch
autosomal recessive nonsyndromic deafness 104;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 12;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 13;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 14;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 7;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 68;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 67;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 66;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 65;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 63;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 62;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 61;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 6;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 59;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 55;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 53;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 51;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 5;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 49;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 70;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 71;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 74;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 86;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 96;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 93;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 91;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 9;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 89;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 88;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 85;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 76;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 84b;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 84a;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 83;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 8;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 79;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 77;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 48;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 47;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 46;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 2;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 25;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 24;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 23;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 22;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 21;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 20;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 1b;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 27;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 1a;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 18b;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 18a;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 17;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 16;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 15;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 26;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 28;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 45;autosomal recessive nonsyndromic deafness;broadmatch
