head;tail;relation
melanoma;melanoma;exactmatch
paranasal sinus disorder;paranasal sinus disease;exactmatch
chronic kidney disease;chronic kidney disease;exactmatch
perivascular tumor;hemangiopericytic neoplasm;narrowmatch
viral infectious disease;progressive multifocal leukoencephalopathy;narrowmatch
renal agenesis;kidney disease;broadmatch
aggressive systemic mastocytosis;aggressive systemic mastocytosis;exactmatch
dermal neoplasm;skin benign neoplasm;broadmatch
biliary tract neoplasm;bile duct adenoma;narrowmatch
parasitic helminthiasis infectious disease;anisakiasis;narrowmatch
gingival disease;gingivitis;narrowmatch
malignant ampulla of vater neoplasm;ampulla of vater cancer;exactmatch
parasitic helminthiasis infectious disease;trichuriasis;narrowmatch
usher syndrome type 2;usher syndrome type 2;exactmatch
congenital diaphragmatic hernia;congenital diaphragmatic hernia;exactmatch
adult pineal parenchymal cell neoplasm;adult pineal parenchymal tumor;exactmatch
lung abscess;lung disease;broadmatch
central sleep apnea syndrome;central sleep apnea;exactmatch
pineal gland cancer;pineal gland astrocytoma;narrowmatch
felty syndrome;felty's syndrome;exactmatch
urethra disorder;urethral disease;exactmatch
ureter urothelial papilloma;ureteral benign neoplasm;broadmatch
dissociative disorder;dissociative disorder;exactmatch
partial retinal arterial occlusion;retinal artery occlusion;broadmatch
lysosomal storage disease;inherited metabolic disorder;broadmatch
colon adenocarcinoma;submucosal invasive colon adenocarcinoma;narrowmatch
testicular seminoma, cribriform variant;testis seminoma;broadmatch
uterine ligament mucinous adenocarcinoma;uterine ligament adenocarcinoma;broadmatch
chronic toxic polyneuropathy;chronic toxic polyneuropathy;exactmatch
hemangiopericytoma;malignant adult hemangiopericytoma;narrowmatch
chordoma;chordoma;exactmatch
ganglioneuroblastoma;adrenal gland ganglioneuroblastoma;narrowmatch
personality disorder;schizotypal personality disorder;narrowmatch
autosomal dominant disease;hereditary breast and ovarian cancer syndrome;narrowmatch
autosomal dominant disease;familial adenomatous polyposis;narrowmatch
fanconi anemia, complementation group d1;fanconi anemia;broadmatch
infiltrating bladder lymphoepithelioma-like carcinoma;infiltrating bladder lymphoepithelioma-like carcinoma;exactmatch
skin disease;skin vascular disorder;narrowmatch
benign vaginal mixed tumor;vaginal spindle cell epithelioma;exactmatch
acrocephalosyndactylia;type iii acrocephalosyndactyly;narrowmatch
synovial neoplasm;synovium neoplasm;exactmatch
nose disease;nasal cavity and paranasal sinus lethal midline granuloma;narrowmatch
placental choriocarcinoma;gestational choriocarcinoma;broadmatch
mitochondrial metabolism disease;leigh disease;narrowmatch
proximal-type epithelioid sarcoma;epithelioid sarcoma;broadmatch
oligodendroglioma;adult oligodendroglioma;narrowmatch
vaginal yolk sac tumor;vaginal yolk sac tumor;exactmatch
autosomal recessive disease;laurence-moon syndrome;narrowmatch
small intestinal neuroendocrine neoplasm;small intestine neuroendocrine neoplasm;exactmatch
leiomyosarcoma;leiomyosarcoma;exactmatch
mature t-cell and nk-cell non-hodgkin lymphoma;mature t-cell and nk-cell lymphoma;exactmatch
maxillary sinusitis;chronic maxillary sinusitis;narrowmatch
conjunctival cancer;conjunctival squamous cell carcinoma;narrowmatch
poland syndrome;poland syndrome;exactmatch
sphingolipidosis;metachromatic leukodystrophy;narrowmatch
morquio syndrome;mucopolysaccharidosis iv;exactmatch
syndrome;cardiofaciocutaneous syndrome;narrowmatch
pancreatitis;pancreatitis;exactmatch
selective igd immunodeficiency;selective immunoglobulin deficiency disease;broadmatch
myocarditis;myocarditis;exactmatch
syndrome;pitt-hopkins syndrome;narrowmatch
rete testis neoplasm;male reproductive organ cancer;broadmatch
multidrug-resistant tuberculosis;multidrug-resistant tuberculosis;exactmatch
encephalitis;encephalitis;exactmatch
uterine ligament cancer;wolffian adnexal tumor;narrowmatch
connective tissue benign neoplasm;synovial neoplasm;narrowmatch
north american blastomycosis;blastomycosis;exactmatch
specific phobia;phobic disorder;broadmatch
autoimmune polyglandular syndrome type 1;autoimmune polyendocrine syndrome type 1;exactmatch
fasciitis;fasciitis;exactmatch
glycogen storage disease;glycogen storage disease type iv;narrowmatch
depersonalization disorder;dissociative disorder;broadmatch
subacute glomerulonephritis;glomerulonephritis;broadmatch
seizure disorder;epilepsy;exactmatch
kidney disease;nephritis;narrowmatch
progressive muscular atrophy;progressive muscular atrophy;exactmatch
eczema;dermatitis;broadmatch
ovarian endometrioid adenofibroma;ovarian endometrioid cystadenofibroma;narrowmatch
neuropathy;autonomic neuropathy;narrowmatch
ovarian brenner tumor;ovarian benign neoplasm;broadmatch
anus cancer;anal lymphoma;narrowmatch
long qt syndrome 8;autosomal dominant disease;broadmatch
urethral inverted papilloma;urethral disease;broadmatch
renal artery disease;renal artery disease;exactmatch
tumor of the follicular infundibulum;hair follicle neoplasm;broadmatch
pancoast tumor;superior sulcus lung carcinoma;narrowmatch
upper respiratory tract disease;scarlet fever;narrowmatch
myotonic cataract;myotonic cataract;exactmatch
cytochrome-c oxidase deficiency;mitochondrial metabolism disease;broadmatch
vulvar squamous neoplasm;vulvar squamous tumor;exactmatch
pituitary gland chromophobe adenoma;chromophobe adenoma;exactmatch
malignant cardiac hemangiopericytoma;heart sarcoma;broadmatch
uterine corpus leiomyosarcoma;leiomyosarcoma;broadmatch
communicating hydrocephalus;hydrocephalus;broadmatch
methylmalonic acidemia;methylmalonic aciduria and homocystinuria, cblc type;narrowmatch
extraosseous chondrosarcoma;mesenchymal extraskeletal chondrosarcoma;narrowmatch
lymphatic filariasis;filarial elephantiasis;exactmatch
eosinophilic meningitis;eosinophilic meningitis;exactmatch
thyroid gland mucoepidermoid carcinoma;mucoepidermoid thyroid carcinoma;exactmatch
ovarian endometrioid cystadenofibroma;ovarian endometrioid adenofibroma;broadmatch
gliofibroma;astrocytoma;broadmatch
developmental coordination disorder;specific developmental disorder;broadmatch
megaesophagus;megaesophagus;exactmatch
papilloma;inverted papilloma;narrowmatch
xeroderma pigmentosum, complementation group b;xeroderma pigmentosum group b;exactmatch
muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies) type a, 4;congenital muscular dystrophy;broadmatch
stomatitis;mouth disease;broadmatch
mediastinal extraskeletal osteosarcoma;mediastinal osteogenic sarcoma;exactmatch
organic acid metabolism disorder;organic acidemia;exactmatch
ovarian mixed germ cell tumor;ovarian primitive germ cell tumor;broadmatch
bladder urachal squamous cell carcinoma;bladder urachal carcinoma;broadmatch
secondary raynaud phenomenon;raynaud disease;exactmatch
bartter syndrome;renal tubular transport disease;broadmatch
ovarian serous cystadenocarcinoma;ovarian serous cystadenocarcinoma;exactmatch
endocervical adenocarcinoma, usual type;endocervical carcinoma;broadmatch
benign dermal schwannoma;benign dermal neurilemmoma;exactmatch
celiac disease;autoimmune disease of gastrointestinal tract;broadmatch
liposarcoma;atypical lipomatous tumor;narrowmatch
dermatophytosis of groin and perianal area;dermatophytosis;broadmatch
bone inflammation disease;ankylosing spondylitis;narrowmatch
retinopathy;retinal disease;exactmatch
duchenne muscular dystrophy;muscular dystrophy;broadmatch
thanatophoric dysplasia;thanatophoric dysplasia;exactmatch
central neurocytoma;cerebral ventricle cancer;broadmatch
intrahepatic cholangiocarcinoma;signet ring cell intrahepatic cholangiocarcinoma;narrowmatch
byssinosis;byssinosis;exactmatch
mediastinal soft tissue neoplasm;mediastinal mesenchymal tumor;exactmatch
autosomal recessive disease;sickle cell disease;narrowmatch
ornithine carbamoyltransferase deficiency disease;ornithine carbamoyltransferase deficiency;exactmatch
neurodegenerative disease;demyelinating disorder;narrowmatch
malignant ovarian clear cell tumor;ovarian carcinoma;broadmatch
intestinal benign neoplasm;anal neoplasm;narrowmatch
breast fibroadenoma;breast pericanalicular fibroadenoma;narrowmatch
joubert syndrome;joubert syndrome type 4;narrowmatch
gemistocytic astrocytoma;gemistocytic astrocytoma;exactmatch
pierson syndrome;autosomal recessive disease;broadmatch
eye disease;chorioretinitis;narrowmatch
ossifying fibroma;ossifying fibroma;exactmatch
syndrome;primary hypertrophic osteoarthropathy;narrowmatch
meningioma;microcystic meningioma;narrowmatch
rhabdomyosarcoma;gallbladder rhabdomyosarcoma;narrowmatch
acquired immunodeficiency syndrome;acquired immunodeficiency syndrome;exactmatch
heart cancer;malignant pericardial neoplasm;narrowmatch
diffuse lipomatosis;lipomatosis;broadmatch
encephalitis;viral encephalitis;narrowmatch
pituitary gland disease;syndrome of inappropriate antidiuretic hormone secretion;narrowmatch
mediastinal sarcoma;mediastinum sarcoma;exactmatch
epididymal adenomatoid tumor;male reproductive organ benign neoplasm;broadmatch
porphyria cutanea tarda;acute porphyria;broadmatch
endosteal hyperostosis;hyperostosis;broadmatch
liposarcoma;fibroblastic liposarcoma;narrowmatch
biphasic mesothelioma;malignant mesothelioma;broadmatch
ampulla of vater small cell neuroendocrine carcinoma;ampulla of vater carcinoma;broadmatch
cranial nodular fasciitis;pseudosarcomatous fibromatosis;broadmatch
colorectal lipoma;large intestine lipoma;exactmatch
basal cell carcinoma;skin sarcomatoid basal cell carcinoma;narrowmatch
lung disease;bronchiolitis;narrowmatch
ethmoid sinus neoplasm;ethmoidal sinus neoplasm;exactmatch
narcolepsy;narcolepsy;exactmatch
parapharyngeal meningioma;meningioma;broadmatch
acquired polycythemia;dehydration polycythemia;narrowmatch
porokeratosis;porokeratosis;exactmatch
lung hilum carcinoma;hilar lung carcinoma;exactmatch
methylcrotonyl-coa carboxylase deficiency;3-methylcrotonyl-coa carboxylase deficiency;exactmatch
childhood choroid plexus carcinoma;choroid plexus cancer;broadmatch
childhood ovarian choriocarcinoma;childhood choriocarcinoma of the ovary;exactmatch
artery disease;coronary artery disease;narrowmatch
central nervous system embryonal carcinoma;central nervous system embryonal carcinoma;exactmatch
large cell lung neuroendocrine carcinoma;pulmonary large cell neuroendocrine carcinoma;exactmatch
epilepsy;extratemporal epilepsy;narrowmatch
gallbladder disorder;gallbladder disease;exactmatch
desquamative interstitial pneumonia;desquamative interstitial pneumonia;exactmatch
classical glioblastoma;glioblastoma multiforme;broadmatch
testicular torsion;testicular disease;broadmatch
verrucous carcinoma;verrucous carcinoma;exactmatch
linitis plastica;gastric diffuse adenocarcinoma;broadmatch
non-langerhans-cell histiocytosis;juvenile xanthogranuloma;narrowmatch
osteochondrodysplasia;kniest dysplasia;narrowmatch
carcinoma;bronchogenic carcinoma;narrowmatch
appendix cancer;pseudomyxoma peritonei;narrowmatch
malignant spermatic cord neoplasm;male reproductive organ cancer;broadmatch
leiomyosarcoma;vaginal leiomyosarcoma;narrowmatch
fanconi anemia;fanconi anemia, complementation group g;narrowmatch
autosomal dominant disease;muckle-wells syndrome;narrowmatch
multiple system atrophy;synucleinopathy;broadmatch
ureter urothelial carcinoma;transitional cell carcinoma;broadmatch
carbohydrate metabolism disorder;carbohydrate metabolic disorder;exactmatch
bone osteosarcoma;conventional osteosarcoma;narrowmatch
bacterial esophagitis;esophagitis;broadmatch
autoimmune disease of skin and connective tissue;bullous pemphigoid;narrowmatch
autosomal recessive limb-girdle muscular dystrophy;muscular dystrophy-dystroglycanopathy (limb-girdle) type c, 5;narrowmatch
anal neoplasm;intestinal benign neoplasm;broadmatch
fanconi anemia;fanconi anemia, complementation group f;narrowmatch
osteomalacia;osteomalacia;exactmatch
renal cell carcinoma;sarcomatoid renal cell carcinoma;narrowmatch
pancreatic acinar cell cystadenocarcinoma;acinar cell cystadenocarcinoma;exactmatch
neurofibroma;neurofibroma;exactmatch
skin pigmented basal cell carcinoma;basal cell carcinoma;broadmatch
autosomal recessive disease;cranioectodermal dysplasia;narrowmatch
x-linked disease;focal dermal hypoplasia;narrowmatch
duodenal villous adenoma;adenoma;broadmatch
hemosiderosis;iron metabolism disease;broadmatch
epidermolytic hyperkeratosis;epidermolytic hyperkeratosis;exactmatch
uterine corpus lipoleiomyoma;uterine fibroid;broadmatch
microglandular adenosis;breast adenomyoepithelial adenosis;narrowmatch
amblyopia;eye disease;broadmatch
holmes-adie syndrome;syndrome;broadmatch
testicular yolk sac tumor, endodermal sinus pattern;testicular yolk sac tumor;broadmatch
acute necrotizing encephalitis;acute necrotizing encephalitis;exactmatch
fanconi anemia, complementation group g;fanconi anemia complementation group g;exactmatch
dentinogenesis imperfecta;dentinogenesis imperfecta;exactmatch
infiltrating bladder urothelial carcinoma, lipid-cell variant;invasive bladder transitional cell carcinoma;broadmatch
large cell medulloblastoma;large cell medulloblastoma;exactmatch
migraine;migraine without aura;narrowmatch
retinoblastoma;trilateral retinoblastoma;narrowmatch
invasive bladder transitional cell carcinoma;infiltrating bladder urothelial carcinoma, lipid-cell variant;narrowmatch
metaphyseal chondrodysplasia, jansen type;metaphyseal dysplasia;broadmatch
chalazion;meibomian cyst;exactmatch
intraductal proliferative lesion of the breast;breast intraductal proliferative lesion;exactmatch
otitis interna;labyrinthitis;narrowmatch
sweat gland disease;fox-fordyce disease;narrowmatch
perineurioma;perineurioma;exactmatch
breast intracanalicular fibroadenoma;breast fibroadenoma;broadmatch
epithelioid trophoblastic tumor;trophoblastic neoplasm;broadmatch
ovarian squamous cell tumor;ovary epithelial cancer;broadmatch
bladder signet ring cell adenocarcinoma;signet ring cell adenocarcinoma;broadmatch
protein s deficiency disease;blood protein disease;broadmatch
cystinosis;cystinosis;exactmatch
bile duct adenoma;bile duct adenoma;exactmatch
posterior cranial fossa meningioma;meningioma;broadmatch
epicondylitis;bone inflammation disease;broadmatch
postauricular lymphadenitis;postauricular lymphadenitis;exactmatch
acantholytic squamous cell skin carcinoma;skin squamous cell carcinoma;broadmatch
fallopian tube adenocarcinoma;adenocarcinoma;broadmatch
anal glands adenocarcinoma;anus adenocarcinoma;broadmatch
primary lymphoma of bone;bone lymphoma;exactmatch
juvenile x-linked retinoschisis;x-linked juvenile retinoschisis 1;exactmatch
strabismus;internal strabismus;narrowmatch
adult anaplastic ependymoma;malignant adult ependymoma;exactmatch
greig syndrome;greig cephalopolysyndactyly syndrome;exactmatch
myiasis;parasitic ectoparasitic infectious disease;broadmatch
penile carcinoma in situ;penis carcinoma in situ;exactmatch
digestive system lymphoma;gastrointestinal system cancer;broadmatch
malignant external ear neoplasm;auditory system cancer;broadmatch
idiopathic cd4-positive t-lymphocytopenia;lymphopenia;broadmatch
partial remission;prieto syndrome;exactmatch
pyloric stenosis;hypertrophic pyloric stenosis;narrowmatch
spasmodic torticollis;cervical dystonia;exactmatch
meningioma;choroid plexus meningioma;narrowmatch
neuronitis;central nervous system disease;broadmatch
bladder carcinoma;bladder carcinoma;exactmatch
hemoglobinopathy;hemoglobin c disease;narrowmatch
non-small cell lung carcinoma;non-small cell lung carcinoma;exactmatch
malignant choroid neoplasm;choroid disease;broadmatch
vulvar trichoepithelioma;vulvar trichoepithelioma;exactmatch
lymphoblastic lymphoma;childhood t lymphoblastic lymphoma;narrowmatch
psychosexual disorder;hypoactive sexual desire disorder;narrowmatch
cerebellopontine angle schwannoma;c-p angle neurinoma;exactmatch
lens disease;lens subluxation;narrowmatch
glucokinase-associated diabetes mellitus;maturity-onset diabetes of the young type 2;exactmatch
orbit lymphoma;orbit lymphoma;exactmatch
juxtacortical osteosarcoma;childhood parosteal osteosarcoma;narrowmatch
rickets;rickets;exactmatch
pericardial leiomyoma;leiomyoma;broadmatch
extragonadal seminoma;extragonadal seminoma;exactmatch
cervical adenocarcinoma;cervical mucinous adenocarcinoma;narrowmatch
hepatic encephalopathy;brain disease;broadmatch
non-specific granulomatous orchitis;testicular disease;broadmatch
progressive multifocal leukoencephalopathy;progressive multifocal leukoencephalopathy;exactmatch
diffuse large b-cell lymphoma;diffuse large b-cell lymphoma;exactmatch
hemorrhagic fever with renal syndrome;viral infectious disease;broadmatch
osteoporosis pseudoglioma syndrome;osteoporosis-pseudoglioma syndrome;exactmatch
breast cancer;breast myoepithelial tumor;narrowmatch
congenital heart disease;tetralogy of fallot;narrowmatch
viral infectious disease;severe acute respiratory syndrome;narrowmatch
scrotal basal cell carcinoma;scrotum basal cell carcinoma;exactmatch
skin benign neoplasm;skin papilloma;narrowmatch
cystadenoma;cystadenoma;exactmatch
vulvar inverted follicular keratosis;vulvar inverted follicular keratosis;exactmatch
vaginal squamous neoplasm;vaginal squamous tumor;exactmatch
niemann-pick disease;niemann-pick disease;exactmatch
optic nerve neoplasm;optic nerve neoplasm;exactmatch
bacterial infection;disease by infectious agent;broadmatch
squamous cell carcinoma;bartholin gland squamous cell carcinoma;narrowmatch
adamantinoma;long bone adamantinoma;exactmatch
rothmund-thomson syndrome;skin disease;broadmatch
childhood visual pathway glioma;childhood optic nerve glioma;exactmatch
peripheral sensory neuropathy;neuropathy;broadmatch
tracheal lymphoma;tracheal lymphoma;exactmatch
chronic lymphocytic leukemia;chronic lymphocytic leukemia;exactmatch
esophageal small cell neuroendocrine carcinoma;esophageal carcinoma;broadmatch
myotonic dystrophy;muscular dystrophy;broadmatch
ovarian endometrioid adenocarcinofibroma;ovarian carcinosarcoma;broadmatch
calciphylaxis;calciphylaxis;exactmatch
cervix carcinoma;cervical adenoid cystic carcinoma;narrowmatch
childhood b acute lymphoblastic leukemia;childhood acute lymphocytic leukemia;broadmatch
scrotal carcinoma;scrotal carcinoma;exactmatch
pericarditis;pericarditis;exactmatch
pyloric stenosis;gastric outlet obstruction;exactmatch
merosin-deficient congenital muscular dystrophy type 1a;congenital merosin-deficient muscular dystrophy 1a;exactmatch
lacrimal gland adenocarcinoma;adenocarcinoma;broadmatch
actinic (solar) keratosis;pre-malignant neoplasm;broadmatch
pineal region teratoma;pineal region teratoma;exactmatch
pulmonary blastoma;pulmonary blastoma;exactmatch
malignant breast myoepithelioma;breast myoepithelial carcinoma;exactmatch
familial hypertrophic cardiomyopathy type 2;hypertrophic cardiomyopathy 2;exactmatch
bartholin gland adenocarcinoma;adenocarcinoma;broadmatch
leptospirosis;primary bacterial infectious disease;broadmatch
liver sarcoma;liver extraskeletal osteosarcoma;narrowmatch
barrett adenocarcinoma;barrett's adenocarcinoma;exactmatch
rectal neuroendocrine neoplasm;rectum neuroendocrine neoplasm;exactmatch
protein energy malnutrition;protein-energy malnutrition;exactmatch
anorectal fistula;anal fistula;exactmatch
chronic tic disorder;chronic tic disorder;exactmatch
cecum carcinoma;cecum adenocarcinoma;narrowmatch
optic nerve glioma;optic nerve glioma;exactmatch
asperger syndrome;asperger syndrome;exactmatch
wdha syndrome;pancreatic cholera;exactmatch
bethlem myopathy 1;congenital muscular dystrophy;broadmatch
physical disorder;otocephaly;narrowmatch
basaloid squamous cell carcinoma;skin basaloid carcinoma;narrowmatch
oculopharyngeal muscular dystrophy;myopathy of extraocular muscle;broadmatch
solitary mastocytoma of the skin;cutaneous solitary mastocytoma;exactmatch
childhood leukemia;leukemia;broadmatch
cervical disorder;cervix disease;exactmatch
malignant pyriform fossa neoplasm;hypopharynx cancer;broadmatch
ethmoid sinus adenocarcinoma;ethmoid sinus cancer;broadmatch
ureteral disease;ureter abscess;narrowmatch
cerebrovascular ischemia;ischemia;broadmatch
cardiofaciocutaneous syndrome;syndrome;broadmatch
melanoma;spindle cell melanoma;narrowmatch
cervical mucinous adenocarcinoma;cervical adenocarcinoma;broadmatch
extrahepatic bile duct signet ring cell carcinoma;signet ring cell adenocarcinoma;broadmatch
gastritis;giant hypertrophic gastritis;narrowmatch
ichthyosis bullosa of siemens;ichthyosis;broadmatch
skin basosquamous cell carcinoma;basal cell carcinoma;broadmatch
fetal alcohol spectrum disorder;alcohol related birth defect;narrowmatch
griscelli syndrome type 2;griscelli syndrome;broadmatch
gallbladder adenocarcinoma;gallbladder signet ring cell carcinoma;narrowmatch
liver neoplasm;liver leiomyoma;narrowmatch
venezuelan equine fever;venezuelan equine encephalitis;exactmatch
propionic acidemia;propionic acidemia;exactmatch
invasive bladder transitional cell carcinoma;infiltrating bladder urothelial carcinoma, plasmacytoid variant;narrowmatch
artery disease;arteriosclerotic cardiovascular disease;narrowmatch
mowat-wilson syndrome;syndrome;broadmatch
x-linked inherited disorder;x-linked disease;exactmatch
in situ carcinoma;tracheal carcinoma in situ;narrowmatch
periosteum;connective tissue disease;broadmatch
esophagitis;esophagitis;exactmatch
familial primary hypomagnesemia;primary hypomagnesemia;exactmatch
inflammatory leiomyosarcoma;inflammatory leiomyosarcoma;exactmatch
fibrillary astrocytoma;astrocytoma;broadmatch
plexopathy;neurodegenerative disease;broadmatch
thyroid carcinoma;thyroid gland follicular carcinoma;narrowmatch
intraorbital meningioma;orbital cancer;broadmatch
lipomatosis;lipomatosis;exactmatch
middle ear squamous cell carcinoma;middle ear squamous cell carcinoma;exactmatch
choriocarcinoma;choriocarcinoma;exactmatch
holoprosencephaly type 4;holoprosencephaly;broadmatch
spinal canal and spinal cord meningioma;multiple intraspinal meningiomas;narrowmatch
childhood brain germinoma;childhood brain germinoma;exactmatch
achard syndrome;syndrome;broadmatch
leiomyosarcoma;laryngeal leiomyosarcoma;narrowmatch
trichothiodystrophy 4, nonphotosensitive;nonphotosensitive trichothiodystrophy;exactmatch
x-linked disease;oculocerebrorenal syndrome;narrowmatch
lacrimal system cancer;malignant lacrimal duct neoplasm;narrowmatch
fetishism;fetishism;exactmatch
coccidioidomycosis;coccidioidomycosis;exactmatch
gastrointestinal system disease;gastroesophageal reflux disease;narrowmatch
waardenburg syndrome type 2a;waardenburg syndrome type 2a;exactmatch
mononeuropathy;peroneal neuropathy;narrowmatch
benign digestive system neoplasm;gastrointestinal system benign neoplasm;exactmatch
long qt syndrome 8;timothy syndrome;exactmatch
acrofacial dysostosis;dysostosis;broadmatch
cystitis;trigonitis;narrowmatch
vulvar squamous tumor;vestibular papilloma;narrowmatch
mikulicz disease;lacrimal apparatus disease;broadmatch
autosomal recessive disease;osteoporosis pseudoglioma syndrome;narrowmatch
benign breast adenomyoepithelioma;breast benign neoplasm;broadmatch
gestational choriocarcinoma;placental choriocarcinoma;narrowmatch
male reproductive organ cancer;rete testis neoplasm;narrowmatch
rhinitis;allergic rhinitis;narrowmatch
quadriplegia;quadriplegia;exactmatch
acinar prostate mucinous adenocarcinoma;prostate colloid adenocarcinoma;exactmatch
subungual glomus tumor;subungual glomus tumor;exactmatch
ehlers-danlos syndrome, type i;type i ehlers-danlos syndrome;exactmatch
synovial sarcoma;biphasic synovial sarcoma;narrowmatch
netherton syndrome;autosomal recessive disease;broadmatch
malaria;cerebral malaria;narrowmatch
botulism;botulism;exactmatch
lung hilum carcinoma;lung carcinoma;broadmatch
thrombosis;thrombosis;exactmatch
generalized epilepsy;idiopathic generalized epilepsy;exactmatch
pediatric germ cell cancer;malignant childhood germ cell tumor;narrowmatch
nodular melanoma;skin melanoma;broadmatch
complex regional pain syndrome ii;causalgia;exactmatch
malignant peripheral nerve sheath tumor;malignant triton tumor;narrowmatch
atherosclerosis;atherosclerosis;exactmatch
limb-girdle muscular dystrophy;muscular dystrophy;broadmatch
pineal region germinoma;pineal region germinoma;exactmatch
hemophagocytic lymphohistiocytosis;hemophagocytic lymphohistiocytosis;exactmatch
cyclosporiasis;cyclosporiasis;exactmatch
benign neoplasm;benign neoplasm;exactmatch
vaginal mullerian papilloma;vaginal mullerian papilloma;exactmatch
ovarian biphasic or triphasic teratoma;ovarian biphasic or triphasic teratoma;exactmatch
multiple endocrine neoplasia type 1;autosomal dominant disease;broadmatch
autoimmune disease of gastrointestinal tract;autoimmune hepatitis;narrowmatch
malignant external ear neoplasm;external ear cancer;exactmatch
alcohol related birth defect;fetal alcohol spectrum disorder;broadmatch
wolff-parkinson-white syndrome;heart conduction disease;broadmatch
olfactory nerve neoplasm;olfactory neural tumor;exactmatch
colitis;colitis;exactmatch
telangiectatic osteosarcoma;telangiectatic osteogenic sarcoma;exactmatch
erythromelalgia;erythromelalgia;exactmatch
tarsal tunnel syndrome;tibial neuropathy;broadmatch
complex regional pain syndrome i;complex regional pain syndrome;broadmatch
hemoglobinopathy;hemoglobin e disease;narrowmatch
inherited metabolic disorder;lysosomal storage disease;narrowmatch
synovial sarcoma;spindle cell synovial sarcoma;narrowmatch
skin benign neoplasm;skin appendage neoplasm;narrowmatch
germ cell cancer;dysgerminoma;narrowmatch
drug dependence;drug dependence;exactmatch
blau syndrome;autosomal dominant disease;broadmatch
splenic manifestation of prolymphocytic leukemia;splenic manifestation of prolymphocytic leukemia;exactmatch
male reproductive organ benign neoplasm;penile neoplasm;narrowmatch
gonadoblastoma;cell type benign neoplasm;broadmatch
stomatitis;stomatitis;exactmatch
chorioamnionitis;chorioamnionitis;exactmatch
intrinsic cardiomyopathy;left ventricular non-compaction syndrome;narrowmatch
papillary eccrine adenoma;eccrine papillary adenoma;exactmatch
carcinoma;small intestinal carcinoma;narrowmatch
mucinous breast carcinoma;breast mucinous carcinoma;exactmatch
exostosis;exostosis;exactmatch
twin-twin transfusion syndrome;neonatal anemia;broadmatch
cervical adenocarcinoma;cervical adenocarcinoma;exactmatch
fibrous synovial sarcoma;synovial sarcoma;broadmatch
sclerosing pneumocytoma;hemangioma of lung;broadmatch
acute conjunctivitis;acute contagious conjunctivitis;narrowmatch
pancreatic carcinoma;pancreatic ductal adenocarcinoma;narrowmatch
blood coagulation disease;bleeding diathesis;narrowmatch
balantidiasis;balantidiasis;exactmatch
progressive muscular atrophy;motor neuron disease;broadmatch
anal margin carcinoma;anal carcinoma;broadmatch
kidney disease;nephrolithiasis;narrowmatch
lipodystrophy;skin disease;broadmatch
dehydration polycythemia;acquired polycythemia;broadmatch
intestinal atresia;intestinal atresia;exactmatch
retroperitoneal hemangiopericytoma;hemangiopericytoma;broadmatch
spondylitis;spondyloarthropathy;broadmatch
vesiculobullous skin disease;pemphigoid gestationis;narrowmatch
oral cavity hairy leukoplakia;oral hairy leukoplakia;exactmatch
brain hemangioma;brain angioma;exactmatch
hypoactive sexual desire disorder;hypoactive sexual desire disorder;exactmatch
sarcomatoid carcinoma of the penis;sarcomatoid penile squamous cell carcinoma;exactmatch
antiphospholipid syndrome;hypersensitivity reaction type ii disease;broadmatch
primary carnitine deficiency;amino acid metabolic disorder;broadmatch
osteogenesis imperfecta type ii;osteogenesis imperfecta type 2;exactmatch
dystrophia myotonica 1;myotonic dystrophy type 1;exactmatch
granular cell tumor of the neurohypophysis;neurohypophysis granular cell tumor;exactmatch
glycogen storage disease type ix;glycogen storage disease ix;exactmatch
mucin-rich endometrial endometrioid adenocarcinoma;mucin-rich endometrial endometrioid adenocarcinoma;exactmatch
nephrotic syndrome;nephrotic syndrome;exactmatch
lig4 syndrome;dna ligase iv deficiency;exactmatch
central nervous system teratoma;teratoma;broadmatch
filariasis;parasitic helminthiasis infectious disease;broadmatch
tenosynovial giant cell tumor, localized type;connective tissue benign neoplasm;broadmatch
mononeuropathy;femoral neuropathy;narrowmatch
erythematosquamous dermatosis;skin disease;broadmatch
hereditary ovarian carcinoma;familiar ovarian carcinoma;exactmatch
cell type benign neoplasm;ganglioglioma;narrowmatch
vascular disease;thoracic outlet syndrome;narrowmatch
breast cancer;breast melanoma;narrowmatch
depression;mental depression;exactmatch
adenosarcoma;fallopian tube adenosarcoma;narrowmatch
leukodystrophy;canavan disease;narrowmatch
atypical polypoid adenomyoma;atypical polypoid adenomyoma;exactmatch
nephrogenic adenoma;urinary bladder nephrogenic adenoma;narrowmatch
epithelial and subepithelial dystrophy;meesmann corneal dystrophy;narrowmatch
atrophic glossitis;benign migratory glossitis;narrowmatch
galactokinase deficiency;galactosemia;broadmatch
pancreatic mucinous ductal ectasia;pancreatic mucinous ductal ectasia;exactmatch
beta-ketothiolase deficiency;autosomal recessive disease;broadmatch
benign granular cell tumor;myoblastoma;exactmatch
pierson syndrome;pierson syndrome;exactmatch
infective endocarditis;endocarditis;broadmatch
limb-girdle muscular dystrophy type 2b;autosomal recessive limb-girdle muscular dystrophy type 2b;exactmatch
delusional disorder;delusional disorder;exactmatch
