head;tail;relation
rapacuronium bromide (substance);rapacuronium (substance);broadmatch
doxercalciferol (substance);vitamin d and vitamin d derivative (substance);broadmatch
alitretinoin (substance);retinoid (substance);broadmatch
plasma expander (product);medicinal product categorized by therapeutic role (product);broadmatch
antigen in hh blood group system (substance);blood group antigen (substance);broadmatch
antigen of influenza a virus a/california/7/2009 (h1n1)-like virus strain split virion hemagglutinin (substance);antigen of influenza a virus subtype h1n1 (substance);broadmatch
antigen in ii blood group collection (substance);blood group antigen (substance);broadmatch
ethanolamine (substance);ethanolamine and ethanolamine derivative (substance);broadmatch
substance with benzene structure (substance);aromatic hydrocarbon (substance);broadmatch
recombinant non-replicating human adenovirus 26 vector encoding severe acute respiratory syndrome coronavirus 2 spike protein (substance);recombinant non-replicating viral vector encoding severe acute respiratory syndrome coronavirus 2 spike protein (substance);broadmatch
recombinant non-replicating chimpanzee adenovirus vector encoding severe acute respiratory syndrome coronavirus 2 spike protein (substance);recombinant non-replicating viral vector encoding severe acute respiratory syndrome coronavirus 2 spike protein (substance);broadmatch
antigen of severe acute respiratory syndrome coronavirus 2 protein (substance);antigen of severe acute respiratory syndrome coronavirus 2 (substance);broadmatch
recombinant non-replicating viral vector encoding severe acute respiratory syndrome coronavirus 2 spike protein (substance);recombinant deoxyribonucleic acid (substance);broadmatch
compound blood group antigen (substance);blood group antigen (substance);broadmatch
substance categorized by physical state (substance);substance (substance);broadmatch
biological substance (substance);substance (substance);broadmatch
opipramol (substance);tricyclic antidepressant (substance);broadmatch
cotinine (substance);plant alkaloid (substance);broadmatch
cyanide and cyanide compound (substance);carbon compound (substance);broadmatch
contact factor (substance);intrinsic coagulation pathway substance (substance);broadmatch
cyclopamine (substance);plant alkaloid (substance);broadmatch
sulfide (substance);sulfur compound (substance);broadmatch
monosaccharide (substance);simple carbohydrate (substance);broadmatch
imide (substance);organic nitrogen compound (substance);broadmatch
antimicrobial antibody (substance);infective organism antibody (substance);broadmatch
antibody by target (substance);antibody (substance);broadmatch
antigen of virus (substance);microbial antigen (substance);broadmatch
antigen of bacteria (substance);microbial antigen (substance);broadmatch
microbial antigen (substance);specific antigen (substance);broadmatch
progesterone derivative (substance);steroid hormone (substance);broadmatch
phenol (substance);substance with phenol structure (substance);broadmatch
dichlorisone (substance);glucocorticoid (substance);broadmatch
steroid (substance);polycyclic compound (substance);broadmatch
alkene (substance);hydrocarbon (substance);broadmatch
dicarboxylate (substance);carboxylic acid anion (substance);broadmatch
desmethyltrimipramine (substance);tricyclic antidepressant (substance);broadmatch
casanthranol (substance);anthraquinone (substance);broadmatch
centrally acting muscle relaxant (product);medicinal product categorized by therapeutic role (product);broadmatch
thiazin dye (substance);dye (substance);broadmatch
triarylmethane dye (substance);arylmethane dye (substance);broadmatch
arylmethane dye (substance);dye (substance);broadmatch
methine dye (substance);dye (substance);broadmatch
heterocyclic compound (substance);organic cyclic compound (substance);broadmatch
maltitol (substance);sugar alcohol (substance);broadmatch
hexose (substance);monosaccharide (substance);broadmatch
aldose (substance);monosaccharide (substance);broadmatch
heavy metal and heavy metal compound (substance);metal and metallic compound (substance);broadmatch
normaprotiline (substance);tetracyclic antidepressant (substance);broadmatch
antigen of streptococcus pneumoniae serogroup 20 capsular polysaccharide (substance);antigen of streptococcus pneumoniae capsular polysaccharide (substance);broadmatch
nitrogen compound (substance);nitrogen and nitrogen compound (substance);broadmatch
fosdenopterin (substance);organic nitrogen compound (substance);broadmatch
melanocortin receptor agonist (disposition);receptor agonist (disposition);broadmatch
lumasiran (substance);ribonucleic acid, double stranded (substance);broadmatch
piper (substance);vegetable (substance);broadmatch
solanaceae (substance);vegetable (substance);broadmatch
carbarsone (substance);organic arsenic (substance);broadmatch
body organ structure (body structure);anatomical structure (body structure);broadmatch
structure of endocrine system (body structure);structure of breast and/or endocrine system (body structure);broadmatch
structure of cardiovascular system (body structure);body system structure (body structure);broadmatch
sucrose (substance);disaccharide (substance);broadmatch
cassaine (substance);phytotoxin (substance);broadmatch
heparin cofactor (substance);hemostasis related substance (substance);broadmatch
norchlordiazepoxide (substance);benzodiazepine sedative (substance);broadmatch
immunoglobulin (substance);plasma protein (substance);broadmatch
17-hydroxycorticosteroid (substance);glucocorticoid hormone (substance);broadmatch
deoxyribonucleotide (substance);nucleotide (substance);broadmatch
aromatic amino acid (substance);amino acid (substance);broadmatch
essential amino acid (substance);amino acid (substance);broadmatch
caprylic acid (substance);saturated fatty acid (substance);broadmatch
mucin (substance);glycoprotein (substance);broadmatch
boolean value (qualifier value);general adjectival modifier (qualifier value);broadmatch
antigen of influenza a virus a/indonesia/05/2005 (h5n1)-like virus strain split virion hemagglutinin (substance);antigen of influenza a virus (substance);broadmatch
chloroplatinate (substance);platinum compound (substance);broadmatch
antigen of streptococcus pneumoniae danish serotype 33f capsular polysaccharide (substance);antigen of streptococcus pneumoniae capsular polysaccharide (substance);broadmatch
ingredient qualitative strength (qualifier value);qualifier value (qualifier value);broadmatch
substance with ether structure (substance);organic compound (substance);broadmatch
facultatively anaerobic gram-negative rod (organism);gram-negative bacterium (organism);broadmatch
silver citrate (substance);silver compound (substance);broadmatch
desalkylflurazepam (substance);benzodiazepine (substance);broadmatch
demoxepam (substance);benzodiazepine (substance);broadmatch
boron compound (substance);boron and boron compound (substance);broadmatch
dichlorodifluoroethane (substance);chlorofluorocarbon (substance);broadmatch
glycosylated albumin (substance);albumin (substance);broadmatch
dodecanedioic acid (substance);unsaturated fatty acid (substance);broadmatch
4-aminobutyrate (substance);simple physiological organic compound (substance);broadmatch
sebacate (substance);simple physiological organic compound (substance);broadmatch
phenylacetate (substance);carboxylic salt (substance);broadmatch
antigen of streptococcus pneumoniae danish serotype 9n capsular polysaccharide (substance);antigen of streptococcus pneumoniae capsular polysaccharide (substance);broadmatch
antigen of streptococcus pneumoniae danish serotype 7f capsular polysaccharide (substance);antigen of streptococcus pneumoniae capsular polysaccharide (substance);broadmatch
antigen of streptococcus pneumoniae danish serotype 23f capsular polysaccharide (substance);antigen of streptococcus pneumoniae capsular polysaccharide (substance);broadmatch
antigen of streptococcus pneumoniae danish serotype 19f capsular polysaccharide (substance);antigen of streptococcus pneumoniae capsular polysaccharide (substance);broadmatch
antigen of streptococcus pneumoniae danish serotype 18c capsular polysaccharide (substance);antigen of streptococcus pneumoniae capsular polysaccharide (substance);broadmatch
antigen of streptococcus pneumoniae danish serotype 12f capsular polysaccharide (substance);antigen of streptococcus pneumoniae capsular polysaccharide (substance);broadmatch
antigen of streptococcus pneumoniae danish serotype 6b capsular polysaccharide (substance);antigen of streptococcus pneumoniae capsular polysaccharide (substance);broadmatch
octanoate (substance);simple physiological organic compound (substance);broadmatch
azelate (substance);simple physiological organic compound (substance);broadmatch
antigen of inactivated whole severe acute respiratory syndrome coronavirus 2 (substance);antigen of severe acute respiratory syndrome coronavirus 2 (substance);broadmatch
recombinant glycoprotein (substance);recombinant protein (substance);broadmatch
streptococcus pneumoniae capsular polysaccharide virulence factor (substance);immunologic substance (substance);broadmatch
arterial system structure (body structure);structure of cardiovascular system (body structure);broadmatch
protein antigen (substance);antigen (substance);broadmatch
complex carbohydrate (substance);carbohydrate (substance);broadmatch
starchy food (substance);food (substance);broadmatch
catecholamine and catecholamine derivative (substance);amine and amine derivative (substance);broadmatch
cobalt-57 (substance);cobalt radioisotope (substance);broadmatch
genus salmonella (organism);family enterobacteriaceae (organism);broadmatch
hemp family (organism);wild flowers (organism);broadmatch
analyte (substance);substance categorized functionally (substance);broadmatch
relative sites (qualifier value);spatial and relational concepts (qualifier value);broadmatch
clinical equipment and/or device (physical object);device (physical object);broadmatch
synthetic polymer (substance);polymer (substance);broadmatch
methacrylate (substance);acrylic acid and acrylic acid derivative (substance);broadmatch
acrylate (substance);acrylic acid and acrylic acid derivative (substance);broadmatch
oxides (substance);chemical categorized by structure (substance);broadmatch
time patterns (qualifier value);descriptor (qualifier value);broadmatch
descriptor (qualifier value);qualifier value (qualifier value);broadmatch
benzyl chloride (substance);chlorinated hydrocarbon (substance);broadmatch
nucleic acid (substance);organic compound (substance);broadmatch
starch glycerite (substance);starch (substance);broadmatch
aromatic castor oil (substance);castor oil (substance);broadmatch
digestant (product);medicinal product categorized by therapeutic role (product);broadmatch
seed (substance);nuts and seeds (substance);broadmatch
medicament biocide (substance);biocide (substance);broadmatch
detergent (substance);cleaning material (substance);broadmatch
animal dander (substance);animal protein and epidermal substance (substance);broadmatch
tar (substance);emollient (substance);broadmatch
prostaglandin (substance);prostanoid (substance);broadmatch
lecithin (substance);phosphoglyceride (substance);broadmatch
trioctanoin (substance);saturated fatty acid ester (substance);broadmatch
hemin (substance);metalloporphyrin agent (substance);broadmatch
aluminium hydroxide (substance);aluminium compound (substance);broadmatch
buckwheat - cereal (substance);cereal (substance);broadmatch
phenylpropylmethylamine (substance);sympathomimetic agent (substance);broadmatch
refrigerant anesthetic (substance);local anesthetic (substance);broadmatch
metescufylline (substance);methylated xanthine derivative (substance);broadmatch
region of fallopian tube (body structure);fallopian tube part (body structure);broadmatch
region of uterine body (body structure);body of uterus structure (body structure);broadmatch
methantheline (substance);antispasmodic (substance);broadmatch
amino sugar (substance);carbohydrate derivative (substance);broadmatch
ribonucleic acid (substance);nucleic acid (substance);broadmatch
drug analyte (substance);biochemical analyte (substance);broadmatch
calycanthine (substance);plant alkaloid (substance);broadmatch
hormones and their metabolites and precursors (substance);drug or medicament (substance);broadmatch
animal serum protein (substance);animal protein and epidermal substance (substance);broadmatch
product target population (qualifier value);qualifier value (qualifier value);broadmatch
butyrophenone (substance);butyrophenone derivative (substance);broadmatch
parachlorophenol root canal medicament (substance);root canal medicament (substance);broadmatch
prothipendyl (substance);phenothiazine derivative (substance);broadmatch
dosages (qualifier value);descriptor (qualifier value);broadmatch
merodicein (substance);disinfectants and cleansers (substance);broadmatch
alphachloralose (substance);rodenticide (substance);broadmatch
gitalin (substance);class iv antiarrhythmic agent (substance);broadmatch
dichloromonofluoromethane (substance);chlorofluorocarbon (substance);broadmatch
undecoylium chloride iodine (substance);disinfectants and cleansers (substance);broadmatch
butoxypolypropylene glycol (substance);insect repellent (substance);broadmatch
chlorobenzene (substance);chlorinated hydrocarbon (substance);broadmatch
pesticide patch test substance (substance);extended series patch test substance (substance);broadmatch
blood component (substance);blood material (substance);broadmatch
banked autologous blood (substance);blood (substance);broadmatch
structure of musculoskeletal system (body structure);body system structure (body structure);broadmatch
organic acid metabolism disorder marker (substance);inborn errors of metabolism marker (substance);broadmatch
9 cis-octadecenoic acid (substance);octadecenoic acid (substance);broadmatch
unsaturated fatty acid ester (substance);esterified fatty acid (substance);broadmatch
saturated fatty acid ester (substance);esterified fatty acid (substance);broadmatch
intermediary agent of metabolism (substance);metabolite (substance);broadmatch
steroid metabolism disorder marker (substance);inborn errors of metabolism marker (substance);broadmatch
pyrimidine nucleotide (substance);pyrimidine and pyrimidine derivative (substance);broadmatch
purine and pyrimidine metabolism disorder marker (substance);inborn errors of metabolism marker (substance);broadmatch
methylcobalamin (substance);vitamin b12 and vitamin b12 derivative (substance);broadmatch
propionate and methylmalonate metabolism disorder marker (substance);inborn errors of metabolism marker (substance);broadmatch
porphyrin and heme metabolism disorder marker (substance);inborn errors of metabolism marker (substance);broadmatch
branched chain organic acid disorder marker (substance);organic acid metabolism disorder marker (substance);broadmatch
glycosaminoglycanoses marker (substance);inborn errors of metabolism marker (substance);broadmatch
maleic acid (substance);organic acid and organic acid derivative (substance);broadmatch
beta-glucocerebrosidase (substance);cerebrosidase (substance);broadmatch
lysosomal storage disease marker (substance);inborn errors of metabolism marker (substance);broadmatch
sitosterol (substance);lipoprotein and neutral lipid disorder marker (substance);broadmatch
lipoprotein and neutral lipid disorder marker (substance);inborn errors of metabolism marker (substance);broadmatch
lactic acidemia and mitochondrial disorder marker (substance);inborn errors of metabolism marker (substance);broadmatch
carbohydrate metabolism disorder marker (substance);inborn errors of metabolism marker (substance);broadmatch
ornithine and lysine metabolism disorder marker (substance);amino acid metabolism disorder marker (substance);broadmatch
urea cycle disorder marker (substance);amino acid metabolism disorder marker (substance);broadmatch
phenylalanine and tyrosine disorder marker (substance);amino acid metabolism disorder marker (substance);broadmatch
amino acid metabolism disorder marker (substance);inborn errors of metabolism marker (substance);broadmatch
inborn errors of metabolism marker (substance);metabolic marker (substance);broadmatch
cobalt compound (substance);cobalt and cobalt compound (substance);broadmatch
unesterified fatty acid (substance);fatty acid (substance);broadmatch
insulin-like growth factor binding protein (substance);binding protein (substance);broadmatch
alpha-tocopherol (substance);vitamin e and vitamin e derivative (substance);broadmatch
biological surgical material (substance);surgical material (substance);broadmatch
natural material (substance);material (substance);broadmatch
material (substance);substance (substance);broadmatch
graft (substance);biological surgical material (substance);broadmatch
antigen of human alphaherpesvirus 3 (substance);antigen of virus (substance);broadmatch
antigen of influenza virus (substance);antigen of virus (substance);broadmatch
yellow hornet venom (substance);hornet venom (substance);broadmatch
cow dander (substance);animal dander (substance);broadmatch
wall pellitory pollen (substance);pellitory pollen (substance);broadmatch
bermuda grass pollen (substance);grass pollen (substance);broadmatch
propyl acetate (substance);acetic acid ester (substance);broadmatch
insulin-like growth factor 1 antibody (substance);endocrine antibody (substance);broadmatch
endocrine antibody (substance);organ-specific antibody (substance);broadmatch
organ-specific antibody (substance);antibody by target (substance);broadmatch
immunochemistry analyte (substance);immunology analyte (substance);broadmatch
immunology analyte (substance);analyte (substance);broadmatch
i system antigen (substance);blood group antigen (substance);broadmatch
hematinic (substance);hematologic agent (substance);broadmatch
biochemical tumor marker (substance);biochemical analyte functional group (substance);broadmatch
stone constituent (substance);biochemical analyte functional group (substance);broadmatch
liver enzyme (substance);biochemical analyte functional group (substance);broadmatch
biochemical down's screening marker (substance);biochemical analyte functional group (substance);broadmatch
biochemical analyte functional group (substance);biochemical analyte (substance);broadmatch
insect venom (substance);arthropod venom (substance);broadmatch
systemic vascular structure (body structure);blood vessel structure (body structure);broadmatch
special atomic mapping values (qualifier value);qualifier value (qualifier value);broadmatch
octadecenoic acid (substance);monounsaturated fatty acid (substance);broadmatch
amidino derivative (substance);organic nitrogen compound (substance);broadmatch
glycopeptide (substance);protein (substance);broadmatch
azo derivative (substance);organic nitrogen compound (substance);broadmatch
octanoic acid ester (substance);ester (substance);broadmatch
salicylic acid and salicylic acid derivative (substance);hydroxybenzoic acid (substance);broadmatch
quinone and quinone derivative (substance);cyclic ketone (substance);broadmatch
phosphoric acid ester (substance);ester (substance);broadmatch
alkyldimethylbenzylammonium chloride (substance);quaternary ammonium compound (substance);broadmatch
quaternary ammonium compound (substance);organic nitrogen compound (substance);broadmatch
amine and amine derivative (substance);organic nitrogen compound (substance);broadmatch
carbohydrate derivative (substance);organic compound (substance);broadmatch
sodium ionophore (substance);ionophore (substance);broadmatch
polyvinyl polymer (substance);synthetic polymer (substance);broadmatch
potassium ionophore (substance);ionophore (substance);broadmatch
ionophore (substance);diagnostic substance (substance);broadmatch
phenol formaldehyde resin (substance);formaldehyde resin (substance);broadmatch
formaldehyde resin (substance);synthetic polymer (substance);broadmatch
lichen acid (substance);phytochemical (substance);broadmatch
antigen of live attenuated salmonella enterica subspecies enterica serovar typhi (substance);antigen of salmonella enterica subspecies enterica serovar typhi (substance);broadmatch
gallic acid ester (substance);ester (substance);broadmatch
hippuric acid and hippuric acid derivative (substance);organic acid and organic acid derivative (substance);broadmatch
propionic acid ester (substance);ester (substance);broadmatch
butyric acid ester (substance);carboxylic ester (substance);broadmatch
azole (substance);organic nitrogen compound (substance);broadmatch
sulfonic acid ester (substance);ester (substance);broadmatch
medicament patch test substance (substance);extended series patch test substance (substance);broadmatch
dihydroxyaluminum sodium carbonate (substance);aluminium compound (substance);broadmatch
special disorder atoms (qualifier value);special atomic mapping values (qualifier value);broadmatch
sphingolipid and sphingolipid derivative (substance);lipid (substance);broadmatch
arylsulfatase (substance);sulfatase (substance);broadmatch
estradiol and estradiol derivative (substance);estrane (substance);broadmatch
lactic acid and lactic acid derivative (substance);organic acid and organic acid derivative (substance);broadmatch
phospholipase (substance);triacylglycerol lipase (substance);broadmatch
valeric acid and valeric acid derivative (substance);organic acid and organic acid derivative (substance);broadmatch
butyric acid and butyric acid derivative (substance);carboxylic acid (substance);broadmatch
purine and pyrimidine disorder marker enzyme (substance);purine and pyrimidine metabolism disorder marker (substance);broadmatch
purine nucleotide (substance);purine and purine derivative (substance);broadmatch
pyrimidine nucleoside (substance);pyrimidine and pyrimidine derivative (substance);broadmatch
antigen of streptococcus (substance);antigen of bacteria (substance);broadmatch
skin of part of ankle and foot (body structure);skin structure of ankle and/or foot (body structure);broadmatch
radium and radium compound (substance);metal and metallic compound (substance);broadmatch
biomedical equipment (physical object);clinical equipment and/or device (physical object);broadmatch
hydrogel (substance);surgical material (substance);broadmatch
muscimol (substance);mycotoxin (substance);broadmatch
face and/or neck structure (body structure);structure of head and/or neck (body structure);broadmatch
black widow spider venom (substance);spider venom (substance);broadmatch
spider venom (substance);arachnid venom (substance);broadmatch
arachnid venom (substance);arthropod venom (substance);broadmatch
arthropod venom (substance);venom (substance);broadmatch
triflupromazine (substance);phenothiazine derivative (substance);broadmatch
antigen of hepatitis b virus (substance);antigen of virus (substance);broadmatch
microbiological material (substance);organic natural material (substance);broadmatch
dimethoxanate (substance);antitussive agent (substance);broadmatch
polyaromatic hydrocarbon (substance);aromatic hydrocarbon (substance);broadmatch
balsam (substance);emollient (substance);broadmatch
rescinnamine (substance);centrally acting hypotensive agent (substance);broadmatch
immunoglobulin g (substance);immunoglobulin isotype (substance);broadmatch
fluorine compound (substance);fluorine and fluorine compound (substance);broadmatch
thiazolsulfone (substance);mercaptan compound (substance);broadmatch
antigen of salmonella enterica subspecies enterica serovar typhi (substance);antigen of bacteria (substance);broadmatch
cerium and cerium compound (substance);metal and metallic compound (substance);broadmatch
ammonia and ammonia derivatives (substance);nitrogen compound (substance);broadmatch
silicon and silicon compound (substance);chemical categorized by structure (substance);broadmatch
boron and boron compound (substance);chemical categorized by structure (substance);broadmatch
surgical material (substance);material (substance);broadmatch
plant extract (substance);plant material (substance);broadmatch
minerals and ores (substance);solid substance (substance);broadmatch
citrulline (substance);amino acid (substance);broadmatch
metallic compound patch test substance (substance);extended series patch test substance (substance);broadmatch
patch test substance (substance);diagnostic substance (substance);broadmatch
bee venom (substance);hymenoptera venom (substance);broadmatch
hornet venom (substance);wasp venom (substance);broadmatch
ambutonium (substance);antispasmodic (substance);broadmatch
gyromitrin (substance);mycotoxin (substance);broadmatch
meat (substance);food (substance);broadmatch
dioxyline (substance);vasodilator (substance);broadmatch
mephenytoin (substance);hydantoin derivative anticonvulsant (substance);broadmatch
international system of units-derived unit of volume (qualifier value);unit of volume (qualifier value);broadmatch
regional cardiovascular structure (body structure);structure of cardiovascular system (body structure);broadmatch
antigen of severe acute respiratory syndrome coronavirus 2 recombinant spike protein (substance);antigen of severe acute respiratory syndrome coronavirus 2 protein (substance);broadmatch
diethanolamine (substance);amine (substance);broadmatch
crotin (substance);phytotoxin (substance);broadmatch
venerupin shellfish toxin (substance);shellfish toxin (substance);broadmatch
urethane diacrylate (substance);diacrylate ester (substance);broadmatch
triacrylate ester (substance);acrylate ester (substance);broadmatch
acrylic acid and acrylic acid derivative (substance);organic acid and organic acid derivative (substance);broadmatch
nitrile (substance);organic nitrogen compound (substance);broadmatch
glycol and glycol derivative (substance);organic compound (substance);broadmatch
halogenated alcohol (substance);alcohol (substance);broadmatch
chlorofluorocarbon (substance);halogenated hydrocarbon (substance);broadmatch
iodinated hydrocarbon (substance);halogenated hydrocarbon (substance);broadmatch
branched chain alkene (substance);alkene (substance);broadmatch
aromatic ketone (substance);ketone (substance);broadmatch
cyclic ketone (substance);ketone (substance);broadmatch
branched chain alcohol (substance);alcohol (substance);broadmatch
n-butane (substance);butane (substance);broadmatch
hexanol (substance);fatty alcohol (substance);broadmatch
propan-1-ol (substance);propanol (substance);broadmatch
valeric acid (substance);valeric acid and valeric acid derivative (substance);broadmatch
amide and amide derivative (substance);organic nitrogen compound (substance);broadmatch
cyclic alkane (substance);alkane (substance);broadmatch
structure of upper female genital system (body structure);structure of female genital system subdivision (body structure);broadmatch
chromocarb (substance);capillary active agent (substance);broadmatch
dimethoxyamphetamine (substance);amfetamine and amfetamine derivative (substance);broadmatch
octyl salicylate (substance);salicylate (substance);broadmatch
glyceryl-p-aminobenzoate (substance);benzoate derivative (substance);broadmatch
calcifediol (substance);vitamin d analog (substance);broadmatch
phosphate (substance);phosphorus compound (substance);broadmatch
pyrrolidine (substance);amine and amine derivative (substance);broadmatch
structure of nervous system (body structure);body system structure (body structure);broadmatch
congenital (qualifier value);periods of life (qualifier value);broadmatch
antigen of influenza b virus victoria lineage (substance);antigen of influenza b virus (substance);broadmatch
sodium thiosalicylate (substance);thiosalicylate (substance);broadmatch
antigen of influenza b virus yamagata lineage (substance);antigen of influenza b virus (substance);broadmatch
barbiturate analog (substance);barbiturate (substance);broadmatch
antigen of influenza a virus subtype h3n2 (substance);antigen of influenza a virus subtype h3 (substance);broadmatch
dilatation (morphologic abnormality);enlargement (morphologic abnormality);broadmatch
petrolatum (substance);emollient (substance);broadmatch
manganese chloride (substance);manganese compound (substance);broadmatch
antigen of live attenuated human alphaherpesvirus 3 oka-merck strain (substance);antigen of live attenuated human alphaherpesvirus 3 oka strain (substance);broadmatch
pectoral region structure (body structure);thoracic structure (body structure);broadmatch
perazine (substance);phenothiazine derivative (substance);broadmatch
antigen of inactivated whole hepatitis a virus hm-175 strain (substance);antigen of inactivated whole hepatitis a virus (substance);broadmatch
antigen of inactivated whole japanese encephalitis virus (substance);antigen of japanese encephalitis virus (substance);broadmatch
organic sulfonic acid (substance);mercaptan compound (substance);broadmatch
deoxyribonucleoside (substance);nucleoside (substance);broadmatch
radium-223 (substance);radium radioisotope (substance);broadmatch
chlorothymol (substance);disinfectants and cleansers (substance);broadmatch
antigen of haemophilus influenzae type b capsular polysaccharide polyribosylribitol phosphate conjugated to clostridium tetani toxoid protein (substance);antigen of haemophilus influenzae type b capsular polysaccharide conjugated (substance);broadmatch
saturated aliphatic hydrocarbon (substance);aliphatic hydrocarbon (substance);broadmatch
cocillana (substance);skatole (substance);broadmatch
antigen of live attenuated human alphaherpesvirus 3 oka strain (substance);antigen of live attenuated human alphaherpesvirus 3 (substance);broadmatch
cathartic (substance);gastrointestinal agent (substance);broadmatch
structure of anatomical reproductive system (body structure);structure of genitourinary system subdivision (body structure);broadmatch
food (substance);edible substance (substance);broadmatch
anticonvulsant (substance);central nervous system agent (substance);broadmatch
biocide (substance);substance (substance);broadmatch
dibenzoyl methane (substance);aromatic ketone (substance);broadmatch
coconut diethanolamide (substance);oil and cooling fluid patch test series (substance);broadmatch
4-tert-butylbenzoic acid (substance);oil and cooling fluid patch test series (substance);broadmatch
oil and cooling fluid patch test series (substance);extended series patch test substance (substance);broadmatch
caine mix iv (substance);medicament patch test substance (substance);broadmatch
caine mix iii (substance);medicament patch test substance (substance);broadmatch
caine mix ii (substance);medicament patch test substance (substance);broadmatch
methylhydroquinone (substance);quinone and quinone derivative (substance);broadmatch
dental material (substance);material (substance);broadmatch
cosmetic series patch test substance (substance);extended series patch test substance (substance);broadmatch
bakery series patch test substance (substance);extended series patch test substance (substance);broadmatch
chloramine t (in water) (substance);antimicrobial preservatives patch test substance (substance);broadmatch
1,3,5-tris(2-hydroxyethyl)-hexahydrotriazine (substance);antimicrobial preservatives patch test substance (substance);broadmatch
antimicrobial preservatives patch test substance (substance);extended series patch test substance (substance);broadmatch
extended series patch test substance (substance);patch test substance (substance);broadmatch
european standard series patch test substance (substance);patch test substance (substance);broadmatch
di-isocyanate (substance);isocyanate (substance);broadmatch
isocyanate (substance);organic nitrogen compound (substance);broadmatch
hairdressing patch test chemical (substance);extended series patch test substance (substance);broadmatch
diamine (substance);polyamine (substance);broadmatch
azodicarbonamide (substance);azo derivative (substance);broadmatch
cibachrome brilliant scarlet (substance);textile colors and finishes patch test substance (substance);broadmatch
pomade (product);consumer product (product);broadmatch
old tuberculin (substance);microbiological material (substance);broadmatch
spice (substance);herbs and spices (substance);broadmatch
antigen of inactivated whole hepatitis a virus gbm strain (substance);antigen of inactivated whole hepatitis a virus (substance);broadmatch
organic dye patch test substance (substance);extended series patch test substance (substance);broadmatch
guava (substance);fresh fruit (substance);broadmatch
brown ht (substance);food coloring (substance);broadmatch
black pn (substance);food coloring (substance);broadmatch
penthienate bromide (substance);penthienate (substance);broadmatch
cough drop (substance);sugar candy (substance);broadmatch
sugar candy (substance);candy (substance);broadmatch
candy (substance);sugary food (substance);broadmatch
molasses (substance);jam and preserves (substance);broadmatch
honey (substance);sugary food (substance);broadmatch
jam and preserves (substance);sugary food (substance);broadmatch
sugary food (substance);food (substance);broadmatch
betel nut (substance);nut (substance);broadmatch
fresh fruit (substance);fruit (substance);broadmatch
enveloped single-stranded ribonucleic acid virus without a deoxyribonucleic acid step with multiple-stranded negative-sense genome (organism);enveloped single-stranded ribonucleic acid virus without a deoxyribonucleic acid step in life-cycle (organism);broadmatch
fruit nuts and seeds (substance);food (substance);broadmatch
ginger (substance);spice (substance);broadmatch
cardamom (substance);spice (substance);broadmatch
herbs and spices (substance);vegetables pulses herbs and spices (substance);broadmatch
pulse vegetable (substance);vegetable (substance);broadmatch
fenugreek (substance);vegetable (substance);broadmatch
brassica vegetable (substance);vegetable (substance);broadmatch
vegetables pulses herbs and spices (substance);food (substance);broadmatch
pork (substance);red meat (substance);broadmatch
beef (substance);red meat (substance);broadmatch
red meat (substance);meat (substance);broadmatch
food antioxidant (substance);food additive (substance);broadmatch
food sweetener (substance);food additive (substance);broadmatch
vegetable (substance);vegetables pulses herbs and spices (substance);broadmatch
plant structure (substance);plant material (substance);broadmatch
enveloped single-stranded ribonucleic acid virus without a deoxyribonucleic acid step in life-cycle (organism);ribonucleic acid virus (organism);broadmatch
phosphorylcholine (substance);simple physiological organic compound (substance);broadmatch
lavender oil (substance);oil of copaiba (substance);broadmatch
harmaline (substance);wood (substance);broadmatch
mercury compound (substance);mercury and mercury compound (substance);broadmatch
disorder of glucose regulation (disorder);disorder of carbohydrate metabolism (disorder);broadmatch
trichlorocarbanilide (substance);oil and cooling fluid patch test series (substance);broadmatch
annona (organism);family annonaceae (organism);broadmatch
vascormone (substance);vasodilator (substance);broadmatch
ergocalciferol (substance);vitamin d and vitamin d derivative (substance);broadmatch
oligonucleotide (substance);nucleotide (substance);broadmatch
arsenic compound (substance);arsenic and arsenic compound (substance);broadmatch
cereal (substance);starchy food (substance);broadmatch
organic sulfide compound (substance);mercaptan compound (substance);broadmatch
barbituric acid (substance);barbiturate (substance);broadmatch
antigen of human alphaherpesvirus 3 recombinant surface glycoprotein e (substance);antigen of human alphaherpesvirus 3 (substance);broadmatch
nuts and seeds (substance);fruit nuts and seeds (substance);broadmatch
aluminium acetate (substance);aluminium compound (substance);broadmatch
trunk structure (body structure);body part structure (body structure);broadmatch
cannabis (organism);family cannabaceae (organism);broadmatch
heavy metal (substance);heavy metal and heavy metal compound (substance);broadmatch
surgical spirit (substance);methylated spirit (substance);broadmatch
methylated spirit (substance);ethanol (substance);broadmatch
tris nitro (substance);oil and cooling fluid patch test series (substance);broadmatch
eosine (substance);organic dye patch test substance (substance);broadmatch
propylamine (substance);amine and amine derivative (substance);broadmatch
animal material (substance);organic natural material (substance);broadmatch
dental and maxillofacial laboratory material (substance);dental material (substance);broadmatch
dental etching agent (substance);dental material (substance);broadmatch
pulp and root canal devitalizing agent (substance);root canal medicament (substance);broadmatch
root canal medicament (substance);dental material (substance);broadmatch
root canal filling material (substance);dental filling material (substance);broadmatch
polyether dental impression material (substance);elastic dental impression material (substance);broadmatch
elastic dental impression material (substance);dental impression material (substance);broadmatch
