head;tail;relation
erbb2 gene amplification;gene amplification abnormality;broadmatch
myc gene amplification;gene amplification abnormality;broadmatch
myc gene amplification;oncogene deregulation;broadmatch
c-erbb2 messenger rna overexpression;messenger rna overexpression;broadmatch
vaginal polyp;polyp;broadmatch
vaginal polyp;vaginal non-neoplastic disorder;broadmatch
erbb2 protein overexpression;protein deregulation;broadmatch
gain of chromosome 5q;chromosomal gain;broadmatch
rearrangement of 11q13-21;rearrangement of 11q;broadmatch
loss of chromosome 16;chromosomal loss;broadmatch
monosomy 21;monosomy;broadmatch
clonal bcl6 gene rearrangement;bcl6 gene rearrangement;broadmatch
clonal t-cell receptor gamma chain gene rearrangement;clonal t-cell receptor gene rearrangement;broadmatch
clonal t-cell receptor beta chain gene rearrangement;clonal t-cell receptor gene rearrangement;broadmatch
clonal t-cell receptor gene rearrangement;clonal antigen receptor gene rearrangement;broadmatch
clonal immunoglobulin light chain gene rearrangement;clonal immunoglobulin gene rearrangement;broadmatch
clonal immunoglobulin heavy chain gene rearrangement;clonal immunoglobulin gene rearrangement;broadmatch
clonal immunoglobulin gene rearrangement;clonal antigen receptor gene rearrangement;broadmatch
clonal bcl2 gene rearrangement;clonal gene rearrangement;broadmatch
clonal bcl2 gene rearrangement;bcl2 gene rearrangement;broadmatch
gain of chromosome 12q;chromosomal gain;broadmatch
gain of chromosome 9p;chromosomal gain;broadmatch
gain of chromosome 2p;chromosomal gain;broadmatch
chromosomal gain;numerical chromosomal abnormality;broadmatch
inv(2)(p23q35);chromosomal inversion;broadmatch
"t(2;3)(p23;q21)";chromosomal translocation;broadmatch
clonal bcl6 gene rearrangement;clonal gene rearrangement;broadmatch
clonal antigen receptor gene rearrangement;clonal gene rearrangement;broadmatch
clonal immunoglobulin kappa light chain gene rearrangement;clonal immunoglobulin light chain gene rearrangement;broadmatch
neoplasm of uncertain malignant potential;neoplasm by special category;broadmatch
gain of chromosome 18;chromosomal gain;broadmatch
gain of chromosome 17;chromosomal gain;broadmatch
gain of chromosome 15;chromosomal gain;broadmatch
gain of chromosome 12;chromosomal gain;broadmatch
gain of chromosome 9;chromosomal gain;broadmatch
monosomy 22;monosomy;broadmatch
neoplasm of uncertain malignant potential;precancerous condition;broadmatch
clonal immunoglobulin lambda light chain gene rearrangement;clonal immunoglobulin light chain gene rearrangement;broadmatch
gain of chromosome 3;chromosomal gain;broadmatch
gain of chromosome 22;chromosomal gain;broadmatch
gain of chromosome 19;chromosomal gain;broadmatch
gain of chromosome 8;chromosomal gain;broadmatch
gain of chromosome 7;chromosomal gain;broadmatch
gain of chromosome 7q;chromosomal gain;broadmatch
"t(1;2)(q25;p23)";chromosomal translocation;broadmatch
trisomy 5;trisomy;broadmatch
i(7q);isochromosome;broadmatch
"t(6;8)(q27;p11)";chromosomal translocation;broadmatch
loss of chromosome 12p;chromosomal loss;broadmatch
loss of chromosome 7q;chromosomal loss;broadmatch
loss of chromosome 7q;chromosome 7 rearrangement;broadmatch
"inv(3)(q21.3;q26.2)";chromosomal inversion;broadmatch
"t(3;3)(q21.3;q26.2)";chromosomal translocation;broadmatch
loss of chromosome 20q;chromosomal loss;broadmatch
"t(8;9)(p11;q32-34)";chromosomal translocation;broadmatch
"ins(3;3)";chromosomal insertion;broadmatch
"t(8;13)(p11;q11)";chromosomal translocation;broadmatch
"t(8;13)(p11;q11)";chromosome 13 abnormality;broadmatch
"t(5;12)(q33;p13)";chromosomal translocation;broadmatch
"t(5;12)(q33;p13)";chromosome 5 rearrangement;broadmatch
trisomy 20;trisomy;broadmatch
trisomy 8;trisomy;broadmatch
monosomy 7;monosomy;broadmatch
"t(3;5)(q25;q34)";chromosome 5 rearrangement;broadmatch
apoptotic pathway deregulation;molecular pathway deregulation;broadmatch
del(17p13);chromosome 17 abnormality;broadmatch
del(12p13);chromosomal deletion;broadmatch
trisomy 8q;trisomy;broadmatch
"t(8;8)(p11-12;q12)";chromosomal translocation;broadmatch
inv(14);chromosomal inversion;broadmatch
trisomy 3;trisomy;broadmatch
del(17p13);chromosomal deletion;broadmatch
del(6q21);chromosomal deletion;broadmatch
"t(3;5)(q25;q34)";chromosomal translocation;broadmatch
del(11q22q23);chromosomal deletion;broadmatch
del(11q22q23);rearrangement of 11q;broadmatch
del(13q14);chromosomal deletion;broadmatch
del(13q14);chromosome 13 abnormality;broadmatch
trisomy 12;trisomy;broadmatch
"t(8;16)(p11;p13)";chromosomal translocation;broadmatch
monosomy 10;monosomy;broadmatch
del(6q25);chromosomal deletion;broadmatch
chromosomal rearrangement;cytogenetic abnormality;broadmatch
del(14q21);chromosomal deletion;broadmatch
loss of chromosome 7;chromosome 7 rearrangement;broadmatch
monosomy 5;monosomy;broadmatch
gain of chromosome 13;chromosomal gain;broadmatch
partial trisomy 1q;trisomy;broadmatch
"t(17;22)(q22;q13)";chromosomal translocation;broadmatch
"t(17;22)(q22;q13)";chromosome 17 abnormality;broadmatch
"t(7;14)(q35;q32.1)";chromosomal translocation;broadmatch
"t(7;14)(q35;q32.1)";chromosome 7 rearrangement;broadmatch
"t(7;19)(q34;q13)";chromosomal translocation;broadmatch
"t(7;19)(q34;q13)";chromosome 7 rearrangement;broadmatch
"t(v;11q23.3)";11q translocation;broadmatch
loss of chromosome 10q;chromosomal loss;broadmatch
loss of chromosome 16q;chromosomal loss;broadmatch
loss of chromosome 10p;chromosomal loss;broadmatch
monosomy 17;monosomy;broadmatch
loss of chromosome 7;chromosomal loss;broadmatch
gain of chromosome 11;chromosomal gain;broadmatch
gain of chromosome 21;chromosomal gain;broadmatch
loss of chromosome 13;chromosomal loss;broadmatch
rearrangement of 8q11-13;chromosomal rearrangement;broadmatch
middle ear cholesteatoma;cholesteatoma;broadmatch
middle ear cholesteatoma;non-neoplastic ear disorder;broadmatch
middle ear cholesteatoma;middle ear disorder;broadmatch
gain of chromosome x;chromosomal gain;broadmatch
del(6q23);chromosomal deletion;broadmatch
loss of chromosome 8;chromosomal loss;broadmatch
trisomy 13;trisomy;broadmatch
del(7q21-32);chromosomal deletion;broadmatch
del(7q21-32);chromosome 7 rearrangement;broadmatch
del(11q23);chromosomal deletion;broadmatch
del(11q23);rearrangement of 11q;broadmatch
"t(6;9)(p23;q34.1)";chromosomal translocation;broadmatch
trisomy 4;trisomy;broadmatch
loss of chromosome 22q;chromosomal loss;broadmatch
loss of chromosome 11p;chromosomal loss;broadmatch
loss of chromosome 6;chromosomal loss;broadmatch
unbalanced translocation of chromosome 1;unbalanced translocation;broadmatch
gain of chromosome 17q;chromosomal gain;broadmatch
gain of chromosome 17q;chromosome 17 abnormality;broadmatch
gain of chromosome 9q;chromosomal gain;broadmatch
gain of chromosome 1q;chromosomal gain;broadmatch
gain of chromosome 15q;chromosomal gain;broadmatch
gain of chromosome 20q;chromosomal gain;broadmatch
i(17q);isochromosome;broadmatch
gain of chromosome 5;chromosomal gain;broadmatch
i(17q);chromosome 17 abnormality;broadmatch
trisomy 7;trisomy;broadmatch
trisomy 6;trisomy;broadmatch
ring chromosome 1;supernumerary circular chromosome;broadmatch
"der(15;21)(q10;q10)";derivative chromosome;broadmatch
del(19p12);chromosomal deletion;broadmatch
ccnd1 protein overexpression;protein deregulation;broadmatch
gain of chromosome 3q;chromosomal gain;broadmatch
loss of chromosome 8p;chromosomal loss;broadmatch
loss of chromosome 13q;chromosomal loss;broadmatch
loss of chromosome 3p;chromosomal loss;broadmatch
loss of chromosome 1p;chromosomal loss;broadmatch
loss of chromosome 6p;chromosomal loss;broadmatch
loss of chromosome 17p;chromosomal loss;broadmatch
loss of chromosome 17p;chromosome 17 abnormality;broadmatch
loss of chromosome 12q;chromosomal loss;broadmatch
loss of chromosome 13q;chromosome 13 abnormality;broadmatch
gain of chromosome 8q;chromosomal gain;broadmatch
loss of chromosome 18q;chromosomal loss;broadmatch
trisomy 2;trisomy;broadmatch
high-frequency microsatellite instability;microsatellite instability;broadmatch
loss of chromosome 22;chromosomal loss;broadmatch
loss of chromosome 14;chromosomal loss;broadmatch
gain of chromosome 5p;chromosomal gain;broadmatch
nf2 gene inactivation;tumor-suppressor gene inactivation;broadmatch
vhl gene inactivation;tumor-suppressor gene inactivation;broadmatch
brca1 gene inactivation;tumor-suppressor gene inactivation;broadmatch
neoplastic lactotroph cell;neoplastic adenohypophysial cell;broadmatch
neoplastic sertoli cell;neoplastic sex cord-stromal cell;broadmatch
neoplastic granulosa cell;neoplastic sex cord-stromal cell;broadmatch
neoplastic follicular dendritic cell;neoplastic dendritic cell;broadmatch
neoplastic interdigitating dendritic cell;neoplastic dendritic cell;broadmatch
mucin-producing neoplastic epithelial cell;neoplastic epithelial cell;broadmatch
malignant langerhans cell;neoplastic langerhans cell;broadmatch
malignant langerhans cell;malignant cell;broadmatch
neoplastic langerhans cell;neoplastic dendritic cell;broadmatch
neoplastic histiocyte;neoplastic histiocytic and dendritic cell;broadmatch
neoplastic connective and soft tissue cell;abnormal connective and soft tissue cell;broadmatch
neoplastic connective and soft tissue cell;neoplastic cell;broadmatch
malignant polygonal cell with abundant granular cytoplasm;neoplastic polygonal cell with abundant granular cytoplasm;broadmatch
malignant polygonal cell with abundant granular cytoplasm;malignant cell;broadmatch
neoplastic glandular cell with eosinophilic granular cytoplasm;neoplastic cell with eosinophilic cytoplasm;broadmatch
neoplastic glandular cell with eosinophilic granular cytoplasm;neoplastic glandular cell;broadmatch
neoplastic leydig cell;neoplastic sex cord-stromal cell;broadmatch
malignant primitive germ cell;malignant germ cell;broadmatch
neoplastic sex cord-stromal cell;neoplastic cell;broadmatch
neoplastic syncytiotrophoblastic cell;abnormal syncytiotrophoblastic cell;broadmatch
primitive mesenchymal round cell;neoplastic round cell;broadmatch
primitive mesenchymal round cell;primitive mesenchymal cell;broadmatch
apocrine carcinoma cell;malignant apocrine cell;broadmatch
apocrine carcinoma cell;adenocarcinoma cell;broadmatch
primitive mesenchymal cell;malignant connective and soft tissue cell;broadmatch
neoplastic syncytiotrophoblastic cell;neoplastic trophoblastic cell;broadmatch
neoplastic large germ cell;neoplastic large cell;broadmatch
neoplastic stellate cell;neoplastic connective and soft tissue cell;broadmatch
neoplastic large germ cell;neoplastic germ cell;broadmatch
neoplastic germ cell;abnormal germ cell;broadmatch
neoplastic germ cell;neoplastic cell;broadmatch
malignant osteoblast;malignant connective and soft tissue cell;broadmatch
malignant osteoblast;neoplastic osteoblast;broadmatch
neoplastic osteoblast;neoplastic connective and soft tissue cell;broadmatch
adenocarcinoma cell with eosinophilic granular cytoplasm;adenocarcinoma cell with eosinophilic cytoplasm;broadmatch
adenocarcinoma cell with eosinophilic granular cytoplasm;neoplastic glandular cell with eosinophilic granular cytoplasm;broadmatch
lobular carcinoma cell;neoplastic lobular epithelial cell;broadmatch
polygonal adenocarcinoma cell with eosinophilic cytoplasm;large adenocarcinoma cell with eosinophilic cytoplasm;broadmatch
malignant neuroendocrine polygonal cell;malignant neuroendocrine cell;broadmatch
malignant neuroendocrine spindle cell;malignant spindle cell;broadmatch
malignant neuroendocrine spindle cell;neoplastic neuroendocrine spindle cell;broadmatch
malignant neuroendocrine spindle cell;malignant neuroendocrine cell;broadmatch
neoplastic polygonal cell with abundant granular cytoplasm;neoplastic polygonal cell;broadmatch
neoplastic polygonal cell;neoplastic large cell with abundant cytoplasm;broadmatch
polygonal adenocarcinoma cell with eosinophilic cytoplasm;adenocarcinoma cell with abundant cytoplasm;broadmatch
giant adenocarcinoma cell;adenocarcinoma cell;broadmatch
polygonal adenocarcinoma cell with eosinophilic cytoplasm;neoplastic polygonal cell with eosinophilic cytoplasm;broadmatch
polygonal adenocarcinoma cell with eosinophilic cytoplasm;neoplastic epithelial polygonal cell;broadmatch
neoplastic epithelial spindle cell;neoplastic spindle cell;broadmatch
neoplastic epithelial spindle cell;neoplastic epithelial cell;broadmatch
anaplastic carcinoma cell;malignant epithelial large cell;broadmatch
anaplastic carcinoma cell;anaplastic cell;broadmatch
malignant neuroendocrine polygonal cell;neoplastic neuroendocrine polygonal cell;broadmatch
giant adenocarcinoma cell;malignant epithelial giant cell;broadmatch
lobular carcinoma cell;adenocarcinoma cell;broadmatch
epithelioid melanoma cell;melanoma cell;broadmatch
neoplastic lobular epithelial cell;neoplastic glandular cell;broadmatch
neoplastic ductal epithelial cell;neoplastic glandular cell;broadmatch
spindle melanoma cell;malignant spindle cell;broadmatch
spindle melanoma cell;melanoma cell;broadmatch
melanoma cell;neoplastic melanocyte;broadmatch
melanoma cell;malignant cell;broadmatch
epithelioid melanocyte;neoplastic melanocyte;broadmatch
ductal carcinoma cell;adenocarcinoma cell;broadmatch
spindle melanocyte;neoplastic melanocyte;broadmatch
spindle melanocyte;neoplastic spindle cell;broadmatch
neoplastic melanocyte;neoplastic cell;broadmatch
malignant small hyperchromatic cell;malignant small cell;broadmatch
malignant small cell;malignant cell;broadmatch
ductal carcinoma cell;neoplastic ductal epithelial cell;broadmatch
atypical epithelial cell;abnormal epithelial cell;broadmatch
neoplastic somatotroph cell;neoplastic adenohypophysial cell;broadmatch
abnormal connective and soft tissue cell;abnormal cell;broadmatch
neoplastic corticotroph cell;neoplastic adenohypophysial cell;broadmatch
hyperchromatic stromal cell;neoplastic stromal cell;broadmatch
hyperchromatic adipocyte;atypical adipocyte;broadmatch
atypical adipocyte;neoplastic lipocyte;broadmatch
signet ring lipoblast;neoplastic lipoblast;broadmatch
signet ring lipoblast;malignant lipocyte;broadmatch
pleomorphic lipoblast;neoplastic lipoblast;broadmatch
pleomorphic lipoblast;malignant lipocyte;broadmatch
pleomorphic lipoblast;pleomorphic connective and soft tissue cell;broadmatch
multivacuolated lipoblast;neoplastic lipoblast;broadmatch
monovacuolated lipoblast;neoplastic lipoblast;broadmatch
pale brown fat cell;polygonal brown fat cell;broadmatch
eosinophilic brown fat cell;polygonal brown fat cell;broadmatch
multivacuolated brown fat cell;polygonal brown fat cell;broadmatch
polygonal brown fat cell;neoplastic lipocyte;broadmatch
polygonal brown fat cell;neoplastic polygonal cell;broadmatch
ganglion-like cell;neoplastic connective and soft tissue cell;broadmatch
chondrocyte-like cell;neoplastic connective and soft tissue cell;broadmatch
neoplastic chondrocyte;neoplastic cartilage cell;broadmatch
neoplastic small to medium-sized b-lymphocyte with pale cytoplasm;neoplastic b-lymphocyte;broadmatch
pleomorphic t-lymphocyte;neoplastic t-lymphocyte;broadmatch
pleomorphic t-lymphocyte;pleomorphic lymphocyte;broadmatch
pleomorphic lymphocyte;pleomorphic cell;broadmatch
pleomorphic lymphocyte;neoplastic lymphocyte;broadmatch
neoplastic natural killer cell;neoplastic t-lymphocyte and neoplastic natural killer cell;broadmatch
neoplastic medium-sized to large lymphocyte;neoplastic lymphocyte;broadmatch
neoplastic small to medium-sized b-lymphocyte with pale cytoplasm;neoplastic small to medium-sized lymphocyte;broadmatch
atypical chondrocyte;neoplastic chondrocyte;broadmatch
neoplastic small to medium-sized lymphocyte;neoplastic lymphocyte;broadmatch
neoplastic lymphocyte;neoplastic hematopoietic and lymphoid cell;broadmatch
neoplastic lymphocyte;abnormal lymphocyte;broadmatch
neoplastic lymphocyte;malignant cell;broadmatch
abnormal hematopoietic and lymphoid cell;abnormal cell;broadmatch
neoplastic chondroblast;neoplastic cartilage cell;broadmatch
malignant glomus cell;malignant connective and soft tissue cell;broadmatch
malignant glomus cell;glomus cell;broadmatch
glomus cell;neoplastic connective and soft tissue cell;broadmatch
neoplastic neuroendocrine spindle cell;neoplastic epithelial spindle cell;broadmatch
malignant oncocyte;adenocarcinoma cell with abundant cytoplasm;broadmatch
malignant oncocyte;neoplastic oncocyte;broadmatch
neoplastic oncocyte;neoplastic large cell with abundant cytoplasm;broadmatch
neoplastic oncocyte;neoplastic glandular cell;broadmatch
neoplastic smooth muscle cell;neoplastic muscle cell;broadmatch
neoplastic muscle cell;neoplastic connective and soft tissue cell;broadmatch
neoplastic neuroendocrine spindle cell;neoplastic neuroendocrine cell;broadmatch
neoplastic spindle-shaped smooth muscle cell;neoplastic smooth muscle cell;broadmatch
neoplastic neuroendocrine polygonal cell;neoplastic epithelial polygonal cell;broadmatch
neoplastic neuroendocrine polygonal cell;neoplastic neuroendocrine cell;broadmatch
malignant endocrine cell;neoplastic endocrine cell;broadmatch
malignant endocrine cell;malignant epithelial cell;broadmatch
neoplastic endocrine cell;neoplastic epithelial cell;broadmatch
neoplastic thyrotroph cell;neoplastic adenohypophysial cell;broadmatch
neoplastic acinar cell;neoplastic glandular cell;broadmatch
neoplastic spindle-shaped smooth muscle cell;neoplastic connective and soft tissue spindle cell;broadmatch
neoplastic myoid cell;neoplastic connective and soft tissue cell;broadmatch
neoplastic connective and soft tissue spindle cell;neoplastic connective and soft tissue cell;broadmatch
neoplastic fibrohistiocytic cell;neoplastic connective and soft tissue cell;broadmatch
neoplastic histiocyte-like cell;neoplastic connective and soft tissue cell;broadmatch
neoplastic fibroblast-like cell;neoplastic connective and soft tissue cell;broadmatch
neoplastic spindle-shaped myofibroblast;neoplastic spindle-shaped fibroblast;broadmatch
neoplastic spindle-shaped fibroblast;neoplastic fibroblast;broadmatch
neoplastic spindle-shaped fibroblast;neoplastic connective and soft tissue spindle cell;broadmatch
neoplastic connective and soft tissue spindle cell;neoplastic spindle cell;broadmatch
neoplastic striated muscle cell;neoplastic muscle cell;broadmatch
bizarre cell with evidence of skeletal muscle differentiation;malignant rhabdomyoblast;broadmatch
round cell with primitive myoblastic differentiation;malignant rhabdomyoblast;broadmatch
round cell with primitive myoblastic differentiation;neoplastic round cell;broadmatch
round cell with primitive myoblastic differentiation;round striated muscle cell;broadmatch
round striated muscle cell;rhabdomyoblast;broadmatch
primitive striated muscle cell;rhabdomyoblast;broadmatch
hemosiderin-laden macrophage;abnormal macrophage;broadmatch
giant astrocyte;neoplastic astrocyte;broadmatch
brca2 gene inactivation;tumor-suppressor gene inactivation;broadmatch
adenocarcinoma cell;malignant epithelial cell;broadmatch
neoplastic basaloid cell;neoplastic epithelial cell;broadmatch
neoplastic hobnail cell;neoplastic cell;broadmatch
neoplastic clear cell;neoplastic cell;broadmatch
neoplastic epithelial clear cell;neoplastic clear cell;broadmatch
neoplastic epithelial clear cell;neoplastic epithelial cell;broadmatch
paget cell;adenocarcinoma cell;broadmatch
neoplastic epithelial cell;abnormal epithelial cell;broadmatch
neoplastic epithelial cell;neoplastic cell;broadmatch
large keratinocyte;neoplastic keratinocyte;broadmatch
obstructive uropathy;urinary system disorder;broadmatch
neoplastic keratinocyte;abnormal keratinocyte;broadmatch
neoplastic keratinocyte;neoplastic squamous cell;broadmatch
abnormal epithelial cell;abnormal cell;broadmatch
rhabdomyoblast;neoplastic striated muscle cell;broadmatch
neoplastic centrocyte;neoplastic follicle center b-cell;broadmatch
alteration in respiration;ventilation or perfusion signs and symptoms;broadmatch
neoplastic squamous cell;abnormal squamous cell;broadmatch
neoplastic squamous cell;dysplastic epithelial cell;broadmatch
neoplastic transitional cell;abnormal transitional cell;broadmatch
malignant squamous cell;dysplastic squamous cell;broadmatch
malignant squamous cell;malignant epithelial cell;broadmatch
neoplastic myoepithelial cell;abnormal myoepithelial cell;broadmatch
neoplastic myoepithelial cell;neoplastic epithelial cell;broadmatch
benign neoplasm;neoplasm by special category;broadmatch
abnormal myoepithelial cell;abnormal epithelial cell;broadmatch
neoplastic transitional cell;neoplastic epithelial cell;broadmatch
neoplastic neuroendocrine cell;neoplastic endocrine cell;broadmatch
abnormal transitional cell;abnormal epithelial cell;broadmatch
abnormal keratinocyte;abnormal squamous cell;broadmatch
neoplastic glandular cell with clear cytoplasm;neoplastic glandular cell;broadmatch
abnormal glandular cell;abnormal epithelial cell;broadmatch
neoplastic glandular cell;abnormal glandular cell;broadmatch
neoplastic glandular cell;neoplastic epithelial cell;broadmatch
spider cell;rhabdomyoblast;broadmatch
physaliphorous cell;neoplastic connective and soft tissue cell;broadmatch
anaplastic cell;neoplastic large cell;broadmatch
msh2 gene inactivation;mismatch repair gene inactivation;broadmatch
fhit gene inactivation;tumor-suppressor gene inactivation;broadmatch
pms2 gene inactivation;mismatch repair gene inactivation;broadmatch
pms1 gene inactivation;mismatch repair gene inactivation;broadmatch
msh6 gene inactivation;mismatch repair gene inactivation;broadmatch
mismatch repair gene inactivation;gene abnormality;broadmatch
mlh1 gene inactivation;mismatch repair gene inactivation;broadmatch
tsc2 gene inactivation;tumor-suppressor gene inactivation;broadmatch
tpm3-alk fusion protein expression;alk fusion protein expression;broadmatch
lkb1 gene inactivation;tumor-suppressor gene inactivation;broadmatch
smad4/dpc4 gene inactivation;tumor-suppressor gene inactivation;broadmatch
pten gene inactivation;tumor-suppressor gene inactivation;broadmatch
ptch gene inactivation;tumor-suppressor gene inactivation;broadmatch
men1 gene inactivation;tumor-suppressor gene inactivation;broadmatch
malnutrition;nutritional disorder;broadmatch
npm-alk fusion protein expression;alk fusion protein expression;broadmatch
tfg-alk fusion protein expression;alk fusion protein expression;broadmatch
touton giant cell;giant cell;broadmatch
calcification;deposit;broadmatch
tear-drop red blood cell;abnormal red blood cell;broadmatch
abnormal lymphocyte;abnormal hematopoietic and lymphoid cell;broadmatch
neutrophil with pseudo pelger-huet nucleus;dysplastic neutrophil;broadmatch
giant platelet;abnormal platelet;broadmatch
sezary cell;leukemic lymphocyte;broadmatch
segmented neutrophil;abnormal neutrophil;broadmatch
injury;finding by cause;broadmatch
sideroblast;abnormal erythroblast;broadmatch
bcr-abl1 fusion protein expression;fusion protein expression;broadmatch
p190 fusion protein expression;bcr-abl1 fusion protein expression;broadmatch
p230 fusion protein expression;bcr-abl1 fusion protein expression;broadmatch
p210 fusion protein expression;bcr-abl1 fusion protein expression;broadmatch
atic-alk fusion protein expression;alk fusion protein expression;broadmatch
abnormal squamous cell;abnormal epithelial cell;broadmatch
adenocarcinoma cell;dysplastic glandular cell;broadmatch
giant astrocyte;neoplastic multinucleated giant cell;broadmatch
malignant spindle squamous cell;malignant squamous cell;broadmatch
neoplastic spindle cell;neoplastic cell;broadmatch
malignant epithelial large cell;neoplastic large cell;broadmatch
malignant epithelial large cell;malignant epithelial cell;broadmatch
malignant neuroendocrine large cell;malignant neuroendocrine cell;broadmatch
malignant neuroendocrine large cell;malignant epithelial large cell;broadmatch
malignant neuroendocrine small cell;neoplastic neuroendocrine small cell;broadmatch
malignant neuroendocrine small cell;malignant neuroendocrine cell;broadmatch
malignant neuroendocrine small cell;malignant epithelial small cell;broadmatch
neoplastic multinucleated giant cell;neoplastic large cell;broadmatch
neoplastic multinucleated giant cell;giant cell;broadmatch
large osteoclastic giant cell;giant cell;broadmatch
adenocarcinoma clear cell;malignant epithelial clear cell;broadmatch
adenocarcinoma clear cell;adenocarcinoma cell;broadmatch
adenocarcinoma clear cell;neoplastic glandular cell with clear cytoplasm;broadmatch
malignant clear squamous cell;malignant epithelial clear cell;broadmatch
malignant epithelial giant cell;giant epithelial cell;broadmatch
malignant epithelial giant cell;neoplastic multinucleated giant cell;broadmatch
malignant epithelial giant cell;malignant epithelial large cell;broadmatch
tingible body macrophage;abnormal macrophage;broadmatch
granular adenocarcinoma cell;adenocarcinoma cell;broadmatch
malignant thyroid gland follicular cell;malignant endocrine cell;broadmatch
malignant thyroid gland follicular cell;neoplastic thyroid gland follicular cell;broadmatch
malignant thyroid gland follicular cell;adenocarcinoma cell;broadmatch
neoplastic thyroid gland follicular cell;neoplastic endocrine cell;broadmatch
neoplastic thyroid gland follicular cell;neoplastic glandular cell;broadmatch
lipid-laden macrophage;abnormal macrophage;broadmatch
malignant neuroendocrine cell;neoplastic neuroendocrine cell;broadmatch
abnormal macrophage;abnormal connective and soft tissue cell;broadmatch
malignant mesothelial cell;neoplastic mesothelial cell;broadmatch
malignant mesothelial cell;malignant cell;broadmatch
abnormal mesothelial cell;abnormal cell;broadmatch
osteoclast-like giant cell;giant cell;broadmatch
malignant neuroendocrine cell;malignant endocrine cell;broadmatch
malignant clear squamous cell;malignant squamous cell;broadmatch
warthin-finkeldey polykaryocyte;abnormal lymphocyte;broadmatch
warthin-finkeldey polykaryocyte;giant cell;broadmatch
malignant myoepithelial cell;neoplastic myoepithelial cell;broadmatch
malignant non-cutaneous basaloid cell;neoplastic non-cutaneous basaloid cell;broadmatch
malignant non-cutaneous basaloid cell;adenocarcinoma cell;broadmatch
neoplastic non-cutaneous basaloid cell;neoplastic glandular cell;broadmatch
neoplastic non-cutaneous basaloid cell;neoplastic basaloid cell;broadmatch
neoplastic cutaneous basaloid cell;neoplastic basaloid cell;broadmatch
malignant myoepithelial cell;malignant epithelial cell;broadmatch
malignant epithelial cell;dysplastic epithelial cell;broadmatch
malignant epithelial clear cell;neoplastic epithelial clear cell;broadmatch
malignant epithelial cell;malignant cell;broadmatch
malignant transitional cell;malignant epithelial cell;broadmatch
malignant transitional cell;neoplastic transitional cell;broadmatch
signet ring adenocarcinoma cell;adenocarcinoma cell with intracytoplasmic mucin;broadmatch
signet ring adenocarcinoma cell;signet ring cell;broadmatch
malignant spindle squamous cell;malignant epithelial spindle cell;broadmatch
malignant non-cutaneous basaloid cell;malignant basaloid cell;broadmatch
malignant epithelial clear cell;malignant epithelial cell;broadmatch
dysplastic epithelial cell;neoplastic epithelial cell;broadmatch
malignant epithelial small cell;malignant small cell;broadmatch
neoplastic trophoblastic cell;abnormal trophoblastic cell;broadmatch
neoplastic trophoblastic cell;neoplastic cell;broadmatch
abnormal intermediate type trophoblastic cell;abnormal trophoblastic cell;broadmatch
abnormal cytotrophoblastic cell;abnormal trophoblastic cell;broadmatch
abnormal syncytiotrophoblastic cell;abnormal trophoblastic cell;broadmatch
abnormal trophoblastic cell;abnormal cell;broadmatch
malignant epithelial small cell;malignant epithelial cell;broadmatch
giant epithelial cell;giant cell;broadmatch
dysplastic glandular cell;dysplastic epithelial cell;broadmatch
dysplastic glandular cell;neoplastic glandular cell;broadmatch
non-keratinizing malignant squamous cell;malignant squamous cell;broadmatch
keratinizing malignant squamous cell;malignant squamous cell;broadmatch
dysplastic squamous cell;neoplastic squamous cell;broadmatch
giant epithelial cell;atypical epithelial cell;broadmatch
erythroderma;non-neoplastic skin disorder;broadmatch
xeroderma pigmentosum, complementation group a;xeroderma pigmentosum;broadmatch
proliferation of high endothelial venules present;microvascular proliferation;broadmatch
neoplastic cartilage cell;neoplastic connective and soft tissue cell;broadmatch
macrodactyly;congenital hand and foot deformity;broadmatch
painless mass;mass;broadmatch
neoplastic mature adipocyte;neoplastic lipocyte;broadmatch
neoplastic lipoblast;neoplastic lipocyte;broadmatch
malignant lipocyte;malignant connective and soft tissue cell;broadmatch
malignant lipocyte;atypical adipocyte;broadmatch
cartilage-like elements present;abnormal tissue present;broadmatch
primary lymphedema;lymphedema;broadmatch
lumbosacral region;body region;broadmatch
jaw bone;skeletal system part;broadmatch
malignant connective and soft tissue cell;neoplastic connective and soft tissue cell;broadmatch
malignant connective and soft tissue cell;malignant cell;broadmatch
bone cell;connective and soft tissue cell;broadmatch
symptom;sign or symptom;broadmatch
reproductive system disorder;disorder by site;broadmatch
painful mass;mass;broadmatch
intravascular fibrin thrombus formation;intravascular thrombus formation;broadmatch
neoplastic spindle-shaped adipocyte;neoplastic connective and soft tissue spindle cell;broadmatch
nuclear palisading;morphologic finding;broadmatch
vacuolated malignant fibroblast;malignant fibroblast;broadmatch
malignant fibroblast;malignant connective and soft tissue cell;broadmatch
malignant fibroblast;neoplastic fibroblast;broadmatch
malignant spindle-shaped fibroblast;malignant spindle cell;broadmatch
malignant spindle-shaped fibroblast;malignant fibroblast;broadmatch
malignant spindle-shaped fibroblast;neoplastic spindle-shaped fibroblast;broadmatch
numerous stromal mast cells present;stromal change;broadmatch
neoplastic spindle-shaped adipocyte;neoplastic lipocyte;broadmatch
intracytoplasmic eosinophilic spherical inclusion;intracytoplasmic eosinophilic inclusion;broadmatch
