head;tail;relation
synovial structure (body structure);synovial membrane structure (body structure);narrowmatch
benign epithelial neoplasm - category (morphologic abnormality);epithelioma, benign (morphologic abnormality);narrowmatch
region of spinal cord (body structure);lumbosacral spinal cord structure (body structure);narrowmatch
part of chest wall (body structure);anterior chest wall structure (body structure);narrowmatch
benign adrenal cortical adenoma (morphologic abnormality);adrenal cortical adenoma, compact cell (morphologic abnormality);narrowmatch
clinical equipment and/or device (physical object);biomedical device (physical object);narrowmatch
polyp (morphologic abnormality);eosinophilic granulomatous polyp (morphologic abnormality);narrowmatch
glioblastoma - category (morphologic abnormality);glioblastoma, no international classification of diseases for oncology subtype (morphologic abnormality);narrowmatch
benign lipomatous tumor morphology (morphologic abnormality);lipoblastoma and/or lipoblastomatosis (morphologic abnormality);narrowmatch
benign squamous cell tumor (morphologic abnormality);squamous cell papilloma (morphologic abnormality);narrowmatch
renal corpuscle structure (body structure);juxtaglomerular apparatus structure (body structure);narrowmatch
synovial sarcoma - category (morphologic abnormality);synovial sarcoma (morphologic abnormality);narrowmatch
histogenic layer (body structure);ectoderm structure (body structure);narrowmatch
melanocytic nevus - category (morphologic abnormality);blue nevus (morphologic abnormality);narrowmatch
hand part (body structure);structure of dorsum of hand (body structure);narrowmatch
peripheral nervous system structure (body structure);peripheral motor structure (body structure);narrowmatch
structure of product of conception (body structure);secundines structure (body structure);narrowmatch
proximal stomach structure (body structure);cardia structure (body structure);narrowmatch
structure of distal part of pancreas (body structure);structure of head of pancreas (body structure);narrowmatch
outlet of bladder (body structure);structure of neck of urinary bladder (body structure);narrowmatch
eyelid structure (body structure);lower eyelid structure (body structure);narrowmatch
entire cell (cell);immunologic cell (cell);narrowmatch
retinal structure (body structure);structure of fundus of eye (body structure);narrowmatch
damage (morphologic abnormality);necrosis (morphologic abnormality);narrowmatch
clear cell tumor (morphologic abnormality);clear cell acanthoma (morphologic abnormality);narrowmatch
nasal turbinate structure (body structure);inferior nasal turbinate structure (body structure);narrowmatch
kingdom protozoa (organism);genus rhinosporidium (organism);narrowmatch
vulval part (body structure);clitoral structure (body structure);narrowmatch
chronic inflammation (morphologic abnormality);histiocytic infiltrate (morphologic abnormality);narrowmatch
metacarpal bone structure of finger (body structure);fourth metacarpal bone structure (body structure);narrowmatch
mesothelioma, malignant (morphologic abnormality);epithelioid mesothelioma, malignant (morphologic abnormality);narrowmatch
inguinal lymph node structure (body structure);structure of deep inguinal lymph node (body structure);narrowmatch
benign meningeal neoplasm (morphologic abnormality);transitional meningioma (morphologic abnormality);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);klatskin's tumor (morphologic abnormality);narrowmatch
b-cell lymphoma morphology (morphologic abnormality);malignant lymphoma, small lymphocytic (morphologic abnormality);narrowmatch
clinical finding (finding);disease (disorder);narrowmatch
function of the integumentary system (observable entity);skin function (observable entity);narrowmatch
resident tissue macrophage (cell);mast cell (cell);narrowmatch
hamartoma (morphologic abnormality);nervous tissue nevus (morphologic abnormality);narrowmatch
pituitary part (body structure);adenohypophysis structure (body structure);narrowmatch
zone of retina (body structure);structure of optic portion of retina (body structure);narrowmatch
palatine arch structure (body structure);structure of pharyngopalatine arch (body structure);narrowmatch
nasal turbinate structure (body structure);middle nasal turbinate structure (body structure);narrowmatch
peripheral nervous system structure (body structure);structure of nerve root and/or plexus (body structure);narrowmatch
peripheral nerve structure (body structure);structure of branch of cranial nerve (body structure);narrowmatch
heterotopic structure, either congenital or acquired (morphologic abnormality);acquired heterotopic structure (morphologic abnormality);narrowmatch
embryonic structure (body structure);structure of embryo proper (body structure);narrowmatch
gestational trophoblastic disease (morphologic abnormality);gestational trophoblastic neoplasia (morphologic abnormality);narrowmatch
epulis (morphologic abnormality);acanthomatous epulis of periodontal origin (morphologic abnormality);narrowmatch
structure of nerve plexus (body structure);somatic nerve plexus structure (body structure);narrowmatch
endocrine function (observable entity);hormone secretion, function (observable entity);narrowmatch
face structure (body structure);cheek structure (body structure);narrowmatch
histiocytic proliferation - category (morphologic abnormality);histiocytosis (morphologic abnormality);narrowmatch
structure of dorsum of tongue (body structure);structure of pharyngeal portion of dorsum of tongue (body structure);narrowmatch
adenomatous neoplasm of borderline malignancy (morphologic abnormality);multiple endocrine adenomas (morphologic abnormality);narrowmatch
benign blood vessel neoplasm (morphologic abnormality);angiofibroma, no international classification of diseases for oncology subtype (morphologic abnormality);narrowmatch
in situ adenomatous neoplasm - category (morphologic abnormality);adenocarcinoma in situ in adenomatous polyp (morphologic abnormality);narrowmatch
cardiac chamber structure (body structure);atrial structure (body structure);narrowmatch
external feature of pinna (body structure);tragus structure (body structure);narrowmatch
squamous carcinoma in situ - category (morphologic abnormality);squamous cell carcinoma in situ, no international classification of diseases for oncology subtype (morphologic abnormality);narrowmatch
structure of abdominopelvic segment of trunk (body structure);structure of pelvic segment of trunk (body structure);narrowmatch
exocrine gland structure (body structure);structure of mucous gland (organ component) (body structure);narrowmatch
malignant neoplasm, primary (morphologic abnormality);nonencapsulated sclerosing carcinoma (morphologic abnormality);narrowmatch
in situ melanocytic morphology (morphologic abnormality);hutchinson's melanotic freckle (morphologic abnormality);narrowmatch
dermatofibrosarcoma (morphologic abnormality);pigmented dermatofibrosarcoma protuberans (morphologic abnormality);narrowmatch
malignant neoplasm, primary (morphologic abnormality);malignant aortic body tumor (morphologic abnormality);narrowmatch
myxofibrosarcoma (morphologic abnormality);fibromyxosarcoma (morphologic abnormality);narrowmatch
bone structure of radius and/or ulna (body structure);bone structure of radius (body structure);narrowmatch
family herpesviridae (organism);subfamily gammaherpesvirinae (organism);narrowmatch
malignant neoplasm of primary, secondary, or uncertain origin (morphologic abnormality);neoplasm, malignant, uncertain whether primary or metastatic (morphologic abnormality);narrowmatch
midbrain and pons structure (body structure);midbrain structure (body structure);narrowmatch
structure of auriculotemporal region (body structure);auricular region structure (body structure);narrowmatch
external nose structure (body structure);alar structure (body structure);narrowmatch
melanocytic nevus - category (morphologic abnormality);dysplastic nevus (morphologic abnormality);narrowmatch
benign adenomatous neoplasm - category (morphologic abnormality);tubulovillous adenoma (morphologic abnormality);narrowmatch
metaplasia (morphologic abnormality);glandular metaplasia (morphologic abnormality);narrowmatch
superior laryngeal aperture structure (body structure);epiglottis structure (body structure);narrowmatch
tongue part (body structure);structure of body of tongue (body structure);narrowmatch
dysplasia (morphologic abnormality);epithelial dysplasia (morphologic abnormality);narrowmatch
intellectual faculties (observable entity);judgement (observable entity);narrowmatch
structure of canthus (body structure);lateral canthus structure (body structure);narrowmatch
in situ adenomatous neoplasm - category (morphologic abnormality);adenocarcinoma in situ (morphologic abnormality);narrowmatch
cystadenoma (morphologic abnormality);serous cystadenoma (morphologic abnormality);narrowmatch
infectious process (qualifier value);parasitic process (qualifier value);narrowmatch
primary cutaneous t-cell lymphoma - category (morphologic abnormality);primary cutaneous gamma-delta t-cell lymphoma (morphologic abnormality);narrowmatch
malignant immunoproliferative neoplasm (morphologic abnormality);systemic epstein barr virus positive t-cell lymphoproliferative disease of childhood (morphologic abnormality);narrowmatch
glioma, uncertain whether benign or malignant (morphologic abnormality);pituicytoma (morphologic abnormality);narrowmatch
glioma, uncertain whether benign or malignant (morphologic abnormality);angiocentric glioma (morphologic abnormality);narrowmatch
malignant glioma - category (morphologic abnormality);papillary tumor of the pineal region (morphologic abnormality);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);micropapillary carcinoma (morphologic abnormality);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);pancreatobiliary-type carcinoma (morphologic abnormality);narrowmatch
in situ adenomatous neoplasm - category (morphologic abnormality);papillary neoplasm, pancreatobiliary-type, with high grade intraepithelial neoplasia (morphologic abnormality);narrowmatch
benign adenomatous neoplasm - category (morphologic abnormality);non-invasive pancreatobiliary neoplasm (morphologic abnormality);narrowmatch
benign adenomatous neoplasm - category (morphologic abnormality);glandular intraepithelial neoplasia, low grade (morphologic abnormality);narrowmatch
structure of auriculotemporal region (body structure);structure of temporal region (body structure);narrowmatch
structure of side of head (body structure);temple region structure (body structure);narrowmatch
structure of side of head (body structure);structure of auriculotemporal region (body structure);narrowmatch
squamous intraepithelial neoplasia - category (morphologic abnormality);squamous intraepithelial neoplasia, low grade (morphologic abnormality);narrowmatch
periods of life (qualifier value);fetal or neonatal period (qualifier value);narrowmatch
polyp (morphologic abnormality);serrated polyp (morphologic abnormality);narrowmatch
squamous cell carcinoma, large cell, nonkeratinizing (morphologic abnormality);undifferentiated nonkeratinizing squamous cell carcinoma (morphologic abnormality);narrowmatch
melanocytic nevus - category (morphologic abnormality);intramucosal nevus (morphologic abnormality);narrowmatch
hydroa vacciniforme-like lymphoproliferative disorder (morphologic abnormality);hydroa vacciniforme-like lymphoma (morphologic abnormality);narrowmatch
diffuse large b-cell lymphoma - category (morphologic abnormality);anaplastic lymphoma kinase positive large b-cell lymphoma (morphologic abnormality);narrowmatch
myofibroblastoma (morphologic abnormality);palisaded myofibroblastoma (morphologic abnormality);narrowmatch
b-cell lymphoma morphology (morphologic abnormality);large b-cell lymphoma arising in human herpesvirus type 8 associated multicentric castleman disease (morphologic abnormality);narrowmatch
refractory cytopenia with unilineage dysplasia (morphologic abnormality);refractory thrombocytopenia (morphologic abnormality);narrowmatch
refractory cytopenia with unilineage dysplasia (morphologic abnormality);refractory neutropenia (morphologic abnormality);narrowmatch
myelodysplastic syndrome (morphologic abnormality);refractory cytopenia with unilineage dysplasia (morphologic abnormality);narrowmatch
hematopoietic neoplasm (morphologic abnormality);myeloid or lymphoid neoplasm with fibroblast growth factor receptor 1 abnormality (morphologic abnormality);narrowmatch
myeloid neoplasm (morphologic abnormality);myeloid neoplasm with beta-type platelet-derived growth factor receptor gene rearrangement (morphologic abnormality);narrowmatch
malignant hematopoietic neoplasm (morphologic abnormality);myeloid or lymphoid neoplasm with alpha-type platelet-derived growth factor receptor gene rearrangement (morphologic abnormality);narrowmatch
acute myeloid leukemia with recurrent genetic abnormality (morphologic abnormality);"acute myeloid leukemia (megakaryoblastic) with t(1;22)(p13;q13); rbm15-mkl1 (morphologic abnormality)";narrowmatch
acute myeloid leukemia - category (morphologic abnormality);myeloid leukemia associated with down syndrome (morphologic abnormality);narrowmatch
myeloproliferative disorder (morphologic abnormality);transient abnormal myelopoiesis (morphologic abnormality);narrowmatch
acute myeloid leukemia with recurrent genetic abnormality (morphologic abnormality);"acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); rpn1-evi1 (morphologic abnormality)";narrowmatch
acute myeloid leukemia with recurrent genetic abnormality (morphologic abnormality);"acute myeloid leukemia with t(6;9)(p23;q34); dek-nup214 (morphologic abnormality)";narrowmatch
mixed phenotype acute leukemia (morphologic abnormality);mixed phenotype acute leukemia with myeloid and t-cell lymphoid phenotypes (morphologic abnormality);narrowmatch
mixed phenotype acute leukemia (morphologic abnormality);mixed phenotype acute leukemia with myeloid and b-cell lymphoid phenotypes (morphologic abnormality);narrowmatch
mixed phenotype acute leukemia (morphologic abnormality);"mixed phenotype acute leukemia with t(v;11q23); mll rearranged (morphologic abnormality)";narrowmatch
mixed phenotype acute leukemia (morphologic abnormality);"mixed phenotype acute leukemia with t(9;22)(q34;q11.2); bcr-abl1 (morphologic abnormality)";narrowmatch
acute leukemia - category (morphologic abnormality);mixed phenotype acute leukemia (morphologic abnormality);narrowmatch
malignant histiocytic neoplasm - category (morphologic abnormality);fibroblastic reticular cell tumor (morphologic abnormality);narrowmatch
transitional cell carcinoma (morphologic abnormality);transitional carcinoma with mixed papillary and solid growth pattern (morphologic abnormality);narrowmatch
eye region structure (body structure);ocular adnexa structure (body structure);narrowmatch
b lymphoblastic leukemia / lymphoma - category (morphologic abnormality);b lymphoblastic leukemia lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);narrowmatch
benign leiomyomatous neoplasm - category (morphologic abnormality);leiomyoma, no international classification of diseases for oncology subtype (morphologic abnormality);narrowmatch
complex mixed and/or stromal neoplasm (morphologic abnormality);endometrial stromal tumor - category (morphologic abnormality);narrowmatch
glioblastoma - category (morphologic abnormality);giant cell glioblastoma (morphologic abnormality);narrowmatch
myeloid neoplasm (morphologic abnormality);blastic plasmacytoid dendritic cell neoplasm (morphologic abnormality);narrowmatch
lobular carcinoma in situ (morphologic abnormality);classic lobular carcinoma in situ (morphologic abnormality);narrowmatch
ductal carcinoma in situ - category (morphologic abnormality);clinging ductal carcinoma in situ (morphologic abnormality);narrowmatch
ductal carcinoma in situ - category (morphologic abnormality);apocrine ductal carcinoma in situ (morphologic abnormality);narrowmatch
lobular carcinoma in situ (morphologic abnormality);pleomorphic lobular carcinoma in situ (morphologic abnormality);narrowmatch
ductal, lobular and/or medullary neoplasm (morphologic abnormality);ductal carcinoma in situ with microinvasion (morphologic abnormality);narrowmatch
benign nerve sheath tumor (morphologic abnormality);neuroma - category (morphologic abnormality);narrowmatch
high grade glioma (morphologic abnormality);glioblastoma - category (morphologic abnormality);narrowmatch
thymic epithelial neoplasm (morphologic abnormality);thymoma - category (morphologic abnormality);narrowmatch
lobular carcinoma (morphologic abnormality);lobular carcinoma in situ with microinvasion (morphologic abnormality);narrowmatch
serrated adenoma (morphologic abnormality);traditional serrated adenoma (morphologic abnormality);narrowmatch
malignant germ cell neoplasm (morphologic abnormality);seminoma - category (morphologic abnormality);narrowmatch
glioma (morphologic abnormality);ependymoma - category (morphologic abnormality);narrowmatch
serrated adenoma (morphologic abnormality);sessile serrated adenoma (morphologic abnormality);narrowmatch
interpretation value (qualifier value);reference range interpretation value (qualifier value);narrowmatch
malignant lymphoma, metastatic (morphologic abnormality);lymphomatous infiltration (morphologic abnormality);narrowmatch
basal cell tumor, uncertain whether benign or malignant (morphologic abnormality);proliferating trichilemmal tumor (morphologic abnormality);narrowmatch
erythrocytosis (disorder);secondary polycythemia (disorder);narrowmatch
hamartoma (morphologic abnormality);folliculosebaceous cystic hamartoma (morphologic abnormality);narrowmatch
large cell neuroendocrine carcinoma (morphologic abnormality);combined large cell neuroendocrine carcinoma (morphologic abnormality);narrowmatch
benign fibrohistiocytic neoplasm - category (morphologic abnormality);dermatofibroma with monster cells (morphologic abnormality);narrowmatch
complex mixed and/or stromal neoplasm (morphologic abnormality);benign stromal tumor (morphologic abnormality);narrowmatch
adenomatous neoplasm of borderline malignancy (morphologic abnormality);vipoma (morphologic abnormality);narrowmatch
polyp (morphologic abnormality);fundic gland polyp (morphologic abnormality);narrowmatch
benign neoplasm with eccrine differentiation (morphologic abnormality);dermal duct tumor (morphologic abnormality);narrowmatch
myelodysplastic/myeloproliferative disease (morphologic abnormality);myelodysplastic/myeloproliferative neoplasm, unclassifiable (morphologic abnormality);narrowmatch
hamartoma (morphologic abnormality);angiomyomatous hamartoma (morphologic abnormality);narrowmatch
dysplastic nodule (morphologic abnormality);low grade dysplastic nodule (morphologic abnormality);narrowmatch
lipoma morphology (morphologic abnormality);angiomyomyelolipoma (morphologic abnormality);narrowmatch
hemangioendothelioma (morphologic abnormality);infantile hemangioendothelioma, type i (morphologic abnormality);narrowmatch
eccrine dermal cylindroma (morphologic abnormality);cylindroma of skin (morphologic abnormality);narrowmatch
lipoma morphology (morphologic abnormality);thymolipoma (morphologic abnormality);narrowmatch
dysplastic nodule (morphologic abnormality);high grade dysplastic nodule (morphologic abnormality);narrowmatch
lipoma morphology (morphologic abnormality);osteolipoma (morphologic abnormality);narrowmatch
cystadenocarcinoma (morphologic abnormality);mixed serous and mucinous cystadenocarcinoma (morphologic abnormality);narrowmatch
neoplasm, metastatic (morphologic abnormality);leukemic infiltration (morphologic abnormality);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);serrated adenocarcinoma (morphologic abnormality);narrowmatch
b lymphoblastic leukemia / lymphoma - category (morphologic abnormality);"b lymphoblastic leukemia lymphoma with t(9;22)(q34;q11.2); bcr-abl1 (morphologic abnormality)";narrowmatch
anatomical structure (body structure);structure of multiple topographic sites (body structure);narrowmatch
organism (organism);virus (organism);narrowmatch
body structure, altered from its original anatomical structure (morphologic abnormality);morphologically abnormal structure (morphologic abnormality);narrowmatch
midbrain and pons structure (body structure);pontine structure (body structure);narrowmatch
structure of special senses organ system (body structure);structure of visual system (body structure);narrowmatch
melanocytic nevus - category (morphologic abnormality);compound nevus (morphologic abnormality);narrowmatch
in situ adenomatous neoplasm - category (morphologic abnormality);adenocarcinoma in situ in villous adenoma (morphologic abnormality);narrowmatch
lesion (morphologic abnormality);pseudotumor (morphologic abnormality);narrowmatch
physical object (physical object);device (physical object);narrowmatch
region of breast (body structure);structure of central portion of breast (body structure);narrowmatch
plasma protein (substance);paraprotein (substance);narrowmatch
malignant glioma - category (morphologic abnormality);astroblastoma (morphologic abnormality);narrowmatch
benign leiomyomatous neoplasm - category (morphologic abnormality);bizarre leiomyoma (morphologic abnormality);narrowmatch
external feature of pinna (body structure);ear lobule structure (body structure);narrowmatch
multiple system malformation syndrome (disorder);multiple malformation syndrome with early overgrowth (disorder);narrowmatch
benign adenomatous neoplasm - category (morphologic abnormality);mixed acidophil-basophil adenoma (morphologic abnormality);narrowmatch
genus rhinosporidium (organism);rhinosporidium seeberi (organism);narrowmatch
region of colon (body structure);transverse colon structure (body structure);narrowmatch
nasal cavity structure (body structure);structure of nasal vestibule (body structure);narrowmatch
benign neoplasm with eccrine differentiation (morphologic abnormality);eccrine spiradenoma (morphologic abnormality);narrowmatch
light, electromagnetic radiation (physical force);light emitted by the sun (physical force);narrowmatch
structure showing abnormal deposition of pigment (morphologic abnormality);hyperpigmentation (morphologic abnormality);narrowmatch
neck structure (body structure);structure of anterior portion of neck (body structure);narrowmatch
neoplasm and/or hamartoma (morphologic abnormality);hamartoma (morphologic abnormality);narrowmatch
region of colon (body structure);right colon structure (body structure);narrowmatch
monoclonal gammopathy (disorder);light chain disease (disorder);narrowmatch
structure of digestive system (body structure);digestive tract structure (body structure);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);acidophil carcinoma (morphologic abnormality);narrowmatch
benign meningeal neoplasm (morphologic abnormality);fibrous meningioma (morphologic abnormality);narrowmatch
metacarpal bone structure of finger (body structure);fifth metacarpal bone structure (body structure);narrowmatch
structure of wall of urinary bladder (body structure);structure of anterior wall of urinary bladder (body structure);narrowmatch
structure of uterine ligament (body structure);structure of round ligament of uterus (body structure);narrowmatch
cellular and/or subcellular abnormality (morphologic abnormality);cytologic atypia (morphologic abnormality);narrowmatch
structure showing abnormal deposition of pigment (morphologic abnormality);melanin pigmentation (morphologic abnormality);narrowmatch
clark melanoma level finding (finding);clark melanoma level 2 (finding);narrowmatch
malignant neuroendocrine neoplasm, epithelial (morphologic abnormality);merkel cell carcinoma (morphologic abnormality);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);bile duct cystadenocarcinoma (morphologic abnormality);narrowmatch
malignant mast cell neoplasm (morphologic abnormality);malignant mastocytosis (morphologic abnormality);narrowmatch
non-hodgkin lymphoma - category (morphologic abnormality);malignant lymphoma, mixed small and large cell, diffuse (morphologic abnormality);narrowmatch
malignant neoplasm, primary (morphologic abnormality);chordoma (morphologic abnormality);narrowmatch
anterior chamber of eye structure (body structure);structure of iridocorneal angle (body structure);narrowmatch
metabolic disease (disorder);disorder of lipoprotein and/or lipid metabolism (disorder);narrowmatch
b lymphoblastic leukemia / lymphoma - category (morphologic abnormality);"b lymphoblastic leukemia lymphoma with t(v;11q23); mll rearranged (morphologic abnormality)";narrowmatch
structure of lymph node of head (body structure);structure of submental lymph node (body structure);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);scirrhous adenocarcinoma (morphologic abnormality);narrowmatch
diffuse non-hodgkin's lymphoma (disorder);diffuse non-hodgkin's lymphoma lugano stage iii (disorder);narrowmatch
structure of lobe of lung (body structure);structure of upper lobe of lung (body structure);narrowmatch
hodgkin lymphoma, nodular sclerosis (morphologic abnormality);hodgkin lymphoma, nodular sclerosis, grade 1 (morphologic abnormality);narrowmatch
glioma, uncertain whether benign or malignant (morphologic abnormality);subependymal glioma (morphologic abnormality);narrowmatch
carcinoma, metastatic (morphologic abnormality);metastatic undifferentiated large cell carcinoma (morphologic abnormality);narrowmatch
malignant squamous tumor, primary (morphologic abnormality);squamous cell carcinoma, large cell, nonkeratinizing (morphologic abnormality);narrowmatch
structure of genitourinary system subdivision (body structure);upper genitourinary tract structure (body structure);narrowmatch
somatic nerve plexus structure (body structure);lumbosacral plexus structure (body structure);narrowmatch
large cell carcinoma (morphologic abnormality);undifferentiated large cell carcinoma (morphologic abnormality);narrowmatch
mechanical lesion (morphologic abnormality);induration (morphologic abnormality);narrowmatch
b-cell lymphoma morphology (morphologic abnormality);t-cell/histiocyte rich large b-cell lymphoma (morphologic abnormality);narrowmatch
diffuse high grade b-cell lymphoma morphology (morphologic abnormality);malignant lymphoma, diffuse large b-cell, immunoblastic (morphologic abnormality);narrowmatch
b lymphoblastic leukemia / lymphoma - category (morphologic abnormality);"b lymphoblastic leukemia lymphoma with t(5;14)(q31;q32); il3-igh (morphologic abnormality)";narrowmatch
b lymphoblastic leukemia / lymphoma - category (morphologic abnormality);b lymphoblastic leukemia lymphoma with hypodiploidy (hypodiploid all) (morphologic abnormality);narrowmatch
b lymphoblastic leukemia / lymphoma - category (morphologic abnormality);b lymphoblastic leukemia lymphoma with hyperdiploidy (morphologic abnormality);narrowmatch
b lymphoblastic leukemia / lymphoma - category (morphologic abnormality);"b lymphoblastic leukemia lymphoma with t(12;21)(p13;q22); tel-aml1 (etv6-runx1) (morphologic abnormality)";narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);carcinoma simplex (morphologic abnormality);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);tubular adenocarcinoma (morphologic abnormality);narrowmatch
benign squamous cell tumor (morphologic abnormality);verrucous papilloma (morphologic abnormality);narrowmatch
transitional cell papilloma uncertain whether benign or malignant (morphologic abnormality);inverted transitional cell papilloma uncertain whether benign or malignant (morphologic abnormality);narrowmatch
jaw region structure (body structure);lower jaw region structure (body structure);narrowmatch
body system structure (body structure);structure of integumentary system (body structure);narrowmatch
structure of cardiovascular system (body structure);cardiopulmonary circulatory system structure (body structure);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);papillary adenocarcinoma (morphologic abnormality);narrowmatch
non-coronary systemic artery structure (body structure);non-coronary non-aorta systemic artery structure (body structure);narrowmatch
systemic arterial structure (body structure);non-coronary systemic artery structure (body structure);narrowmatch
clinical finding (finding);hypersensitivity condition (finding);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);adenocarcinoma in multiple adenomatous polyps (morphologic abnormality);narrowmatch
pathological process (qualifier value);hypersensitivity process (qualifier value);narrowmatch
degenerative abnormality (morphologic abnormality);dystrophy (morphologic abnormality);narrowmatch
structure of irregular bone (body structure);structure of pneumatic bone (body structure);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);basophil carcinoma (morphologic abnormality);narrowmatch
polyp (morphologic abnormality);cholesterol polyp (morphologic abnormality);narrowmatch
lung part (body structure);structure of hilum of lung (body structure);narrowmatch
diffuse large b-cell lymphoma - category (morphologic abnormality);malignant lymphoma, large b-cell, diffuse, no international classification of diseases for oncology subtype (morphologic abnormality);narrowmatch
degenerative abnormality (morphologic abnormality);deposition (morphologic abnormality);narrowmatch
granulosa cell tumor, malignant (morphologic abnormality);granulosa cell tumor, adult type (morphologic abnormality);narrowmatch
benign neoplasm with eccrine differentiation (morphologic abnormality);eccrine papillary adenoma (morphologic abnormality);narrowmatch
hyalinizing trabecular adenoma (morphologic abnormality);hyalinizing trabecular tumor (morphologic abnormality);broadmatch
mixed islet cell and exocrine adenocarcinoma (morphologic abnormality);mixed neuroendocrine-non neuroendocrine neoplasm (morphologic abnormality);broadmatch
layer of iris (body structure);iris structure (body structure);broadmatch
intestinal stoma (morphologic abnormality);abdominal stoma (morphologic abnormality);broadmatch
special atomic mapping values (qualifier value);qualifier value (qualifier value);broadmatch
lesser metatarsal structure (body structure);metatarsal bone structure (body structure);broadmatch
structure of region of lymphatic system (body structure);structure of lymphatic system (body structure);broadmatch
structure of cervical nervous system (body structure);structure of nervous system of neck (body structure);broadmatch
structure of back of trunk and/or neck (body structure);body region structure (body structure);broadmatch
systemic vascular structure (body structure);blood vessel structure (body structure);broadmatch
nervous system pathway structure (body structure);structure of nervous system (body structure);broadmatch
hair appendage structure (body structure);pilosebaceous apparatus structure (body structure);broadmatch
lymphoma stage i (finding);lymphoma stage finding (finding);broadmatch
posterior vertebral element (body structure);vertebral part (body structure);broadmatch
placental vessel (body structure);placental structure (body structure);broadmatch
abdominal stoma (morphologic abnormality);external stoma (morphologic abnormality);broadmatch
structure of corneal layer (body structure);corneal part (body structure);broadmatch
limbal conjunctiva (body structure);structure of conjunctival zone (body structure);broadmatch
structure of conjunctival zone (body structure);conjunctival structure (body structure);broadmatch
layer of retina (body structure);retinal structure (body structure);broadmatch
zone of retina (body structure);retinal structure (body structure);broadmatch
skin of part of hand (body structure);skin structure of hand (body structure);broadmatch
adverse reaction (disorder);disease (disorder);broadmatch
structure of ileocolic lymph node (body structure);structure of colic lymph node (body structure);broadmatch
skin of part of genitalia (body structure);skin structure of external genitalia (body structure);broadmatch
skin of part of front of thorax (body structure);skin of anterior surface of thorax (body structure);broadmatch
skin of part of breast (body structure);skin structure of breast (body structure);broadmatch
skin of part of anterolateral surface of thorax (body structure);skin of anterolateral surface of thorax (body structure);broadmatch
skin of part of thorax (body structure);skin structure of chest (body structure);broadmatch
skin of part of back (body structure);skin structure of back (body structure);broadmatch
skin of part of trunk (body structure);skin structure of trunk (body structure);broadmatch
skin of part of jaw (body structure);skin structure of jaw (body structure);broadmatch
skin of part of lip (body structure);skin structure of lip (body structure);broadmatch
skin of part of nose (body structure);skin structure of nose (body structure);broadmatch
skin of part of forehead (body structure);skin structure of forehead (body structure);broadmatch
skin of part of front of face (body structure);skin of front of face (body structure);broadmatch
skin of part of ear (body structure);skin structure of ear (body structure);broadmatch
skin of part of side of face (body structure);skin of side of face (body structure);broadmatch
skin of part of face (body structure);skin structure of face (body structure);broadmatch
skin of part of head (body structure);skin structure of head (body structure);broadmatch
skin of part of head and neck (body structure);skin structure of head and/or neck (body structure);broadmatch
skin of part of penis (body structure);skin of penis (body structure);broadmatch
eyelid layer (body structure);eyelid part (body structure);broadmatch
layer of anterior abdominal wall (body structure);anterior abdominal wall structure (body structure);broadmatch
body wall structure (body structure);anatomical structure (body structure);broadmatch
region of uterine body (body structure);body of uterus structure (body structure);broadmatch
structure of lymph node of mesentery (body structure);structure of abdominal lymph node (body structure);broadmatch
structure of preputial sac (body structure);region of penis (body structure);broadmatch
membranous vestibule structure (body structure);membranous labyrinth structure (body structure);broadmatch
erectile structure of penis (body structure);penis part (body structure);broadmatch
component of spermatic cord (body structure);spermatic cord structure (body structure);broadmatch
scrotal wall structure (body structure);scrotal part (body structure);broadmatch
external feature of pinna (body structure);pinna structure (body structure);broadmatch
laryngeal skeletal structure (body structure);musculoskeletal structure of larynx (body structure);broadmatch
urinary outflow structure (body structure);bladder and outflow structure (body structure);broadmatch
ligament of bladder (body structure);non-skeletal ligament structure (body structure);broadmatch
layer of bladder (body structure);bladder part (body structure);broadmatch
region of bladder (body structure);bladder part (body structure);broadmatch
region of ureter (body structure);ureter part (body structure);broadmatch
intracranial nerve structure (body structure);intracranial structure (body structure);broadmatch
nodule (morphologic abnormality);mass (morphologic abnormality);broadmatch
uncinate gyrus (body structure);structure of limbic gyrus (body structure);broadmatch
region of cerebral cortex (body structure);cerebral cortex part (body structure);broadmatch
region of vagina (body structure);vaginal part (body structure);broadmatch
region of cervix uteri (body structure);part of uterine cervix (body structure);broadmatch
