head;tail;relation
gabapentin (substance);sedative and hypnotic;broadmatch
product containing butalbital (medicinal product);butalbital;exactmatch
hormone therapy agent;sermorelin acetate (substance);narrowmatch
product containing bosutinib (medicinal product);bosutinib;exactmatch
epirubicin (substance);epirubicin;exactmatch
product containing lasmiditan (medicinal product);serotonin agonist;broadmatch
hormone therapy agent;linaclotide (substance);narrowmatch
serotonin agonist;product containing naratriptan (medicinal product);narrowmatch
product containing octocrilene (medicinal product);octocrylene;exactmatch
methyl aminolevulinate (substance);photosensitizing agent;broadmatch
antihelminthic agent;product containing triclabendazole (medicinal product);narrowmatch
pipazethate (substance);pipazethate;exactmatch
dichloralphenazone (substance);sedative and hypnotic;broadmatch
raloxifene hydrochloride (substance);raloxifene hydrochloride;exactmatch
anti-diabetic agent;glymidine (substance);narrowmatch
product containing clotrimazole (medicinal product);antifungal agent;broadmatch
bretylium tosylate (substance);bretylium tosylate;exactmatch
product containing sildenafil (medicinal product);vasodilating agent;broadmatch
pentamethonium (substance);nicotinic antagonist;broadmatch
isradipine (substance);isradipine;exactmatch
mercaptamine hydrochloride (substance);anti-ulcer agent;broadmatch
rufinamide (substance);rufinamide;exactmatch
product containing secnidazole (medicinal product);antiprotozoal agent;broadmatch
phenytoin sodium (substance);phenytoin sodium;exactmatch
pharmacologic substance;eltrombopag (substance);narrowmatch
antitubercular agent;product containing pyrazinamide (medicinal product);narrowmatch
product containing dexamfetamine (medicinal product);cns stimulant;broadmatch
dopamine antagonist;clebopride (substance);narrowmatch
product containing duvoglustat (medicinal product);pharmacologic substance;broadmatch
sedative and hypnotic;fospropofol (substance);narrowmatch
omeprazole (substance);omeprazole;exactmatch
substance with direct thrombin inhibitor mechanism of action (substance);direct thrombin inhibitor;exactmatch
product containing nefazodone (medicinal product);nefazodone;exactmatch
clozapine (substance);5-ht3 receptor antagonist;broadmatch
pentobarbital (substance);pentobarbital;exactmatch
carbonic anhydrase inhibitor;dorzolamide hydrochloride (substance);narrowmatch
antiparkinsonian agent;opicapone (substance);narrowmatch
product containing carboplatin (medicinal product);carboplatin;exactmatch
product containing temazepam (medicinal product);benzodiazepine;broadmatch
serotonin antagonist;agomelatine (substance);narrowmatch
topical anti-infective agent;chlorhexidine (substance);narrowmatch
hormone therapy agent;oxymesterone (substance);narrowmatch
timolol maleate (substance);beta-adrenergic antagonist;broadmatch
butamisole hydrochloride (substance);butamisole hydrochloride;exactmatch
anakinra (substance);pharmacologic substance;broadmatch
halofantrine hydrochloride (substance);halofantrine hydrochloride;exactmatch
fampridine (substance);cation channel blocker;broadmatch
antihelminthic agent;dichlorophen (substance);narrowmatch
bimatoprost (substance);anti-glaucoma agent;broadmatch
pramipexole dihydrochloride (substance);dopamine agonist;broadmatch
iron dextran (substance);iron dextran;exactmatch
product containing buspirone (medicinal product);buspirone;exactmatch
bilastine (substance);bilastine;exactmatch
product containing estramustine (medicinal product);nitrogen mustard compound;broadmatch
hyoscyamine (substance);hyoscyamine;exactmatch
antilipidemic agent;metreleptin (substance);narrowmatch
oxycodone hydrochloride (substance);oxycodone hydrochloride;exactmatch
isopropyl palmitate (substance);isopropyl palmitate;exactmatch
product containing pemigatinib (medicinal product);fgfr inhibitor;broadmatch
product containing agomelatine (medicinal product);serotonin antagonist;broadmatch
oxycodone terephthalate (substance);oxycodone terephthalate;exactmatch
product containing cyclizine (medicinal product);cyclizine;exactmatch
tubulin binding agent;colchicine (substance);narrowmatch
serotonin agonist;prucalopride (substance);narrowmatch
antimalarial agent;product containing hydroxychloroquine (medicinal product);narrowmatch
product containing isoxsuprine (medicinal product);vasodilating agent;broadmatch
product containing guaifenesin and pseudoephedrine (medicinal product);cough and cold preparation;broadmatch
hmg-coa reductase inhibitor;fluvastatin sodium (substance);narrowmatch
pirlimycin hydrochloride (substance);pirlimycin hydrochloride;exactmatch
product containing beta adrenergic receptor antagonist (product);beta-adrenergic antagonist;exactmatch
pentazocine (substance);pentazocine;exactmatch
enzyme inhibitor;product containing telotristat (medicinal product);narrowmatch
benzyl chloride (substance);benzyl chloride;exactmatch
aminophylline (substance);phosphodiesterase inhibitor;broadmatch
progesterone antagonist;product containing mifepristone (medicinal product);narrowmatch
product containing onasemnogene abeparvovec (medicinal product);gene therapy agent;broadmatch
5-ht3 receptor antagonist;product containing alosetron (medicinal product);narrowmatch
product containing dofetilide (medicinal product);antiarrhythmic agent;broadmatch
molindone (substance);molindone;exactmatch
topical anti-infective agent;benzyl alcohol (substance);narrowmatch
antiprotozoal agent;carbarsone (substance);narrowmatch
arsenamide (substance);thiacetarsamide;exactmatch
dextropropoxyphene hydrochloride (substance);opioid receptor agonist;broadmatch
antiprotozoal agent;product containing nitazoxanide (medicinal product);narrowmatch
product containing dextromoramide (medicinal product);opioid receptor agonist;broadmatch
sulfonylurea antidiabetic agent;gliquidone (substance);narrowmatch
pentamidine isethionate (substance);pentamidine isethionate;exactmatch
hemostatic agent;product containing eptacog alfa (medicinal product);narrowmatch
laxative (substance);laxative;exactmatch
chemopreventive agent;dioxybenzone (substance);narrowmatch
product containing denufosol (medicinal product);denufosol;exactmatch
sodium glycerophosphate hydrate (substance);sodium glycerophosphate;exactmatch
product containing cabozantinib (medicinal product);cabozantinib;exactmatch
anticholinergic agent;product containing alverine (medicinal product);narrowmatch
dorzolamide hydrochloride (substance);dorzolamide hydrochloride;exactmatch
neuroprotective agent;product containing brivaracetam (medicinal product);narrowmatch
tromantadine hydrochloride (substance);tromantadine hydrochloride;exactmatch
bile acid sequestrant;product containing colestipol (medicinal product);narrowmatch
flavoxate hydrochloride (substance);flavoxate hydrochloride;exactmatch
barbiturate;butobarbital (substance);narrowmatch
alexitol sodium (substance);alexitol sodium;exactmatch
mequitazine (substance);mequitazine;exactmatch
naltrexone hydrochloride (substance);opiate antagonist;broadmatch
bitolterol mesilate (substance);bronchodilator;broadmatch
phenothiazine;promazine hydrochloride (substance);narrowmatch
product containing tolazamide (medicinal product);tolazamide;exactmatch
cyclopamine (substance);3,4-dinitroflavone;exactmatch
prednisolone acetate (substance);pharmacologic substance;broadmatch
isopropyl myristate (substance);isopropyl myristate;exactmatch
anakinra (substance);anakinra;exactmatch
antipsychotic agent;paliperidone palmitate (substance);narrowmatch
multidrug resistance modulator;ciclosporin (substance);narrowmatch
pharmacologic substance;medicinal product acting as anesthetic agent (product);narrowmatch
product containing terconazole (medicinal product);antifungal agent;broadmatch
epoetin beta (substance);recombinant erythropoietin;broadmatch
product containing moxonidine (medicinal product);moxonidine;exactmatch
product containing rotigotine (medicinal product);rotigotine;exactmatch
abatacept (substance);abatacept;exactmatch
paraben;product containing ethyl 4-hydroxybenzoate (medicinal product);narrowmatch
product containing macitentan (medicinal product);endothelin receptor antagonist;broadmatch
nicotinic antagonist;mecamylamine (substance);narrowmatch
aluminium aspirin (substance);aspirin aluminum;exactmatch
topical anti-infective agent;tavaborole (substance);narrowmatch
clobenzorex (substance);clobenzorex;exactmatch
irbesartan (substance);angiotensin ii receptor antagonist;broadmatch
product containing ubrogepant (medicinal product);pharmacologic substance;broadmatch
product containing ecothiopate (medicinal product);cholinergic agonist;broadmatch
antitubercular agent;thiacetazone (substance);narrowmatch
antimalarial agent;primaquine phosphate (substance);narrowmatch
nafoxidine (substance);nafoxidine;exactmatch
artemether (substance);artemether;exactmatch
hormone therapy agent;boldenone undecylenate (substance);narrowmatch
zinc phenolsulfonate (substance);topical anti-infective agent;broadmatch
product containing glucosamine (medicinal product);glucosamine;exactmatch
glutethimide (substance);glutethimide;exactmatch
bephenium hydroxynaphthoate (substance);bephenium hydroxynaphthoate;exactmatch
somatostatin receptor agonist;lanreotide (substance);narrowmatch
drotrecogin alfa (substance);enzyme replacement or supplement agent;broadmatch
product containing pravastatin (medicinal product);pravastatin;exactmatch
modafinil (substance);modafinil;exactmatch
enzyme inhibitor;substance with cytidine deaminase inhibitor mechanism of action (substance);narrowmatch
bifonazole (substance);antifungal agent;broadmatch
proton pump inhibitor;esomeprazole (substance);narrowmatch
ambroxol hydrochloride (substance);ambroxol hydrochloride;exactmatch
conivaptan (substance);vasopressin antagonist;broadmatch
pharmacologic substance;medicinal product acting as anticonvulsant agent (product);narrowmatch
regorafenib (substance);protein kinase inhibitor;broadmatch
product containing asenapine (medicinal product);antipsychotic agent;broadmatch
histamine-1 receptor antagonist;brompheniramine maleate (substance);narrowmatch
meloxicam (substance);cyclooxygenase inhibitor;broadmatch
recombinant human activated protein c (substance);drotrecogin alfa (activated);exactmatch
tripelennamine (substance);tripelennamine;exactmatch
monoamine oxidase inhibitor;product containing iproniazid (medicinal product);narrowmatch
cenegermin (substance);cenegermin;exactmatch
vinca alkaloid (substance);vinca alkaloid compound;exactmatch
enzyme inhibitor;eliglustat (substance);narrowmatch
product containing simeprevir (medicinal product);simeprevir;exactmatch
product containing butriptyline (medicinal product);butriptyline;exactmatch
product containing trifarotene (medicinal product);retinoic acid agent;broadmatch
frovatriptan (substance);serotonin agonist;broadmatch
dyclonine (substance);dyclonine;exactmatch
muscle relaxant;tubocurarine chloride (substance);narrowmatch
product containing ixabepilone (medicinal product);epothilone b analogue;broadmatch
ibopamine (substance);ibopamine;exactmatch
substance with aromatase inhibitor mechanism of action (substance);antiestrogen;broadmatch
product containing vemurafenib (medicinal product);braf inhibitor;broadmatch
sufentanil citrate (substance);sufentanil citrate;exactmatch
antiviral agent;elbasvir (substance);narrowmatch
antiestrogen;toremifene citrate (substance);narrowmatch
piretanide (substance);piretanide;exactmatch
travoprost (substance);anti-glaucoma agent;broadmatch
antiviral agent;product containing elbasvir (medicinal product);narrowmatch
amobarbital (substance);amobarbital;exactmatch
nitrogen mustard compound;trofosfamide (substance);narrowmatch
procyclidine hydrochloride (substance);procyclidine hydrochloride;exactmatch
beta-adrenergic antagonist;product containing atenolol (medicinal product);narrowmatch
her2 inhibitor;product containing tucatinib (medicinal product);narrowmatch
product containing poloxamer 188 (medicinal product);poloxamer 188;exactmatch
product containing bepotastine (medicinal product);histamine-1 receptor antagonist;broadmatch
oxymorphone (substance);alkaloid;broadmatch
product containing mesalazine (medicinal product);aminosalicylic acid;exactmatch
hiv protease inhibitor;indinavir (substance);narrowmatch
product containing metildigoxin (medicinal product);metildigoxin;exactmatch
misoprostol (substance);cytoprotective agent;broadmatch
product containing phenazone (medicinal product);antipyrine;exactmatch
histamine-1 receptor antagonist;mizolastine (substance);narrowmatch
opiate antagonist;naltrexone hydrochloride (substance);narrowmatch
product containing anastrozole (medicinal product);non-steroidal aromatase inhibitor;broadmatch
mibolerone (substance);hormone therapy agent;broadmatch
nefopam (substance);nefopam;exactmatch
thiazolidinedione antidiabetic agent;pioglitazone hydrochloride (substance);narrowmatch
product containing rosuvastatin (medicinal product);hmg-coa reductase inhibitor;broadmatch
inotersen sodium (substance);gene therapy agent;broadmatch
product containing lactitol (medicinal product);lactitol;exactmatch
cytoprotective agent;sucralfate (substance);narrowmatch
gemcitabine hydrochloride (substance);gemcitabine hydrochloride;exactmatch
pemetrexed (substance);folate antagonist;broadmatch
butorphanol (substance);butorphanol;exactmatch
antiviral agent;moroxydine (substance);narrowmatch
antimalarial agent;primaquine (substance);narrowmatch
product containing cefquinome (medicinal product);cefquinome;exactmatch
dopexamine (substance);dopamine agonist;broadmatch
protease inhibitor;berotralstat hydrochloride (substance);narrowmatch
decitabine (substance);decitabine;exactmatch
cholinergic agonist;pralidoxime chloride (substance);narrowmatch
melphalan flufenamide (substance);nitrogen mustard compound;broadmatch
triclofos sodium (substance);triclofos sodium;exactmatch
vardenafil hydrochloride (substance);cgmp phosphodiesterase inhibitor;broadmatch
pyrimidine antagonist;product containing emtricitabine (medicinal product);narrowmatch
targeted therapy agent;raloxifene (substance);narrowmatch
ethylnorepinephrine (substance);adrenergic agent;broadmatch
pentobarbital (substance);barbiturate;broadmatch
viltolarsen (substance);viltolarsen;exactmatch
product containing iproniazid (medicinal product);monoamine oxidase inhibitor;broadmatch
hydrocortisone probutate (substance);adrenal agent;broadmatch
antibiotic;ionomycin (substance);narrowmatch
product containing gallamine (medicinal product);gallamine;exactmatch
prilocaine (substance);prilocaine;exactmatch
histamine-1 receptor antagonist;clocinizine hydrochloride (substance);narrowmatch
zolazepam hydrochloride (substance);benzodiazepine;broadmatch
product containing tolmetin (medicinal product);tolmetin;exactmatch
product containing doxepin (medicinal product);doxepin;exactmatch
alfentanil hydrochloride (substance);alfentanil hydrochloride;exactmatch
nonsteroidal antiinflammatory drug;mesalazine (substance);narrowmatch
dichlorophenarsine hydrochloride (substance);dichlorophenarsine hydrochloride;exactmatch
simeticone (substance);dimethicone;exactmatch
product containing fluvoxamine (medicinal product);fluvoxamine maleate;exactmatch
cloperastine hydrochloride (substance);cloperastine hydrochloride;exactmatch
phenacaine (substance);phenacaine;exactmatch
product containing phenol (medicinal product);phenol compound;broadmatch
product containing phosphodiesterase inhibitor (product);phosphodiesterase inhibitor;exactmatch
cholinergic agonist;product containing cevimeline (medicinal product);narrowmatch
isoxsuprine hydrochloride (substance);isoxsuprine hydrochloride;exactmatch
blood product;platelet product (product);narrowmatch
product containing irbesartan (medicinal product);angiotensin ii receptor antagonist;broadmatch
antihypertensive agent;guanadrel sulfate (substance);narrowmatch
topical anti-infective agent;product containing azelaic acid (medicinal product);narrowmatch
product containing nitazoxanide (medicinal product);nitazoxanide;exactmatch
recombinant coagulation factor ix (substance);nonacog alfa;exactmatch
product containing methyclothiazide (medicinal product);thiazide diuretic;broadmatch
pharmacologic substance;solriamfetol (substance);narrowmatch
dicobalt edetate (substance);dicobalt edetate;exactmatch
biperiden hydrochloride (substance);biperiden hydrochloride;exactmatch
hormone therapy agent;mibolerone (substance);narrowmatch
product containing amorolfine (medicinal product);amorolfine;exactmatch
hormone therapy agent;corticotropin zinc hydroxide (substance);narrowmatch
product containing poractant alfa (medicinal product);pharmacologic substance;broadmatch
codeine sulfate (substance);codeine sulfate;exactmatch
chemo immunostimulant adjuvant;levamisole (substance);narrowmatch
product containing nalorphine (medicinal product);opioid receptor agonist;broadmatch
estramustine (substance);nitrogen mustard compound;broadmatch
anti-diabetic agent;product containing meglitinide (medicinal product);narrowmatch
pimecrolimus (substance);pimecrolimus;exactmatch
product containing nitisinone (medicinal product);enzyme inhibitor;broadmatch
acamprosate (substance);neuroprotective agent;broadmatch
ciprofibrate (substance);ciprofibrate;exactmatch
product containing temoporfin (medicinal product);temoporfin;exactmatch
elcatonin (substance);elcatonin;exactmatch
tulobuterol (substance);bronchodilator;broadmatch
lubiprostone (substance);prostaglandin analogue;broadmatch
cetrimide (substance);cetrimide;exactmatch
antineoplastic enzyme inhibitor;dabrafenib (substance);narrowmatch
product containing carbinoxamine (medicinal product);histamine-1 receptor antagonist;broadmatch
dihydralazine sulfate (substance);antihypertensive agent;broadmatch
crotamiton (substance);topical anti-infective agent;broadmatch
dopamine agonist;product containing dihydroergotamine (medicinal product);narrowmatch
histamine-1 receptor antagonist;product containing cetirizine (medicinal product);narrowmatch
product containing halometasone (medicinal product);topical corticosteroid;broadmatch
antiprotozoal agent;robenidine (substance);narrowmatch
product containing modafinil (medicinal product);cns stimulant;broadmatch
hemostatic agent;carbazochrome (substance);narrowmatch
carbachol (substance);carbachol;exactmatch
erdosteine (substance);mucolytic agent;broadmatch
adjuvant analgesic;dextromethorphan (substance);narrowmatch
product containing cyclobarbital (medicinal product);cyclobarbital;exactmatch
nonsteroidal antiinflammatory drug;tolmetin (substance);narrowmatch
substance with b-raf inhibitor mechanism of action (substance);braf inhibitor;exactmatch
pteroyltriglutamic acid (substance);pteropterin;exactmatch
cromoglicic acid (substance);mast cell stabilizer;broadmatch
topoisomerase-i inhibitor;irinotecan liposome (substance);narrowmatch
histrelin (substance);gonadotropin-releasing hormone analog;broadmatch
dexibuprofen (substance);nonsteroidal antiinflammatory drug;broadmatch
amiodarone hydrochloride (substance);amiodarone hydrochloride;exactmatch
product containing picoplatin (medicinal product);platinum compound;broadmatch
desloratadine (substance);desloratadine;exactmatch
antineoplastic enzyme inhibitor;pexidartinib (substance);narrowmatch
pentosan polysulfate (substance);anticoagulant agent;broadmatch
pharmacologic substance;diflorasone diacetate (substance);narrowmatch
histamine-1 receptor antagonist;epinastine (substance);narrowmatch
mizolastine (substance);mizolastine;exactmatch
product containing propylene glycol (medicinal product);propylene glycol;exactmatch
sertaconazole nitrate (substance);antifungal agent;broadmatch
almotriptan (substance);serotonin agonist;broadmatch
product containing doxylamine (medicinal product);doxylamine;exactmatch
product containing rasagiline (medicinal product);rasagiline;exactmatch
mipomersen sodium (substance);gene therapy agent;broadmatch
pharmacologic substance;voclosporin (substance);narrowmatch
tricyclic antidepressant;amitriptyline hydrochloride (substance);narrowmatch
medicinal product acting as antacid agent (product);combination medication;broadmatch
entsufon (substance);entsufon;exactmatch
suramin (substance);suramin;exactmatch
tropatepine (substance);tropatepine;exactmatch
ispaghula husk (substance);laxative;broadmatch
product containing tiopronin (medicinal product);tiopronin;exactmatch
adrenal agent;fluorometholone (substance);narrowmatch
drotrecogin alfa activated (substance);drotrecogin alfa (activated);exactmatch
dopamine agonist;product containing ergometrine (medicinal product);narrowmatch
steroid compound;product containing altrenogest (medicinal product);narrowmatch
anti-adrenal;mitotane (substance);narrowmatch
atropine methonitrate (substance);methylatropine nitrate;exactmatch
product containing moracizine (medicinal product);cation channel blocker;broadmatch
antiprotozoal agent;product containing artemisinin (medicinal product);narrowmatch
tetulomab tetraxetan (177-lu) (substance);lutetium lu 177 dota-tetulomab;exactmatch
product containing isosorbide (medicinal product);vasodilating agent;broadmatch
protein synthesis inhibitor;eravacycline (substance);narrowmatch
levocabastine hydrochloride (substance);histamine-1 receptor antagonist;broadmatch
sulfonylurea antidiabetic agent;product containing glibornuride (medicinal product);narrowmatch
chlorphenamine maleate (substance);histamine-1 receptor antagonist;broadmatch
uramustine (substance);uracil mustard;exactmatch
product containing coumarin (product);anticoagulant agent;broadmatch
opioid receptor agonist;product containing pethidine (medicinal product);narrowmatch
antifungal agent;sodium caprylate (substance);narrowmatch
isosorbide mononitrate (substance);isosorbide mononitrate;exactmatch
endothelin receptor antagonist;macitentan (substance);narrowmatch
product containing polythiazide (medicinal product);thiazide diuretic;broadmatch
hepatoprotective agent;tidiacic (substance);narrowmatch
cerivastatin (substance);hmg-coa reductase inhibitor;broadmatch
chlorprothixene (substance);chlorprothixene;exactmatch
antazoline hydrochloride (substance);histamine-1 receptor antagonist;broadmatch
product containing brexpiprazole (medicinal product);brexpiprazole;exactmatch
product containing ibrutinib (medicinal product);btk inhibitor;broadmatch
hiv protease inhibitor;product containing lopinavir and ritonavir (medicinal product);narrowmatch
clioquinol (substance);antineoplastic agent;broadmatch
donepezil hydrochloride (substance);donepezil hydrochloride;exactmatch
product containing atomoxetine (medicinal product);atomoxetine hydrochloride;exactmatch
amitriptyline hydrochloride (substance);tricyclic antidepressant;broadmatch
ephedrine hydrochloride (substance);adrenergic agent;broadmatch
paroxetine hydrochloride (substance);paroxetine;exactmatch
lixisenatide (substance);lixisenatide;exactmatch
naltrexone (substance);opiate antagonist;broadmatch
anti-psoriatic agent;product containing allantoin (medicinal product);narrowmatch
alcuronium chloride (substance);alcuronium chloride;exactmatch
methylergometrine (substance);cns stimulant;broadmatch
anticoagulant agent;ximelagatran (substance);narrowmatch
her2 inhibitor;product containing lapatinib (medicinal product);narrowmatch
golodirsen (substance);golodirsen;exactmatch
product containing exemestane (medicinal product);steroidal aromatase inhibitor;broadmatch
sildenafil citrate (substance);sildenafil citrate;exactmatch
clobenoside (substance);clobenoside;exactmatch
product containing proguanil (medicinal product);dihydrofolate reductase inhibitor;broadmatch
product containing pholcodine (medicinal product);pholcodine;exactmatch
trk inhibitor;product containing larotrectinib (medicinal product);narrowmatch
cns stimulant;phenmetrazine (substance);narrowmatch
product containing indapamide (medicinal product);thiazide diuretic;broadmatch
nalbuphine (substance);alkaloid;broadmatch
oxfendazole (substance);oxfendazole;exactmatch
epinastine (substance);histamine-1 receptor antagonist;broadmatch
opioid receptor agonist;etorphine (substance);narrowmatch
product containing capsaicin (medicinal product);capsaicin;exactmatch
loop diuretic;product containing piretanide (medicinal product);narrowmatch
tafluprost (substance);prostaglandin analogue;broadmatch
mebhydrolin (substance);histamine-1 receptor antagonist;broadmatch
sodium caprylate (substance);antifungal agent;broadmatch
isoxsuprine (substance);vasodilating agent;broadmatch
product containing corbadrine (medicinal product);adrenergic agonist;broadmatch
anti-ulcer agent;bismuth subcarbonate (substance);narrowmatch
dexamfetamine sulfate (substance);dextroamphetamine sulfate;exactmatch
product containing binimetinib (medicinal product);antineoplastic enzyme inhibitor;broadmatch
thiazide diuretic;hydrochlorothiazide (substance);narrowmatch
product containing monoctanoin (medicinal product);pharmacologic substance;broadmatch
sodium folinate (substance);folic acid derivative;broadmatch
naproxen (substance);cyclooxygenase inhibitor;broadmatch
antineoplastic enzyme inhibitor;tipiracil (substance);narrowmatch
carbinoxamine maleate (substance);carbinoxamine maleate;exactmatch
catridecacog (substance);hemostatic agent;broadmatch
antipsychotic agent;product containing cariprazine (medicinal product);narrowmatch
product containing methylergometrine (medicinal product);methylergonovine;exactmatch
protein synthesis inhibitor;product containing eravacycline (medicinal product);narrowmatch
piritramide (substance);piritramide;exactmatch
product containing lomustine (medicinal product);nitrosourea compound;broadmatch
pharmacologic substance;hydrocortisone aceponate (substance);narrowmatch
drotaverine (substance);drotaverine;exactmatch
sulfonylurea antidiabetic agent;product containing chlorpropamide (medicinal product);narrowmatch
beta-adrenergic antagonist;metipranolol hydrochloride (substance);narrowmatch
antineoplastic agent;antimetabolite (substance);narrowmatch
serotonin antagonist;ergometrine maleate (substance);narrowmatch
tricyclic antidepressant;amoxapine (substance);narrowmatch
product containing tolvaptan (medicinal product);tolvaptan;exactmatch
product containing abarelix (medicinal product);abarelix;exactmatch
cetirizine hydrochloride (substance);cetirizine hydrochloride;exactmatch
ammonium carbonate (substance);diammonium carbonate;exactmatch
antianxiety agent;pipamperone (substance);narrowmatch
nelfinavir mesilate (substance);hiv protease inhibitor;broadmatch
product containing pitavastatin (medicinal product);hmg-coa reductase inhibitor;broadmatch
product containing tedizolid (medicinal product);tedizolid;exactmatch
product containing chloroquine (medicinal product);chloroquine;exactmatch
product containing timolol (medicinal product);beta-adrenergic antagonist;broadmatch
chlorothiazide sodium (substance);chlorothiazide sodium;exactmatch
santonin (substance);antihelminthic agent;broadmatch
product containing pibrentasvir (medicinal product);antiviral agent;broadmatch
passiflora incarnata extract (substance);passiflora edulis flower;exactmatch
butyl para-hydroxybenzoate (substance);paraben;broadmatch
cardiotonic agent;product containing digitoxin (medicinal product);narrowmatch
atosiban acetate (substance);hormone antagonist;broadmatch
phenothiazine;thiopropazate (substance);narrowmatch
pipethanate (substance);anticholinergic agent;broadmatch
hormone antagonist;elagolix (substance);narrowmatch
ambroxol (substance);ambroxol;exactmatch
adrenergic agent;etilefrine (substance);narrowmatch
ecothiopate (substance);echothiophate;exactmatch
eucalyptus oil (substance);eucalyptus oil;exactmatch
product containing pyrantel (medicinal product);antihelminthic agent;broadmatch
lansoprazole (substance);proton pump inhibitor;broadmatch
mivacurium (substance);nicotinic antagonist;broadmatch
product containing tadalafil (medicinal product);tadalafil;exactmatch
product containing prucalopride (medicinal product);serotonin agonist;broadmatch
angiotensin ii receptor antagonist;product containing candesartan (medicinal product);narrowmatch
thenyldiamine (substance);thenyldiamine;exactmatch
histamine-1 receptor antagonist;dimetindene maleate (substance);narrowmatch
paramethadione (substance);paramethadione;exactmatch
biphosphonate;clodronate disodium (substance);narrowmatch
dextran 75 (substance);dextran 75;exactmatch
antiprotozoal agent;robenidine hydrochloride (substance);narrowmatch
tiotixene hydrochloride (substance);thiothixene hydrochloride;exactmatch
abacavir (substance);nucleoside reverse transcriptase inhibitor;broadmatch
thymol iodide (substance);thymol iodide;exactmatch
product containing irinotecan (medicinal product);irinotecan;exactmatch
product containing pafuramidine (medicinal product);pafuramidine;exactmatch
eflornithine (substance);eflornithine;exactmatch
nonsteroidal antiinflammatory drug;product containing balsalazide (medicinal product);narrowmatch
anastrozole (substance);anastrozole;exactmatch
ethoxyzolamide (substance);diuretic;broadmatch
altizide (substance);althiazide;exactmatch
antazoline sulfate (substance);histamine-1 receptor antagonist;broadmatch
vincristine (substance);tubulin binding agent;broadmatch
product containing osilodrostat (medicinal product);osilodrostat;exactmatch
cns stimulant;product containing mazindol (medicinal product);narrowmatch
nitrogen mustard compound;bendamustine hydrochloride (substance);narrowmatch
antianxiety agent;tianeptine (substance);narrowmatch
vandetanib (substance);vegfr tyrosine kinase inhibitor;broadmatch
product containing butorphanol (medicinal product);alkaloid;broadmatch
protease inhibitor;cilastatin (substance);narrowmatch
medicinal product acting as antiasthmatic agent (product);pharmacologic substance;broadmatch
product containing praziquantel (medicinal product);praziquantel;exactmatch
diltiazem hydrochloride (substance);calcium channel blocker;broadmatch
thiazide diuretic;chlortalidone (substance);narrowmatch
product containing levocarnitine (medicinal product);carnitine;exactmatch
luliconazole (substance);luliconazole;exactmatch
product containing pentoxifylline (medicinal product);pentoxifylline;exactmatch
loxoprofen (substance);loxoprofen;exactmatch
benzodiazepine;brotizolam (substance);narrowmatch
antifungal agent;product containing miconazole (medicinal product);narrowmatch
pharmacologic substance;product containing duvoglustat (medicinal product);narrowmatch
myrtecaine (substance);myrtecaine;exactmatch
antiprotozoal agent;pentamidine isethionate (substance);narrowmatch
dantrolene (substance);muscle relaxant;broadmatch
nonsteroidal antiinflammatory drug;product containing olsalazine (medicinal product);narrowmatch
moracizine hydrochloride (substance);moricizine hydrochloride;exactmatch
5 alpha-reductase inhibitor;dutasteride (substance);narrowmatch
monoamine oxidase inhibitor;product containing isocarboxazid (medicinal product);narrowmatch
topical anti-infective agent;lopobutan (substance);narrowmatch
product containing sulfiram (medicinal product);sulfiram;exactmatch
troglitazone (substance);troglitazone;exactmatch
antiprotozoal agent;quinfamide (substance);narrowmatch
cardiotonic agent;deslanoside (substance);narrowmatch
terbutaline (substance);bronchodilator;broadmatch
naproxen (substance);naproxen;exactmatch
quinfamide (substance);quinfamide;exactmatch
product containing halazepam (medicinal product);halazepam;exactmatch
product containing mineral oil (medicinal product);mineral oil;exactmatch
therapeutic hydrocortisone;hydrocortisone sodium phosphate (substance);narrowmatch
product containing tolazamide (medicinal product);sulfonylurea antidiabetic agent;broadmatch
isavuconazonium (substance);isavuconazonium;exactmatch
product containing dirlotapide (medicinal product);dirlotapide;exactmatch
vericiguat (substance);vasodilating agent;broadmatch
amlodipine maleate (substance);amlodipine maleate;exactmatch
iron dextran (substance);iron dextran complex;exactmatch
sedative and hypnotic;triclofos (substance);narrowmatch
glucose monohydrate (substance);pharmacologic substance;broadmatch
ribociclib succinate (substance);ribociclib succinate;exactmatch
tosylchloramide sodium (substance);topical anti-infective agent;broadmatch
product containing dextran 70 (medicinal product);dextran 70;exactmatch
adrenal agent;hydrocortisone acetate (substance);narrowmatch
drug, natural product;jalap (substance);narrowmatch
methoxamine hydrochloride (substance);methoxamine hydrochloride;exactmatch
cerivastatin sodium (substance);cerivastatin sodium;exactmatch
anticoagulant agent;pentosan polysulfate sodium (substance);narrowmatch
product containing iodoform (medicinal product);iodoform;exactmatch
trihexyphenidyl (substance);trihexyphenidyl;exactmatch
laxative;product containing ispaghula husk (medicinal product);narrowmatch
histamine-1 receptor antagonist;pimethixene (substance);narrowmatch
dipipanone hydrochloride (substance);dipipanone hydrochloride;exactmatch
product containing hydrocodone and paracetamol (medicinal product);combination medication;broadmatch
allium sativum diagnostic allergen extract (product);garlic extract;exactmatch
bronchodilator;metescufylline (substance);narrowmatch
product containing famciclovir (medicinal product);famciclovir;exactmatch
iproniazid (substance);monoamine oxidase inhibitor;broadmatch
