head;tail;relation
intraductal papillary mucinous carcinoma of pancreas;disease;broadmatch
mucinous cystadenocarcinoma of the pancreas;disease;broadmatch
acinar cell carcinoma of pancreas;disease;broadmatch
squamous cell carcinoma of gallbladder and extrahepatic biliary tract;disease;broadmatch
apolipoprotein a-i deficiency;disease;broadmatch
inherited digestive cancer-predisposing syndrome;inherited cancer-predisposing syndrome;broadmatch
inherited digestive cancer-predisposing syndrome;group of disorders;broadmatch
serotonin syndrome;disease;broadmatch
primary immunodeficiency with predisposition to severe viral infection;group of disorders;broadmatch
primary immunodeficiency with predisposition to severe viral infection;primary immunodeficiency due to a defect in innate immunity;broadmatch
hereditary myopathy with lactic acidosis due to iscu deficiency;disease;broadmatch
combined immunodeficiency due to ox40 deficiency;disease;broadmatch
x-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome;malformation syndrome;broadmatch
x-linked adrenoleukodystrophy;disease;broadmatch
hypochondroplasia;disease;broadmatch
autosomal dominant hypocalcemia;clinical subtype;broadmatch
phace syndrome;malformation syndrome;broadmatch
severe congenital neutropenia;group of disorders;broadmatch
severe congenital neutropenia;constitutional neutropenia;broadmatch
familial hypoaldosteronism;disease;broadmatch
tietz syndrome;malformation syndrome;broadmatch
pfapa syndrome;disease;broadmatch
rare epithelial tumor of small intestine;rare tumor of small intestine;broadmatch
rare epithelial tumor of small intestine;group of disorders;broadmatch
sting-associated vasculopathy with onset in infancy;disease;broadmatch
inherited digestive cancer-predisposing syndrome;rare gastroenterologic disease;broadmatch
bilirubin encephalopathy;disorder of bilirubin metabolism and excretion;broadmatch
genetic facial cleft;group of disorders;broadmatch
1-9 / 1 000 000;point prevalence;broadmatch
dominican republic;geography;broadmatch
french polynesia;geography;broadmatch
france;geography;broadmatch
finland;geography;broadmatch
faroe islands;geography;broadmatch
estonia;geography;broadmatch
eritrea;geography;broadmatch
el salvador;geography;broadmatch
egypt;geography;broadmatch
ecuador;geography;broadmatch
denmark;geography;broadmatch
germany;geography;broadmatch
czech republic;geography;broadmatch
cyprus;geography;broadmatch
cuba;geography;broadmatch
croatia;geography;broadmatch
costa rica;geography;broadmatch
colombia;geography;broadmatch
china;geography;broadmatch
chile;geography;broadmatch
canada;geography;broadmatch
georgia;geography;broadmatch
greece;geography;broadmatch
latvia;geography;broadmatch
iran, islamic republic of;geography;broadmatch
korea, republic of;geography;broadmatch
kenya;geography;broadmatch
jordan;geography;broadmatch
japan;geography;broadmatch
jamaica;geography;broadmatch
italy;geography;broadmatch
israel;geography;broadmatch
ireland;geography;broadmatch
iraq;geography;broadmatch
indonesia;geography;broadmatch
greenland;geography;broadmatch
india;geography;broadmatch
iceland;geography;broadmatch
hungary;geography;broadmatch
hong kong;geography;broadmatch
honduras;geography;broadmatch
haiti;geography;broadmatch
guyana;geography;broadmatch
guatemala;geography;broadmatch
guadeloupe;geography;broadmatch
bulgaria;geography;broadmatch
brunei darussalam;geography;broadmatch
brazil;geography;broadmatch
6-9 / 10 000;lifetime prevalence;broadmatch
unknown_epidemiological_range;annual incidence;broadmatch
unknown_epidemiological_range;point prevalence;broadmatch
>1 / 1000;birth prevalence;broadmatch
>1 / 1000;annual incidence;broadmatch
>1 / 1000;point prevalence;broadmatch
<1 / 1 000 000;lifetime prevalence;broadmatch
<1 / 1 000 000;birth prevalence;broadmatch
<1 / 1 000 000;annual incidence;broadmatch
<1 / 1 000 000;point prevalence;broadmatch
6-9 / 10 000;birth prevalence;broadmatch
bosnia and herzegovina;geography;broadmatch
6-9 / 10 000;annual incidence;broadmatch
6-9 / 10 000;point prevalence;broadmatch
1-9 / 100 000;lifetime prevalence;broadmatch
1-9 / 100 000;birth prevalence;broadmatch
1-9 / 100 000;annual incidence;broadmatch
1-9 / 100 000;point prevalence;broadmatch
1-9 / 1 000 000;lifetime prevalence;broadmatch
1-9 / 1 000 000;birth prevalence;broadmatch
1-9 / 1 000 000;annual incidence;broadmatch
unknown_epidemiological_range;birth prevalence;broadmatch
africa;geography;broadmatch
europe;geography;broadmatch
oceania;geography;broadmatch
bolivia;geography;broadmatch
belize;geography;broadmatch
belgium;geography;broadmatch
belarus;geography;broadmatch
bangladesh;geography;broadmatch
bahrain;geography;broadmatch
azerbaijan;geography;broadmatch
austria;geography;broadmatch
australia;geography;broadmatch
armenia;geography;broadmatch
argentina;geography;broadmatch
dyschromatosis symmetrica hereditaria;disease;broadmatch
algeria;geography;broadmatch
albania;geography;broadmatch
specific population;geography;broadmatch
worldwide;geography;broadmatch
south east asia;geography;broadmatch
latin america;geography;broadmatch
north america;geography;broadmatch
kuwait;geography;broadmatch
lebanon;geography;broadmatch
genetic facial cleft;genetic head and neck malformation;broadmatch
venezuela;geography;broadmatch
severe phosphoribosylpyrophosphate synthetase superactivity;clinical subtype;broadmatch
mild phosphoribosylpyrophosphate synthetase superactivity;clinical subtype;broadmatch
central retinal vein occlusion;particular clinical situation in a disease or syndrome;broadmatch
angelman syndrome due to imprinting defect in 15q11-q13;etiological subtype;broadmatch
angelman syndrome due to a point mutation;etiological subtype;broadmatch
williams-campbell syndrome;morphological anomaly;broadmatch
pontocerebellar hypoplasia type 10;malformation syndrome;broadmatch
zimbabwe;geography;broadmatch
viet nam;geography;broadmatch
uzbekistan;geography;broadmatch
insulin autoimmune syndrome;disease;broadmatch
uruguay;geography;broadmatch
united states;geography;broadmatch
united kingdom;geography;broadmatch
united arab emirates;geography;broadmatch
ukraine;geography;broadmatch
uganda;geography;broadmatch
turkey;geography;broadmatch
tunisia;geography;broadmatch
togo;geography;broadmatch
wolfram-like syndrome;disease;broadmatch
hereditary late-onset parkinson disease;disease;broadmatch
lesotho;geography;broadmatch
facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome;malformation syndrome;broadmatch
gyrate atrophy of choroid and retina;disease;broadmatch
dystonia-aphonia syndrome;disease;broadmatch
primary failure of tooth eruption;disease;broadmatch
epidermolysis bullosa simplex due to exophilin 5 deficiency;disease;broadmatch
epidermolysis bullosa simplex due to bp230 deficiency;disease;broadmatch
ahdc1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome;malformation syndrome;broadmatch
prkar1b-related neurodegenerative dementia with intermediate filaments;disease;broadmatch
autosomal recessive cerebellar ataxia due to stub1 deficiency;disease;broadmatch
13q12.3 microdeletion syndrome;malformation syndrome;broadmatch
dysbetalipoproteinemia;disease;broadmatch
infantile nephropathic cystinosis;clinical subtype;broadmatch
early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome;malformation syndrome;broadmatch
familial isolated trichomegaly;disease;broadmatch
generalized eruptive keratoacanthoma;disease;broadmatch
maternal riboflavin deficiency;disease;broadmatch
renal agenesis;morphological anomaly;broadmatch
pulmonary non-tuberculous mycobacterial infection;disease;broadmatch
proton-pump inhibitor-responsive esophageal eosinophilia;disease;broadmatch
ocular cystinosis;clinical subtype;broadmatch
juvenile nephropathic cystinosis;clinical subtype;broadmatch
thailand;geography;broadmatch
tanzania, united republic of;geography;broadmatch
taiwan, province of china;geography;broadmatch
morocco;geography;broadmatch
palestinian territory, occupied;geography;broadmatch
pakistan;geography;broadmatch
oman;geography;broadmatch
norway;geography;broadmatch
nigeria;geography;broadmatch
nicaragua;geography;broadmatch
new zealand;geography;broadmatch
netherlands;geography;broadmatch
nepal;geography;broadmatch
mongolia;geography;broadmatch
switzerland;geography;broadmatch
moldova, republic of;geography;broadmatch
mexico;geography;broadmatch
martinique;geography;broadmatch
malta;geography;broadmatch
malaysia;geography;broadmatch
macedonia, the former yugoslav republic of;geography;broadmatch
luxembourg;geography;broadmatch
lithuania;geography;broadmatch
libyan arab jamahiriya;geography;broadmatch
panama;geography;broadmatch
paraguay;geography;broadmatch
peru;geography;broadmatch
philippines;geography;broadmatch
sweden;geography;broadmatch
sudan;geography;broadmatch
sri lanka;geography;broadmatch
spain;geography;broadmatch
south africa;geography;broadmatch
slovenia;geography;broadmatch
slovakia;geography;broadmatch
singapore;geography;broadmatch
sierra leone;geography;broadmatch
serbia;geography;broadmatch
senegal;geography;broadmatch
saudi arabia;geography;broadmatch
russian federation;geography;broadmatch
romania;geography;broadmatch
reunion;geography;broadmatch
qatar;geography;broadmatch
puerto rico;geography;broadmatch
portugal;geography;broadmatch
poland;geography;broadmatch
episodic ataxia type 1;disease;broadmatch
gordon syndrome;malformation syndrome;broadmatch
acquired kinky hair syndrome;disease;broadmatch
american trypanosomiasis;disease;broadmatch
thymic epithelial neoplasm;thymic tumor;broadmatch
soft tissue sarcoma;rare soft tissue tumor;broadmatch
soft tissue sarcoma;group of disorders;broadmatch
tularemia;disease;broadmatch
tuberculosis;disease;broadmatch
neural tube defect;group of disorders;broadmatch
neural tube defect;genetic non-syndromic central nervous system malformation;broadmatch
neural tube defect;non-syndromic central nervous system malformation;broadmatch
isolated anterior cervical hypertrichosis;disease;broadmatch
african trypanosomiasis;disease;broadmatch
germ cell tumor;group of disorders;broadmatch
truncus arteriosus;morphological anomaly;broadmatch
humerus trochlea aplasia;malformation syndrome;broadmatch
trisomy 18;malformation syndrome;broadmatch
distal trisomy 17q;malformation syndrome;broadmatch
trisomy 13;malformation syndrome;broadmatch
trismus-pseudocamptodactyly syndrome;malformation syndrome;broadmatch
triploidy;malformation syndrome;broadmatch
trisomy x;malformation syndrome;broadmatch
fibrodysplasia ossificans progressiva;disease;broadmatch
thymic epithelial neoplasm;group of disorders;broadmatch
germ cell tumor;rare disorder potentially indicated for hematopoietic stem cell transplant;broadmatch
verloove vanhorick-brubakk syndrome;malformation syndrome;broadmatch
viral hemorrhagic fever;group of disorders;broadmatch
double outlet right ventricle;morphological anomaly;broadmatch
velo-facial-skeletal syndrome;malformation syndrome;broadmatch
naxos disease;disease;broadmatch
familial mediterranean fever;disease;broadmatch
van den bosch syndrome;malformation syndrome;broadmatch
hyperostosis corticalis generalisata;malformation syndrome;broadmatch
autosomal dominant tubulointerstitial kidney disease;disease;broadmatch
vacterl with hydrocephalus;malformation syndrome;broadmatch
double uterus-hemivagina-renal agenesis syndrome;malformation syndrome;broadmatch
viral hemorrhagic fever;rare viral disease;broadmatch
germ cell tumor;rare tumor;broadmatch
urban-rogers-meyer syndrome;malformation syndrome;broadmatch
upington disease;malformation syndrome;broadmatch
ulerythema ophryogenesis;disease;broadmatch
umbilical cord ulceration-intestinal atresia syndrome;malformation syndrome;broadmatch
ulbright-hodes syndrome;malformation syndrome;broadmatch
uhl anomaly;morphological anomaly;broadmatch
transient tyrosinemia of the newborn;disease;broadmatch
aorto-ventricular tunnel;morphological anomaly;broadmatch
hemorrhagic fever-renal syndrome;disease;broadmatch
trigonocephaly-short stature-developmental delay syndrome;malformation syndrome;broadmatch
trigonocephaly-bifid nose-acral anomalies syndrome;malformation syndrome;broadmatch
isolated trigonocephaly;morphological anomaly;broadmatch
farber disease;disease;broadmatch
pediatric hepatocellular carcinoma;disease;broadmatch
familial atrial fibrillation;disease;broadmatch
toriello-lacassie-droste syndrome;malformation syndrome;broadmatch
toriello-carey syndrome;malformation syndrome;broadmatch
primary fanconi renotubular syndrome;disease;broadmatch
trichothiodystrophy;disease;broadmatch
reticular dysgenesis;disease;broadmatch
hypoplastic tibiae-postaxial polydactyly syndrome;malformation syndrome;broadmatch
jessner lymphocytic infiltration of the skin;disease;broadmatch
tibial aplasia-ectrodactyly syndrome;malformation syndrome;broadmatch
trigonocephaly-broad thumbs syndrome;malformation syndrome;broadmatch
absent tibia-polydactyly-arachnoid cyst syndrome;malformation syndrome;broadmatch
kaposi sarcoma;disease;broadmatch
thyrocerebrorenal syndrome;malformation syndrome;broadmatch
thymic-renal-anal-lung dysplasia;malformation syndrome;broadmatch
heparin-induced thrombocytopenia;disease;broadmatch
familial thrombomodulin anomalies;disease;broadmatch
waldenstrã¶m macroglobulinemia;disease;broadmatch
hoyeraal-hreidarsson syndrome;disease;broadmatch
idiopathic hypersomnia;disease;broadmatch
bullous lichen planus;disease;broadmatch
torticollis-keloids-cryptorchidism-renal dysplasia syndrome;malformation syndrome;broadmatch
arterial tortuosity syndrome;malformation syndrome;broadmatch
toxocariasis;disease;broadmatch
trichomegaly-retina pigmentary degeneration-dwarfism syndrome;malformation syndrome;broadmatch
trichodysplasia-xeroderma syndrome;malformation syndrome;broadmatch
nodular non-suppurative panniculitis;disease;broadmatch
glutamate-cysteine ligase deficiency;disease;broadmatch
gamma-glutamyl transpeptidase deficiency;disease;broadmatch
5-oxoprolinase deficiency;disease;broadmatch
trichoodontoonychial dysplasia;malformation syndrome;broadmatch
kleine-levin syndrome;disease;broadmatch
trichodermodysplasia-dental alterations syndrome;malformation syndrome;broadmatch
tricho-dento-osseous syndrome;malformation syndrome;broadmatch
trichodental syndrome;malformation syndrome;broadmatch
tremor-nystagmus-duodenal ulcer syndrome;disease;broadmatch
congenital fibrinogen deficiency;disease;broadmatch
tracheobronchopathia osteochondroplastica;disease;broadmatch
meningococcal meningitis;disease;broadmatch
mounier-kã¼hn syndrome;clinical syndrome;broadmatch
tracheal agenesis;morphological anomaly;broadmatch
neuroectodermal melanolysosomal disease;malformation syndrome;broadmatch
weismann-netter syndrome;malformation syndrome;broadmatch
double outlet left ventricle;morphological anomaly;broadmatch
hyperimmunoglobulinemia d with periodic fever;disease;broadmatch
congenital intrinsic factor deficiency;disease;broadmatch
lysosomal acid phosphatase deficiency;disease;broadmatch
disorder of phospholipids, sphingolipids and fatty acids biosynthesis;group of disorders;broadmatch
disorder of phospholipids, sphingolipids and fatty acids biosynthesis;disorder of lipid metabolism;broadmatch
galactosemia;metabolic disease with cataract;broadmatch
galactosemia;nephropathy secondary to a storage or other metabolic disease;broadmatch
galactosemia;group of disorders;broadmatch
galactosemia;disorder of galactose metabolism;broadmatch
x-linked dominant chondrodysplasia punctata;disease;broadmatch
epidermal nevus syndrome;disease;broadmatch
congenital sucrase-isomaltase deficiency;disease;broadmatch
hemolytic anemia due to pyrimidine 5' nucleotidase deficiency;disease;broadmatch
disorder of phospholipids, sphingolipids and fatty acids biosynthesis with central nervous system predominant involvement;group of disorders;broadmatch
desmosterolosis;disease;broadmatch
galactosialidosis;disease;broadmatch
isolated brachycephaly;morphological anomaly;broadmatch
isolated plagiocephaly;morphological anomaly;broadmatch
isolated scaphocephaly;morphological anomaly;broadmatch
t-b+ severe combined immunodeficiency due to jak3 deficiency;disease;broadmatch
infantile neuroaxonal dystrophy;disease;broadmatch
fulminant viral hepatitis;disease;broadmatch
idiopathic disseminated cytomegalovirus infection;disease;broadmatch
disorder of phospholipids, sphingolipids and fatty acids biosynthesis with central nervous system predominant involvement;disorder of phospholipids, sphingolipids and fatty acids biosynthesis;broadmatch
disorder of phospholipids, sphingolipids and fatty acids biosynthesis with peripheral nerves predominant involvement;disorder of phospholipids, sphingolipids and fatty acids biosynthesis;broadmatch
microcephaly-brachydactyly-kyphoscoliosis syndrome;malformation syndrome;broadmatch
autism spectrum disorder due to auts2 deficiency;disease;broadmatch
phalangeal microgeodic syndrome;disease;broadmatch
16q24.1 microdeletion syndrome;disease;broadmatch
progressive myoclonic epilepsy with dystonia;disease;broadmatch
focal epilepsy-intellectual disability-cerebro-cerebellar malformation;disease;broadmatch
familial infantile myoclonic epilepsy;disease;broadmatch
bainbridge-ropers syndrome;disease;broadmatch
infantile hypertrophic cardiomyopathy due to mrpl44 deficiency;disease;broadmatch
oncogenic osteomalacia;disease;broadmatch
intellectual disability-obesity-brain malformations-facial dysmorphism syndrome;disease;broadmatch
ispd-related  limb-girdle muscular dystrophy r20;disease;broadmatch
disorder of phospholipids, sphingolipids and fatty acids biosynthesis with peripheral nerves predominant involvement;group of disorders;broadmatch
dna2-related mitochondrial dna deletion syndrome;disease;broadmatch
mitochondrial dna maintenance syndrome;group of disorders;broadmatch
mitochondrial dna maintenance syndrome;mitochondrial oxidative phosphorylation disorder due to nuclear dna anomalies;broadmatch
progressive external ophthalmoplegia-myopathy-emaciation syndrome;disease;broadmatch
spectrin-associated autosomal recessive cerebellar ataxia;disease;broadmatch
congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome;disease;broadmatch
megdel syndrome;disease;broadmatch
disorder of phospholipids, sphingolipids and fatty acids biosynthesis with skeletal muscle predominant involvement;group of disorders;broadmatch
disorder of phospholipids, sphingolipids and fatty acids biosynthesis with skeletal muscle predominant involvement;disorder of phospholipids, sphingolipids and fatty acids biosynthesis;broadmatch
propionic acidemia;disease;broadmatch
fucosidosis;disease;broadmatch
fructose-1,6-bisphosphatase deficiency;disease;broadmatch
infantile spasms syndrome;clinical syndrome;broadmatch
genetic primary hypomagnesemia;rare disorder potentially indicated for kidney transplant;broadmatch
genetic primary hypomagnesemia;group of disorders;broadmatch
genetic primary hypomagnesemia;disorder of magnesium transport;broadmatch
genetic primary hypomagnesemia;genetic renal tubular disease;broadmatch
congenital muscular dystrophy with integrin alpha-7 deficiency;disease;broadmatch
whipple disease;disease;broadmatch
dnajb6-related  limb-girdle muscular dystrophy d1;disease;broadmatch
fkrp-related  limb-girdle muscular dystrophy r9;disease;broadmatch
telethonin-related  limb-girdle muscular dystrophy r7;disease;broadmatch
dissecting cellulitis of the scalp;disease;broadmatch
chime syndrome;malformation syndrome;broadmatch
weill-marchesani syndrome;malformation syndrome;broadmatch
weaver-williams syndrome;malformation syndrome;broadmatch
weaver syndrome;malformation syndrome;broadmatch
waardenburg syndrome;disease;broadmatch
arbovirus fever;group of disorders;broadmatch
arbovirus fever;rare viral disease;broadmatch
von voss-cherstvoy syndrome;malformation syndrome;broadmatch
vogt-koyanagi-harada disease;disease;broadmatch
mmep syndrome;malformation syndrome;broadmatch
genetic primary hypomagnesemia;rare renal tubular disease;broadmatch
familial primary hypomagnesemia with normocalciuria and normocalcemia;disease;broadmatch
autosomal dominant primary hypomagnesemia with hypocalciuria;disease;broadmatch
autoimmune polyendocrinopathy type 1;disease;broadmatch
zimmermann-laband syndrome;malformation syndrome;broadmatch
yunis-varon syndrome;malformation syndrome;broadmatch
young syndrome;disease;broadmatch
frasier syndrome;disease;broadmatch
xk aprosencephaly syndrome;malformation syndrome;broadmatch
hereditary xanthinuria;disease;broadmatch
wt limb-blood syndrome;disease;broadmatch
worster-drought syndrome;malformation syndrome;broadmatch
woodhouse-sakati syndrome;disease;broadmatch
wolfram syndrome;disease;broadmatch
quinquaud folliculitis decalvans;disease;broadmatch
immunodeficiency by defective expression of mhc class i;disease;broadmatch
wilson-turner syndrome;malformation syndrome;broadmatch
glycogen storage disease due to lamp-2 deficiency;disease;broadmatch
wildervanck syndrome;malformation syndrome;broadmatch
wiedemann-rautenstrauch syndrome;malformation syndrome;broadmatch
intellectual disability-developmental delay-contractures syndrome;malformation syndrome;broadmatch
corneal dystrophy;rare disorder with corneal involvement as a major feature;broadmatch
corneal dystrophy;group of disorders;broadmatch
thrombocytopenia-absent radius syndrome;malformation syndrome;broadmatch
congenital amegakaryocytic thrombocytopenia;disease;broadmatch
brain dopamine-serotonin vesicular transport disease;disease;broadmatch
radioulnar synostosis-microcephaly-scoliosis syndrome;malformation syndrome;broadmatch
syringomyelia;medullar disease;broadmatch
congenital factor x deficiency;disease;broadmatch
disorder of plasmalogens biosynthesis;peroxisomal disease;broadmatch
disorder of plasmalogens biosynthesis;group of disorders;broadmatch
spondylocarpotarsal synostosis;malformation syndrome;broadmatch
synovial sarcoma;disease;broadmatch
radioulnar synostosis-developmental delay-hypotonia syndrome;malformation syndrome;broadmatch
congenital factor vii deficiency;disease;broadmatch
congenital radioulnar synostosis;morphological anomaly;broadmatch
familial lambdoid synostosis;morphological anomaly;broadmatch
multifocal atrial tachycardia;disease;broadmatch
humero-radio-ulnar synostosis;morphological anomaly;broadmatch
humero-radial synostosis;morphological anomaly;broadmatch
syngnathia-cleft palate syndrome;malformation syndrome;broadmatch
dobrow syndrome;malformation syndrome;broadmatch
autoimmune lymphoproliferative syndrome;disease;broadmatch
idiopathic hypereosinophilic syndrome;disease;broadmatch
congenital factor v deficiency;disease;broadmatch
syndactyly-polydactyly-ear lobe syndrome;malformation syndrome;broadmatch
cenani-lenz syndrome;malformation syndrome;broadmatch
syringomyelia;group of disorders;broadmatch
his bundle tachycardia;disease;broadmatch
pla2g6-associated neurodegeneration;neurodegeneration with brain iron accumulation;broadmatch
intellectual disability-craniofacial dysmorphism-cryptorchidism syndrome;malformation syndrome;broadmatch
pla2g6-associated neurodegeneration;disorder of phospholipids, sphingolipids and fatty acids biosynthesis with central nervous system predominant involvement;broadmatch
telecanthus-hypertelorism-strabismus-pes cavus syndrome;malformation syndrome;broadmatch
beta-propeller protein-associated neurodegeneration;disease;broadmatch
autosomal dominant charcot-marie-tooth disease type 2q;disease;broadmatch
spondylocostal dysostosis-hypospadias-intellectual disability syndrome;disease;broadmatch
severe early-onset obesity-insulin resistance syndrome due to sh2b1 deficiency;etiological subtype;broadmatch
congenital chronic diarrhea with protein-losing enteropathy;disease;broadmatch
x-linked central congenital hypothyroidism with late-onset testicular enlargement;disease;broadmatch
microcephalic primordial dwarfism due to znf335 deficiency;malformation syndrome;broadmatch
cerebral sinovenous thrombosis;disease;broadmatch
catecholaminergic polymorphic ventricular tachycardia;disease;broadmatch
autosomal dominant neovascular inflammatory vitreoretinopathy;disease;broadmatch
tel hashomer camptodactyly syndrome;malformation syndrome;broadmatch
developmental delay with autism spectrum disorder and gait instability;disease;broadmatch
tall stature-scoliosis-macrodactyly of the great toes syndrome;disease;broadmatch
congenital muscular dystrophy with intellectual disability and severe epilepsy;disease;broadmatch
autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis;disease;broadmatch
teebi-shaltout syndrome;malformation syndrome;broadmatch
congenital factor xi deficiency;disease;broadmatch
takayasu arteritis;disease;broadmatch
genetic 46,xy disorder of sex development of endocrine origin;group of disorders;broadmatch
genetic 46,xy disorder of sex development of endocrine origin;genetic 46,xy disorder of sex development;broadmatch
genetic 46,xy disorder of sex development;group of disorders;broadmatch
46,xy disorder of sex development of endocrine origin;46,xy disorder of sex development;broadmatch
classic congenital lipoid adrenal hyperplasia due to star deficency;clinical subtype;broadmatch
46,xy disorder of sex development due to a cholesterol synthesis defect;46,xy disorder of sex development due to a testosterone synthesis defect;broadmatch
46,xy disorder of sex development due to a cholesterol synthesis defect;group of disorders;broadmatch
filippi syndrome;malformation syndrome;broadmatch
leydig cell hypoplasia due to lhb deficiency;clinical subtype;broadmatch
46,xy disorder of sex development due to impaired androgen production;rare disorder potentially indicated for kidney transplant;broadmatch
46,xy disorder of sex development due to impaired androgen production;group of disorders;broadmatch
46,xy disorder of sex development due to impaired androgen production;genetic 46,xy disorder of sex development of endocrine origin;broadmatch
46,xy disorder of sex development due to impaired androgen production;46,xy disorder of sex development of endocrine origin;broadmatch
46,xy disorder of sex development of endocrine origin;group of disorders;broadmatch
genetic 46,xy disorder of sex development;genetic disorder of sex development;broadmatch
46,xy ovotesticular disorder of sex development;disease;broadmatch
cleft lip/palate-ectodermal dysplasia syndrome;malformation syndrome;broadmatch
testicular agenesis;morphological anomaly;broadmatch
46,xy disorder of gonadal development;46,xy disorder of sex development;broadmatch
46,xy disorder of gonadal development;group of disorders;broadmatch
46,xy disorder of gonadal development;genetic 46,xy disorder of sex development;broadmatch
syndrome with 46,xx disorder of sex development;group of disorders;broadmatch
syndrome with 46,xx disorder of sex development;genetic 46,xx disorder of sex development;broadmatch
syndrome with 46,xx disorder of sex development;46,xx disorder of sex development;broadmatch
non-classic congenital lipoid adrenal hyperplasia due to star deficency;clinical subtype;broadmatch
46,xy disorder of sex development induced by maternal exposure to endocrine disruptors;46,xy disorder of sex development of endocrine origin;broadmatch
46,xy disorder of sex development induced by maternal exposure to endocrine disruptors;group of disorders;broadmatch
46,xy disorder of sex development induced by maternal exposure to endocrine disruptors;rare disorder potentially indicated for kidney transplant;broadmatch
genetic 46,xx disorder of sex development;group of disorders;broadmatch
genetic 46,xx disorder of sex development;genetic disorder of sex development;broadmatch
genetic disorder of sex development;group of disorders;broadmatch
genetic disorder of sex development;rare genetic developmental defect during embryogenesis;broadmatch
genetic disorder of sex development;rare genetic endocrine disease;broadmatch
genetic disorder of sex development;rare genetic urogenital disease;broadmatch
genetic disorder of sex development of gynecological interest;group of disorders;broadmatch
genetic disorder of sex development of gynecological interest;rare genetic gynecological and obstetrical diseases;broadmatch
syndrome with disorder of sex development of gynecological interest;group of disorders;broadmatch
syndrome with disorder of sex development of gynecological interest;genetic disorder of sex development of gynecological interest;broadmatch
syndrome with disorder of sex development of gynecological interest;disorder of sex development of gynecological interest;broadmatch
46,xy disorder of sex development of gynecological interest;group of disorders;broadmatch
46,xy disorder of sex development of gynecological interest;genetic disorder of sex development of gynecological interest;broadmatch
46,xy disorder of sex development of gynecological interest;disorder of sex development of gynecological interest;broadmatch
disorder of sex development of gynecological interest;rare gynecologic or obstetric disease;broadmatch
disorder of sex development of gynecological interest;group of disorders;broadmatch
sex chromosome disorder of sex development;disorder of sex development;broadmatch
sex chromosome disorder of sex development;group of disorders;broadmatch
sex chromosome disorder of sex development;genetic disorder of sex development;broadmatch
pla2g6-associated neurodegeneration;group of disorders;broadmatch
fatty acid hydroxylase-associated neurodegeneration;disease;broadmatch
essential thrombocythemia;disease;broadmatch
congenital factor xiii deficiency;disease;broadmatch
immunodeficiency due to ficolin3 deficiency;disease;broadmatch
immunodeficiency due to masp-2 deficiency;disease;broadmatch
constitutional neutropenia with extra-hematopoietic manifestations;group of disorders;broadmatch
constitutional neutropenia with extra-hematopoietic manifestations;constitutional neutropenia;broadmatch
autosomal recessive severe congenital neutropenia due to g6pc3 deficiency;disease;broadmatch
granulomatous slack skin;disease;broadmatch
autosomal agammaglobulinemia;clinical subtype;broadmatch
lethal multiple pterygium syndrome;malformation syndrome;broadmatch
tetrasomy 9p;malformation syndrome;broadmatch
tetrasomy 5p;malformation syndrome;broadmatch
other immunodeficiency syndromes due to defects in innate immunity;group of disorders;broadmatch
tetrasomy 18p;malformation syndrome;broadmatch
dravet syndrome;disease;broadmatch
metaphyseal chondrodysplasia, jansen type;disease;broadmatch
inverted duplicated chromosome 15 syndrome;malformation syndrome;broadmatch
tetraploidy;malformation syndrome;broadmatch
fallot complex-intellectual disability-growth delay syndrome;malformation syndrome;broadmatch
tetralogy of fallot;malformation syndrome;broadmatch
genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability;group of disorders;broadmatch
genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability;genetic multiple congenital anomalies/dysmorphic syndrome;broadmatch
other immunodeficiency syndromes due to defects in innate immunity;primary immunodeficiency due to a defect in innate immunity;broadmatch
thalidomide embryopathy;malformation syndrome;broadmatch
adult-onset multiple mitochondrial dna deletion syndrome due to dguok deficiency;disease;broadmatch
immunodeficiency with severe reduction in serum igg and iga with normal/elevated igm and normal number of b-cells;immunodeficiency predominantly affecting antibody production;broadmatch
thoracolaryngopelvic dysplasia;malformation syndrome;broadmatch
thomas syndrome;malformation syndrome;broadmatch
thiemann disease, familial form;disease;broadmatch
immunodeficiency syndrome with hypopigmentation;group of disorders;broadmatch
immunodeficiency syndrome with hypopigmentation;primary hemophagocytic lymphohistiocytosis;broadmatch
other immunodeficiency syndrome with predominantly antibody defects;group of disorders;broadmatch
other immunodeficiency syndrome with predominantly antibody defects;immunodeficiency predominantly affecting antibody production;broadmatch
immunodeficiency with severe reduction in serum igg and iga with normal/elevated igm and normal number of b-cells;rare disorder potentially indicated for hematopoietic stem cell transplant;broadmatch
immunodeficiency with severe reduction in serum igg and iga with normal/elevated igm and normal number of b-cells;group of disorders;broadmatch
selective igm deficiency;disease;broadmatch
severe combined immunodeficiency due to complete rag1/2 deficiency;disease;broadmatch
immunodeficiency with isotype or light chain deficiencies with normal number of b-cells;group of disorders;broadmatch
