head;tail;relation
exudative vitreoretinopathy 7;exudative vitreoretinopathy;broadmatch
ichthyosis, congenital, autosomal recessive 14;ichthyosis, congenital, autosomal recessive;broadmatch
perrault syndrome 6;perrault syndrome;broadmatch
meier-gorlin syndrome 8;meier-gorlin syndrome;broadmatch
meckel syndrome 13;meckel syndrome;broadmatch
mental retardation, autosomal dominant 45;intellectual developmental disorder, autosomal dominant;broadmatch
meckel syndrome 13;joubert syndrome;broadmatch
spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy;spastic ataxia;broadmatch
gaze palsy, familial horizontal, with progressive scoliosis 2, with impaired intellectual development;gaze palsy, familial horizontal, with progressive scoliosis;broadmatch
pituitary adenoma 5, multiple types;pituitary adenoma;broadmatch
erythrokeratodermia variabilis et progressiva 4;erythrokeratodermia variabilis et progressiva;broadmatch
erythrokeratodermia variabilis et progressiva 3;erythrokeratodermia variabilis et progressiva;broadmatch
erythrokeratodermia variabilis et progressiva 2;erythrokeratodermia variabilis et progressiva;broadmatch
microcephaly 18, primary, autosomal dominant;microcephaly, primary;broadmatch
immunodeficiency 52;immunodeficiency (select examples);broadmatch
noonan syndrome-like disorder with loose anagen hair 2;noonan syndrome-like disorder with loose anagen hair;broadmatch
noonan syndrome-like disorder with loose anagen hair 2;noonan syndrome;broadmatch
specific granule deficiency 2;specific granule deficiency;broadmatch
arthrogryposis multiplex congenita 1, neurogenic, with myelin defect;arthrogryposis multiplex congenita;broadmatch
townes-brocks syndrome 2;townes-brocks syndrome;broadmatch
developmental and epileptic encephalopathy 55;developmental and epileptic encephalopathy;broadmatch
mental retardation, autosomal dominant 46;intellectual developmental disorder, autosomal dominant;broadmatch
bleeding disorder, platelet-type, 21;bleeding disorder, platelet-type;broadmatch
vertebral, cardiac, renal, and limb defects syndrome 1;vertebral, cardiac, renal, and limb defects syndrome;broadmatch
spermatogenic failure 23;spermatogenic failure;broadmatch
spermatogenic failure 22;spermatogenic failure;broadmatch
3-methylglutaconic aciduria,  iia 9;3-methylglutaconic aciduria;broadmatch
pontocerebellar hypoplasia,  iia 11;pontocerebellar hypoplasia;broadmatch
spinocerebellar ataxia 44;spinocerebellar ataxia;broadmatch
ovarian dysgenesis 5;ovarian dysgenesis;broadmatch
pituitary adenoma 3, multiple types;pituitary adenoma;broadmatch
blepharocheilodontic syndrome 2;blepharocheilodontic syndrome;broadmatch
fraser syndrome 3;fraser syndrome;broadmatch
fraser syndrome 2;fraser syndrome;broadmatch
developmental and epileptic encephalopathy 56;developmental and epileptic encephalopathy;broadmatch
combined oxidative phosphorylation deficiency 32;combined oxidative phosphorylation deficiency;broadmatch
deafness, autosomal dominant 73;deafness, autosomal dominant;broadmatch
vertebral, cardiac, renal, and limb defects syndrome 2;vertebral, cardiac, renal, and limb defects syndrome;broadmatch
deafness, autosomal recessive 108;deafness, autosomal recessive;broadmatch
deafness, autosomal dominant 71;deafness, autosomal dominant;broadmatch
spermatogenic failure 21;spermatogenic failure;broadmatch
polydactyly, postaxial,  iia a7;polydactyly, postaxial;broadmatch
deafness, autosomal recessive 107;deafness, autosomal recessive;broadmatch
immunodeficiency 11b with atopic dermatitis;immunodeficiency (select examples);broadmatch
deafness, autosomal recessive 106;deafness, autosomal recessive;broadmatch
mental retardation, autosomal dominant 47;intellectual developmental disorder, autosomal dominant;broadmatch
spinocerebellar ataxia, autosomal recessive 26;spinocerebellar ataxia, autosomal recessive;broadmatch
fibromatosis, gingival, 5;gingival fibromatosis;broadmatch
joubert syndrome 30;joubert syndrome;broadmatch
multiple mitochondrial dysfunctions syndrome 5;multiple mitochondrial dysfunctions syndrome;broadmatch
polycystic kidney disease 5;polycystic kidney disease;broadmatch
nephrotic syndrome,  iia 15;nephrotic syndrome;broadmatch
amelogenesis imperfecta,  iia 3b;amelogenesis imperfecta;broadmatch
deafness, autosomal dominant 72;deafness, autosomal dominant;broadmatch
retinitis pigmentosa 79;retinitis pigmentosa;broadmatch
premature ovarian failure 13;premature ovarian failure;broadmatch
spermatogenic failure 31;spermatogenic failure;broadmatch
myasthenic syndrome, congenital, 21, presynaptic;myasthenic syndrome, congenital;broadmatch
dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities;dystonia;broadmatch
developmental and epileptic encephalopathy 49;developmental and epileptic encephalopathy;broadmatch
atrial fibrillation, familial, 18;atrial fibrillation, familial;broadmatch
developmental and epileptic encephalopathy 48;developmental and epileptic encephalopathy;broadmatch
tooth agenesis, selective, 9;tooth agenesis, selective;broadmatch
nephronophthisis 20;nephronophthisis;broadmatch
mental retardation, autosomal recessive 58;intellectual developmental disorder, autosomal recessive;broadmatch
myopathy, myofibrillar, 8;myopathy, myofibrillar;broadmatch
lissencephaly 8;lissencephaly;broadmatch
seckel syndrome 10;seckel syndrome;broadmatch
3-methylglutaconic aciduria,  iia 8;3-methylglutaconic aciduria;broadmatch
fanconi anemia, complementation group u;fanconi anemia;broadmatch
fanconi anemia, complementation group r;fanconi anemia;broadmatch
fanconi anemia, complementation group 5;fanconi anemia;broadmatch
myopia 25, autosomal dominant;myopia;broadmatch
epidermolysis bullosa simplex 6, generalized, with scarring and hair loss;epidermolysis bullosa simplex;broadmatch
immunodeficiency 49;immunodeficiency (select examples);broadmatch
cone-rod dystrophy and hearing loss 1;cone-rod dystrophy and hearing loss;broadmatch
preimplantation embryonic lethality 2;preimplantation embryonic lethality;broadmatch
muscular dystrophy, limb-girdle, autosomal recessive 21;muscular dystrophy, limb-girdle, autosomal recessive;broadmatch
combined oxidative phosphorylation deficiency 31;combined oxidative phosphorylation deficiency;broadmatch
spastic paraplegia 78, autosomal recessive;spastic paraplegia;broadmatch
amelogenesis imperfecta, hypomaturation type, iia6;amelogenesis imperfecta;broadmatch
spermatogenic failure 17;spermatogenic failure;broadmatch
heterotaxy, visceral, 8, autosomal;heterotaxy, visceral;broadmatch
periventricular nodular heterotopia 7;periventricular nodular heterotopia;broadmatch
lethal congenital contracture syndrome 11;lethal congenital contracture syndrome;broadmatch
intellectual developmental disorder, autosomal recessive 57;intellectual developmental disorder, autosomal recessive;broadmatch
spermatogenic failure 16;spermatogenic failure;broadmatch
encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 1;encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy;broadmatch
dystonia 28, childhood-onset;dystonia;broadmatch
amelogenesis imperfecta,  iia 1j;amelogenesis imperfecta;broadmatch
craniosynostosis 7;craniosynostosis;broadmatch
avascular necrosis of femoral head, primary, 2;avascular necrosis of femoral head, primary;broadmatch
retinitis pigmentosa 78;retinitis pigmentosa;broadmatch
mental retardation, autosomal recessive 60;intellectual developmental disorder, autosomal recessive;broadmatch
diamond-blackfan anemia 17;diamond-blackfan anemia;broadmatch
diamond-blackfan anemia 16;diamond-blackfan anemia;broadmatch
bardet-biedl syndrome 21;bardet-biedl syndrome;broadmatch
short-rib thoracic dysplasia 17 with or without polydactyly;short-rib thoracic dysplasia;broadmatch
cutis laxa, autosomal recessive,  iia 2d;cutis laxa;broadmatch
cutis laxa, autosomal recessive,  iia 2c;cutis laxa;broadmatch
pseudo-torch syndrome 2;pseudo-torch syndrome;broadmatch
anauxetic dysplasia 2;anauxetic dysplasia;broadmatch
congenital disorder of glycosylation,  iia iiq;congenital disorders of glycosylation, type ii;broadmatch
ectodermal dysplasia 13, hair/tooth  iia;ectodermal dysplasia (select examples);broadmatch
developmental and epileptic encephalopathy 54;developmental and epileptic encephalopathy;broadmatch
developmental and epileptic encephalopathy 53;developmental and epileptic encephalopathy;broadmatch
peroxisome biogenesis disorder 10b;peroxisome biogenesis disorder;broadmatch
lymphatic malformation 7;lymphatic malformation;broadmatch
developmental and epileptic encephalopathy 52;developmental and epileptic encephalopathy;broadmatch
aortic aneurysm, familial thoracic 11, susceptibility to;aortic aneurysm, familial thoracic;broadmatch
hyperparathyroidism 4;hyperparathyroidism;broadmatch
cerebroretinal microangiopathy with calcifications and cysts 2;cerebroretinal microangiopathy with calcfications and cysts;broadmatch
developmental and epileptic encephalopathy 51;developmental and epileptic encephalopathy;broadmatch
ectodermal dysplasia 12, hypohidrotic/hair/tooth/nail  iia;ectodermal dysplasia (select examples);broadmatch
nemaline myopathy 11, autosomal recessive;nemaline myopathy;broadmatch
mental retardation, autosomal recessive 59;intellectual developmental disorder, autosomal recessive;broadmatch
ichthyosis, congenital, autosomal recessive 12;ichthyosis, congenital, autosomal recessive;broadmatch
anterior segment dysgenesis 8;anterior segment dysgenesis;broadmatch
anterior segment dysgenesis 6;anterior segment dysgenesis;broadmatch
bile acid synthesis defect, congenital, 6;bile acid synthesis defect, congenital;broadmatch
retinitis pigmentosa 77;retinitis pigmentosa;broadmatch
optic atrophy 11;optic atrophy;broadmatch
developmental and epileptic encephalopathy 91;developmental and epileptic encephalopathy;broadmatch
oocyte maturation defect 3;oocyte maturation defect;broadmatch
combined oxidative phosphorylation deficiency 33;combined oxidative phosphorylation deficiency;broadmatch
developmental and epileptic encephalopathy 63;developmental and epileptic encephalopathy;broadmatch
hyperekplexia 4;hyperekplexia;broadmatch
intellectual developmental disorder, autosomal dominant 61;intellectual developmental disorder, autosomal dominant;broadmatch
developmental and epileptic encephalopathy 65;developmental and epileptic encephalopathy;broadmatch
leukodystrophy, hypomyelinating, 17;leukodystrophy, hypomyelinating;broadmatch
congenital disorder of glycosylation with defective fucosylation 1;congenital disorder of glycosylation with defective fucosylation;broadmatch
developmental and epileptic encephalopathy 64;developmental and epileptic encephalopathy;broadmatch
deafness, autosomal recessive 57;deafness, autosomal recessive;broadmatch
ehlers-danlos syndrome, classic-like, 2;ehlers-danlos syndrome;broadmatch
oocyte maturation defect 5;oocyte maturation defect;broadmatch
microcephaly 23, primary, autosomal recessive;microcephaly, primary;broadmatch
microcephaly 22, primary, autosomal recessive;microcephaly, primary;broadmatch
microcephaly 21, primary, autosomal recessive;microcephaly, primary;broadmatch
erythrocytosis, familial, 7;erythrocytosis, familial;broadmatch
erythrocytosis, familial, 6;erythrocytosis, familial;broadmatch
hydrocephalus, congenital, 3, with brain anomalies;hydrocephalus, congenital;broadmatch
deafness, autosomal recessive 109;deafness, autosomal recessive;broadmatch
spermatogenic failure 27;spermatogenic failure;broadmatch
leukodystrophy, hypomyelinating, 16;leukodystrophy, hypomyelinating;broadmatch
spermatogenic failure 26;spermatogenic failure;broadmatch
spermatogenic failure 25;spermatogenic failure;broadmatch
spermatogenic failure 24;spermatogenic failure;broadmatch
multiple mitochondrial dysfunctions syndrome 6;multiple mitochondrial dysfunctions syndrome;broadmatch
osteogenesis imperfecta,  iia 18;osteogenesis imperfecta;broadmatch
leukodystrophy, hypomyelinating, 15;leukodystrophy, hypomyelinating;broadmatch
combined oxidative phosphorylation deficiency 36;combined oxidative phosphorylation deficiency;broadmatch
shwachman-diamond syndrome 2;schwachman-diamond syndrome;broadmatch
developmental and epileptic encephalopathy 62;developmental and epileptic encephalopathy;broadmatch
epilepsy, familial focal, with variable foci 4;epilepsy, familial focal, with variable foci;broadmatch
developmental and epileptic encephalopathy 61;developmental and epileptic encephalopathy;broadmatch
spinocerebellar ataxia 47;spinocerebellar ataxia;broadmatch
developmental and epileptic encephalopathy 93;developmental and epileptic encephalopathy;broadmatch
premature ovarian failure 14;premature ovarian failure;broadmatch
immunodeficiency 71 with inflammatory disease and congenital thrombocytopenia;immunodeficiency (select examples);broadmatch
ovarian dysgenesis 6;ovarian dysgenesis;broadmatch
mental retardation, autosomal recessive 65;intellectual developmental disorder, autosomal recessive;broadmatch
immunodeficiency 57 with autoinflammation;immunodeficiency (select examples);broadmatch
osteopetrosis, autosomal dominant 3;osteopetrosis, autosomal dominant;broadmatch
mental retardation, autosomal dominant 58;intellectual developmental disorder, autosomal dominant;broadmatch
mental retardation, autosomal recessive 64;intellectual developmental disorder, autosomal recessive;broadmatch
progressive external ophthalmoplegia with mitochondrial dna deletions, autosomal recessive 5;progressive external ophthalmoplegia with mtdna deletions;broadmatch
microcephaly, growth restriction, and increased sister chromatid exchange 2;microcephaly, growth restriction and increased sister chromatid exchange;broadmatch
premature ovarian failure 15;premature ovarian failure;broadmatch
mental retardation, autosomal recessive 63;intellectual developmental disorder, autosomal recessive;broadmatch
deafness, autosomal recessive 110;deafness, autosomal recessive;broadmatch
spinocerebellar ataxia 48;spinocerebellar ataxia;broadmatch
spermatogenic failure 29;spermatogenic failure;broadmatch
spermatogenic failure 28;spermatogenic failure;broadmatch
peeling skin syndrome 6;peeling skin syndrome;broadmatch
inflammatory bowel disease 29;inflammatory bowel disease;broadmatch
protoporphyria, erythropoietic, 2;protoporphyria, erythropoietic;broadmatch
epilepsy, familial adult myoclonic, 7;epilepsy, familial adult myoclonic;broadmatch
epilepsy, familial adult myoclonic, 6;epilepsy, familial adult myoclonic;broadmatch
developmental and epileptic encephalopathy 66;developmental and epileptic encephalopathy;broadmatch
pontocerebellar hypoplasia,  iia 1d;pontocerebellar hypoplasia;broadmatch
ciliary dyskinesia, primary, 38;primary ciliary dyskinesia;broadmatch
polycystic kidney disease 6 with or without polycystic liver disease;polycystic kidney disease;broadmatch
cardiomyopathy, familial hypertrophic 27;cardiomyopathy, familial hypertrophic;broadmatch
mental retardation, autosomal dominant 57;intellectual developmental disorder, autosomal dominant;broadmatch
parkinsonism-dystonia, infantile, 2;parkinsonism-dystonia, infantile;broadmatch
proteasome-associated autoinflammatory syndrome 2;proteosome-associated autoinflammatory syndrome;broadmatch
charcot-marie-tooth disease, axonal,  iia 2dd;charcot-marie-tooth disease;broadmatch
corneal dystrophy, posterior polymorphous, 4;corneal dystrophy, posterior polymorphous;broadmatch
coffin-siris syndrome 7;intellectual developmental disorder, autosomal dominant;broadmatch
coffin-siris syndrome 7;coffin-siris syndrome;broadmatch
developmental and epileptic encephalopathy 60;developmental and epileptic encephalopathy;broadmatch
keratoconus 9;keratoconus;broadmatch
orofaciodigital syndrome 18;orofaciodigital syndrome;broadmatch
developmental and epileptic encephalopathy 57;developmental and epileptic encephalopathy;broadmatch
coffin-siris syndrome 6;intellectual developmental disorder, autosomal dominant;broadmatch
coffin-siris syndrome 6;coffin-siris syndrome;broadmatch
renal hypodysplasia/aplasia 3;renal hypodysplasia/aplasia;broadmatch
microcephaly 19, primary, autosomal recessive;microcephaly, primary;broadmatch
mental retardation, autosomal dominant 54;intellectual developmental disorder, autosomal dominant;broadmatch
mental retardation, autosomal dominant 53;intellectual developmental disorder, autosomal dominant;broadmatch
mental retardation, autosomal dominant 52;intellectual developmental disorder, autosomal dominant;broadmatch
mental retardation, autosomal dominant 51;intellectual developmental disorder, autosomal dominant;broadmatch
intellectual developmental disorder, autosomal dominant 50, with behavioral abnormalities;intellectual developmental disorder, autosomal dominant;broadmatch
fanconi anemia, complementation group w;fanconi anemia;broadmatch
nephrotic syndrome,  iia 16;nephrotic syndrome;broadmatch
retinitis pigmentosa 80;retinitis pigmentosa;broadmatch
mental retardation, autosomal recessive 61;intellectual developmental disorder, autosomal recessive;broadmatch
deafness, autosomal dominant 34, with or without inflammation;deafness, autosomal dominant;broadmatch
spinocerebellar ataxia 46;spinocerebellar ataxia;broadmatch
orofaciodigital syndrome 17;orofaciodigital syndrome;broadmatch
spinocerebellar ataxia 45;spinocerebellar ataxia;broadmatch
kleefstra syndrome 2;kleefstra syndrome;broadmatch
joubert syndrome 33;joubert syndrome;broadmatch
immunodeficiency, common variable, 14;immunodeficiency, common variable;broadmatch
joubert syndrome 31;joubert syndrome;broadmatch
myopathy, centronuclear, 6, with fiber-type disproportion;myopathy, centronuclear;broadmatch
joubert syndrome 32;joubert syndrome;broadmatch
erythrokeratodermia variabilis et progressiva 5;erythrokeratodermia variabilis et progressiva;broadmatch
mental retardation, autosomal dominant 48;intellectual developmental disorder, autosomal dominant;broadmatch
oocyte maturation defect 4;oocyte maturation defect;broadmatch
galloway-mowat syndrome 5;galloway-mowat syndrome;broadmatch
galloway-mowat syndrome 4;galloway-mowat syndrome;broadmatch
galloway-mowat syndrome 3;galloway-mowat syndrome;broadmatch
epiphyseal dysplasia, multiple, 7;epiphyseal dysplasia, multiple;broadmatch
geleophysic dysplasia 3;geleophysic dysplasia;broadmatch
glycosylphosphatidylinositol biosynthesis defect 16;intellectual developmental disorder, autosomal recessive;broadmatch
ehlers-danlos syndrome, arthrochalasia type, 2;ehlers-danlos syndrome;broadmatch
glucocorticoid deficiency 5;glucocorticoid deficiency;broadmatch
short-rib thoracic dysplasia 20 with polydactyly;short-rib thoracic dysplasia;broadmatch
epilepsy, juvenile myoclonic, susceptibility to, 10;epilepsy, myoclonic juvenile;broadmatch
amyotrophic lateral sclerosis, susceptibility to, 25;amyotrophic lateral sclerosis;broadmatch
amyloidosis, primary localized cutaneous, 3;amyloidosis, primary localized cutaneous;broadmatch
neurodegeneration with brain iron accumulation 8;neurodegeneration with brain iron accumulation;broadmatch
neurodegeneration with brain iron accumulation 7;neurodegeneration with brain iron accumulation;broadmatch
microcephaly 20, primary, autosomal recessive;microcephaly, primary;broadmatch
erythrocytosis, familial, 5;erythrocytosis, familial;broadmatch
developmental and epileptic encephalopathy 59;developmental and epileptic encephalopathy;broadmatch
encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 8;encephalopathy/encephalitis, acute, infection-induced;broadmatch
leukodystrophy, hypomyelinating, 14;leukodystrophy, hypomyelinating;broadmatch
multiple synostoses syndrome 4;multiple synostoses syndrome;broadmatch
short-rib thoracic dysplasia 19 with or without polydactyly;short-rib thoracic dysplasia;broadmatch
amyotrophic lateral sclerosis, susceptibility to, 24;amyotrophic lateral sclerosis;broadmatch
fanconi anemia, complementation group s;fanconi anemia;broadmatch
charcot-marie-tooth disease, dominant intermediate g;charcot-marie-tooth disease;broadmatch
short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 1;short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies;broadmatch
polycystic liver disease 4 with or without kidney cysts;polycystic liver disease;broadmatch
polycystic liver disease 3 with or without kidney cysts;polycystic liver disease;broadmatch
combined oxidative phosphorylation deficiency 35;combined oxidative phosphorylation deficiency;broadmatch
combined oxidative phosphorylation deficiency 34;combined oxidative phosphorylation deficiency;broadmatch
retinitis pigmentosa 81;retinitis pigmentosa;broadmatch
short-rib thoracic dysplasia 18 with polydactyly;short-rib thoracic dysplasia;broadmatch
intellectual developmental disorder, autosomal dominant 56;intellectual developmental disorder, autosomal dominant;broadmatch
amyotrophic lateral sclerosis 23;amyotrophic lateral sclerosis;broadmatch
intellectual developmental disorder, autosomal dominant 55, with seizures;intellectual developmental disorder, autosomal dominant;broadmatch
developmental and epileptic encephalopathy 58;developmental and epileptic encephalopathy;broadmatch
developmental and epileptic encephalopathy 92;developmental and epileptic encephalopathy;broadmatch
immunodeficiency 55;immunodeficiency (select examples);broadmatch
mitochondrial dna depletion syndrome 12a (cardiomyopathic type), autosomal dominant;mitochondrial dna depletion syndrome;broadmatch
ehlers-danlos syndrome, periodontal type, 2;ehlers-danlos syndrome;broadmatch
intellectual developmental disorder, autosomal recessive 74;intellectual developmental disorder, autosomal recessive;broadmatch
klippel-feil syndrome 4, autosomal recessive, with nemaline myopathy and facial dysmorphism;klippel-feil syndrome;broadmatch
heimler syndrome 2;peroxisome biogenesis disorder;broadmatch
cutis laxa, autosomal dominant 3;cutis laxa;broadmatch
craniosynostosis 6;craniosynostosis;broadmatch
adams-oliver syndrome 6;adams-oliver syndrome;broadmatch
spastic paraplegia 9b, autosomal recessive;spastic paraplegia;broadmatch
mental retardation, autosomal dominant 40;intellectual developmental disorder, autosomal dominant;broadmatch
immunodeficiency, common variable, 12, with autoimmunity;immunodeficiency, common variable;broadmatch
cerebrooculofacioskeletal syndrome 3;cerebrooculofacioskeletal syndrome;broadmatch
glioma susceptibility 9;glioma;broadmatch
spondylocostal dysostosis 6, autosomal recessive;spondylocostal dysostosis;broadmatch
noonan syndrome 10;noonan syndrome;broadmatch
retinitis pigmentosa 74;retinitis pigmentosa;broadmatch
noonan syndrome 9;noonan syndrome;broadmatch
dyskeratosis congenita, autosomal dominant 6;dyskeratosis congenita;broadmatch
short-rib thoracic dysplasia 14 with polydactyly;short-rib thoracic dysplasia;broadmatch
charcot-marie-tooth disease, axonal,  iia 2w;charcot-marie-tooth disease;broadmatch
retinitis pigmentosa 73;retinitis pigmentosa;broadmatch
epilepsy, progressive myoclonic, 9;epilepsy, progressive myoclonic;broadmatch
combined oxidative phosphorylation deficiency 26;combined oxidative phosphorylation deficiency;broadmatch
muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies),  iia a, 9;muscular dystrophy-dystroglycanopathy, type a;broadmatch
thyroid cancer, nonmedullary, 5;thyroid cancer, nonmedullary;broadmatch
thyroid cancer, nonmedullary, 4;thyroid cancer, nonmedullary;broadmatch
encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 7;encephalopathy/encephalitis, acute, infection-induced;broadmatch
intellectual developmental disorder, autosomal dominant 39;intellectual developmental disorder, autosomal dominant;broadmatch
emery-dreifuss muscular dystrophy 3, autosomal recessive;emery-dreifuss muscular dystrophy;broadmatch
deafness, autosomal recessive 104;deafness, autosomal recessive;broadmatch
cataract 44;cataract;broadmatch
osteogenesis imperfecta,  iia 17;osteogenesis imperfecta;broadmatch
lethal congenital contracture syndrome 9;lethal congenital contracture syndrome;broadmatch
cone-rod dystrophy 21;cone-rod dystrophy/cone dystrophy;broadmatch
immunodeficiency 42;immunodeficiency (select examples);broadmatch
senior-loken syndrome 9;senior-loken syndrome;broadmatch
radioulnar synostosis with amegakaryocytic thrombocytopenia 2;radioulnar synostosis with amegakaryocytic thrombocytopenia;broadmatch
charcot-marie-tooth disease, axonal,  iia 2z;charcot-marie-tooth disease;broadmatch
skin creases, congenital symmetric circumferential, 2;skin creases, congenital symmetric circumferential;broadmatch
coenzyme q10 deficiency, primary, 8;coenzyme q10 deficiency, primary;broadmatch
optic atrophy 10 with or without ataxia, mental retardation, and seizures;optic atrophy;broadmatch
nephrotic syndrome,  iia 11;nephrotic syndrome;broadmatch
ciliary dyskinesia, primary, 33;primary ciliary dyskinesia;broadmatch
tooth agenesis, selective, 7;tooth agenesis, selective;broadmatch
congenital disorder of glycosylation,  iia iin;congenital disorders of glycosylation, type ii;broadmatch
myasthenic syndrome, congenital, 19;myasthenic syndrome, congenital;broadmatch
spinocerebellar ataxia, autosomal recessive 21;spinocerebellar ataxia, autosomal recessive;broadmatch
rhizomelic chondrodysplasia punctata,  iia 5;rhizomelic chondrodysplasia punctata;broadmatch
parkinson disease 22, autosomal dominant;parkinson disease;broadmatch
deafness, autosomal dominant 68;deafness, autosomal dominant;broadmatch
deafness, autosomal recessive 97;deafness, autosomal recessive;broadmatch
deafness, autosomal dominant 69;deafness, autosomal dominant;broadmatch
charcot-marie-tooth disease, axonal,  iia 2y;charcot-marie-tooth disease;broadmatch
porokeratosis 9, multiple types;porokeratosis;broadmatch
epilepsy, idiopathic generalized, susceptibility to, 14;epilepsy, idiopathic generalized;broadmatch
charcot-marie-tooth disease,  iia 4k;charcot-marie-tooth disease;broadmatch
leukodystrophy, hypomyelinating, 12;leukodystrophy, hypomyelinating;broadmatch
microcephaly 16, primary, autosomal recessive;microcephaly, primary;broadmatch
spastic paraplegia 75, autosomal recessive;spastic paraplegia;broadmatch
combined oxidative phosphorylation deficiency 27;combined oxidative phosphorylation deficiency;broadmatch
immunodeficiency 45;immunodeficiency (select examples);broadmatch
charcot-marie-tooth disease, axonal,  iia 2x;charcot-marie-tooth disease;broadmatch
joubert syndrome 24;joubert syndrome;broadmatch
optic atrophy 8;optic atrophy;broadmatch
developmental and epileptic encephalopathy 35;developmental and epileptic encephalopathy;broadmatch
developmental and epileptic encephalopathy 34;developmental and epileptic encephalopathy;broadmatch
epilepsy, progressive myoclonic, 10;epilepsy, progressive myoclonic;broadmatch
immunodeficiency 44;immunodeficiency (select examples);broadmatch
mitochondrial complex 4 deficiency, nuclear  iia 13;mitochondrial complex iv deficiency, nuclear-type;broadmatch
mitochondrial complex 4 deficiency, nuclear  iia 9;mitochondrial complex iv deficiency, nuclear-type;broadmatch
leukodystrophy, hypomyelinating, 11;leukodystrophy, hypomyelinating;broadmatch
developmental and epileptic encephalopathy 32;developmental and epileptic encephalopathy;broadmatch
dystonia 27;dystonia;broadmatch
spinocerebellar ataxia 41;spinocerebellar ataxia;broadmatch
developmental and epileptic encephalopathy 33;developmental and epileptic encephalopathy;broadmatch
microcephaly 14, primary, autosomal recessive;microcephaly, primary;broadmatch
brugada syndrome 9;brugada syndrome;broadmatch
dystonia 26, myoclonic;dystonia;broadmatch
trichothiodystrophy 3, photosensitive;trichothiodystrophy;broadmatch
retinitis pigmentosa 71;retinitis pigmentosa;broadmatch
mental retardation, autosomal dominant 38;intellectual developmental disorder, autosomal dominant;broadmatch
trichothiodystrophy 2, photosensitive;trichothiodystrophy;broadmatch
night blindness, congenital stationary,  iia 1g;night blindness, congenital stationary;broadmatch
pulmonary fibrosis and/or bone marrow failure, telomere-related, 3;pulmonary fibrosis and/or bone marrow failure, telomere-related;broadmatch
pulmonary fibrosis and/or bone marrow failure, telomere-related, 4;pulmonary fibrosis and/or bone marrow failure, telomere-related;broadmatch
multiple mitochondrial dysfunctions syndrome 4;multiple mitochondrial dysfunctions syndrome;broadmatch
white-sutton syndrome;intellectual developmental disorder, autosomal dominant;broadmatch
charcot-marie-tooth disease, axonal,  iia 2v;charcot-marie-tooth disease;broadmatch
mental retardation, autosomal dominant 36;intellectual developmental disorder, autosomal dominant;broadmatch
parkinson disease 21;parkinson disease;broadmatch
deafness, autosomal dominant 40;deafness, autosomal dominant;broadmatch
mental retardation, autosomal dominant 35;intellectual developmental disorder, autosomal dominant;broadmatch
spinocerebellar ataxia, autosomal recessive 20;spinocerebellar ataxia, autosomal recessive;broadmatch
dyskeratosis congenita, autosomal recessive 6;dyskeratosis congenita;broadmatch
intellectual developmental disorder, autosomal dominant 34;intellectual developmental disorder, autosomal dominant;broadmatch
developmental and epileptic encephalopathy 31;developmental and epileptic encephalopathy;broadmatch
immunodeficiency 39;immunodeficiency (select examples);broadmatch
lissencephaly 7 with cerebellar hypoplasia;lissencephaly;broadmatch
developmental and epileptic encephalopathy 30;developmental and epileptic encephalopathy;broadmatch
deafness, autosomal dominant 67;deafness, autosomal dominant;broadmatch
developmental and epileptic encephalopathy 29;developmental and epileptic encephalopathy;broadmatch
microcephaly and chorioretinopathy, autosomal recessive, 3;microcephaly and chorioretinopathy;broadmatch
basal ganglia calcification, idiopathic, 6;basal ganglia calcification, idiopathic;broadmatch
familial adenomatous polyposis 3;familial adenomatous polyposis;broadmatch
hypomagnesemia, seizures, and mental retardation 1;hypomagnesemia, seizures, and mental retardation;broadmatch
leukodystrophy, hypomyelinating, 10;leukodystrophy, hypomyelinating;broadmatch
joubert syndrome 23;joubert syndrome;broadmatch
silver-russell syndrome 3;silver-russell syndrome;broadmatch
neuropathy, hereditary sensory and autonomic,  iia 8;hereditary sensory and autonomic neuropathy;broadmatch
epidermolysis bullosa simplex 5d, generalized intermediate, autosomal recessive;epidermolysis bullosa simplex;broadmatch
neurodevelopmental disorder with progressive microcephaly, spasticity, and brain imaging abnormalities;microcephaly, primary;broadmatch
infantile liver failure syndrome 2;infantile liver failure syndrome;broadmatch
ciliary dyskinesia, primary, 32;primary ciliary dyskinesia;broadmatch
progressive external ophthalmoplegia with mitochondrial dna deletions, autosomal recessive 2;progressive external ophthalmoplegia with mtdna deletions;broadmatch
bethlem myopathy 2;bethlem myopathy;broadmatch
bethlem myopathy 2;ehlers-danlos syndrome;broadmatch
ullrich congenital muscular dystrophy 2;ullrich congenital muscular dystrophy;broadmatch
retinitis pigmentosa 72;retinitis pigmentosa;broadmatch
