head;tail;relation
squamous cell carcinoma, large cell, nonkeratinizing (morphologic abnormality);non-keratinizing large cell squamous cell carcinoma;exactmatch
combined hepatocellular carcinoma and cholangiocarcinoma (morphologic abnormality);combined hepatocellular carcinoma and cholangiocarcinoma;exactmatch
skin tumor of neural origin (disorder);cutaneous neural neoplasm;exactmatch
acute monocytic leukemia, morphology (morphologic abnormality);acute monocytic leukemia;exactmatch
vipoma (morphologic abnormality);vip-producing neuroendocrine tumor;exactmatch
adenoma of small intestine (disorder);small intestinal adenoma;exactmatch
small cell carcinoma of lung (disorder);lung small cell carcinoma;exactmatch
atypical meningioma (morphologic abnormality);atypical meningioma;exactmatch
malignant tumor of ethmoid sinus (disorder);malignant ethmoid sinus neoplasm;exactmatch
primary cutaneous lymphoma (disorder);primary cutaneous lymphoma;exactmatch
gonadotroph adenoma (disorder);gonadotroph adenoma;exactmatch
thymoma, malignant (morphologic abnormality);malignant thymoma;exactmatch
mastocytoma (disorder);mastocytoma;exactmatch
adenomatoid tumor of epididymis (disorder);epididymal adenomatoid tumor;exactmatch
benign neoplasm of trachea (disorder);benign tracheal neoplasm;exactmatch
dysembryoplastic neuroepithelial tumor (disorder);dysembryoplastic neuroepithelial tumor;exactmatch
refractory cytopenia with multilineage dysplasia (disorder);myelodysplastic syndrome with multilineage dysplasia;exactmatch
therapy-related myelodysplastic syndrome (disorder);therapy-related myelodysplastic syndrome;exactmatch
bowenoid papulosis (disorder);bowenoid papulosis;exactmatch
primary malignant neoplasm of choroid (disorder);malignant choroid neoplasm;exactmatch
neuroblastoma, metastatic (morphologic abnormality);stage 4s neuroblastoma;exactmatch
eccrine syringofibroadenoma of skin (disorder);syringofibroadenoma;exactmatch
acute myeloid leukemia with recurrent genetic abnormality (morphologic abnormality);acute myeloid leukemia with recurrent genetic abnormalities;exactmatch
perivascular epithelioid cell tumor (morphologic abnormality);pecoma;exactmatch
flat epithelial atypia of breast (disorder);breast flat ductal epithelial atypia;exactmatch
tumor of oral cavity (disorder);oral cavity neoplasm;exactmatch
solitary plasmacytoma of bone (morphologic abnormality);solitary plasmacytoma;exactmatch
sinusoidal hemangioma (disorder);sinusoidal hemangioma;exactmatch
plasma cell leukemia in remission (disorder);plasma cell leukemia in remission;exactmatch
balloon cell nevus (morphologic abnormality);balloon cell nevus;exactmatch
benign neoplasm of adrenal cortex (disorder);benign adrenal cortex neoplasm;exactmatch
malignant tumor of base of tongue (disorder);malignant posterior tongue neoplasm;exactmatch
pleomorphic xanthoastrocytoma (disorder);pleomorphic xanthoastrocytoma;exactmatch
small cell sarcoma (morphologic abnormality);askin tumor;exactmatch
pseudomyxoma peritonei (disorder);pseudomyxoma peritonei;exactmatch
papillary fibroelastoma of heart (disorder);papillary fibroelastoma;exactmatch
low grade prostatic intraepithelial neoplasia (disorder);low grade prostatic intraepithelial neoplasia;exactmatch
neuronal and mixed neuronal-glial tumor (morphologic abnormality);neuronal and mixed neuronal-glial tumors;exactmatch
myeloid or lymphoid neoplasm with alpha-type platelet-derived growth factor receptor gene rearrangement (morphologic abnormality);myeloid/lymphoid neoplasms with pdgfra rearrangement;exactmatch
hemangioendothelioma (morphologic abnormality);hemangioendothelioma;exactmatch
neoplasm of rectosigmoid junction (disorder);rectosigmoid neoplasm;exactmatch
peripheral t-cell lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);lymphoepithelioid variant peripheral t-cell lymphoma;exactmatch
precancerous melanosis (morphologic abnormality);precancerous melanosis;exactmatch
indolent systemic mastocytosis (morphologic abnormality);indolent systemic mastocytosis;exactmatch
nevus of eyelid (disorder);eyelid nevus;exactmatch
congenital pigmented melanocytic nevus (disorder);congenital melanocytic nevus;exactmatch
adenocarcinoma of pancreas (disorder);pancreatic adenocarcinoma;exactmatch
pigmented basal cell carcinoma (morphologic abnormality);skin pigmented basal cell carcinoma;exactmatch
subacute myeloid leukemia (disorder);philadelphia-negative myelogenous leukemia;exactmatch
adrenal cortical carcinoma (morphologic abnormality);adrenal cortex carcinoma;exactmatch
benign adrenal cortical adenoma (morphologic abnormality);adrenal cortex adenoma;exactmatch
"acute myeloid leukemia with t(9:11)(p22;q23); mllt3-mll (disorder)";"acute myeloid leukemia with t(9;11)(p21.3;q23.3); mllt3-mll";exactmatch
clear cell adenocarcinoma of ovary (disorder);ovarian clear cell adenocarcinoma;exactmatch
ganglioglioma (disorder);ganglioglioma;exactmatch
anal polyp (disorder);anal polyp;exactmatch
melanoma and neural system tumor syndrome (disorder);melanoma-astrocytoma syndrome;exactmatch
hodgkin's disease, lymphocytic depletion (disorder);lymphocyte-depleted classic hodgkin lymphoma;exactmatch
malignant neoplasm of male breast (disorder);male breast carcinoma;exactmatch
nephrogenic metaplasia (morphologic abnormality);nephrogenic adenoma;exactmatch
basal cell carcinoma - sclerosing type (morphologic abnormality);skin sclerosing/morphoeic basal cell carcinoma;exactmatch
leukemic infiltration of skin (disorder);leukemia cutis;exactmatch
leukoplakia of oral mucosa (disorder);oral leukoplakia;exactmatch
undifferentiated carcinoma of nasal sinus (disorder);sinonasal undifferentiated carcinoma;exactmatch
cholangiocarcinoma (morphologic abnormality);bile duct carcinoma;exactmatch
epithelioma, benign (morphologic abnormality);benign epithelial neoplasm;exactmatch
b lymphoblastic leukemia lymphoma with hyperdiploidy (morphologic abnormality);b lymphoblastic leukemia/lymphoma with hyperdiploidy;exactmatch
small cell carcinoma (disorder);small cell neuroendocrine carcinoma;exactmatch
cystadenoma (morphologic abnormality);cystadenoma;exactmatch
secondary malignant neoplasm of lacrimal gland (disorder);metastatic malignant neoplasm in the lacrimal gland;exactmatch
mucinous adenocarcinoma, endocervical type (morphologic abnormality);mucinous adenocarcinoma, endocervical type;exactmatch
solitary nodule of lung (finding);solitary pulmonary nodule;exactmatch
mast cell neoplasm (disorder);mast cell neoplasm;exactmatch
anaplastic thyroid carcinoma (disorder);thyroid gland anaplastic carcinoma;exactmatch
neoplasm of subglottis (disorder);subglottis neoplasm;exactmatch
retiform hemangioendothelioma (disorder);retiform hemangioendothelioma;exactmatch
neuroma (disorder);neuroma;exactmatch
conjunctival intraepithelial neoplasia (disorder);conjunctival squamous intraepithelial neoplasia;exactmatch
malignant lymphoma - mixed small and large cell (disorder);lymphoma;exactmatch
neoplasm of thyroid gland (disorder);thyroid gland neoplasm;exactmatch
endodermal sinus tumor of ovary (disorder);ovarian yolk sac tumor;exactmatch
hodgkin granuloma (morphologic abnormality);hodgkin lymphoma;exactmatch
insulinoma, malignant (morphologic abnormality);malignant pancreatic insulinoma;exactmatch
multicentric castleman disease (disorder);multicentric castleman disease;exactmatch
mucosa-associated lymphoma (disorder);extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;exactmatch
malignant hemangiopericytoma of skin (disorder);malignant skin hemangiopericytoma;exactmatch
teratoma, benign (morphologic abnormality);mature teratoma;exactmatch
myxoma (morphologic abnormality);myxoma;exactmatch
benign neoplasm of lymph vessels (disorder);benign lymphatic vessel neoplasm;exactmatch
intravenous leiomyomatosis (disorder);intravenous leiomyomatosis;exactmatch
angiomyxoma (morphologic abnormality);angiomyxoma;exactmatch
neoplasm of lacrimal drainage system (disorder);lacrimal drainage system neoplasm;exactmatch
neoplasm of bone of skull (disorder);skull neoplasm;exactmatch
osteochondromyxoma (morphologic abnormality);osteochondromyxoma;exactmatch
lymphangioma of skin (disorder);skin lymphangioma;exactmatch
multiple polyps (morphologic abnormality);polyposis;exactmatch
secondary malignant neoplasm of retina (disorder);metastatic malignant neoplasm in the retina;exactmatch
benign neoplasm of supraglottis (disorder);benign supraglottis neoplasm;exactmatch
large cell acanthoma (morphologic abnormality);large cell acanthoma;exactmatch
cerebellopontine angle meningioma (disorder);cerebellopontine angle meningioma;exactmatch
primary malignant neoplasm of pituitary gland (disorder);malignant pituitary gland neoplasm;exactmatch
spermatocytic seminoma (morphologic abnormality);testicular spermatocytic tumor;exactmatch
carcinoma in situ of vulva (disorder);vulvar intraepithelial neoplasia;exactmatch
chordoma (disorder);chordoma;exactmatch
microglioma (disorder);central nervous system lymphoma;exactmatch
secondary malignant neoplasm of urethra (disorder);metastatic malignant neoplasm in the urethra;exactmatch
pyogenic granuloma (disorder);lobular capillary hemangioma;exactmatch
exaggerated placental site (disorder);exaggerated placental site;exactmatch
fibrosarcoma (morphologic abnormality);fibrosarcoma;exactmatch
marginal zone b-cell lymphoma (morphologic abnormality);marginal zone lymphoma;exactmatch
malignant melanoma of conjunctiva (disorder);conjunctival melanoma;exactmatch
enteropathy-associated t-cell lymphoma (disorder);enteropathy-associated t-cell lymphoma;exactmatch
balloon cell malignant melanoma (disorder);balloon cell melanoma;exactmatch
benign basal cell tumor (morphologic abnormality);benign basal cell neoplasm;exactmatch
malignant tumor of acoustic vestibular nerve (disorder);malignant vestibulocochlear nerve neoplasm;exactmatch
secondary malignant neoplasm of stomach (disorder);metastatic malignant neoplasm in the stomach;exactmatch
refractory anemia with excess blasts (morphologic abnormality);myelodysplastic syndrome with excess blasts-2;exactmatch
verruciform xanthoma (morphologic abnormality);cutaneous verruciform xanthoma;exactmatch
hodgkin sarcoma (morphologic abnormality);hodgkin's sarcoma;exactmatch
microfollicular adenoma (morphologic abnormality);thyroid gland microfollicular adenoma;exactmatch
gestational trophoblastic neoplasia (disorder);gestational trophoblastic tumor;exactmatch
lymphoid hyperplasia (morphologic abnormality);benign lymphoid hyperplasia;exactmatch
astrocytoma (morphologic abnormality);astrocytic tumor;exactmatch
primary malignant neoplasm of renal pelvis (disorder);malignant renal pelvis neoplasm;exactmatch
heavy chain disease (disorder);heavy chain disease;exactmatch
dedifferentiated liposarcoma (disorder);dedifferentiated liposarcoma;exactmatch
pilocytic astrocytoma (disorder);pilocytic astrocytoma;exactmatch
congenital lymphangioma (disorder);lymphangioma;exactmatch
solitary reticulohistiocytoma (disorder);solitary reticulohistiocytoma;exactmatch
hemangioblastoma (disorder);hemangioblastoma;exactmatch
choriocarcinoma combined with other germ cell elements (morphologic abnormality);choriocarcinoma combined with other germ cell elements;exactmatch
plexiform schwannoma (morphologic abnormality);plexiform schwannoma;exactmatch
malignant neoplastic disease (disorder);malignant neoplasm;exactmatch
odontogenic myxoma (morphologic abnormality);odontogenic myxoma;exactmatch
benign thecoma (morphologic abnormality);benign ovarian thecoma;exactmatch
neoplasm of skin (disorder);skin neoplasm;exactmatch
myxoma (disorder);angiomyxoma;exactmatch
primary malignant neoplasm of submaxillary gland (disorder);malignant submandibular gland neoplasm;exactmatch
benign neoplasm of gallbladder (disorder);gallbladder benign neoplasm;exactmatch
cylindroma (morphologic abnormality);adenoid cystic carcinoma;exactmatch
hemangioendothelioma (disorder);hemangioendothelioma;exactmatch
lipoblastoma and/or lipoblastomatosis (morphologic abnormality);lipoblastomatosis;exactmatch
squamous cell carcinoma in situ of uterine cervix (disorder);cervical squamous cell carcinoma in situ;exactmatch
carcinoma, no subtype (morphologic abnormality);carcinoma;exactmatch
hodgkin's disease (disorder);hodgkin's paragranuloma;exactmatch
peripheral t-cell lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);t-cell non-hodgkin lymphoma;exactmatch
primary malignant neoplasm of postcricoid region (disorder);malignant postcricoid neoplasm;exactmatch
benign neoplasm of hilus of lung (disorder);benign lung hilum neoplasm;exactmatch
adenocarcinoid tumor (morphologic abnormality);combined carcinoid and adenocarcinoma;exactmatch
palisaded encapsulated neuroma (disorder);solitary circumscribed neuroma;exactmatch
secondary malignant neoplasm of gallbladder (disorder);metastatic malignant neoplasm in the gallbladder;exactmatch
pleuropulmonary blastoma (disorder);pleuropulmonary blastoma;exactmatch
gastric adenocarcinoma and proximal polyposis of stomach (disorder);gastric adenocarcinoma and proximal polyposis of the stomach;exactmatch
schwannoma (morphologic abnormality);melanotic schwannoma;exactmatch
polyp of external auditory meatus (disorder);external ear polyp;exactmatch
glomus tumor (disorder);glomus tumor;exactmatch
enchondroma (morphologic abnormality);enchondroma;exactmatch
primary malignant neoplasm of male genital organ (disorder);malignant male reproductive system neoplasm;exactmatch
carcinoid tumor of pancreas (disorder);pancreatic serotonin-producing neuroendocrine tumor;exactmatch
human papillomavirus negative squamous cell carcinoma (morphologic abnormality);human papillomavirus-negative squamous cell carcinoma;exactmatch
malignant cystic nephroma (disorder);cystic partially differentiated kidney nephroblastoma;exactmatch
philadelphia chromosome-positive acute lymphoblastic leukemia (morphologic abnormality);"b acute lymphoblastic leukemia with t(9;22)(q34.1;q11.2); bcr-abl1";exactmatch
adenoma of rectum (disorder);rectal adenoma;exactmatch
langerhans cell histiocytosis (disorder);langerhans cell histiocytosis;exactmatch
carcinomatosis of peritoneum (disorder);peritoneal carcinomatosis;exactmatch
linitis plastica (morphologic abnormality);linitis plastica;exactmatch
hodgkin lymphoma, nodular sclerosis, grade 1 (morphologic abnormality);hodgkin's disease, nodular sclerosis, mixed cellularity;exactmatch
benign blood vessel neoplasm (morphologic abnormality);benign blood vessel neoplasm;exactmatch
ameloblastoma, malignant (morphologic abnormality);metastasizing ameloblastoma;exactmatch
transitional cell dysplasia (morphologic abnormality);bladder urothelial dysplasia;exactmatch
water-clear cell adenocarcinoma (morphologic abnormality);water-clear cell adenocarcinoma;exactmatch
tibial adamantinoma (disorder);tibial adamantinoma;exactmatch
dysgerminoma (morphologic abnormality);dysgerminoma;exactmatch
trichoepithelioma (morphologic abnormality);trichoblastoma;exactmatch
tumor of skin with sebaceous differentiation (disorder);sebaceous gland neoplasm;exactmatch
marginal zone lymphoma of spleen (disorder);splenic marginal zone lymphoma;exactmatch
glioma (disorder);glioma;exactmatch
benign lymphangioma (morphologic abnormality);lymphangioma;exactmatch
botryoid sarcoma (morphologic abnormality);botryoid-type embryonal rhabdomyosarcoma;exactmatch
meningeal neoplasm (morphologic abnormality);meningeal neoplasm;exactmatch
alpha heavy chain disease, enteric form (disorder);alpha heavy chain disease;exactmatch
refractory anemia with excess blasts (morphologic abnormality);myelodysplastic syndrome with excess blasts;exactmatch
benign neurofibroma (morphologic abnormality);neurofibroma;exactmatch
teratocarcinoma (morphologic abnormality);mixed embryonal carcinoma and teratoma;exactmatch
metaplastic carcinoma (morphologic abnormality);metaplastic carcinoma;exactmatch
epithelioid glioblastoma (morphologic abnormality);epithelioid glioblastoma;exactmatch
tuberous sclerosis syndrome (disorder);tuberous sclerosis;exactmatch
glucagonoma syndrome (disorder);pancreatic glucagon-producing neuroendocrine tumor;exactmatch
dysembryoplastic neuroepithelial tumor (morphologic abnormality);dysembryoplastic neuroepithelial tumor;exactmatch
angioimmunoblastic t-cell lymphoma (disorder);angioimmunoblastic t-cell lymphoma;exactmatch
chondroma (morphologic abnormality);chondroma;exactmatch
benign neoplasm of glottis (disorder);benign glottis neoplasm;exactmatch
hereditary breast and ovarian cancer syndrome (disorder);brca1/2-associated hereditary breast and ovarian cancer syndrome;exactmatch
juvenile chronic myeloid leukemia (disorder);juvenile myelomonocytic leukemia;exactmatch
amelanotic malignant melanoma of skin (disorder);amelanotic cutaneous melanoma;exactmatch
hemangiosarcoma (morphologic abnormality);angiosarcoma;exactmatch
lobular carcinoma of breast (disorder);breast lobular carcinoma;exactmatch
capillary hemangioma of eyelid (disorder);eyelid capillary hemangioma;exactmatch
trichoadenoma (disorder);trichoadenoma;exactmatch
adenocarcinoma of anal glands (morphologic abnormality);anal glands adenocarcinoma;exactmatch
endocervical polyp (disorder);endocervical polyp;exactmatch
circumscribed storiform collagenoma (disorder);sclerotic fibroma;exactmatch
basal cell carcinoma with sebaceous differentiation (morphologic abnormality);skin basal cell carcinoma with sebaceous differentiation;exactmatch
dysplastic nevus (morphologic abnormality);dysplastic nevus;exactmatch
adenoma of middle ear (disorder);middle ear adenoma;exactmatch
hamartoma (morphologic abnormality);hamartoma;exactmatch
langerhans cell sarcoma (disorder);langerhans cell sarcoma;exactmatch
cellular blue nevus (morphologic abnormality);cellular blue nevus;exactmatch
serous adenofibroma (morphologic abnormality);serous adenofibroma;exactmatch
adenosquamous carcinoma (morphologic abnormality);adenosquamous carcinoma;exactmatch
actinic keratosis (disorder);actinic keratosis;exactmatch
hodgkin's disease in remission (disorder);hodgkin lymphoma in remission;exactmatch
lipoadenoma (morphologic abnormality);lipoadenoma;exactmatch
langerhans cell histiocytosis, unifocal (disorder);langerhans cell histiocytosis, monostotic;exactmatch
sclerosing sweat duct carcinoma (morphologic abnormality);microcystic adnexal carcinoma;exactmatch
malignant skin tumor with eccrine differentiation (disorder);sweat gland carcinoma;exactmatch
malignant neoplasm of thalamus (disorder);malignant thalamic neoplasm;exactmatch
cutaneous mastocytosis (disorder);cutaneous mastocytosis;exactmatch
adenomyoepithelioma (morphologic abnormality);experimental organism benign adenomyoepithelioma;exactmatch
astroblastoma (morphologic abnormality);astroblastoma;exactmatch
fetal rhabdomyoma (disorder);fetal rhabdomyoma;exactmatch
micronodular thymoma with lymphoid stroma (morphologic abnormality);micronodular thymoma with lymphoid stroma;exactmatch
juvenile myelomonocytic leukemia (morphologic abnormality);juvenile myelomonocytic leukemia;exactmatch
hibernoma (morphologic abnormality);hibernoma;exactmatch
malignant tumor of urethra (disorder);malignant urethral neoplasm;exactmatch
infiltrating basal cell carcinoma (morphologic abnormality);skin infiltrating basal cell carcinoma;exactmatch
primary malignant neoplasm of exocervix (disorder);malignant exocervical neoplasm;exactmatch
metaplastic carcinoma of breast (disorder);breast metaplastic carcinoma;exactmatch
intraductal papillomatosis (morphologic abnormality);intraductal papillomatosis;exactmatch
sweat gland adenoma (morphologic abnormality);hidradenoma;exactmatch
benign neoplasm of lip (disorder);benign lip neoplasm;exactmatch
secondary malignant neoplasm of ureter (disorder);metastatic malignant neoplasm in the ureter;exactmatch
benign neoplasm of large intestine (disorder);benign colorectal neoplasm;exactmatch
melanocytoma of meninges (disorder);meningeal melanocytoma;exactmatch
pinealoma (disorder);pineal parenchymal cell neoplasm;exactmatch
malignant thymoma (disorder);malignant thymoma;exactmatch
carcinoma of larynx (disorder);laryngeal carcinoma;exactmatch
neoplasm of epicardium (disorder);epicardial neoplasm;exactmatch
monomorphic adenoma (morphologic abnormality);salivary gland monomorphic adenoma;exactmatch
precursor b-cell lymphoblastic leukemia (morphologic abnormality);b acute lymphoblastic leukemia;exactmatch
juvenile granulosa cell tumor (morphologic abnormality);juvenile type granulosa cell tumor;exactmatch
leydig cell tumor, malignant (morphologic abnormality);malignant leydig cell tumor;exactmatch
classical hodgkin lymphoma (disorder);classic hodgkin lymphoma;exactmatch
primary malignant neoplasm of meninges (disorder);malignant neoplasm of the meninges;exactmatch
liponeurocytoma of cerebellum (disorder);cerebellar liponeurocytoma;exactmatch
squamous cell carcinoma of cornea (disorder);corneal squamous cell carcinoma;exactmatch
basosquamous carcinoma (morphologic abnormality);skin basosquamous cell carcinoma;exactmatch
plexiform neurofibroma (morphologic abnormality);plexiform neurofibroma;exactmatch
malignant neoplasm, primary (morphologic abnormality);primary malignant neoplasm;exactmatch
adenosquamous carcinoma (disorder);adenosquamous carcinoma;exactmatch
primary malignant neoplasm of optic nerve (disorder);malignant optic nerve neoplasm;exactmatch
neuroendocrine tumor (disorder);neuroendocrine neoplasm;exactmatch
squamous intraepithelial neoplasia grade 1 (morphologic abnormality);low grade squamous intraepithelial neoplasia;exactmatch
"acute myeloid leukemia with t(6;9)(p23;q34); dek-nup214 (morphologic abnormality)";"acute myeloid leukemia with t(6;9) (p23;q34.1); dek-nup214";exactmatch
differentiated intraepithelial neoplasia (morphologic abnormality);differentiated intraepithelial neoplasia;exactmatch
angiomatoid fibrous histiocytoma (morphologic abnormality);angiomatoid fibrous histiocytoma;exactmatch
leukoplakia of vocal cords (disorder);leukoplakia of vocal cords;exactmatch
adrenal cortical adenoma, clear cell (morphologic abnormality);adrenal cortex clear cell adenoma;exactmatch
malignant tumor of jejunum (disorder);malignant jejunal neoplasm;exactmatch
benign neoplasm of oral cavity (disorder);benign oral neoplasm;exactmatch
spindle cell melanoma, type a (morphologic abnormality);type a spindle cell melanoma;exactmatch
malignant tumor of nasopharynx (disorder);malignant nasopharyngeal neoplasm;exactmatch
extra-adrenal paraganglioma (morphologic abnormality);extra-adrenal paraganglioma;exactmatch
metastatic non-small cell lung cancer (disorder);stage iv lung non-small cell cancer ajcc v7;exactmatch
widespread metastatic malignant neoplastic disease (disorder);disseminated malignant neoplasm;exactmatch
osteosarcoma of bone (disorder);osteosarcoma;exactmatch
neoplasm of trachea (disorder);tracheal neoplasm;exactmatch
pigmented neuroectodermal tumor of infancy (disorder);melanotic neuroectodermal tumor;exactmatch
rhabdomyosarcoma (disorder);rhabdomyosarcoma;exactmatch
gestational trophoblastic neoplasia (morphologic abnormality);gestational trophoblastic tumor;exactmatch
trophoblastic neoplasm (morphologic abnormality);trophoblastic tumor;exactmatch
transitional cell carcinoma of bladder (disorder);bladder urothelial carcinoma;exactmatch
functionless pituitary adenoma (disorder);non-functioning pituitary gland neoplasm;exactmatch
choriocarcinoma (morphologic abnormality);choriocarcinoma;exactmatch
granulosa cell tumor, adult type (morphologic abnormality);granulosa cell tumor;exactmatch
common blue nevus of skin (disorder);common blue nevus;exactmatch
solid carcinoma (morphologic abnormality);solid carcinoma;exactmatch
cemento-ossifying fibroma (morphologic abnormality);cemento-ossifying fibroma;exactmatch
unicystic ameloblastoma (morphologic abnormality);unicystic ameloblastoma;exactmatch
benign inverted transitional cell papilloma (morphologic abnormality);sinonasal papilloma;exactmatch
peripheral t-cell lymphoma (disorder);peripheral t-cell lymphoma, not otherwise specified;exactmatch
melanotic neuroectodermal tumor of infancy (disorder);melanotic neuroectodermal tumor;exactmatch
multifocal superficial basal cell carcinoma (morphologic abnormality);superficial multifocal basal cell carcinoma;exactmatch
intravascular leiomyomatosis (morphologic abnormality);leiomyomatosis;exactmatch
lipofibromatosis (morphologic abnormality);lipofibromatosis;exactmatch
cystadenocarcinoma (morphologic abnormality);cystadenocarcinoma;exactmatch
benign tumor of eyelid (disorder);benign eyelid neoplasm;exactmatch
glucagonoma, malignant (morphologic abnormality);malignant pancreatic glucagonoma;exactmatch
neuroendocrine carcinoma of thymus (disorder);thymic neuroendocrine carcinoma;exactmatch
benign neoplasm of ethmoidal sinus (disorder);benign ethmoid sinus neoplasm;exactmatch
ceruminous adenoma (disorder);ceruminous adenoma;exactmatch
hodgkin lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);hodgkin lymphoma;exactmatch
malignant tumor of submandibular gland (disorder);malignant submandibular gland neoplasm;exactmatch
neoplasm of paraganglion (disorder);paraganglioma;exactmatch
benign oncocytoma of salivary gland (disorder);salivary gland oncocytoma;exactmatch
choriocarcinoma (disorder);choriocarcinoma;exactmatch
pagetoid reticulosis (disorder);pagetoid reticulosis;exactmatch
hepatocellular carcinoma, clear cell type (morphologic abnormality);clear cell hepatocellular carcinoma;exactmatch
adrenal cortical adenoma, compact cell (morphologic abnormality);adrenal cortex compact cell adenoma;exactmatch
benign neoplasm of adnexa of skin (disorder);benign skin appendage neoplasm;exactmatch
cystadenocarcinoma of ovary (disorder);ovarian cystadenocarcinoma;exactmatch
endometriotic cyst (morphologic abnormality);ovarian endometriotic cyst;exactmatch
composite hodgkin and non-hodgkin lymphoma (morphologic abnormality);composite lymphoma;exactmatch
malignant meningitis (disorder);metastatic malignant neoplasm in the leptomeninges;exactmatch
myeloid leukemia, no international classification of diseases for oncology subtype (morphologic abnormality);chronic monocytic leukemia;exactmatch
benign prostatic hyperplasia (disorder);prostate adenoma;exactmatch
pleuropulmonary blastoma type i (disorder);type i pleuropulmonary blastoma;exactmatch
brenner tumor, malignant (morphologic abnormality);malignant ovarian brenner tumor;exactmatch
carcinoma of submandibular gland (disorder);submandibular gland carcinoma;exactmatch
primary malignant neoplasm of mediastinum (disorder);malignant mediastinal neoplasm;exactmatch
neuroendocrine neoplasm of larynx (disorder);laryngeal neuroendocrine neoplasm;exactmatch
mixed neuroendocrine-non neuroendocrine neoplasm (morphologic abnormality);mixed neuroendocrine non-neuroendocrine neoplasm;exactmatch
heavy chain disease (morphologic abnormality);mu heavy chain disease;exactmatch
malignant tumor of spinal cord (disorder);malignant spinal cord neoplasm;exactmatch
acute leukemia, disease (disorder);acute leukemia;exactmatch
pilar sheath acanthoma (disorder);pilar sheath acanthoma;exactmatch
malignant tumor of pineal gland (disorder);malignant pineal region neoplasm;exactmatch
giant cell tumor (disorder);giant cell tumor;exactmatch
fibrosarcomatous dermatofibrosarcoma protuberans (morphologic abnormality);fibrosarcomatous dermatofibrosarcoma protuberans;exactmatch
benign neoplasm of minor salivary gland (disorder);benign minor salivary gland neoplasm;exactmatch
astrocytoma of retina (disorder);retinal astrocytoma;exactmatch
atypical chronic myeloid leukemia (disorder);philadelphia-negative myelogenous leukemia;exactmatch
clear cell adenofibroma of borderline malignancy (morphologic abnormality);borderline ovarian clear cell adenofibroma;exactmatch
angiomyoma (morphologic abnormality);angioleiomyoma;exactmatch
epithelioid hemangioendothelioma of liver (disorder);liver epithelioid hemangioendothelioma;exactmatch
primary cutaneous cd4 positive small/medium t-cell lymphoproliferative disorder (disorder);primary cutaneous cd4-positive small/medium t-cell lymphoproliferative disorder;exactmatch
malignant cystic nephroma (morphologic abnormality);cystic partially differentiated kidney nephroblastoma;exactmatch
lymphomatoid papulosis (disorder);lymphomatoid papulosis;exactmatch
atypical hyperplasia of lactiferous duct (disorder);breast atypical ductal hyperplasia;exactmatch
solitary cutaneous mastocytoma (disorder);solitary mastocytoma of the skin;exactmatch
adenomatous polyposis coli (morphologic abnormality);familial adenomatous polyposis;exactmatch
neoplasm of lacrimal gland (disorder);lacrimal gland neoplasm;exactmatch
lymphoepithelial tumor of skin (disorder);skin lymphoepithelioma-like carcinoma;exactmatch
primary cutaneous cd30 antigen positive t-cell lymphoproliferative disorder (morphologic abnormality);lymphomatoid papulosis;exactmatch
neoplasm of peritoneum (disorder);peritoneal neoplasm;exactmatch
lymphomatoid granulomatosis (disorder);lymphomatoid granulomatosis;exactmatch
adenocarcinoma of lung, stage ii (finding);stage ii lung adenocarcinoma ajcc v7;exactmatch
precursor b-cell lymphoblastic lymphoma (morphologic abnormality);b lymphoblastic lymphoma;exactmatch
adenoma of liver (disorder);hepatocellular adenoma;exactmatch
subependymal glioma (morphologic abnormality);subependymoma;exactmatch
usual hyperplasia of lactiferous duct (disorder);breast usual ductal hyperplasia;exactmatch
benign neoplasm of scrotum (disorder);benign scrotal neoplasm;exactmatch
neurofibromatosis type 1 (disorder);neurofibromatosis type 1;exactmatch
anaplastic oligoastrocytoma (morphologic abnormality);anaplastic oligoastrocytoma, not otherwise specified;exactmatch
carcinoma simplex (morphologic abnormality);carcinoma simplex;exactmatch
neurofibromatosis syndrome (disorder);neurofibromatosis;exactmatch
fibrous hamartoma of infancy (disorder);fibrous hamartoma of infancy;exactmatch
aggressive osteoblastoma (morphologic abnormality);aggressive osteoblastoma;exactmatch
neoplasm of trochlear nerve (disorder);trochlear nerve neoplasm;exactmatch
adenocarcinoma of lung, stage iii (finding);stage iii lung adenocarcinoma ajcc v7;exactmatch
neoplasm of stomach (disorder);gastric neoplasm;exactmatch
congenital giant pigmented nevus of skin (disorder);pigmented nevus;broadmatch
malignant lymphoma, large b-cell, diffuse, no international classification of diseases for oncology subtype (morphologic abnormality);malignant lymphoma by cell type (working formulation);broadmatch
plasma cell leukemia in remission (disorder);lymphoid leukemia in remission;broadmatch
squamous cell carcinoma with horn formation (morphologic abnormality);keratinizing squamous cell carcinoma;broadmatch
histiocytic sarcoma (disorder);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
polar spongioblastoma (morphologic abnormality);nervous system neoplasm (antiquated);broadmatch
chronic myeloid leukemia in remission (disorder);chronic leukemia in remission;broadmatch
