head;tail;relation
lymphoid tissue;interfollicular area of the lymph node;narrowmatch
lymph node tissue;interfollicular area of the lymph node;narrowmatch
paracentric inversion;inv(22q12);narrowmatch
immune system part;tonsil part;narrowmatch
body part;extremity part;narrowmatch
extremity part;lower extremity part;narrowmatch
extremity part;upper extremity part;narrowmatch
body part;organ of special sense part;narrowmatch
body part;integumentary system part;narrowmatch
body part;head and neck part;narrowmatch
sign or symptom;mental and behavioral signs and symptoms;narrowmatch
creb family gene;creb1 gene;narrowmatch
transcription factor gene;creb family gene;narrowmatch
tonsil part;tonsillar tissue;narrowmatch
tissue;tonsillar tissue;narrowmatch
immune system part;spleen part;narrowmatch
symptom;constitutional symptom;narrowmatch
abnormal immunology test result;interleukin-5 overexpression;narrowmatch
abnormal immunology test result;interleukin-2 overexpression;narrowmatch
cell differentiation or development pathway;alk pathway;narrowmatch
sign or symptom;neurological signs and symptoms;narrowmatch
oral leukoplakia;aneuploid dysplastic oral leukoplakia;narrowmatch
fusion protein expression;stat5b-rara fusion protein expression;narrowmatch
rara gene translocation;"t(17;17)(q21;q21)";narrowmatch
fusion protein expression;rbm15-mkl1 fusion protein expression;narrowmatch
gene variant;cebpa gene mutation;narrowmatch
ccaat enhancer binding protein gene mutation;cebpa gene mutation;narrowmatch
nervous system finding;neurological signs and symptoms;narrowmatch
gene variant;runx1 gene mutation;narrowmatch
elevated expression;interleukin-2 overexpression;narrowmatch
core binding factor complex mutation;runx1 gene mutation;narrowmatch
sexual dysfunction and infertility;infertility;narrowmatch
chromosomal deletion;del(4)(q12);narrowmatch
alk fusion protein expression;msn-alk fusion protein expression;narrowmatch
signal transduction pathway deregulation;pi3k-akt pathway deregulation;narrowmatch
signal transduction pathway deregulation;myc pathway deregulation;narrowmatch
molecular pathway deregulation;jun pathway deregulation;narrowmatch
chromosome 7 rearrangement;"del(7)(q11;q36)";narrowmatch
chromosomal deletion;"del(7)(q11;q36)";narrowmatch
chromosomal deletion;del(20)(q11);narrowmatch
fusion protein expression;kmt2a-af10 fusion protein expression;narrowmatch
abnormal laboratory test result;abnormal immunology test result;narrowmatch
lymphocyte;mature lymphocyte;narrowmatch
mature b-lymphocyte;mature b-lymphocyte at the germinal center stage of differentiation;narrowmatch
peripheral (post-thymic) t-lymphocyte and natural killer cell;peripheral (post-thymic) t-lymphocyte;narrowmatch
t-lymphocyte;peripheral (post-thymic) t-lymphocyte;narrowmatch
reed-sternberg cell;pleomorphic reed-sternberg cell;narrowmatch
serine/threonine protein kinase gene;prkaca gene;narrowmatch
morphologic finding;progressive transformation of germinal centers;narrowmatch
point mutation;c-kit somatic point mutation;narrowmatch
short somatic mutation;c-kit somatic point mutation;narrowmatch
somatic kit gene mutation;c-kit somatic point mutation;narrowmatch
fusion protein expression;kmt2a-een fusion protein expression;narrowmatch
fusion protein expression;kmt2a-ell fusion protein expression;narrowmatch
fusion protein expression;kmt2a-enl fusion protein expression;narrowmatch
fusion protein expression;mllt3-kmt2a fusion protein expression;narrowmatch
inv(22);inv(22q12);narrowmatch
delta cell;delta cell of the pancreas;narrowmatch
islet cell;delta cell of the pancreas;narrowmatch
thyroiditis;lymphocytic thyroiditis;narrowmatch
cell cycle regulation pathway;cell cycle pathway;narrowmatch
apoptosis regulation pathway;apoptosis pathway;narrowmatch
neurodegenerative disorders pathway;amyotrophic lateral sclerosis pathway;narrowmatch
neurodegenerative disorders pathway;alzheimer's disease pathway kegg;narrowmatch
mouse hepatic system neoplasm;malignant neoplasms of mouse liver;narrowmatch
mouse hepatic system neoplasm;benign neoplasms of mouse liver;narrowmatch
epithelial differentiation;squamous differentiation;narrowmatch
tissue differentiation;squamoid differentiation;narrowmatch
neoplastic lymphocyte;neoplastic b-lymphocyte;narrowmatch
structural protein;scaffolding protein;narrowmatch
herpesvirus infection;ebv infection;narrowmatch
malignant neoplasms of mouse liver;hepatocellular carcinoma of the mouse;narrowmatch
benign neoplasms of mouse liver;hepatocellular adenoma of the mouse;narrowmatch
mouse digestive system disorder;mouse liver disorder;narrowmatch
mouse liver disorder;non-neoplastic proliferation of the mouse liver;narrowmatch
mouse cancer-related conditions;non-neoplastic proliferation of the mouse liver;narrowmatch
carbohydrate metabolism pathway;citrate cycle (tca cycle) pathway;narrowmatch
oral cavity leukoplakia;leukoplakia of gingiva;narrowmatch
neurodegenerative disorders pathway;huntington's disease pathway;narrowmatch
carbohydrate metabolism pathway;inositol phosphate metabolism pathway;narrowmatch
signaling pathway;akt signaling pathway;narrowmatch
cell differentiation or development pathway;agrin pathway;narrowmatch
apoptosis regulation pathway;regulation of apoptosis pathway;narrowmatch
cytogenetic abnormality;isochromosome;narrowmatch
residual disease;minimal residual disease;narrowmatch
oral cavity leukoplakia;leukoplakia of tongue;narrowmatch
neurodegenerative disorders pathway;prion disease pathway;narrowmatch
signaling pathway;phosphatidylinositol signaling system pathway;narrowmatch
neurodegenerative disorders pathway;parkinson's disease pathway kegg;narrowmatch
energy metabolism pathway;oxidative phosphorylation pathway;narrowmatch
integumentary system finding;skin cyst;narrowmatch
cyst;skin cyst;narrowmatch
genetic information processing pathway;mrna biosynthesis pathway;narrowmatch
signaling pathway;mapk signaling pathway;narrowmatch
cell motility pathway;focal adhesion pathway;narrowmatch
benign neoplasms of mouse liver;mouse ito cell tumor, benign;narrowmatch
malignant neoplasms of mouse liver;mouse hepatocholangiocellular adenocarcinoma;narrowmatch
benign neoplasms of mouse liver;mouse hepatocholangiocellular adenoma;narrowmatch
neoplastic large b-lymphocyte;neoplastic large b-lymphocyte with pale cytoplasm;narrowmatch
neoplastic large b-lymphocyte;neoplastic immunoblast-like b-lymphocyte;narrowmatch
protein deregulation;alk kinase overexpression;narrowmatch
clinical course of disease;bulky disease;narrowmatch
bone marrow and extramedullary involvement;bone marrow and blood involvement;narrowmatch
defective heavy chain present;defective mu heavy chain present;narrowmatch
abnormal cells present;vacuolated plasma cells in the bone marrow;narrowmatch
negative test result;negative bone marrow and peripheral blood;narrowmatch
atypical lymphocytes present in peripheral blood;prolymphocytes exceed 55 percent of lymphoid cells in the peripheral blood;narrowmatch
morphologic finding;fried-egg appearance of the bone marrow;narrowmatch
abnormal hematology test result;tartrate resistant acid phosphatase positive cells present;narrowmatch
pain;bone pain;narrowmatch
bone marrow and blood involvement;extensive bone marrow and blood involvement;narrowmatch
atypical lymphocytes present in bone marrow;lymphoblasts 25 percent or less of bone marrow nucleated cells;narrowmatch
blasts under 30 percent of bone marrow nucleated cells;lymphoblasts 25 percent or less of bone marrow nucleated cells;narrowmatch
neoplastic t-lymphocyte and neoplastic natural killer cell;neoplastic t-lymphocyte;narrowmatch
peripheral b-lymphocyte;transformed peripheral b-lymphocyte;narrowmatch
body cavity;pericardial cavity;narrowmatch
benign neoplasms of mouse liver;mouse cholangioma;narrowmatch
pain;chest pain;narrowmatch
malignant neoplasms of mouse liver;mouse cholangiocarcinoma;narrowmatch
mouse liver disorder;mouse hepatic system neoplasm;narrowmatch
mouse digestive system neoplasms;mouse hepatic system neoplasm;narrowmatch
defective heavy chain present;defective alpha heavy chain present;narrowmatch
morphologic finding;villous atrophy;narrowmatch
lesion by morphology;lymphoepithelial lesion;narrowmatch
mature b-lymphocyte;marginal zone b-lymphocyte;narrowmatch
neoplastic b-lymphocyte;villous lymphocyte;narrowmatch
morphologic finding;nuclear pleomorphism;narrowmatch
neoplastic b-lymphocyte;neoplastic small b-lymphocyte;narrowmatch
neoplastic small lymphocyte;neoplastic small b-lymphocyte;narrowmatch
abnormal laboratory test result;hyperviscosity;narrowmatch
clinical course of disease;widespread disease;narrowmatch
cellular infiltrate;polymorphic cellular infiltrate;narrowmatch
cellular infiltrate;monomorphic cellular infiltrate;narrowmatch
mature t-lymphocyte;gamma/delta t-lymphocyte;narrowmatch
elevated test result;serum soluble fas ligand level increased;narrowmatch
chemical exposure;drug exposure;narrowmatch
tumor-suppressor gene inactivation;cdk4 gene inactivation;narrowmatch
clinical course of disease;transformed phase of disease;narrowmatch
lesion;exophytic polypoid lesion;narrowmatch
lesion;intraocular lesion;narrowmatch
lesion;primary lesion;narrowmatch
lesion;metastatic lesion;narrowmatch
morphologic finding;morphologic overlap;narrowmatch
lesion;composite lesion;narrowmatch
cdk4 gene mutation;cdk4 gene inactivation;narrowmatch
biochemical reaction;alkylation process;narrowmatch
molecular interaction process;receptor binding;narrowmatch
molecular interaction process;nucleic acid binding;narrowmatch
receptor binding;leukotriene receptor binding;narrowmatch
transport process;ion transport process;narrowmatch
cellular process;ion transport process;narrowmatch
receptor binding;cytokine receptor binding;narrowmatch
molecular interaction process;chelating activity;narrowmatch
neoplastic lymphocyte;transformed neoplastic lymphocyte;narrowmatch
oncogene deregulation;rel gene amplification;narrowmatch
gene amplification abnormality;rel gene amplification;narrowmatch
biochemical process;enzyme activity alteration;narrowmatch
biochemical process;chromatin structural process;narrowmatch
injury;perforation;narrowmatch
cellular process;cytoskeletal process;narrowmatch
cellular process;cell membrane process;narrowmatch
intercellular communication process;intercellular communication induction;narrowmatch
cellular migration process;cell migration inhibition process;narrowmatch
regulation of cell death process;negative regulation of cell death;narrowmatch
regulation of cell death process;positive regulation of cell death;narrowmatch
non-neoplastic soft tissue disorder;xanthoma;narrowmatch
ovarian cyst;ovarian endometriotic cyst;narrowmatch
protein degradation process;protein degradation inhibition;narrowmatch
neoplastic syndrome;ectopic hormone secretion syndrome associated with neoplasia;narrowmatch
endocrine syndrome;ectopic hormone secretion syndrome associated with neoplasia;narrowmatch
lipid metabolic process;eicosanoid modulation;narrowmatch
enzyme activity alteration;enzyme inhibition;narrowmatch
molecular interaction process;antigen binding;narrowmatch
odontogenic cyst;calcifying odontogenic cyst;narrowmatch
transport process;glucose transport induction;narrowmatch
chromosome 7 rearrangement;"t(7;17)(p15;q21)";narrowmatch
connective and soft tissue neoplasm (antiquated);endometrioid stromal sarcoma of the cervix;narrowmatch
dysplasia;cervical glandular dysplasia;narrowmatch
extremity part;digit;narrowmatch
brain part;forebrain;narrowmatch
placental non-neoplastic disorder;non-neoplastic, non-molar trophoblastic disorder;narrowmatch
fusion protein expression;jazf1-suz12 fusion protein expression;narrowmatch
chromosomal translocation;"t(7;17)(p15;q21)";narrowmatch
chromosome 17 abnormality;"t(7;17)(p15;q21)";narrowmatch
tumor-suppressor gene inactivation;tsc1 gene inactivation;narrowmatch
lower abdominal pain;pelvic pain;narrowmatch
epithelial neoplasm (antiquated);ovarian endometrioid adenocarcinofibroma;narrowmatch
ovarian dermoid cyst with secondary pituitary-type tumor;ovarian dermoid cyst with prolactin secreting adenoma;narrowmatch
ovarian dermoid cyst with secondary pituitary-type tumor;ovarian dermoid cyst with corticotropin secreting adenoma;narrowmatch
ovarian dermoid cyst with secondary tumor;ovarian dermoid cyst with secondary pituitary-type tumor;narrowmatch
ovarian leydig cell tumor;ovarian leydig cell tumor, not otherwise specified;narrowmatch
ovarian sex cord-stromal tumor;ovarian sex cord-stromal tumor of mixed or unclassified cell types;narrowmatch
uterine disorder;cervical disorder;narrowmatch
connective and soft tissue neoplasm (antiquated);endometrioid stromal sarcoma of the vagina;narrowmatch
congenital reproductive system abnormality;hypospadias;narrowmatch
penile non-neoplastic disorder;hypospadias;narrowmatch
tsc1 gene mutation;tsc1 gene inactivation;narrowmatch
calcification;cerebral calcification;narrowmatch
skin patch;cafe au lait spot;narrowmatch
gene variant;atm gene mutation;narrowmatch
syndrome;potter syndrome;narrowmatch
gene variant;braf gene mutation;narrowmatch
raf family gene mutation;braf gene mutation;narrowmatch
hamartoma;mesenchymal hamartoma;narrowmatch
mesenchymal hamartoma;cartilaginous hamartoma;narrowmatch
transport pathway;protein cycling pathway;narrowmatch
myoepithelial cell;salivary gland myoepithelial cell;narrowmatch
hemangiopericytoma;breast hemangiopericytoma;narrowmatch
hyperploidy;hypertriploidy;narrowmatch
hypoploidy;hypotriploidy;narrowmatch
congenital urinary system abnormality;hypospadias;narrowmatch
granuloma;lipogranuloma;narrowmatch
signal transduction;signal transduction induction;narrowmatch
tumor vascular invasion;angioinvasion;narrowmatch
leukemic lymphocyte;leukemic natural killer cell;narrowmatch
organ system;hematopoietic and lymphatic system;narrowmatch
epithelial neoplasm (antiquated);intraepidermal epithelioma of jadassohn;narrowmatch
fusion protein expression;evi1-aml1 fusion protein expression;narrowmatch
neoplastic lymphocyte;leukemic lymphocyte;narrowmatch
leukemic cell;leukemic lymphocyte;narrowmatch
leukemic lymphocyte;leukemic plasma cell;narrowmatch
circulating plasma cell;leukemic plasma cell;narrowmatch
neoplastic natural killer cell;leukemic natural killer cell;narrowmatch
multipotent stem cell;multipotent bone marrow stem cell;narrowmatch
leukemic lymphocyte;leukemic medium-sized b-lymphocyte with basophilic cytoplasm;narrowmatch
neoplastic medium-sized b-lymphocyte with basophilic cytoplasm;leukemic medium-sized b-lymphocyte with basophilic cytoplasm;narrowmatch
leukemic lymphocyte;leukemic small lymphocyte with clumped chromatin;narrowmatch
neoplastic small lymphocyte with clumped chromatin;leukemic small lymphocyte with clumped chromatin;narrowmatch
abnormal myeloid cell;neoplastic myeloid cell;narrowmatch
leukemic cell;neoplastic myeloid cell;narrowmatch
bone marrow myeloid stem cell;bone marrow stem cell at the earliest stage of myeloid differentiation;narrowmatch
body part;hematopoietic and lymphatic system part;narrowmatch
tissue;hematopoietic and lymphoid tissue;narrowmatch
blasts under 10 percent of peripheral blood white cells;immature granulocytes in peripheral blood under 10 percent;narrowmatch
monoclonal cellular population present;monoclonal eosinophils present;narrowmatch
gene variant;kras gene mutation;narrowmatch
ras family gene mutation;kras gene mutation;narrowmatch
cardiovascular system finding;electrocardiographic finding;narrowmatch
epithelial neoplasm (antiquated);superficial spreading adenocarcinoma;narrowmatch
epithelial neoplasm (antiquated);pancreatic non-invasive mucinous cystadenocarcinoma;narrowmatch
immature myeloid cells increased in bone marrow;granulocytes increased in bone marrow;narrowmatch
blasts under 15 percent of peripheral blood white cells;blasts under 10 percent of peripheral blood white cells;narrowmatch
bone marrow fibrosis;marked bone marrow fibrosis;narrowmatch
reticulin fibrosis of the bone marrow;minimal reticulin fibrosis of the bone marrow;narrowmatch
morphologic finding;osteosclerosis;narrowmatch
morphologic finding;extramedullary hematopoiesis;narrowmatch
elevated test result;increased red cell mass;narrowmatch
abnormal blood chemistry and hematology test result;increased red cell mass;narrowmatch
crystal formation;charcot-leyden crystals formation;narrowmatch
positive laboratory test result;monoclonal cellular population present;narrowmatch
bone marrow myeloid stem cell;bone marrow stem cell with predominant neutrophil differentiation;narrowmatch
bone marrow stem cell;multipotent bone marrow stem cell;narrowmatch
gastrointestinal polyp;hyperplastic polyp;narrowmatch
immunophenotypic finding;s-100-positive neoplastic cells present;narrowmatch
morphologic finding;germinal centers with prominent hyalinized vessels present;narrowmatch
morphologic finding;reactive germinal centers present;narrowmatch
abnormal macrophage;atypical histiocyte;narrowmatch
pathology result;immunophenotypic finding;narrowmatch
immunophenotypic finding;cd14-positive neoplastic cells present;narrowmatch
cd14 positive;cd14-positive neoplastic cells present;narrowmatch
immunophenotypic finding;cd68-positive neoplastic cells present;narrowmatch
sinus histiocytosis;massive sinusoidal histiocytic infiltrate;narrowmatch
mass;solitary mass;narrowmatch
cellular infiltrate;plasmacytic infiltrate;narrowmatch
grade iii neuroendocrine carcinoma;small cell intermediate cell carcinoma;narrowmatch
lymphadenopathy;cervical lymphadenopathy;narrowmatch
abnormal lymphocyte;abnormal large granular lymphocyte;narrowmatch
morphologic finding;dysplasia;narrowmatch
host defense mechanism;antimicrobial effect;narrowmatch
immune cell activation process;lymphocyte activation process;narrowmatch
abnormal cells present;sheets of interfollicular plasma cells present;narrowmatch
property or attribute;qualifier;narrowmatch
epithelial neoplasm (antiquated);verrucous papilloma;narrowmatch
radiologic finding;osteosclerotic lesion;narrowmatch
immunoglobulin deposition;immunoglobulin heavy chain deposition;narrowmatch
immunoglobulin deposition;immunoglobulin light chain deposition;narrowmatch
deposit;immunoglobulin deposition;narrowmatch
lytic metastatic bone lesion;solitary lytic metastatic bone lesion;narrowmatch
bone lesion;lytic bone lesion;narrowmatch
radiologic finding;lytic bone lesion;narrowmatch
lesion;localized lesion;narrowmatch
neoplastic plasma cells 30 percent or less of bone marrow nucleated cells;neoplastic plasma cells under 20 percent of bone marrow nucleated cells;narrowmatch
plasma cell;bone marrow-homing plasma cell;narrowmatch
neoplastic plasma cells present in bone marrow;neoplastic plasma cells 10 percent or more of bone marrow nucleated cells;narrowmatch
paraproteinemia;monoclonal paraproteinemia present in lower than myeloma levels;narrowmatch
neoplastic plasma cells more than 20 percent of bone marrow nucleated cells;neoplastic plasma cells more than 30 percent of bone marrow nucleated cells;narrowmatch
neoplastic plasma cells 10 percent or more of bone marrow nucleated cells;neoplastic plasma cells between 10 and 30 percent of bone marrow nucleated cells;narrowmatch
neoplastic plasma cells under 20 percent of bone marrow nucleated cells;neoplastic plasma cells under 10 percent of bone marrow nucleated cells;narrowmatch
abnormal bone marrow test result;neoplastic plasma cells present in bone marrow;narrowmatch
chromosomal gain;gain of chromosome 12p;narrowmatch
chromosome 12 abnormality;gain of chromosome 12p;narrowmatch
isochromosome;i(12p);narrowmatch
neoplastic t-lymphocyte;neoplastic t-lymphocyte with clear cytoplasm;narrowmatch
neoplastic t-lymphocyte;signet ring-like neoplastic t-lymphocyte;narrowmatch
anaplastic t-lymphocyte;flower-like t-lymphocyte;narrowmatch
neoplastic small to medium-sized t-lymphocyte;neoplastic small to medium-sized t-lymphocyte with irregular nucleus;narrowmatch
anaplastic t-lymphocyte;doughnut cell;narrowmatch
anaplastic t-lymphocyte;hallmark cell;narrowmatch
neoplastic t-lymphocyte;anaplastic t-lymphocyte;narrowmatch
anaplastic cell;anaplastic t-lymphocyte;narrowmatch
morphologic finding;proliferation of follicular dendritic cells present;narrowmatch
lymphocytic infiltrate;epidermotropic lymphocytic infiltrate;narrowmatch
microvascular proliferation;proliferation of high endothelial venules present;narrowmatch
proteinase inhibitor gene;serpine1 gene;narrowmatch
non-neoplastic skin disorder;erythroderma;narrowmatch
morphologic finding;mucinous degeneration;narrowmatch
tumor-suppressor gene inactivation;cdkn2a gene inactivation;narrowmatch
cdkn2a gene mutation;cdkn2a gene inactivation;narrowmatch
morphologic finding;single cell exocytosis;narrowmatch
activated lymphocyte;activated skin-homing t-lymphocyte;narrowmatch
mature t-lymphocyte;activated skin-homing t-lymphocyte;narrowmatch
mature cytotoxic t-lymphocyte;activated mature cytotoxic t-lymphocyte;narrowmatch
localized lesion;localized skin lesion;narrowmatch
biochemical pathway;cell motility pathway;narrowmatch
metabolic pathway;degradation pathway;narrowmatch
biochemical pathway;disease pathway;narrowmatch
regulatory pathway;cell cycle regulation pathway;narrowmatch
urinary system finding;kidney cyst;narrowmatch
cyst;kidney cyst;narrowmatch
regulatory pathway;apoptosis regulation pathway;narrowmatch
regulatory pathway;immune response regulation pathway;narrowmatch
clinical course of disease;extranodal disease;narrowmatch
mesenchymal differentiation;sarcomatoid features;narrowmatch
regression;complete regression;narrowmatch
regression;partial regression;narrowmatch
integumentary system signs and symptoms;papular lesion;narrowmatch
lesion;papular lesion;narrowmatch
cutaneous involvement;multicentric cutaneous involvement;narrowmatch
morphologic finding;pautrier microabscess present;narrowmatch
clinical course of disease;extracutaneous dissemination of disease;narrowmatch
chromosome 12 abnormality;i(12p);narrowmatch
neoplastic t-lymphocyte;neoplastic medium-sized t-lymphocyte;narrowmatch
neoplastic small lymphocyte;neoplastic small t-lymphocyte;narrowmatch
morphologic finding;pautrier-like microabscess present;narrowmatch
morphologic finding;osteoclastic activity present;narrowmatch
neoplastic medium-sized to large t-lymphocyte;pleomorphic medium-sized to large t-lymphocyte;narrowmatch
pleomorphic t-lymphocyte;pleomorphic medium-sized to large t-lymphocyte;narrowmatch
neoplastic small t-lymphocyte;pleomorphic small t-lymphocyte;narrowmatch
pleomorphic t-lymphocyte;pleomorphic small t-lymphocyte;narrowmatch
neoplastic medium-sized lymphocyte;neoplastic medium-sized t-lymphocyte;narrowmatch
integumentary system signs and symptoms;skin plaque;narrowmatch
pleomorphic t-lymphocyte;polylobated t-lymphocyte;narrowmatch
transcription factor gene;cebpa gene;narrowmatch
serine/threonine protein kinase gene;prkcb gene;narrowmatch
cyclin gene;ccnd2 gene;narrowmatch
integumentary system signs and symptoms;skin rash;narrowmatch
extramedullary involvement;peripheral blood involvement;narrowmatch
digestive system disorder;hepatobiliary disorder;narrowmatch
neoplastic t-lymphocyte;neoplastic small t-lymphocyte;narrowmatch
neoplastic small to medium-sized lymphocyte;neoplastic small to medium-sized t-lymphocyte;narrowmatch
neoplastic t-lymphocyte;neoplastic small to medium-sized t-lymphocyte;narrowmatch
ischemic necrosis;coagulative necrosis;narrowmatch
integumentary system signs and symptoms;skin patch;narrowmatch
lesion;skin patch;narrowmatch
integumentary system signs and symptoms;scaly skin eruption;narrowmatch
neoplastic t-lymphocyte;cerebriform lymphocyte;narrowmatch
lymphadenopathy;dermatopathic lymphadenopathy;narrowmatch
nodule;subcutaneous nodule;narrowmatch
integumentary system finding;subcutaneous involvement;narrowmatch
morphologic finding;karyorrhexis;narrowmatch
morphologic finding;sinusoidal infiltration;narrowmatch
neoplastic t-lymphocyte;neoplastic medium-sized to large t-lymphocyte;narrowmatch
neoplastic medium-sized to large lymphocyte;neoplastic medium-sized to large t-lymphocyte;narrowmatch
intraepithelial t-lymphocyte;intraepithelial t-lymphocyte of the intestine;narrowmatch
intestinal mass;intestinal ulcerated mass;narrowmatch
digestive system perforation;intestinal perforation;narrowmatch
natural killer cell;activated natural killer cell;narrowmatch
biochemical pathway;cell differentiation or development pathway;narrowmatch
biochemical pathway;dna repair pathway;narrowmatch
neoplastic t-lymphocyte;cerebriform-like lymphocyte;narrowmatch
chromosomal loss;loss of chromosome 21;narrowmatch
epithelial neoplasm (antiquated);type 1 renal papillary adenoma;narrowmatch
mass;asymptomatic mass;narrowmatch
fusion protein expression;nono-tfe3 fusion protein expression;narrowmatch
fusion protein expression;psf-tfe3 fusion protein expression;narrowmatch
fusion protein expression;prcc-tfe3 fusion protein expression;narrowmatch
pericentric inversion;"inv(x)(p11;q12)";narrowmatch
hemoglobin trait;sickle cell trait;narrowmatch
chromosomal loss;loss of chromosome 2;narrowmatch
abnormal cells present;confluent sheets of anaplastic t-lymphocytes present;narrowmatch
chromosomal loss;loss of chromosome 14q;narrowmatch
rearrangement of 3q;"t(3;12)(q13;q24)";narrowmatch
chromosomal translocation;"t(3;12)(q13;q24)";narrowmatch
chromosome 12 abnormality;"t(3;12)(q13;q24)";narrowmatch
rearrangement of 6q25;"t(3;6)(p13;q25)";narrowmatch
chromosomal translocation;"t(3;6)(p13;q25)";narrowmatch
chromosomal translocation;"t(3;8)(p14;q24)";narrowmatch
epithelial neoplasm (antiquated);type 2 renal papillary adenoma;narrowmatch
11q translocation;"t(5;11)(q35;q13)";narrowmatch
chromosome 5 rearrangement;"t(5;11)(q35;q13)";narrowmatch
smarcb1 gene mutation;smarcb1 gene inactivation;narrowmatch
chromosomal gain;gain of chromosome y;narrowmatch
thrombocytopenia;thrombocytopenia due to immune destruction;narrowmatch
chromosomal gain;gain of chromosome 18q;narrowmatch
hyperplasia;parathyroid hyperplasia;narrowmatch
gene variant;fgfr3 gene mutation;narrowmatch
fgfr gene mutation;fgfr3 gene mutation;narrowmatch
chromosomal loss;loss of chromosome 9q;narrowmatch
urinary tract precancerous condition;urethral glandular metaplasia;narrowmatch
cystitis cystica and glandularis;cystitis glandularis;narrowmatch
dysplasia;urothelial dysplasia;narrowmatch
urinary tract precancerous condition;intestinal metaplasia of bladder urachal epithelium;narrowmatch
urinary tract precancerous condition;intestinal metaplasia of bladder urothelium;narrowmatch
bladder disorder;intestinal metaplasia of bladder urothelium;narrowmatch
precancerous condition by site;urinary tract precancerous condition;narrowmatch
tumor-suppressor gene inactivation;smarcb1 gene inactivation;narrowmatch
gene variant;met gene mutation;narrowmatch
receptor tyrosine kinase gene mutation;met gene mutation;narrowmatch
neoplastic growth or spread;multiple tumor masses;narrowmatch
metabolic pathway;carbohydrate metabolism pathway;narrowmatch
finding by site or system;immune system finding;narrowmatch
abnormal blood chemistry and hematology test result;defective heavy chain present;narrowmatch
morphologic finding;abundance of small lymphocytes;narrowmatch
reed-sternberg cell;classical reed-sternberg cell;narrowmatch
pdgfr protein overexpression;pdgfralpha protein overexpression;narrowmatch
gene variant;pdgfra gene mutation;narrowmatch
pdgfr family gene mutation;pdgfra gene mutation;narrowmatch
gene variant;mdm2 gene mutation;narrowmatch
protein deregulation;egfr protein overexpression;narrowmatch
immunophenotypic finding;cd30-positive neoplastic cells present;narrowmatch
tnfrsf8 positive;cd30-positive neoplastic cells present;narrowmatch
gene variant;kit gene mutation;narrowmatch
receptor tyrosine kinase gene mutation;kit gene mutation;narrowmatch
protein deregulation;c-kit tyrosine kinase protein overexpression;narrowmatch
integumentary system finding;solitary skin tumor;narrowmatch
immune system finding;immunodeficiency;narrowmatch
metabolic pathway;energy metabolism pathway;narrowmatch
clinical course of disease;bilateral disease;narrowmatch
biochemical pathway;genetic information processing pathway;narrowmatch
polyp;vulvar polyp;narrowmatch
vulvar non-neoplastic disorder;vulvar polyp;narrowmatch
clinical course of disease;non-contiguous disease;narrowmatch
clinical course of disease;contiguous disease;narrowmatch
clinical course of disease;below the diaphragm disease;narrowmatch
clinical course of disease;above the diaphragm disease;narrowmatch
genital leukoplakia;cervical leukoplakia;narrowmatch
clinical course of disease;refractory disease;narrowmatch
atypia;cervical atypia;narrowmatch
neoplastic b-lymphocyte;lymphoblast-like neoplastic b-lymphocyte;narrowmatch
abnormal tissue present;myxoid changes present;narrowmatch
morphologic architectural pattern;fascicular pattern;narrowmatch
negative test result;negative peripheral blood;narrowmatch
disease pathway;infectious disease pathway;narrowmatch
disease pathway;neurodegenerative disorders pathway;narrowmatch
fusion gene;atic/alk fusion gene;narrowmatch
pseudoangiomatoid space formation;morphologic finding;broadmatch
birc3/malt1 fusion gene;fusion gene;broadmatch
mouse thyroid immunoblastic lymphoma;mouse thyroid diffuse large b-cell lymphoma;broadmatch
mouse chondrocyte neoplasm;mouse chondrogenic neoplasm;broadmatch
mouse chondrocyte neoplasm;mouse mesenchymal neoplasm;broadmatch
mouse musculoskeletal system;mouse anatomy concepts;broadmatch
mouse reproductive system;mouse anatomy concepts;broadmatch
mouse thyroid angiosarcoma;mouse thyroid sarcoma;broadmatch
mouse thyroid sarcoma;malignant mouse thyroid neoplasm;broadmatch
mouse thyroid plasmacytoma;malignant mouse thyroid neoplasm;broadmatch
mouse thyroid diffuse large b-cell lymphoma;mouse thyroid non-hodgkin's lymphoma;broadmatch
mouse follicular thyroid carcinoma;well-differentiated mouse thyroid carcinoma;broadmatch
mouse thyroid non-hodgkin's lymphoma;mouse thyroid lymphoma;broadmatch
mouse thyroid hodgkin's lymphoma;mouse thyroid lymphoma;broadmatch
mouse thyroid lymphoma;malignant mouse thyroid neoplasm;broadmatch
mouse papillary and follicular adenocarcinoma;well-differentiated mouse thyroid carcinoma;broadmatch
mouse follicular variant papillary carcinoma;mouse papillary thyroid carcinoma;broadmatch
mouse papillary thyroid carcinoma;well-differentiated mouse thyroid carcinoma;broadmatch
mouse hurthle cell carcinoma of the thyroid;well-differentiated mouse thyroid carcinoma;broadmatch
mouse chondrogenic neoplasm;mouse connective and soft tissue neoplasms;broadmatch
mouse gastric neoplasm;mouse gastrointestinal system neoplasms;broadmatch
benign mouse gastric neoplasm;mouse gastric neoplasm;broadmatch
benign mouse gastric gastrointestinal stromal neoplasm;benign mouse gastric neoplasm;broadmatch
malignant mouse gastric gastrointestinal stromal tumor;mouse gastric gastrointestinal stromal tumor;broadmatch
mouse gastric gastrointestinal stromal tumor;mouse gastric mesenchymal neoplasm;broadmatch
